Offset,Instruction
000115e0,RET
000115e1,LEA ECX,[ESP + 0x4]
000115e5,AND ESP,0xfffffff0
000115e8,PUSH dword ptr [ECX + -0x4]
000115eb,PUSH EBP
000115ec,MOV EBP,ESP
000115ee,PUSH EDI
000115ef,PUSH ESI
000115f0,PUSH EBX
000115f1,PUSH ECX
000115f2,SUB ESP,0x30
000115f5,CALL 0x000113f0
000115fa,ADD EBX,0x209fa
00011600,MOV ESI,dword ptr [ECX]
00011602,MOV EDI,dword ptr [ECX + 0x4]
00011605,PUSH 0x0
00011607,MOV EAX,dword ptr [EBX + 0xfffffff0]
0001160d,PUSH dword ptr [EAX]
0001160f,CALL 0x00011040
00011614,LEA EAX,[EBX + 0xfffdf4f9]
0001161a,MOV dword ptr [ESP],EAX
0001161d,CALL 0x00023720
00011622,ADD ESP,0x10
00011625,TEST EAX,EAX
00011627,JNZ 0x00011648
00011629,CALL 0x000223f4
0001162e,MOV dword ptr [EBX + 0x65c],EAX
00011634,LEA EAX,[EBX + 0x644]
0001163a,MOV dword ptr [EBP + -0x30],EAX
0001163d,MOV EAX,dword ptr [EBX + 0xfffffffc]
00011643,MOV dword ptr [EBP + -0x34],EAX
00011646,JMP 0x0001166f
00011648,SUB ESP,0xc
0001164b,LEA EAX,[EBX + 0xffff2e30]
00011651,PUSH EAX
00011652,CALL 0x00011100
00011657,ADD ESP,0x10
0001165a,JMP 0x00011629
0001165c,SUB ESP,0xc
0001165f,MOV EAX,dword ptr [EBX + 0xfffffffc]
00011665,PUSH dword ptr [EAX]
00011667,CALL 0x000125ca
0001166c,ADD ESP,0x10
0001166f,SUB ESP,0x4
00011672,LEA EAX,[EBX + 0xffff2e37]
00011678,PUSH EAX
00011679,PUSH EDI
0001167a,PUSH ESI
0001167b,CALL 0x00011200
00011680,ADD ESP,0x10
00011683,CMP EAX,-0x1
00011686,JZ 0x00011885
0001168c,SUB EAX,0x44
0001168f,CMP EAX,0x33
00011692,JA 0x0001187b
00011698,MOV EDX,EBX
0001169a,ADD EDX,dword ptr [EBX + EAX*0x4 + 0xffff4e08]
000116a1,JMP EDX
000116a3,MOV byte ptr [EBX + 0x662],0x1
000116aa,JMP 0x0001166f
000116ac,SUB ESP,0x8
000116af,PUSH 0x3d
000116b1,MOV EAX,dword ptr [EBX + 0xfffffffc]
000116b7,PUSH dword ptr [EAX]
000116b9,CALL 0x000111c0
000116be,ADD ESP,0x10
000116c1,TEST EAX,EAX
000116c3,JZ 0x000116c8
000116c5,MOV byte ptr [EAX],0x20
000116c8,SUB ESP,0x4
000116cb,MOV EAX,dword ptr [EBX + 0xfffffffc]
000116d1,PUSH dword ptr [EAX]
000116d3,LEA EAX,[EBX + 0xffff2e51]
000116d9,PUSH EAX
000116da,PUSH dword ptr [EBX + 0x65c]
000116e0,CALL 0x000224a7
000116e5,ADD ESP,0x10
000116e8,JMP 0x0001166f
000116ea,MOV byte ptr [EBX + 0x661],0x1
000116f1,JMP 0x0001166f
000116f6,SUB ESP,0x4
000116f9,MOV EAX,dword ptr [EBX + 0xfffffffc]
000116ff,PUSH dword ptr [EAX]
00011701,LEA EAX,[EBX + 0xffff2e5d]
00011707,PUSH EAX
00011708,PUSH dword ptr [EBX + 0x65c]
0001170e,CALL 0x000224a7
00011713,ADD ESP,0x10
00011716,JMP 0x0001166f
0001171b,MOV EAX,dword ptr [EBX + 0xfffffffc]
00011721,MOV EAX,dword ptr [EAX]
00011723,MOV ECX,EAX
00011725,MOV dword ptr [EBP + -0x2c],EAX
00011728,SUB ESP,0x8
0001172b,LEA EAX,[EBX + 0xffff3240]
00011731,PUSH EAX
00011732,PUSH ECX
00011733,CALL 0x00011050
00011738,ADD ESP,0x10
0001173b,TEST EAX,EAX
0001173d,JNZ 0x0001174d
0001173f,LEA EAX,[EBX + 0x87c]
00011745,MOV byte ptr [EAX],0x1
00011748,JMP 0x0001166f
0001174d,SUB ESP,0x8
00011750,LEA EAX,[EBX + 0xffff2e68]
00011756,PUSH EAX
00011757,PUSH dword ptr [EBP + -0x2c]
0001175a,CALL 0x00011050
0001175f,ADD ESP,0x10
00011762,TEST EAX,EAX
00011764,JZ 0x0001166f
0001176a,PUSH dword ptr [EBP + -0x2c]
0001176d,LEA EAX,[EBX + 0xffff2e6c]
00011773,PUSH EAX
00011774,PUSH 0x0
00011776,LEA EAX,[EBX + 0xffff2e82]
0001177c,PUSH EAX
0001177d,CALL 0x00022bc0
00011782,MOV byte ptr [EBX + 0x660],0x1
00011789,JMP 0x0001166f
0001178e,MOV EAX,dword ptr [EBX + 0xfffffffc]
00011794,MOV EAX,dword ptr [EAX]
00011796,MOV ECX,EAX
00011798,MOV dword ptr [EBP + -0x2c],EAX
0001179b,SUB ESP,0x8
0001179e,LEA EAX,[EBX + 0xffff2e8c]
000117a4,PUSH EAX
000117a5,PUSH ECX
000117a6,CALL 0x00011050
000117ab,ADD ESP,0x10
000117ae,TEST EAX,EAX
000117b0,JNZ 0x000117be
000117b2,MOV byte ptr [EBX + 0x663],0x1
000117b9,JMP 0x0001166f
000117be,SUB ESP,0x8
000117c1,LEA EAX,[EBX + 0xffff2e95]
000117c7,PUSH EAX
000117c8,PUSH dword ptr [EBP + -0x2c]
000117cb,CALL 0x00011050
000117d0,ADD ESP,0x10
000117d3,TEST EAX,EAX
000117d5,JNZ 0x000117e5
000117d7,LEA EAX,[EBX + 0x750]
000117dd,MOV byte ptr [EAX],0x1
000117e0,JMP 0x0001166f
000117e5,SUB ESP,0x8
000117e8,LEA EAX,[EBX + 0xffff2ea0]
000117ee,PUSH EAX
000117ef,PUSH dword ptr [EBP + -0x2c]
000117f2,CALL 0x00011050
000117f7,ADD ESP,0x10
000117fa,TEST EAX,EAX
000117fc,JNZ 0x0001180c
000117fe,LEA EAX,[EBX + 0x178]
00011804,MOV byte ptr [EAX],0x0
00011807,JMP 0x0001166f
0001180c,MOV EAX,0x1
00011811,CALL 0x00011534
00011816,MOV EAX,dword ptr [EBX + 0xfffffffc]
0001181c,MOV EAX,dword ptr [EAX]
0001181e,MOV ECX,EAX
00011820,MOV dword ptr [EBP + -0x2c],EAX
00011823,SUB ESP,0x8
00011826,LEA EAX,[EBX + 0xffff4878]
0001182c,PUSH EAX
0001182d,PUSH ECX
0001182e,CALL 0x00011050
00011833,ADD ESP,0x10
00011836,TEST EAX,EAX
00011838,JZ 0x0001166f
0001183e,PUSH dword ptr [EBP + -0x2c]
00011841,LEA EAX,[EBX + 0xffff2370]
00011847,PUSH EAX
00011848,PUSH 0x0
0001184a,LEA EAX,[EBX + 0xffff2eaf]
00011850,PUSH EAX
00011851,CALL 0x00022bc0
00011856,MOV EAX,dword ptr [EBP + -0x34]
00011859,MOV EAX,dword ptr [EAX]
0001185b,MOV dword ptr [EBX + 0x668],EAX
00011861,JMP 0x0001166f
00011866,MOV EAX,dword ptr [EBP + -0x30]
00011869,MOV byte ptr [EAX],0x0
0001186c,JMP 0x0001166f
00011871,MOV EAX,0x0
00011876,CALL 0x00011534
0001187b,MOV EAX,0x1
00011880,CALL 0x00011534
00011885,MOV EAX,dword ptr [EBX + 0xffffffe0]
0001188b,MOV EAX,dword ptr [EAX]
0001188d,SUB ESI,0x1
00011890,CMP ESI,EAX
00011892,JNZ 0x00011972
00011898,CMP byte ptr [EBX + 0x663],0x0
0001189f,JNZ 0x000118c0
000118a1,CMP byte ptr [EBX + 0x662],0x0
000118a8,JNZ 0x000118c0
000118aa,CMP byte ptr [EBX + 0x661],0x0
000118b1,JNZ 0x000118c0
000118b3,CMP byte ptr [EBX + 0x660],0x0
000118ba,JZ 0x0001197c
000118c0,MOV EAX,dword ptr [EDI + EAX*0x4]
000118c3,MOV dword ptr [EBX + 0x66c],EAX
000118c9,SUB ESP,0xc
000118cc,PUSH EAX
000118cd,CALL 0x0001b2f5
000118d2,CALL 0x00012685
000118d7,CALL 0x00022308
000118dc,ADD ESP,0x10
000118df,CMP byte ptr [EBX + 0x661],0x0
000118e6,JZ 0x000119bc
000118ec,MOV EAX,dword ptr [EBX + 0x668]
000118f2,TEST EAX,EAX
000118f4,JZ 0x00011994
000118fa,MOV dword ptr [EBX + 0x664],EAX
00011900,MOV ESI,dword ptr [EBX + 0x664]
00011906,SUB ESP,0x8
00011909,LEA EAX,[EBX + 0xffff436c]
0001190f,PUSH EAX
00011910,PUSH ESI
00011911,CALL 0x00011050
00011916,ADD ESP,0x10
00011919,TEST EAX,EAX
0001191b,JNZ 0x00011a14
00011921,MOV EAX,dword ptr [EBX + 0xfffffff0]
00011927,MOV ESI,dword ptr [EAX]
00011929,SUB ESP,0xc
0001192c,PUSH ESI
0001192d,CALL 0x00019c15
00011932,ADD ESP,0x4
00011935,PUSH dword ptr [EBX + 0x65c]
0001193b,CALL 0x00022438
00011940,ADD ESP,0x10
00011943,TEST EAX,EAX
00011945,JG 0x00011a48
0001194b,CMP byte ptr [EBX + 0x662],0x0
00011952,JNZ 0x00011a66
00011958,CALL 0x00021d47
0001195d,MOV EDI,EAX
0001195f,MOV ESI,0x0
00011964,LEA EAX,[EBX + 0xffff3c64]
0001196a,MOV dword ptr [EBP + -0x2c],EAX
0001196d,JMP 0x00011adf
00011972,MOV EAX,0x1
00011977,CALL 0x00011534
0001197c,SUB ESP,0x4
0001197f,LEA EAX,[EBX + 0xffff2398]
00011985,PUSH EAX
00011986,PUSH 0x0
00011988,LEA EAX,[EBX + 0xffff2eba]
0001198e,PUSH EAX
0001198f,CALL 0x00022bc0
00011994,SUB ESP,0xc
00011997,PUSH dword ptr [EBX + 0x66c]
0001199d,CALL 0x00011080
000119a2,MOV dword ptr [ESP],EAX
000119a5,CALL 0x00011280
000119aa,MOV EDX,0x73
000119af,CALL 0x00011578
000119b4,ADD ESP,0x10
000119b7,JMP 0x000118fa
000119bc,SUB ESP,0xc
000119bf,LEA EAX,[EBX + 0xffff2ec5]
000119c5,PUSH EAX
000119c6,CALL 0x00022603
000119cb,MOV dword ptr [EBX + 0x664],EAX
000119d1,ADD ESP,0x8
000119d4,PUSH 0x2
000119d6,PUSH EAX
000119d7,CALL 0x00011030
000119dc,ADD ESP,0x10
000119df,TEST EAX,EAX
000119e1,JZ 0x00011a00
000119e3,SUB ESP,0x8
000119e6,PUSH dword ptr [EBX + 0x664]
000119ec,LEA EAX,[EBX + 0x650]
000119f2,PUSH EAX
000119f3,CALL 0x0001b9b8
000119f8,ADD ESP,0x10
000119fb,JMP 0x00011900
00011a00,SUB ESP,0xc
00011a03,LEA EAX,[EBX + 0xffff2ed6]
00011a09,PUSH EAX
00011a0a,CALL 0x00011100
00011a0f,ADD ESP,0x10
00011a12,JMP 0x000119e3
00011a14,SUB ESP,0x8
00011a17,LEA EAX,[EBX + 0xffff2e4f]
00011a1d,PUSH EAX
00011a1e,PUSH ESI
00011a1f,CALL 0x00011220
00011a24,MOV ESI,EAX
00011a26,ADD ESP,0x10
00011a29,TEST EAX,EAX
00011a2b,JNZ 0x00011929
00011a31,SUB ESP,0xc
00011a34,LEA EAX,[EBX + 0xffff2edf]
00011a3a,PUSH EAX
00011a3b,CALL 0x00011100
00011a40,ADD ESP,0x10
00011a43,JMP 0x00011929
00011a48,SUB ESP,0xc
00011a4b,PUSH dword ptr [EBX + 0x65c]
00011a51,CALL 0x00022431
00011a56,MOV dword ptr [ESP],EAX
00011a59,CALL 0x00012621
00011a5e,ADD ESP,0x10
00011a61,JMP 0x0001194b
00011a66,LEA EDI,[EBX + 0xffff3c64]
00011a6c,JMP 0x00011a93
00011a6e,SUB ESP,0xc
00011a71,PUSH 0xa
00011a73,CALL 0x00011240
00011a78,ADD ESP,0x10
00011a7b,JMP 0x00011aa5
00011a7d,SUB ESP,0xc
00011a80,PUSH ESI
00011a81,CALL 0x0001539b
00011a86,ADD ESP,0x8
00011a89,PUSH EAX
00011a8a,PUSH EDI
00011a8b,CALL 0x00011070
00011a90,ADD ESP,0x10
00011a93,CALL 0x00012d2b
00011a98,MOV ESI,EAX
00011a9a,CMP dword ptr [EAX],0x5
00011a9d,JZ 0x00011aba
00011a9f,CMP byte ptr [EAX + 0x11],0x0
00011aa3,JNZ 0x00011a6e
00011aa5,CMP byte ptr [ESI + 0x10],0x0
00011aa9,JZ 0x00011a7d
00011aab,SUB ESP,0xc
00011aae,PUSH 0x20
00011ab0,CALL 0x00011240
00011ab5,ADD ESP,0x10
00011ab8,JMP 0x00011a7d
00011aba,SUB ESP,0xc
00011abd,PUSH 0xa
00011abf,CALL 0x00011240
00011ac4,MOV dword ptr [ESP],0x0
00011acb,CALL 0x00011180
00011ad0,SUB ESP,0xc
00011ad3,PUSH EAX
00011ad4,CALL 0x00019c49
00011ad9,ADD ESP,0x10
00011adc,ADD ESI,0x1
00011adf,SUB ESP,0xc
00011ae2,PUSH EDI
00011ae3,CALL 0x0001bc07
00011ae8,ADD ESP,0x10
00011aeb,CMP EAX,ESI
00011aed,JLE 0x00011b1f
00011aef,SUB ESP,0x8
00011af2,PUSH ESI
00011af3,PUSH EDI
00011af4,CALL 0x0001ba96
00011af9,ADD ESP,0x10
00011afc,CMP byte ptr [EBX + 0x663],0x0
00011b03,JZ 0x00011ad0
00011b05,SUB ESP,0xc
00011b08,PUSH EAX
00011b09,CALL 0x00014993
00011b0e,ADD ESP,0x8
00011b11,PUSH EAX
00011b12,PUSH dword ptr [EBP + -0x2c]
00011b15,CALL 0x00011070
00011b1a,ADD ESP,0x10
00011b1d,JMP 0x00011adc
00011b1f,CALL 0x00019c2a
00011b24,CMP byte ptr [EBX + 0x663],0x0
00011b2b,JNZ 0x00011b68
00011b2d,CMP byte ptr [EBX + 0x661],0x0
00011b34,JNZ 0x00011b68
00011b36,CMP dword ptr [EBX + 0x668],0x0
00011b3d,JZ 0x00011b79
00011b3f,CALL 0x000112a0
00011b44,MOV ESI,EAX
00011b46,TEST EAX,EAX
00011b48,JS 0x00011ba4
00011b4a,JZ 0x00011bb8
00011b4c,SUB ESP,0x4
00011b4f,PUSH 0x0
00011b51,LEA EAX,[EBP + -0x1c]
00011b54,PUSH EAX
00011b55,PUSH ESI
00011b56,CALL 0x00011120
00011b5b,ADD ESP,0x10
00011b5e,CMP dword ptr [EBP + -0x1c],0x0
00011b62,JS 0x00011bfb
00011b68,MOV EAX,0x0
00011b6d,LEA ESP,[EBP + -0x10]
00011b70,POP ECX
00011b71,POP EBX
00011b72,POP ESI
00011b73,POP EDI
00011b74,POP EBP
00011b75,LEA ESP,[ECX + -0x4]
00011b78,RET
00011b79,SUB ESP,0xc
00011b7c,PUSH dword ptr [EBX + 0x66c]
00011b82,CALL 0x00011080
00011b87,MOV dword ptr [ESP],EAX
00011b8a,CALL 0x00011280
00011b8f,MOV EDX,0x6f
00011b94,CALL 0x00011578
00011b99,MOV dword ptr [EBX + 0x668],EAX
00011b9f,ADD ESP,0x10
00011ba2,JMP 0x00011b3f
00011ba4,SUB ESP,0xc
00011ba7,LEA EAX,[EBX + 0xffff2ee5]
00011bad,PUSH EAX
00011bae,CALL 0x00011100
00011bb3,ADD ESP,0x10
00011bb6,JMP 0x00011b4c
00011bb8,SUB ESP,0x4
00011bbb,PUSH 0x0
00011bbd,PUSH dword ptr [EBX + 0x664]
00011bc3,LEA EAX,[EBX + 0xffff2eea]
00011bc9,PUSH EAX
00011bca,PUSH dword ptr [EBX + 0x668]
00011bd0,LEA EAX,[EBX + 0xffff2eed]
00011bd6,PUSH EAX
00011bd7,LEA EAX,[EBX + 0xffff302a]
00011bdd,PUSH EAX
00011bde,PUSH EAX
00011bdf,CALL 0x000110d0
00011be4,ADD ESP,0x14
00011be7,LEA EAX,[EBX + 0xffff2ef0]
00011bed,PUSH EAX
00011bee,CALL 0x00011100
00011bf3,ADD ESP,0x10
00011bf6,JMP 0x00011b4c
00011bfb,SUB ESP,0x4
00011bfe,LEA EAX,[EBX + 0xffff2efd]
00011c04,PUSH EAX
00011c05,PUSH 0x0
00011c07,LEA EAX,[EBX + 0xffff2f07]
00011c0d,PUSH EAX
00011c0e,CALL 0x00022bc0
00011c13,MOV EAX,dword ptr [ESP]
00011c16,RET
00011c20,PUSH EDI
00011c21,PUSH ESI
00011c22,PUSH EBX
00011c23,CALL 0x000113f0
00011c28,ADD EBX,0x203cc
00011c2e,CALL 0x0001b622
00011c33,MOV ESI,EAX
