Offset,Instruction
0010226b,JMP 0x00102020
00102270,JMP qword ptr [0x00109f60]
00102276,PUSH 0x24
0010227b,JMP 0x00102020
00102280,JMP qword ptr [0x00109f68]
00102286,PUSH 0x25
0010228b,JMP 0x00102020
00102290,JMP qword ptr [0x00109f70]
00102296,PUSH 0x26
0010229b,JMP 0x00102020
001022a0,JMP qword ptr [0x00109f78]
001022a6,PUSH 0x27
001022ab,JMP 0x00102020
001022b0,JMP qword ptr [0x00109f80]
001022b6,PUSH 0x28
001022bb,JMP 0x00102020
001022c0,JMP qword ptr [0x00109f88]
001022c6,PUSH 0x29
001022cb,JMP 0x00102020
001022d0,JMP qword ptr [0x00109f90]
001022d6,PUSH 0x2a
001022db,JMP 0x00102020
001022e0,JMP qword ptr [0x00109f98]
001022e6,PUSH 0x2b
001022eb,JMP 0x00102020
001022f0,JMP qword ptr [0x00109fa0]
001022f6,PUSH 0x2c
001022fb,JMP 0x00102020
00102300,JMP qword ptr [0x00109fa8]
00102306,PUSH 0x2d
0010230b,JMP 0x00102020
00102310,JMP qword ptr [0x00109fb0]
00102316,PUSH 0x2e
0010231b,JMP 0x00102020
00102320,JMP qword ptr [0x00109fb8]
00102326,PUSH 0x2f
0010232b,JMP 0x00102020
00102330,JMP qword ptr [0x00109fe0]
00102340,SUB RSP,0x418
00102347,MOV EDX,0x400
0010234c,MOV RSI,qword ptr FS:[0x28]
00102355,MOV qword ptr [RSP + 0x408],RSI
0010235d,LEA RSI,[RSP + 0x8]
00102362,CALL 0x00102220
00102367,TEST RAX,RAX
0010236a,JNZ 0x00102384
0010236c,MOV EDX,0x5
00102371,LEA RSI,[0x107117]
00102378,LEA RDI,[0x107109]
0010237f,CALL 0x00102100
00102384,MOV RDI,qword ptr [0x0010a0c0]
0010238b,MOV RCX,RAX
0010238e,MOV ESI,0x1
00102393,XOR EAX,EAX
00102395,LEA RDX,[0x107112]
0010239c,CALL 0x001022e0
001023a1,MOV RAX,qword ptr [RSP + 0x408]
001023a9,SUB RAX,qword ptr FS:[0x28]
001023b2,JZ 0x001023b9
001023b4,CALL 0x00102130
001023b9,ADD RSP,0x418
001023c0,RET
001023c1,PUSH RBP
001023c2,MOV EBP,ESI
001023c4,MOV ESI,0x1
001023c9,PUSH RBX
001023ca,MOV EBX,EDI
001023cc,PUSH R8
001023ce,MOV RDI,qword ptr [0x0010a0c0]
001023d5,CALL 0x00102040
001023da,INC dword ptr [0x0010a0e4]
001023e0,TEST EBP,EBP
001023e2,JZ 0x001023eb
001023e4,MOV EDI,EBP
001023e6,CALL 0x00102340
001023eb,MOV RDI,qword ptr [0x0010a0c0]
001023f2,MOV RAX,qword ptr [RDI + 0x28]
001023f6,CMP RAX,qword ptr [RDI + 0x30]
001023fa,JC 0x00102408
001023fc,MOV ESI,0xa
00102401,CALL 0x00102150
00102406,JMP 0x00102413
00102408,LEA RDX,[RAX + 0x1]
0010240c,MOV qword ptr [RDI + 0x28],RDX
00102410,MOV byte ptr [RAX],0xa
00102413,MOV RDI,qword ptr [0x0010a0c0]
0010241a,CALL 0x001022f0
0010241f,TEST EBX,EBX
00102421,JZ 0x0010242a
00102423,MOV EDI,EBX
00102425,CALL 0x001022c0
0010242a,POP RAX
0010242b,POP RBX
0010242c,POP RBP
0010242d,RET
0010242e,PUSH RCX
0010242f,XOR EAX,EAX
00102431,MOV ESI,0x3
00102436,MOV EDI,0x1
0010243b,CALL 0x001020b0
00102440,TEST EAX,EAX
00102442,JS 0x00102451
00102444,MOV RDI,qword ptr [0x0010a088]
0010244b,POP RDX
0010244c,JMP 0x001022f0
00102451,POP RAX
00102452,RET
00102453,ENDBR64
00102457,PUSH R13
00102459,MOV R13,RCX
0010245c,PUSH R12
0010245e,MOV R12,RDX
00102461,PUSH RBP
00102462,MOV EBP,ESI
00102464,PUSH RBX
00102465,MOV EBX,EDI
00102467,PUSH R8
00102469,CALL 0x0010242e
0010246e,MOV RAX,qword ptr [0x0010a0e8]
00102475,TEST RAX,RAX
00102478,JZ 0x0010247e
0010247a,CALL RAX
0010247c,JMP 0x001024a0
0010247e,CALL 0x00102da0
00102483,MOV RDI,qword ptr [0x0010a0c0]
0010248a,MOV ESI,0x1
0010248f,LEA RDX,[0x10712c]
00102496,MOV RCX,RAX
00102499,XOR EAX,EAX
0010249b,CALL 0x001022e0
001024a0,POP RAX
001024a1,MOV RCX,R13
001024a4,MOV RDX,R12
001024a7,MOV ESI,EBP
001024a9,MOV EDI,EBX
001024ab,POP RBX
001024ac,POP RBP
001024ad,POP R12
001024af,POP R13
001024b1,JMP 0x001023c1
001024b6,ENDBR64
001024ba,SUB RSP,0xd8
001024c1,MOV qword ptr [RSP + 0x38],RCX
001024c6,MOV qword ptr [RSP + 0x40],R8
001024cb,MOV qword ptr [RSP + 0x48],R9
001024d0,TEST AL,AL
001024d2,JZ 0x0010250b
001024d4,MOVAPS xmmword ptr [RSP + 0x50],XMM0
001024d9,MOVAPS xmmword ptr [RSP + 0x60],XMM1
001024de,MOVAPS xmmword ptr [RSP + 0x70],XMM2
001024e3,MOVAPS xmmword ptr [RSP + 0x80],XMM3
001024eb,MOVAPS xmmword ptr [RSP + 0x90],XMM4
001024f3,MOVAPS xmmword ptr [RSP + 0xa0],XMM5
001024fb,MOVAPS xmmword ptr [RSP + 0xb0],XMM6
00102503,MOVAPS xmmword ptr [RSP + 0xc0],XMM7
0010250b,MOV RAX,qword ptr FS:[0x28]
00102514,MOV qword ptr [RSP + 0x18],RAX
00102519,XOR EAX,EAX
0010251b,LEA RAX,[RSP + 0xe0]
00102523,MOV RCX,RSP
00102526,MOV dword ptr [RSP],0x18
0010252d,MOV qword ptr [RSP + 0x8],RAX
00102532,LEA RAX,[RSP + 0x20]
00102537,MOV qword ptr [RSP + 0x10],RAX
0010253c,MOV dword ptr [RSP + 0x4],0x30
00102544,CALL 0x00102453
00102549,MOV RAX,qword ptr [RSP + 0x18]
0010254e,SUB RAX,qword ptr FS:[0x28]
00102557,JZ 0x0010255e
00102559,CALL 0x00102130
0010255e,ADD RSP,0xd8
00102565,RET
00102566,ENDBR64
0010256a,PUSH R15
0010256c,MOV R15,R9
0010256f,PUSH R14
00102571,MOV R14,R8
00102574,PUSH R13
00102576,MOV R13D,ESI
00102579,PUSH R12
0010257b,MOV R12D,EDI
0010257e,PUSH RBP
0010257f,MOV EBP,ECX
00102581,PUSH RBX
00102582,MOV RBX,RDX
00102585,PUSH R10
00102587,CMP dword ptr [0x0010a0e0],0x0
0010258e,JZ 0x001025cf
00102590,CMP dword ptr [0x0010a0f8],ECX
00102596,JNZ 0x001025c2
00102598,MOV RDI,qword ptr [0x0010a0f0]
0010259f,CMP RDI,RDX
001025a2,JZ 0x0010264f
001025a8,TEST RDX,RDX
001025ab,JZ 0x001025c2
001025ad,TEST RDI,RDI
001025b0,JZ 0x001025c2
001025b2,MOV RSI,RDX
001025b5,CALL 0x001021e0
001025ba,TEST EAX,EAX
001025bc,JZ 0x0010264f
001025c2,MOV qword ptr [0x0010a0f0],RBX
001025c9,MOV dword ptr [0x0010a0f8],EBP
001025cf,CALL 0x0010242e
001025d4,MOV RAX,qword ptr [0x0010a0e8]
001025db,TEST RAX,RAX
001025de,JZ 0x001025e4
001025e0,CALL RAX
001025e2,JMP 0x00102606
001025e4,CALL 0x00102da0
001025e9,MOV RDI,qword ptr [0x0010a0c0]
001025f0,MOV ESI,0x1
001025f5,LEA RDX,[0x107139]
001025fc,MOV RCX,RAX
001025ff,XOR EAX,EAX
00102601,CALL 0x001022e0
00102606,LEA RDX,[0x10712f]
0010260d,TEST RBX,RBX
00102610,JZ 0x00102619
00102612,LEA RDX,[0x107131]
00102619,MOV RDI,qword ptr [0x0010a0c0]
00102620,MOV R8D,EBP
00102623,MOV RCX,RBX
00102626,XOR EAX,EAX
00102628,MOV ESI,0x1
0010262d,CALL 0x001022e0
00102632,POP R8
00102634,MOV RCX,R15
00102637,POP RBX
00102638,MOV RDX,R14
0010263b,POP RBP
0010263c,MOV ESI,R13D
0010263f,MOV EDI,R12D
00102642,POP R12
00102644,POP R13
00102646,POP R14
00102648,POP R15
0010264a,JMP 0x001023c1
0010264f,POP RAX
00102650,POP RBX
00102651,POP RBP
00102652,POP R12
00102654,POP R13
00102656,POP R14
00102658,POP R15
0010265a,RET
0010265b,ENDBR64
0010265f,SUB RSP,0xd8
00102666,MOV qword ptr [RSP + 0x48],R9
0010266b,TEST AL,AL
0010266d,JZ 0x001026a6
0010266f,MOVAPS xmmword ptr [RSP + 0x50],XMM0
00102674,MOVAPS xmmword ptr [RSP + 0x60],XMM1
00102679,MOVAPS xmmword ptr [RSP + 0x70],XMM2
0010267e,MOVAPS xmmword ptr [RSP + 0x80],XMM3
00102686,MOVAPS xmmword ptr [RSP + 0x90],XMM4
0010268e,MOVAPS xmmword ptr [RSP + 0xa0],XMM5
00102696,MOVAPS xmmword ptr [RSP + 0xb0],XMM6
0010269e,MOVAPS xmmword ptr [RSP + 0xc0],XMM7
001026a6,MOV RAX,qword ptr FS:[0x28]
001026af,MOV qword ptr [RSP + 0x18],RAX
001026b4,XOR EAX,EAX
001026b6,LEA RAX,[RSP + 0xe0]
001026be,MOV R9,RSP
001026c1,MOV dword ptr [RSP],0x28
001026c8,MOV qword ptr [RSP + 0x8],RAX
001026cd,LEA RAX,[RSP + 0x20]
001026d2,MOV qword ptr [RSP + 0x10],RAX
001026d7,MOV dword ptr [RSP + 0x4],0x30
001026df,CALL 0x00102566
001026e4,MOV RAX,qword ptr [RSP + 0x18]
001026e9,SUB RAX,qword ptr FS:[0x28]
001026f2,JZ 0x001026f9
001026f4,CALL 0x00102130
001026f9,ADD RSP,0xd8
00102700,RET
00102701,CALL 0x00102050
00102706,CALL 0x00102050
0010270b,PUSH RAX
0010270c,CALL 0x00102050
00102711,CALL 0x00102050
00102716,CALL 0x00102050
0010271b,CALL 0x00102050
00102720,CALL 0x00102050
00102725,CALL 0x00102050
0010272a,CALL 0x00102050
0010272f,CALL 0x00102050
00102734,CALL 0x00102050
00102739,CALL 0x00102050
0010273e,CALL 0x00102050
00102750,ENDBR64
00102754,PUSH R12
00102756,LEA R12,[0x10709c]
0010275d,PUSH RBP
0010275e,MOV EBP,EDI
00102760,PUSH RBX
00102761,MOV RDI,qword ptr [RSI]
00102764,MOV RBX,RSI
00102767,CALL 0x00103030
0010276c,LEA RSI,[0x1071e4]
00102773,MOV EDI,0x6
00102778,CALL 0x00102280
0010277d,LEA RSI,[0x1070c5]
00102784,MOV RDI,R12
00102787,CALL 0x001020f0
0010278c,MOV RDI,R12
0010278f,CALL 0x001020c0
00102794,LEA RDI,[0x102ce0]
0010279b,CALL 0x00106910
001027a0,LEA RDI,[0x1070d7]
001027a7,MOV RSI,RDI
001027aa,CALL 0x001030f0
001027af,MOV R9D,0x1
001027b5,MOV RSI,RBX
001027b8,MOV EDI,EBP
001027ba,SUB RSP,0x8
001027be,MOV R8,qword ptr [0x0010a010]
001027c5,LEA RCX,[0x107098]
001027cc,LEA RDX,[0x107006]
001027d3,PUSH 0x0
001027d5,PUSH RAX
001027d6,LEA RAX,[0x102980]
001027dd,PUSH RAX
001027de,XOR EAX,EAX
001027e0,CALL 0x00102ef0
001027e5,MOVSXD RAX,dword ptr [0x0010a090]
001027ec,ADD RSP,0x20
001027f0,CMP EAX,EBP
001027f2,JNZ 0x00102856
001027f4,CALL 0x00102060
001027f9,MOV dword ptr [RAX],0x0
001027ff,MOV RBP,RAX
00102802,CALL 0x00102190
00102807,MOV EBX,EAX
00102809,CMP EAX,-0x1
0010280c,JNZ 0x00102814
0010280e,CMP dword ptr [RBP],0x0
00102812,JNZ 0x0010282f
00102814,MOV EDI,EBX
00102816,CALL 0x001020e0
0010281b,TEST RAX,RAX
0010281e,JZ 0x0010282f
00102820,MOV RDI,qword ptr [RAX]
00102823,CALL 0x001020a0
00102828,POP RBX
00102829,XOR EAX,EAX
0010282b,POP RBP
0010282c,POP R12
0010282e,RET
0010282f,MOV EDX,0x5
00102834,LEA RSI,[0x107450]
0010283b,XOR EDI,EDI
0010283d,CALL 0x00102100
00102842,MOV ESI,dword ptr [RBP]
00102845,MOV ECX,EBX
00102847,MOV EDI,0x1
0010284c,MOV RDX,RAX
0010284f,XOR EAX,EAX
00102851,CALL 0x001024b6
00102856,MOV RDI,qword ptr [RBX + RAX*0x8]
0010285a,CALL 0x00105800
0010285f,MOV EDX,0x5
00102864,LEA RSI,[0x1070e8]
0010286b,XOR EDI,EDI
0010286d,MOV RBX,RAX
00102870,CALL 0x00102100
00102875,XOR EDI,EDI
00102877,MOV RCX,RBX
0010287a,XOR ESI,ESI
0010287c,MOV RDX,RAX
0010287f,XOR EAX,EAX
00102881,CALL 0x001024b6
00102886,MOV EDI,0x1
0010288b,CALL 0x00102980
00102890,XOR EBP,EBP
00102892,MOV R9,RDX
00102895,POP RSI
00102896,MOV RDX,RSP
00102899,AND RSP,-0x10
0010289d,PUSH RAX
0010289e,PUSH RSP
0010289f,XOR R8D,R8D
001028a2,XOR ECX,ECX
001028a4,LEA RDI,[0x102750]
001028ab,CALL qword ptr [0x00109fc0]
001028b1,HLT
001028c0,LEA RDI,[0x10a080]
001028c7,LEA RAX,[0x10a080]
001028ce,CMP RAX,RDI
001028d1,JZ 0x001028e8
001028d3,MOV RAX,qword ptr [0x00109fc8]
001028da,TEST RAX,RAX
001028dd,JZ 0x001028e8
001028df,JMP RAX
001028e8,RET
001028f0,LEA RDI,[0x10a080]
001028f7,LEA RSI,[0x10a080]
001028fe,SUB RSI,RDI
00102901,MOV RAX,RSI
00102904,SHR RSI,0x3f
00102908,SAR RAX,0x3
0010290c,ADD RSI,RAX
0010290f,SAR RSI,0x1
00102912,JZ 0x00102928
00102914,MOV RAX,qword ptr [0x00109fd8]
0010291b,TEST RAX,RAX
0010291e,JZ 0x00102928
00102920,JMP RAX
00102928,RET
00102930,ENDBR64
00102934,CMP byte ptr [0x0010a0c8],0x0
0010293b,JNZ 0x00102968
0010293d,PUSH RBP
0010293e,CMP qword ptr [0x00109fe0],0x0
00102946,MOV RBP,RSP
00102949,JZ 0x00102957
0010294b,MOV RDI,qword ptr [0x0010a008]
00102952,CALL 0x00102330
00102957,CALL 0x001028c0
0010295c,MOV byte ptr [0x0010a0c8],0x1
00102963,POP RBP
00102964,RET
00102968,RET
00102970,ENDBR64
00102974,JMP 0x001028f0
00102980,ENDBR64
00102984,PUSH R14
00102986,MOV EDX,0x5
0010298b,PUSH R13
0010298d,PUSH R12
0010298f,PUSH RBP
00102990,PUSH RBX
00102991,ADD RSP,-0x80
00102995,MOV RBX,qword ptr [0x0010a100]
0010299c,MOV R12,qword ptr FS:[0x28]
001029a5,MOV qword ptr [RSP + 0x78],R12
001029aa,MOV R12D,EDI
001029ad,TEST EDI,EDI
001029af,JZ 0x001029e0
001029b1,LEA RSI,[0x1072b8]
001029b8,XOR EDI,EDI
001029ba,CALL 0x00102100
001029bf,MOV RDI,qword ptr [0x0010a0c0]
001029c6,MOV RCX,RBX
001029c9,MOV ESI,0x1
001029ce,MOV RDX,RAX
001029d1,XOR EAX,EAX
001029d3,CALL 0x001022e0
001029d8,MOV EDI,R12D
001029db,CALL 0x001022c0
001029e0,LEA RSI,[0x10701c]
001029e7,XOR EDI,EDI
001029e9,LEA RBP,[0x107006]
001029f0,CALL 0x00102100
001029f5,MOV RDX,RBX
001029f8,MOV EDI,0x1
001029fd,MOV RSI,RAX
00102a00,XOR EAX,EAX
00102a02,CALL 0x00102290
00102a07,MOV RBX,qword ptr [0x0010a088]
00102a0e,MOV EDX,0x5
00102a13,XOR EDI,EDI
00102a15,LEA RSI,[0x1072e0]
00102a1c,CALL 0x00102100
00102a21,MOV RSI,RBX
00102a24,MOV RDI,RAX
00102a27,CALL 0x001021c0
00102a2c,MOV RBX,qword ptr [0x0010a088]
00102a33,MOV EDX,0x5
00102a38,XOR EDI,EDI
00102a3a,LEA RSI,[0x107338]
00102a41,CALL 0x00102100
00102a46,MOV RSI,RBX
00102a49,MOV RDI,RAX
00102a4c,CALL 0x001021c0
00102a51,MOV RBX,qword ptr [0x0010a088]
00102a58,MOV EDX,0x5
00102a5d,XOR EDI,EDI
00102a5f,LEA RSI,[0x107368]
00102a66,CALL 0x00102100
00102a6b,MOV RSI,RBX
00102a6e,MOV RBX,RSP
00102a71,MOV RDI,RAX
00102a74,CALL 0x001021c0
00102a79,LEA RAX,[0x107033]
00102a80,MOVQ XMM1,qword ptr [0x00109b40]
00102a88,LEA RSI,[0x107004]
00102a8f,MOVQ XMM2,RAX
00102a94,LEA RAX,[0x107043]
00102a9b,PUNPCKLQDQ XMM1,XMM2
00102a9f,MOVQ XMM3,RAX
00102aa4,LEA RAX,[0x10700d]
00102aab,MOVAPS xmmword ptr [RSP],XMM1
00102aaf,MOVQ XMM0,RAX
00102ab4,MOVQ XMM1,qword ptr [0x00109b48]
00102abc,PUNPCKLQDQ XMM1,XMM3
00102ac0,MOVAPS xmmword ptr [RSP + 0x10],XMM1
00102ac5,MOVQ XMM1,qword ptr [0x00109b50]
00102acd,PUNPCKLQDQ XMM1,XMM0
00102ad1,MOVAPS xmmword ptr [RSP + 0x20],XMM1
00102ad6,MOVQ XMM1,qword ptr [0x00109b58]
00102ade,PUNPCKLQDQ XMM1,XMM0
00102ae2,MOVAPS xmmword ptr [RSP + 0x30],XMM1
00102ae7,MOVQ XMM1,qword ptr [0x00109b60]
00102aef,PUNPCKLQDQ XMM1,XMM0
00102af3,MOVAPS xmmword ptr [RSP + 0x40],XMM1
00102af8,MOVQ XMM1,qword ptr [0x00109b68]
00102b00,PUNPCKLQDQ XMM1,XMM0
00102b04,PXOR XMM0,XMM0
00102b08,MOVAPS xmmword ptr [RSP + 0x50],XMM1
00102b0d,MOVAPS xmmword ptr [RSP + 0x60],XMM0
00102b12,JMP 0x00102b25
00102b18,MOV RSI,qword ptr [RBX + 0x10]
00102b1c,ADD RBX,0x10
00102b20,TEST RSI,RSI
00102b23,JZ 0x00102b31
00102b25,MOV RDI,RBP
00102b28,CALL 0x001021e0
00102b2d,TEST EAX,EAX
00102b2f,JNZ 0x00102b18
00102b31,MOV R13,qword ptr [RBX + 0x8]
00102b35,MOV EDX,0x5
00102b3a,LEA RSI,[0x107081]
00102b41,XOR EDI,EDI
00102b43,TEST R13,R13
00102b46,JZ 0x00102c03
00102b4c,CALL 0x00102100
00102b51,LEA RBX,[0x1073a8]
00102b58,MOV EDI,0x1
00102b5d,LEA RDX,[0x107098]
00102b64,MOV RSI,RAX
00102b67,MOV RCX,RBX
00102b6a,XOR EAX,EAX
00102b6c,CALL 0x00102290
00102b71,MOV EDI,0x5
00102b76,XOR ESI,ESI
00102b78,CALL 0x00102280
00102b7d,MOV RDI,RAX
00102b80,TEST RAX,RAX
00102b83,JZ 0x00102b9e
00102b85,MOV EDX,0x3
00102b8a,LEA RSI,[0x1070a6]
00102b91,CALL 0x00102070
00102b96,TEST EAX,EAX
00102b98,JNZ 0x00102c7b
00102b9e,MOV EDX,0x5
00102ba3,LEA RSI,[0x1070aa]
00102baa,XOR EDI,EDI
00102bac,CALL 0x00102100
00102bb1,MOV RDX,RBX
00102bb4,MOV RCX,RBP
00102bb7,MOV EDI,0x1
00102bbc,MOV RSI,RAX
00102bbf,XOR EAX,EAX
00102bc1,LEA RBX,[0x1071e4]
00102bc8,CALL 0x00102290
00102bcd,CMP R13,RBP
00102bd0,JZ 0x00102ca5
00102bd6,XOR EDI,EDI
00102bd8,MOV EDX,0x5
00102bdd,LEA RSI,[0x107418]
00102be4,CALL 0x00102100
00102be9,MOV RCX,RBX
00102bec,MOV RDX,R13
00102bef,MOV EDI,0x1
00102bf4,MOV RSI,RAX
00102bf7,XOR EAX,EAX
00102bf9,CALL 0x00102290
00102bfe,JMP 0x001029d8
00102c03,CALL 0x00102100
00102c08,LEA RBX,[0x1073a8]
00102c0f,LEA RDX,[0x107098]
00102c16,MOV EDI,0x1
00102c1b,MOV RSI,RAX
00102c1e,MOV RCX,RBX
00102c21,LEA R13,[0x107006]
00102c28,XOR EAX,EAX
00102c2a,CALL 0x00102290
00102c2f,MOV EDI,0x5
00102c34,XOR ESI,ESI
00102c36,CALL 0x00102280
00102c3b,MOV RDI,RAX
00102c3e,TEST RAX,RAX
00102c41,JNZ 0x00102b85
00102c47,MOV EDX,0x5
00102c4c,LEA RSI,[0x1070aa]
00102c53,XOR EDI,EDI
00102c55,CALL 0x00102100
00102c5a,MOV RDX,RBX
00102c5d,MOV RCX,RBP
00102c60,MOV EDI,0x1
00102c65,MOV RSI,RAX
00102c68,XOR EAX,EAX
00102c6a,LEA RBX,[0x10704d]
00102c71,CALL 0x00102290
00102c76,JMP 0x00102bd6
00102c7b,MOV R14,qword ptr [0x0010a088]
00102c82,XOR EDI,EDI
00102c84,MOV EDX,0x5
00102c89,LEA RSI,[0x1073d0]
00102c90,CALL 0x00102100
00102c95,MOV RDI,RAX
00102c98,MOV RSI,R14
00102c9b,CALL 0x001021c0
00102ca0,JMP 0x00102b9e
00102ca5,LEA RBX,[0x10704d]
00102cac,JMP 0x00102bd6
00102cc0,ENDBR64
00102cc4,MOV qword ptr [0x0010a0d8],RDI
00102ccb,RET
00102cd0,ENDBR64
00102cd4,MOV byte ptr [0x0010a0d0],DIL
00102cdb,RET
00102ce0,ENDBR64
00102ce4,PUSH RBX
00102ce5,SUB RSP,0x10
00102ce9,MOV RDI,qword ptr [0x0010a088]
00102cf0,CALL 0x001064e0
00102cf5,TEST EAX,EAX
00102cf7,JZ 0x00102d0c
00102cf9,CMP byte ptr [0x0010a0d0],0x0
00102d00,JZ 0x00102d22
00102d02,CALL 0x00102060
00102d07,CMP dword ptr [RAX],0x20
00102d0a,JNZ 0x00102d22
00102d0c,MOV RDI,qword ptr [0x0010a0c0]
00102d13,CALL 0x001064e0
00102d18,TEST EAX,EAX
00102d1a,JNZ 0x00102d72
00102d1c,ADD RSP,0x10
00102d20,POP RBX
00102d21,RET
00102d22,LEA RDI,[0x107109]
00102d29,MOV EDX,0x5
00102d2e,LEA RSI,[0x1070fd]
00102d35,CALL 0x00102100
00102d3a,MOV RDI,qword ptr [0x0010a0d8]
00102d41,MOV RBX,RAX
00102d44,TEST RDI,RDI
00102d47,JZ 0x00102d7d
00102d49,CALL 0x00105390
00102d4e,MOV qword ptr [RSP + 0x8],RAX
00102d53,CALL 0x00102060
00102d58,MOV RCX,qword ptr [RSP + 0x8]
00102d5d,MOV R8,RBX
00102d60,XOR EDI,EDI
00102d62,MOV ESI,dword ptr [RAX]
00102d64,LEA RDX,[0x107110]
00102d6b,XOR EAX,EAX
00102d6d,CALL 0x001024b6
00102d72,MOV EDI,dword ptr [0x0010a018]
00102d78,CALL 0x00102080
00102d7d,CALL 0x00102060
00102d82,MOV RCX,RBX
00102d85,LEA RDX,[0x107114]
00102d8c,XOR EDI,EDI
00102d8e,MOV ESI,dword ptr [RAX]
00102d90,XOR EAX,EAX
00102d92,CALL 0x001024b6
00102d97,JMP 0x00102d72
00102da0,ENDBR64
00102da4,MOV RAX,qword ptr [0x0010a080]
00102dab,RET
00102db0,ENDBR64
00102db4,PUSH R14
00102db6,PUSH R13
00102db8,MOV R13,RDX
00102dbb,PUSH R12
00102dbd,MOV R12,RCX
00102dc0,PUSH RBP
00102dc1,MOV RBP,R8
00102dc4,PUSH RBX
00102dc5,MOV RBX,R9
00102dc8,SUB RSP,0xd0
00102dcf,TEST AL,AL
00102dd1,JZ 0x00102e0a
00102dd3,MOVAPS xmmword ptr [RSP + 0x50],XMM0
00102dd8,MOVAPS xmmword ptr [RSP + 0x60],XMM1
00102ddd,MOVAPS xmmword ptr [RSP + 0x70],XMM2
00102de2,MOVAPS xmmword ptr [RSP + 0x80],XMM3
00102dea,MOVAPS xmmword ptr [RSP + 0x90],XMM4
00102df2,MOVAPS xmmword ptr [RSP + 0xa0],XMM5
