Offset,Instruction
001024d2,MOV dword ptr [RSP + 0x10],0x0
001024da,MOV dword ptr [RSP + 0xc],0x0
001024e2,MOV dword ptr [RSP + 0x1c],0x0
001024ea,MOV dword ptr [RSP + 0x18],0x0
001024f2,MOV dword ptr [RSP + 0x8],0x5
001024fa,NOP word ptr [RAX + RAX*0x1]
00102500,MOV RDX,R13
00102503,MOV RSI,R12
00102506,MOV EDI,EBP
00102508,CALL 0x001022c0
0010250d,CMP EAX,-0x1
00102510,JZ 0x00102710
00102516,SUB EAX,0x4e
00102519,CMP EAX,0x27
0010251c,JA 0x00102530
0010251e,MOVSXD RAX,dword ptr [RBX + RAX*0x4]
00102522,ADD RAX,RBX
00102525,JMP RAX
00102530,CALL 0x00102f80
00102535,JMP 0x00102500
00102540,MOV dword ptr [RSP + 0xc],0x1
00102548,JMP 0x00102500
00102550,MOV dword ptr [RSP + 0x14],0x1
00102558,JMP 0x00102500
00102560,MOV R15,qword ptr [0x00105fc0]
00102567,MOV EDX,0xa
0010256c,XOR ESI,ESI
0010256e,MOV RDI,qword ptr [R15]
00102571,CALL 0x00102220
00102576,MOV dword ptr [RSP + 0x8],EAX
0010257a,TEST EAX,EAX
0010257c,JG 0x00102690
00102582,CMP EAX,-0x1
00102585,JZ 0x00102690
0010258b,MOV RDX,qword ptr [R15]
0010258e,CMP byte ptr [RDX],0x30
00102591,JZ 0x001028c8
00102597,CMP dword ptr [0x001061d4],0x0
0010259e,JNZ 0x001026dc
001025a4,MOV RAX,qword ptr [0x00105fe0]
001025ab,LEA RSI,[0x1041a8]
001025b2,MOV RDI,qword ptr [RAX]
001025b5,XOR EAX,EAX
001025b7,CALL 0x001021d0
001025bc,JMP 0x001026dc
001025c8,MOV dword ptr [0x001061d4],0x1
001025d2,JMP 0x00102500
001025e0,MOV dword ptr [RSP + 0x1c],0x1
001025e8,JMP 0x00102500
001025f0,MOV R15,qword ptr [0x00105fc0]
001025f7,XOR ESI,ESI
001025f9,MOV EDX,0xa
001025fe,MOV RDI,qword ptr [R15]
00102601,CALL 0x00102220
00102606,TEST EAX,EAX
00102608,JLE 0x001026b0
0010260e,MOV dword ptr [RSP + 0x34],EAX
00102612,MOV dword ptr [RSP + 0x18],0x40
0010261a,JMP 0x00102500
00102620,MOV dword ptr [RSP + 0x10],0x1
00102628,JMP 0x00102500
00102630,MOV dword ptr [RSP + 0x20],0x1
00102638,JMP 0x00102500
00102640,CALL 0x00102160
00102645,MOV EDI,EAX
00102647,CALL 0x001020e0
0010264c,TEST RAX,RAX
0010264f,JZ 0x001029ea
00102655,MOV RDI,qword ptr [RAX]
00102658,CALL 0x00102e70
0010265d,MOV R14,RAX
00102660,TEST RAX,RAX
00102663,JNZ 0x00102500
00102669,CMP dword ptr [0x001061d4],0x0
00102670,JNZ 0x001026dc
00102672,JMP 0x001023ea
00102680,MOV dword ptr [RSP + 0x24],0x1
00102688,JMP 0x00102500
00102690,CMP EAX,-0x1
00102693,MOV EAX,0x7ffffff0
00102698,CMOVNZ EAX,dword ptr [RSP + 0x8]
0010269d,MOV dword ptr [RSP + 0x8],EAX
001026a1,JMP 0x00102500
001026b0,MOV RDX,qword ptr [R15]
001026b3,CMP byte ptr [RDX],0x30
001026b6,JZ 0x001028d7
001026bc,MOV RAX,qword ptr [0x00105fe0]
001026c3,MOV EDX,0x24
001026c8,MOV ESI,0x1
001026cd,LEA RDI,[0x1041f8]
001026d4,MOV RCX,qword ptr [RAX]
001026d7,CALL 0x00102330
001026dc,MOV dword ptr [RSP + 0xc],0x5
001026e4,MOV RAX,qword ptr [RSP + 0x48]
001026e9,SUB RAX,qword ptr FS:[0x28]
001026f2,JNZ 0x00102b60
001026f8,MOV EAX,dword ptr [RSP + 0xc]
001026fc,ADD RSP,0x58
00102700,POP RBX
00102701,POP RBP
00102702,POP R12
00102704,POP R13
00102706,POP R14
00102708,POP R15
0010270a,RET
00102710,MOV RBX,qword ptr [0x00105fb8]
00102717,MOV R15D,EAX
0010271a,TEST R14,R14
0010271d,JZ 0x00102937
00102723,MOVSXD RAX,dword ptr [RBX]
00102726,CMP EAX,EBP
00102728,JL 0x001028e6
0010272e,XOR EBX,EBX
00102730,CMP dword ptr [RSP + 0x1c],0x0
00102735,JNZ 0x00102b65
0010273b,CMP dword ptr [RSP + 0x24],0x0
00102740,JZ 0x0010274b
00102742,MOV EAX,0x20
00102747,OR dword ptr [RSP + 0x18],EAX
0010274b,MOV RDI,R14
0010274e,CALL 0x001020f0
00102753,CMP RAX,0xfff
00102759,JA 0x00102921
0010275f,MOV ECX,dword ptr [RSP + 0x2c]
00102763,CMP dword ptr [RSP + 0x28],ECX
00102767,JZ 0x001027e4
00102769,MOV ESI,0x280000
0010276e,LEA RDI,[0x104004]
00102775,XOR EAX,EAX
00102777,CALL 0x001022a0
0010277c,MOV R15D,EAX
0010277f,TEST EAX,EAX
00102781,JS 0x00102986
00102787,LEA RBP,[RSP + 0x40]
0010278c,LEA RSI,[RSP + 0x38]
00102791,MOV RDI,R14
00102794,MOV RDX,RBP
00102797,CALL 0x00102dd0
0010279c,TEST EAX,EAX
0010279e,JNZ 0x00102669
001027a4,MOV RDI,qword ptr [RSP + 0x40]
001027a9,CALL 0x00102100
001027ae,TEST EAX,EAX
001027b0,JNZ 0x00102ac6
001027b6,MOV R14,qword ptr [RSP + 0x38]
001027bb,MOV RDI,R14
001027be,CALL 0x00102ff0
001027c3,TEST EAX,EAX
001027c5,JNZ 0x00102b04
001027cb,MOV EDI,dword ptr [RSP + 0x28]
001027cf,CALL 0x00102280
001027d4,TEST EAX,EAX
001027d6,JZ 0x001027e4
001027d8,LEA RDI,[0x1040a6]
001027df,CALL 0x00102f30
001027e4,CMP dword ptr [RSP + 0x10],0x0
001027e9,JNZ 0x001029d2
001027ef,CMP dword ptr [RSP + 0x14],0x0
001027f4,JNZ 0x00102a1c
001027fa,CMP dword ptr [RSP + 0xc],0x0
001027ff,JNZ 0x0010296d
00102805,MOV ECX,dword ptr [RSP + 0x18]
00102809,MOV EDX,dword ptr [RSP + 0x8]
0010280d,LEA R8,[RSP + 0x34]
00102812,MOV RDI,R14
00102815,LEA RSI,[0x1061d8]
0010281c,CALL 0x00103780
00102821,TEST EAX,EAX
00102823,JNZ 0x001029c9
00102829,TEST RBX,RBX
0010282c,JZ 0x001029c9
00102832,LEA RBP,[0x102c60]
00102839,MOV EDI,0x2
0010283e,MOV RSI,RBP
00102841,CALL 0x00102cb0
00102846,MOV RSI,RBP
00102849,MOV EDI,0x3
0010284e,CALL 0x00102cb0
00102853,MOV RSI,RBP
00102856,MOV EDI,0x1
0010285b,CALL 0x00102cb0
00102860,MOV RSI,RBP
00102863,MOV EDI,0xe
00102868,CALL 0x00102cb0
0010286d,CALL 0x00102370
00102872,MOV R12D,EAX
00102875,TEST EAX,EAX
00102877,JS 0x00102b41
0010287d,JNZ 0x00102a3a
00102883,MOV EAX,dword ptr [RSP + 0x28]
00102887,MOV ECX,dword ptr [RSP + 0x2c]
0010288b,CMP EAX,ECX
0010288d,JZ 0x0010289e
0010288f,MOV EDI,EAX
00102891,CALL 0x00102280
00102896,TEST EAX,EAX
00102898,JS 0x001023d4
0010289e,CMP R15D,-0x1
001028a2,JZ 0x001023b7
001028a8,MOV EDI,R15D
001028ab,CALL 0x00102260
001028b0,TEST EAX,EAX
001028b2,JS 0x001023a1
001028b8,MOV EDI,R15D
001028bb,CALL 0x00102180
001028c0,JMP 0x001023b7
001028c8,CMP byte ptr [RDX + 0x1],0x0
001028cc,JZ 0x00102500
001028d2,JMP 0x00102597
001028d7,CMP byte ptr [RDX + 0x1],0x0
001028db,JZ 0x0010260e
001028e1,JMP 0x001026bc
001028e6,LEA RBX,[R12 + RAX*0x8]
001028ea,MOV EBP,0x1
001028ef,MOV EAX,dword ptr [RSP + 0xc]
001028f3,MOV ECX,dword ptr [RSP + 0x10]
001028f7,OR EAX,ECX
001028f9,OR EAX,dword ptr [RSP + 0x14]
001028fd,JNZ 0x001029bf
00102903,CMP dword ptr [RSP + 0x24],0x0
00102908,JZ 0x0010274b
0010290e,TEST BPL,BPL
00102911,JZ 0x00102742
00102917,MOV EAX,0x10
0010291c,JMP 0x00102747
00102921,CMP dword ptr [0x001061d4],0x0
00102928,JZ 0x00102950
0010292a,MOV dword ptr [RSP + 0xc],0x1
00102932,JMP 0x001026e4
00102937,CMP EBP,dword ptr [RBX]
00102939,JZ 0x00102a30
0010293f,MOVSXD RAX,dword ptr [RBX]
00102942,LEA EDX,[RAX + 0x1]
00102945,MOV R14,qword ptr [R12 + RAX*0x8]
00102949,MOV dword ptr [RBX],EDX
0010294b,JMP 0x00102723
00102950,MOV RAX,qword ptr [0x00105fe0]
00102957,MOV RDX,R14
0010295a,LEA RSI,[0x104220]
00102961,MOV RDI,qword ptr [RAX]
00102964,XOR EAX,EAX
00102966,CALL 0x001021d0
0010296b,JMP 0x0010292a
0010296d,MOV RDI,R14
00102970,CALL 0x00103820
00102975,TEST EAX,EAX
00102977,SETNZ AL
0010297a,MOVZX EAX,AL
0010297d,MOV dword ptr [RSP + 0xc],EAX
00102981,JMP 0x001026e4
00102986,CMP dword ptr [0x001061d4],0x0
0010298d,JNZ 0x001026dc
00102993,CALL 0x00102070
00102998,MOV EDI,dword ptr [RAX]
0010299a,CALL 0x00102340
0010299f,LEA RSI,[0x10406a]
001029a6,MOV RDX,RAX
001029a9,MOV RAX,qword ptr [0x00105fe0]
001029b0,MOV RDI,qword ptr [RAX]
001029b3,XOR EAX,EAX
001029b5,CALL 0x001021d0
001029ba,JMP 0x001026dc
001029bf,CALL 0x00102f80
001029c4,JMP 0x00102903
001029c9,MOV dword ptr [RSP + 0xc],EAX
001029cd,JMP 0x001026e4
001029d2,MOV ESI,dword ptr [RSP + 0x18]
001029d6,MOV RDI,R14
001029d9,CALL 0x00103150
001029de,SHR EAX,0x1f
001029e1,MOV dword ptr [RSP + 0xc],EAX
001029e5,JMP 0x001026e4
001029ea,CMP dword ptr [0x001061d4],0x0
001029f1,JNZ 0x001026dc
001029f7,MOV RAX,qword ptr [0x00105fe0]
001029fe,MOV EDX,0x27
00102a03,MOV ESI,0x1
00102a08,LEA RDI,[0x1041d0]
00102a0f,MOV RCX,qword ptr [RAX]
00102a12,CALL 0x00102330
00102a17,JMP 0x001026dc
00102a1c,MOV RDI,R14
00102a1f,CALL 0x00103860
00102a24,SHR EAX,0x1f
00102a27,MOV dword ptr [RSP + 0xc],EAX
00102a2b,JMP 0x001026e4
00102a30,CALL 0x00102f80
00102a35,JMP 0x0010293f
00102a3a,CMP dword ptr [RSP + 0x24],0x0
00102a3f,LEA RBP,[RSP + 0x40]
00102a44,JZ 0x00102ab6
00102a46,MOV EBX,dword ptr [RSP + 0x24]
00102a4a,JMP 0x00102a5a
00102a4c,CALL 0x00102070
00102a51,CMP dword ptr [RAX],0x4
00102a54,JNZ 0x00102a6b
00102a56,TEST EBX,EBX
00102a58,JZ 0x00102aae
00102a5a,XOR EDX,EDX
00102a5c,MOV RSI,RBP
00102a5f,MOV EDI,R12D
00102a62,CALL 0x00102290
00102a67,TEST EAX,EAX
00102a69,JS 0x00102a4c
00102a6b,XOR EDI,EDI
00102a6d,CALL 0x00102170
00102a72,MOV RDI,R14
00102a75,CALL 0x00103820
00102a7a,CMP dword ptr [RSP + 0x20],0x0
00102a7f,JZ 0x00102b2a
00102a85,MOV EAX,dword ptr [RSP + 0x40]
00102a89,MOV EDX,EAX
00102a8b,AND EDX,0x7f
00102a8e,JZ 0x00102b35
00102a94,LEA EAX,[RDX + 0x1]
00102a97,SUB AL,0x1
00102a99,JLE 0x001026e4
00102a9f,LEA EAX,[RDX + 0x80]
00102aa5,MOV dword ptr [RSP + 0xc],EAX
00102aa9,JMP 0x001026e4
00102aae,MOV RDI,R14
00102ab1,CALL 0x00103860
00102ab6,MOV EDI,0x1e
00102abb,CALL 0x00102170
00102ac0,MOV EBX,dword ptr [RSP + 0x24]
00102ac4,JMP 0x00102a5a
00102ac6,CMP dword ptr [0x001061d4],0x0
00102acd,JNZ 0x001026dc
00102ad3,CALL 0x00102070
00102ad8,MOV EDI,dword ptr [RAX]
00102ada,CALL 0x00102340
00102adf,MOV RDX,qword ptr [RSP + 0x40]
00102ae4,LEA RSI,[0x104088]
00102aeb,MOV RCX,RAX
00102aee,MOV RAX,qword ptr [0x00105fe0]
00102af5,MOV RDI,qword ptr [RAX]
00102af8,XOR EAX,EAX
00102afa,CALL 0x001021d0
00102aff,JMP 0x001026dc
00102b04,MOV ESI,dword ptr [RSP + 0x2c]
00102b08,MOV EDI,dword ptr [RSP + 0x28]
00102b0c,CALL 0x00102270
00102b11,TEST EAX,EAX
00102b13,JZ 0x001027e4
00102b19,LEA RDI,[0x10409d]
00102b20,CALL 0x00102f30
00102b25,JMP 0x001027e4
00102b2a,XOR EAX,EAX
00102b2c,MOV dword ptr [RSP + 0xc],EAX
00102b30,JMP 0x001026e4
00102b35,MOVZX EAX,AH
00102b38,MOV dword ptr [RSP + 0xc],EAX
00102b3c,JMP 0x001026e4
00102b41,CMP dword ptr [0x001061d4],0x0
00102b48,JZ 0x00102390
00102b4e,MOV RDI,R14
00102b51,CALL 0x00103820
00102b56,MOV EDI,0x5
00102b5b,CALL 0x00102320
00102b60,CALL 0x00102110
00102b65,XOR EBP,EBP
00102b67,JMP 0x001028ef
00102b70,XOR EBP,EBP
00102b72,MOV R9,RDX
00102b75,POP RSI
00102b76,MOV RDX,RSP
00102b79,AND RSP,-0x10
00102b7d,PUSH RAX
00102b7e,PUSH RSP
00102b7f,XOR R8D,R8D
00102b82,XOR ECX,ECX
00102b84,LEA RDI,[0x102400]
00102b8b,CALL qword ptr [0x00105fa8]
00102b91,HLT
00102ba0,LEA RDI,[0x1061b8]
00102ba7,LEA RAX,[0x1061b8]
00102bae,CMP RAX,RDI
00102bb1,JZ 0x00102bc8
00102bb3,MOV RAX,qword ptr [0x00105fb0]
00102bba,TEST RAX,RAX
00102bbd,JZ 0x00102bc8
00102bbf,JMP RAX
00102bc8,RET
00102bd0,LEA RDI,[0x1061b8]
00102bd7,LEA RSI,[0x1061b8]
00102bde,SUB RSI,RDI
00102be1,MOV RAX,RSI
00102be4,SHR RSI,0x3f
00102be8,SAR RAX,0x3
00102bec,ADD RSI,RAX
00102bef,SAR RSI,0x1
00102bf2,JZ 0x00102c08
00102bf4,MOV RAX,qword ptr [0x00105fd0]
00102bfb,TEST RAX,RAX
00102bfe,JZ 0x00102c08
00102c00,JMP RAX
00102c08,RET
00102c10,ENDBR64
00102c14,CMP byte ptr [0x001061b8],0x0
00102c1b,JNZ 0x00102c48
00102c1d,PUSH RBP
00102c1e,CMP qword ptr [0x00105fd8],0x0
00102c26,MOV RBP,RSP
00102c29,JZ 0x00102c37
00102c2b,MOV RDI,qword ptr [0x001061b0]
00102c32,CALL 0x00102380
00102c37,CALL 0x00102ba0
00102c3c,MOV byte ptr [0x001061b8],0x1
00102c43,POP RBP
00102c44,RET
00102c48,RET
00102c50,ENDBR64
00102c54,JMP 0x00102bd0
00102c60,ENDBR64
00102c64,RET
00102c70,ENDBR64
00102c74,PUSH RBX
00102c75,MOV EBX,EDI
00102c77,MOV RDI,qword ptr [0x001061d8]
00102c7e,TEST RDI,RDI
00102c81,JZ 0x00102c8a
00102c83,MOVZX EAX,byte ptr [RDI]
00102c86,TEST AL,AL
00102c88,JNZ 0x00102ca0
00102c8a,MOV EDI,EBX
00102c8c,XOR ESI,ESI
00102c8e,CALL 0x001021c0
00102c93,MOV EDI,EBX
00102c95,POP RBX
00102c96,JMP 0x00102050
00102ca0,CALL 0x00102080
00102ca5,JMP 0x00102c8a
00102cb0,ENDBR64
00102cb4,PUSH R13
00102cb6,PUSH R12
00102cb8,PUSH RBP
00102cb9,MOV RBP,RSI
00102cbc,XOR ESI,ESI
00102cbe,PUSH RBX
00102cbf,MOV EBX,EDI
00102cc1,SUB RSP,0xa8
00102cc8,MOV R13,qword ptr FS:[0x28]
00102cd1,MOV qword ptr [RSP + 0x98],R13
00102cd9,XOR R13D,R13D
00102cdc,MOV RDX,RSP
00102cdf,CALL 0x001020b0
00102ce4,TEST EAX,EAX
00102ce6,JS 0x00102d35
00102ce8,XOR EAX,EAX
00102cea,CMP qword ptr [RSP],0x1
00102cef,JZ 0x00102d14
00102cf1,LEA RDX,[RSP + 0x8]
00102cf6,MOV ECX,0x12
00102cfb,MOV RAX,R13
00102cfe,MOV RSI,RSP
00102d01,MOV RDI,RDX
00102d04,XOR EDX,EDX
00102d06,MOV qword ptr [RSP],RBP
00102d0a,STOSQ.REP RDI
00102d0d,MOV EDI,EBX
00102d0f,CALL 0x001020b0
00102d14,MOV RDX,qword ptr [RSP + 0x98]
00102d1c,SUB RDX,qword ptr FS:[0x28]
00102d25,JNZ 0x00102d3c
00102d27,ADD RSP,0xa8
00102d2e,POP RBX
00102d2f,POP RBP
00102d30,POP R12
00102d32,POP R13
00102d34,RET
00102d35,MOV EAX,0xffffffff
00102d3a,JMP 0x00102d14
00102d3c,CALL 0x00102110
00102d50,ENDBR64
00102d54,MOV EAX,dword ptr [0x001061d0]
00102d5a,PUSH R12
00102d5c,MOV R12D,EDI
00102d5f,PUSH RBP
00102d60,PUSH RBX
00102d61,MOV EBX,ESI
00102d63,TEST EAX,EAX
00102d65,JZ 0x00102dc0
00102d67,AND EBX,0x40
00102d6a,CMP EBX,0x1
00102d6d,SBB EBP,EBP
00102d6f,XOR EBX,EBX
00102d71,AND EBP,0x4
00102d74,ADD EBP,0x1
00102d77,TEST R12D,R12D
00102d7a,JG 0x00102d87
00102d7c,JMP 0x00102db8
00102d80,ADD EBX,EBP
00102d82,CMP R12D,EBX
00102d85,JLE 0x00102db8
00102d87,MOV EDI,EBP
00102d89,CALL 0x00102350
00102d8e,MOV EDI,dword ptr [0x001061d0]
00102d94,XOR ESI,ESI
00102d96,CALL 0x00102200
00102d9b,TEST EAX,EAX
00102d9d,JNS 0x00102d80
00102d9f,CALL 0x00102070
00102da4,CMP dword ptr [RAX],0x3
00102da7,JNZ 0x00102d80
00102da9,POP RBX
00102daa,MOV EAX,0x5
00102daf,POP RBP
00102db0,POP R12
00102db2,RET
00102db8,POP RBX
00102db9,XOR EAX,EAX
00102dbb,POP RBP
00102dbc,POP R12
00102dbe,RET
00102dc0,CALL 0x00102310
00102dc5,MOV dword ptr [0x001061d0],EAX
00102dcb,JMP 0x00102d67
00102dd0,ENDBR64
00102dd4,PUSH R14
00102dd6,PUSH R13
00102dd8,MOV R13,RSI
00102ddb,PUSH R12
00102ddd,MOV R12,RDX
00102de0,PUSH RBP
00102de1,MOV RBP,RDI
00102de4,MOV RDI,qword ptr [0x001061c8]
00102deb,PUSH RBX
00102dec,TEST RDI,RDI
00102def,JZ 0x00102df6
00102df1,CALL 0x00102060
00102df6,MOV RDI,RBP
00102df9,CALL 0x001020f0
00102dfe,LEA R14,[RAX + 0x1]
00102e02,MOV RDI,R14
00102e05,CALL 0x00102240
00102e0a,MOV qword ptr [0x001061c8],RAX
00102e11,MOV RBX,RAX
00102e14,TEST RAX,RAX
00102e17,JZ 0x00102e69
00102e19,MOV RSI,RBP
00102e1c,MOV RDI,RAX
00102e1f,MOV RDX,R14
00102e22,CALL 0x001021f0
00102e27,MOV ESI,0x2f
00102e2c,MOV RDI,RBX
00102e2f,CALL 0x00102150
00102e34,TEST RAX,RAX
00102e37,JZ 0x00102e58
00102e39,MOV byte ptr [RAX],0x0
00102e3c,ADD RAX,0x1
00102e40,MOV qword ptr [R13],RAX
00102e44,MOV qword ptr [R12],RBX
00102e48,XOR EAX,EAX
00102e4a,POP RBX
00102e4b,POP RBP
00102e4c,POP R12
00102e4e,POP R13
00102e50,POP R14
00102e52,RET
00102e58,LEA RAX,[0x104004]
00102e5f,MOV qword ptr [R13],RBP
