Offset,Instruction
0001157b,LEA EAX,[EBX + 0x30c]
00011581,PUSH EAX
00011582,MOV dword ptr [EBP + -0x4c],EBX
00011585,CALL 0x000111b0
0001158a,MOV EBX,dword ptr [EBP + -0x4c]
0001158d,POP EAX
0001158e,POP EDX
0001158f,LEA EAX,[EBX + 0xffff5a6c]
00011595,PUSH EAX
00011596,PUSH 0x8
00011598,CALL 0x00011070
0001159d,CALL 0x00011ab0
000115a2,LEA EAX,[EBX + 0x3d0]
000115a8,ADD ESP,0x10
000115ab,MOV ECX,dword ptr [EAX]
000115ad,TEST ECX,ECX
000115af,JZ 0x000115da
000115b1,MOV EAX,dword ptr [EBP + -0x60]
000115b4,TEST EAX,EAX
000115b6,JZ 0x000115c4
000115b8,SUB ESP,0xc
000115bb,PUSH EAX
000115bc,CALL 0x00011200
000115c1,ADD ESP,0x10
000115c4,MOV EBX,dword ptr [EBP + -0x4c]
000115c7,SUB ESP,0xc
000115ca,LEA EAX,[EBX + 0x3d0]
000115d0,PUSH dword ptr [EAX]
000115d2,CALL 0x000111a0
000115d7,ADD ESP,0x10
000115da,LEA ESP,[EBP + -0x10]
000115dd,XOR EAX,EAX
000115df,POP ECX
000115e0,POP EBX
000115e1,POP ESI
000115e2,POP EDI
000115e3,POP EBP
000115e4,LEA ESP,[ECX + -0x4]
000115e7,RET
000115f0,MOV EBX,dword ptr [EBP + -0x4c]
000115f3,MOV EAX,dword ptr [EBX + 0xfffffff4]
000115f9,MOV EAX,dword ptr [EAX]
000115fb,CMP byte ptr [EAX],0x47
000115fe,JNZ 0x0001184c
00011604,SUB ESP,0x4
00011607,ADD EAX,0x1
0001160a,PUSH 0xa
0001160c,PUSH 0x0
0001160e,PUSH EAX
0001160f,CALL 0x00011120
00011614,ADD ESP,0x10
00011617,MOV dword ptr [EBX + 0xf8],EAX
0001161d,JMP 0x0001143e
00011628,MOV EAX,dword ptr [EBP + -0x4c]
0001162b,MOV byte ptr [EAX + 0x3c0],0x1
00011632,JMP 0x0001143e
00011640,MOV EAX,dword ptr [EBP + -0x4c]
00011643,MOV byte ptr [EAX + 0x3c1],0x1
0001164a,JMP 0x0001143e
0001164f,PUSH ECX
00011650,ADD EAX,0x1
00011653,PUSH ECX
00011654,MOV EDI,dword ptr [EBP + -0x4c]
00011657,LEA EDX,[EDI + 0xffffa193]
0001165d,MOV EBX,EDI
0001165f,PUSH EDX
00011660,PUSH EAX
00011661,CALL 0x000111f0
00011666,LEA EDX,[EDI + 0x3d0]
0001166c,XOR EBX,EBX
0001166e,ADD ESP,0x10
00011671,MOV dword ptr [EBP + -0x60],EBX
00011674,MOV dword ptr [EDX],EAX
00011676,TEST EAX,EAX
00011678,JNZ 0x00011570
0001167e,MOV EBX,dword ptr [EBP + -0x4c]
00011681,MOV EAX,dword ptr [EBX + 0xffffffe8]
00011687,PUSH dword ptr [EAX]
00011689,LEA EAX,[EBX + 0xffffa0c6]
0001168f,PUSH 0x12
00011691,PUSH 0x1
00011693,PUSH EAX
00011694,CALL 0x00011270
00011699,ADD ESP,0x10
0001169c,JMP 0x0001170c
0001169e,CMP byte ptr [EAX + 0x1],0x0
000116a2,JNZ 0x000114a2
000116a8,MOVZX ESI,byte ptr [EAX]
000116ab,MOV byte ptr [EBP + -0x75],0x0
000116af,LEA EBX,[ESI + -0x65]
000116b2,CMP BL,0x1
000116b5,JBE 0x00011823
000116bb,MOV EAX,ESI
000116bd,CMP AL,0x65
000116bf,SETZ AL
000116c2,MOV EDI,EAX
000116c4,MOV EAX,ESI
000116c6,CMP AL,0x6c
000116c8,MOV EAX,EDI
000116ca,SETZ BL
000116cd,OR AL,BL
000116cf,MOV byte ptr [EBP + -0x76],AL
000116d2,JNZ 0x000117f6
000116d8,MOV EAX,ESI
000116da,CMP AL,0x6f
000116dc,MOV EAX,EDI
000116de,SETZ BL
000116e1,OR AL,BL
000116e3,MOV EDI,EAX
000116e5,JNZ 0x000117cc
000116eb,SUB ESI,0x63
000116ee,AND ESI,0xfd
000116f4,JZ 0x00011816
000116fa,CMP byte ptr [EBP + -0x75],0x0
000116fe,JZ 0x000114a2
00011704,MOV EBX,dword ptr [EBP + -0x4c]
00011707,CALL 0x00014400
0001170c,SUB ESP,0xc
0001170f,MOV EBX,dword ptr [EBP + -0x4c]
00011712,PUSH 0x0
00011714,CALL 0x00011380
00011719,SUB ESP,0xc
0001171c,LEA EAX,[EDI + 0xffffa92c]
00011722,MOV EBX,EDI
00011724,PUSH EAX
00011725,CALL 0x00011300
0001172a,ADD ESP,0x10
0001172d,CALL 0x00014360
00011732,CALL 0x00014400
00011737,JMP 0x0001170c
00011739,SUB ESP,0xc
0001173c,LEA ESI,[EBP + -0x2e]
0001173f,MOV dword ptr [EBP + -0x74],ECX
00011742,MOV EBX,dword ptr [EBP + -0x4c]
00011745,MOV dword ptr [EBP + -0x70],EDX
00011748,PUSH ESI
00011749,CALL 0x00011150
0001174e,ADD ESP,0x10
00011751,MOV EDX,dword ptr [EBP + -0x70]
00011754,MOV dword ptr [EBP + -0x60],ESI
00011757,CMP EAX,-0x1
0001175a,MOV ECX,dword ptr [EBP + -0x74]
0001175d,MOV EDI,EAX
0001175f,JNZ 0x000114da
00011765,MOV EBX,dword ptr [EBP + -0x4c]
00011768,MOV EAX,dword ptr [EBX + 0xffffffe8]
0001176e,PUSH dword ptr [EAX]
00011770,LEA EAX,[EBX + 0xffffa0d9]
00011776,PUSH 0x17
00011778,PUSH 0x1
0001177a,PUSH EAX
0001177b,CALL 0x00011270
00011780,ADD ESP,0x10
00011783,JMP 0x0001170c
00011785,MOV EAX,dword ptr [EBP + -0x4c]
00011788,MOV EAX,dword ptr [EAX + 0xffffffe0]
0001178e,MOV EAX,dword ptr [EAX]
00011790,LEA ECX,[EAX + -0x1]
00011793,JMP 0x0001147e
00011798,MOV EBX,dword ptr [EBP + -0x4c]
0001179b,SUB ESP,0xc
0001179e,LEA EAX,[EBX + 0xffffa7bc]
000117a4,PUSH EAX
000117a5,CALL 0x00011300
000117aa,ADD ESP,0x10
000117ad,CALL 0x00014400
000117b2,MOV EBX,dword ptr [EBP + -0x4c]
000117b5,SUB ESP,0xc
000117b8,LEA EAX,[EBX + 0xffffa8e8]
000117be,PUSH EAX
000117bf,CALL 0x00011300
000117c4,ADD ESP,0x10
000117c7,JMP 0x0001170c
000117cc,MOV EBX,dword ptr [EBP + -0x4c]
000117cf,MOV dword ptr [EBP + 0xffffff78],ECX
000117d5,MOV dword ptr [EBP + 0xffffff7c],EDX
000117db,CALL 0x000143a0
000117e0,MOV EAX,EDI
000117e2,MOV ECX,dword ptr [EBP + 0xffffff78]
000117e8,MOV EDX,dword ptr [EBP + 0xffffff7c]
000117ee,MOV byte ptr [EBP + -0x75],AL
000117f1,JMP 0x000116eb
000117f6,MOV EBX,dword ptr [EBP + -0x4c]
000117f9,MOV dword ptr [EBP + -0x80],ECX
000117fc,MOV dword ptr [EBP + -0x7c],EDX
000117ff,CALL 0x000143e0
00011804,MOVZX EAX,byte ptr [EBP + -0x76]
00011808,MOV ECX,dword ptr [EBP + -0x80]
0001180b,MOV EDX,dword ptr [EBP + -0x7c]
0001180e,MOV byte ptr [EBP + -0x75],AL
00011811,JMP 0x000116d8
00011816,MOV EBX,dword ptr [EBP + -0x4c]
00011819,CALL 0x000143c0
0001181e,JMP 0x00011704
00011823,MOV EBX,dword ptr [EBP + -0x4c]
00011826,MOV dword ptr [EBP + 0xffffff70],ECX
0001182c,MOV dword ptr [EBP + 0xffffff74],EDX
00011832,CALL 0x00014380
00011837,MOV byte ptr [EBP + -0x75],0x1
0001183b,MOV ECX,dword ptr [EBP + 0xffffff70]
00011841,MOV EDX,dword ptr [EBP + 0xffffff74]
00011847,JMP 0x000116bb
0001184c,PUSH EDI
0001184d,MOV EBX,dword ptr [EBP + -0x4c]
00011850,PUSH EAX
00011851,LEA EAX,[EBX + 0xffffa0a0]
00011857,PUSH EAX
00011858,MOV EAX,dword ptr [EBX + 0xffffffe8]
0001185e,PUSH dword ptr [EAX]
00011860,CALL 0x00011280
00011865,MOV dword ptr [ESP],0x1
0001186c,CALL 0x00011380
00011880,XOR EBP,EBP
00011882,POP ESI
00011883,MOV ECX,ESP
00011885,AND ESP,0xfffffff0
00011888,PUSH EAX
00011889,PUSH ESP
0001188a,PUSH EDX
0001188b,CALL 0x000118a8
00011890,ADD EBX,0xa764
00011896,PUSH 0x0
00011898,PUSH 0x0
0001189a,PUSH ECX
0001189b,PUSH ESI
0001189c,PUSH dword ptr [EBX + 0xfffffffc]
000118a2,CALL 0x00011350
000118a7,HLT
000118a8,MOV EBX,dword ptr [ESP]
000118ab,RET
000118b0,MOV EBX,dword ptr [ESP]
000118b3,RET
000118c0,CALL 0x000119a9
000118c5,ADD EDX,0xa72f
000118cb,LEA ECX,[EDX + 0x2cc]
000118d1,LEA EAX,[EDX + 0x2cc]
000118d7,CMP EAX,ECX
000118d9,JZ 0x000118f8
000118db,MOV EAX,dword ptr [EDX + 0xffffffdc]
000118e1,TEST EAX,EAX
000118e3,JZ 0x000118f8
000118e5,PUSH EBP
000118e6,MOV EBP,ESP
000118e8,SUB ESP,0x14
000118eb,PUSH ECX
000118ec,CALL EAX
000118ee,ADD ESP,0x10
000118f1,LEAVE
000118f2,RET
000118f8,RET
00011900,CALL 0x000119a9
00011905,ADD EDX,0xa6ef
0001190b,PUSH EBP
0001190c,MOV EBP,ESP
0001190e,PUSH EBX
0001190f,LEA ECX,[EDX + 0x2cc]
00011915,LEA EAX,[EDX + 0x2cc]
0001191b,SUB ESP,0x4
0001191e,SUB EAX,ECX
00011920,MOV EBX,EAX
00011922,SHR EAX,0x1f
00011925,SAR EBX,0x2
00011928,ADD EAX,EBX
0001192a,SAR EAX,0x1
0001192c,JZ 0x00011942
0001192e,MOV EDX,dword ptr [EDX + 0xffffffe4]
00011934,TEST EDX,EDX
00011936,JZ 0x00011942
00011938,SUB ESP,0x8
0001193b,PUSH EAX
0001193c,PUSH ECX
0001193d,CALL EDX
0001193f,ADD ESP,0x10
00011942,MOV EBX,dword ptr [EBP + -0x4]
00011945,LEAVE
00011946,RET
00011950,ENDBR32
00011954,PUSH EBP
00011955,MOV EBP,ESP
00011957,PUSH EBX
00011958,CALL 0x000118b0
0001195d,ADD EBX,0xa697
00011963,SUB ESP,0x4
00011966,CMP byte ptr [EBX + 0x2cc],0x0
0001196d,JNZ 0x00011996
0001196f,MOV EAX,dword ptr [EBX + 0xfffffff8]
00011975,TEST EAX,EAX
00011977,JZ 0x0001198a
00011979,SUB ESP,0xc
0001197c,PUSH dword ptr [EBX + 0xf0]
00011982,CALL 0x000113a0
00011987,ADD ESP,0x10
0001198a,CALL 0x000118c0
0001198f,MOV byte ptr [EBX + 0x2cc],0x1
00011996,MOV EBX,dword ptr [EBP + -0x4]
00011999,LEAVE
0001199a,RET
000119a0,ENDBR32
000119a4,JMP 0x00011900
000119a9,MOV EDX,dword ptr [ESP]
000119ac,RET
000119c0,PUSH EDI
000119c1,PUSH ESI
000119c2,PUSH EBX
000119c3,MOV EDI,dword ptr [ESP + 0x14]
000119c7,CALL 0x000118b0
000119cc,ADD EBX,0xa628
000119d2,PUSH dword ptr [ESP + 0x10]
000119d6,MOV ESI,dword ptr [EBX + 0xffffffe8]
000119dc,LEA EAX,[EBX + 0xffffa038]
000119e2,PUSH dword ptr [EBX + 0x3a8]
000119e8,PUSH EAX
000119e9,PUSH dword ptr [ESI]
000119eb,CALL 0x00011280
000119f0,ADD ESP,0x10
000119f3,TEST EDI,EDI
000119f5,JZ 0x00011a0c
000119f7,SUB ESP,0x4
000119fa,LEA EAX,[EBX + 0xffffa03b]
00011a00,PUSH EDI
00011a01,PUSH EAX
00011a02,PUSH dword ptr [ESI]
00011a04,CALL 0x00011280
00011a09,ADD ESP,0x10
00011a0c,SUB ESP,0x4
00011a0f,LEA EAX,[EBX + 0xffffa03f]
00011a15,PUSH dword ptr [EBX + 0xf4]
00011a1b,PUSH EAX
00011a1c,PUSH dword ptr [ESI]
00011a1e,CALL 0x00011280
00011a23,ADD ESP,0x10
00011a26,POP EBX
00011a27,POP ESI
00011a28,POP EDI
00011a29,RET
00011a30,PUSH EBX
00011a31,CALL 0x000118b0
00011a36,ADD EBX,0xa5be
00011a3c,SUB ESP,0x10
00011a3f,PUSH dword ptr [ESP + 0x1c]
00011a43,PUSH dword ptr [ESP + 0x1c]
00011a47,CALL 0x000119c0
00011a4c,POP EAX
00011a4d,LEA EAX,[EBX + 0x30c]
00011a53,POP EDX
00011a54,PUSH 0x0
00011a56,PUSH EAX
00011a57,CALL 0x00011250
00011a60,CALL 0x000123f5
00011a65,ADD EAX,0xa58f
00011a6a,SUB ESP,0x14
00011a6d,PUSH 0x0
00011a6f,LEA EAX,[EAX + 0xffffa04e]
00011a75,PUSH EAX
00011a76,CALL 0x00011a30
00011a7b,LEA ESI,[ESI]
00011a80,PUSH EBX
00011a81,CALL 0x000118b0
00011a86,ADD EBX,0xa56e
00011a8c,SUB ESP,0x10
00011a8f,PUSH 0x0
00011a91,PUSH dword ptr [ESP + 0x1c]
00011a95,CALL 0x000119c0
00011a9a,MOV dword ptr [ESP],0x0
00011aa1,CALL 0x00011380
00011ab0,PUSH EBP
00011ab1,XOR ECX,ECX
00011ab3,PUSH EDI
00011ab4,PUSH ESI
00011ab5,PUSH EBX
00011ab6,CALL 0x000118b0
00011abb,ADD EBX,0xa539
00011ac1,SUB ESP,0xa7c
00011ac7,LEA EAX,[ESP + 0x48]
00011acb,LEA EDI,[ESP + 0x110]
00011ad2,MOV dword ptr [ESP + 0x10],0xc8
00011ada,MOV dword ptr [ESP + 0x2c],EAX
00011ade,MOV ESI,EAX
00011ae0,MOV EBP,EDI
00011ae2,MOV dword ptr [ESP + 0x8],EAX
00011ae6,LEA EAX,[EBX + 0xffffa62c]
00011aec,MOV dword ptr [ESP + 0x38],EDI
00011af0,MOV dword ptr [EBX + 0x3bc],0xfffffffe
00011afa,MOV dword ptr [ESP + 0x1c],0x0
00011b02,MOV dword ptr [ESP + 0x14],0xc7
00011b0a,MOV dword ptr [ESP + 0x18],EAX
00011b0e,MOV dword ptr [ESP + 0xc],ECX
00011b12,MOVZX EAX,byte ptr [ESP + 0xc]
00011b17,MOV ECX,dword ptr [ESP + 0x8]
00011b1b,MOV byte ptr [ESI],AL
00011b1d,MOV EAX,dword ptr [ESP + 0x14]
00011b21,ADD EAX,ECX
00011b23,CMP ESI,EAX
00011b25,JC 0x00011c09
00011b2b,SUB ESI,ECX
00011b2d,MOV EBP,ECX
00011b2f,MOV ECX,dword ptr [ESP + 0x10]
00011b33,MOV dword ptr [ESP + 0x14],ESI
00011b37,ADD ESI,0x1
00011b3a,CMP ECX,0x2710
00011b40,JZ 0x000123b9
00011b46,ADD ECX,ECX
00011b48,MOV EAX,0x2710
00011b4d,CMP ECX,EAX
00011b4f,CMOVLE EAX,ECX
00011b52,SUB ESP,0xc
00011b55,MOV ECX,EAX
00011b57,LEA EAX,[EAX + EAX*0x2]
00011b5a,LEA EAX,[ECX + EAX*0x4 + 0xb]
00011b5e,MOV dword ptr [ESP + 0x1c],ECX
00011b62,PUSH EAX
00011b63,CALL 0x000112a0
00011b68,ADD ESP,0x10
00011b6b,MOV EDI,EAX
00011b6d,TEST EAX,EAX
00011b6f,JZ 0x000123b9
00011b75,SUB ESP,0x4
00011b78,PUSH ESI
00011b79,MOV dword ptr [ESP + 0x10],EBP
00011b7d,PUSH EBP
00011b7e,PUSH EAX
00011b7f,CALL 0x000111d0
00011b84,MOV ECX,dword ptr [ESP + 0x20]
00011b88,LEA EAX,[ESI + ESI*0x2]
00011b8b,ADD ESP,0xc
00011b8e,LEA EBP,[EAX*0x4 + 0x0]
00011b95,MOV EAX,0x2aaaaaab
00011b9a,LEA ESI,[ECX + 0xb]
00011b9d,PUSH EBP
00011b9e,IMUL ESI
00011ba0,SAR ESI,0x1f
00011ba3,PUSH dword ptr [ESP + 0x40]
00011ba7,SAR EDX,0x1
00011ba9,SUB EDX,ESI
00011bab,LEA EAX,[EDX + EDX*0x2]
00011bae,LEA EDX,[EDI + EAX*0x4]
00011bb1,PUSH EDX
00011bb2,MOV dword ptr [ESP + 0x48],EDX
00011bb6,CALL 0x000111d0
