Offset,Instruction
0040342b,JMP 0x00403020
00403430,JMP qword ptr [0x0051b200]
00403436,PUSH 0x40
0040343b,JMP 0x00403020
00403440,JMP qword ptr [0x0051b208]
00403446,PUSH 0x41
0040344b,JMP 0x00403020
00403450,JMP qword ptr [0x0051b210]
00403456,PUSH 0x42
0040345b,JMP 0x00403020
00403460,JMP qword ptr [0x0051b218]
00403466,PUSH 0x43
0040346b,JMP 0x00403020
00403470,JMP qword ptr [0x0051b220]
00403476,PUSH 0x44
0040347b,JMP 0x00403020
00403480,JMP qword ptr [0x0051b228]
00403486,PUSH 0x45
0040348b,JMP 0x00403020
00403490,JMP qword ptr [0x0051b230]
00403496,PUSH 0x46
0040349b,JMP 0x00403020
004034a0,JMP qword ptr [0x0051b238]
004034a6,PUSH 0x47
004034ab,JMP 0x00403020
004034b0,JMP qword ptr [0x0051b240]
004034b6,PUSH 0x48
004034bb,JMP 0x00403020
004034c0,JMP qword ptr [0x0051b248]
004034c6,PUSH 0x49
004034cb,JMP 0x00403020
004034d0,JMP qword ptr [0x0051b250]
004034d6,PUSH 0x4a
004034db,JMP 0x00403020
004034e0,JMP qword ptr [0x0051b258]
004034e6,PUSH 0x4b
004034eb,JMP 0x00403020
004034f0,JMP qword ptr [0x0051b260]
004034f6,PUSH 0x4c
004034fb,JMP 0x00403020
00403500,JMP qword ptr [0x0051b268]
00403506,PUSH 0x4d
0040350b,JMP 0x00403020
00403510,JMP qword ptr [0x0051b270]
00403516,PUSH 0x4e
0040351b,JMP 0x00403020
00403520,JMP qword ptr [0x0051b278]
00403526,PUSH 0x4f
0040352b,JMP 0x00403020
00403530,JMP qword ptr [0x0051b280]
00403536,PUSH 0x50
0040353b,JMP 0x00403020
00403540,JMP qword ptr [0x0051b288]
00403546,PUSH 0x51
0040354b,JMP 0x00403020
00403550,JMP qword ptr [0x0051b290]
00403556,PUSH 0x52
0040355b,JMP 0x00403020
00403560,JMP qword ptr [0x0051b298]
00403566,PUSH 0x53
0040356b,JMP 0x00403020
00403570,JMP qword ptr [0x0051b2a0]
00403576,PUSH 0x54
0040357b,JMP 0x00403020
00403580,JMP qword ptr [0x0051b2a8]
00403586,PUSH 0x55
0040358b,JMP 0x00403020
00403590,JMP qword ptr [0x0051b2b0]
00403596,PUSH 0x56
0040359b,JMP 0x00403020
004035a0,JMP qword ptr [0x0051b2b8]
004035a6,PUSH 0x57
004035ab,JMP 0x00403020
004035b0,JMP qword ptr [0x0051b2c0]
004035b6,PUSH 0x58
004035bb,JMP 0x00403020
004035c0,JMP qword ptr [0x0051b2c8]
004035c6,PUSH 0x59
004035cb,JMP 0x00403020
004035d0,JMP qword ptr [0x0051b2d0]
004035d6,PUSH 0x5a
004035db,JMP 0x00403020
004035e0,JMP qword ptr [0x0051b2d8]
004035e6,PUSH 0x5b
004035eb,JMP 0x00403020
004035f0,JMP qword ptr [0x0051b2e0]
004035f6,PUSH 0x5c
004035fb,JMP 0x00403020
00403600,JMP qword ptr [0x0051b2e8]
00403606,PUSH 0x5d
0040360b,JMP 0x00403020
00403610,JMP qword ptr [0x0051b2f0]
00403616,PUSH 0x5e
0040361b,JMP 0x00403020
00403620,JMP qword ptr [0x0051b2f8]
00403626,PUSH 0x5f
0040362b,JMP 0x00403020
00403630,JMP qword ptr [0x0051b300]
00403636,PUSH 0x60
0040363b,JMP 0x00403020
00403640,JMP qword ptr [0x0051b308]
00403646,PUSH 0x61
0040364b,JMP 0x00403020
00403650,JMP qword ptr [0x0051b310]
00403656,PUSH 0x62
0040365b,JMP 0x00403020
00403660,JMP qword ptr [0x0051b318]
00403666,PUSH 0x63
0040366b,JMP 0x00403020
00403670,JMP qword ptr [0x0051b320]
00403676,PUSH 0x64
0040367b,JMP 0x00403020
00403680,JMP qword ptr [0x0051b328]
00403686,PUSH 0x65
0040368b,JMP 0x00403020
00403690,JMP qword ptr [0x0051b330]
00403696,PUSH 0x66
0040369b,JMP 0x00403020
004036a0,JMP qword ptr [0x0051b338]
004036a6,PUSH 0x67
004036ab,JMP 0x00403020
004036b0,JMP qword ptr [0x0051b340]
004036b6,PUSH 0x68
004036bb,JMP 0x00403020
004036c0,JMP qword ptr [0x0051b348]
004036c6,PUSH 0x69
004036cb,JMP 0x00403020
004036d0,JMP qword ptr [0x0051b350]
004036d6,PUSH 0x6a
004036db,JMP 0x00403020
004036e0,JMP qword ptr [0x0051b358]
004036e6,PUSH 0x6b
004036eb,JMP 0x00403020
004036f0,JMP qword ptr [0x0051b360]
004036f6,PUSH 0x6c
004036fb,JMP 0x00403020
00403700,JMP qword ptr [0x0051b368]
00403706,PUSH 0x6d
0040370b,JMP 0x00403020
00403710,JMP qword ptr [0x0051b370]
00403716,PUSH 0x6e
0040371b,JMP 0x00403020
00403720,JMP qword ptr [0x0051b378]
00403726,PUSH 0x6f
0040372b,JMP 0x00403020
00403730,JMP qword ptr [0x0051b380]
00403736,PUSH 0x70
0040373b,JMP 0x00403020
00403740,JMP qword ptr [0x0051b388]
00403746,PUSH 0x71
0040374b,JMP 0x00403020
00403750,JMP qword ptr [0x0051b390]
00403756,PUSH 0x72
0040375b,JMP 0x00403020
00403760,JMP qword ptr [0x0051b398]
00403766,PUSH 0x73
0040376b,JMP 0x00403020
00403770,JMP qword ptr [0x0051b3a0]
00403776,PUSH 0x74
0040377b,JMP 0x00403020
00403780,JMP qword ptr [0x0051b3a8]
00403786,PUSH 0x75
0040378b,JMP 0x00403020
00403790,JMP qword ptr [0x0051b3b0]
00403796,PUSH 0x76
0040379b,JMP 0x00403020
004037a0,JMP qword ptr [0x0051b3b8]
004037a6,PUSH 0x77
004037ab,JMP 0x00403020
004037b0,JMP qword ptr [0x0051b3c0]
004037b6,PUSH 0x78
004037bb,JMP 0x00403020
004037c0,JMP qword ptr [0x0051b3c8]
004037c6,PUSH 0x79
004037cb,JMP 0x00403020
004037d0,JMP qword ptr [0x0051b3d0]
004037d6,PUSH 0x7a
004037db,JMP 0x00403020
004037e0,JMP qword ptr [0x0051b3d8]
004037e6,PUSH 0x7b
004037eb,JMP 0x00403020
004037f0,JMP qword ptr [0x0051b3e0]
004037f6,PUSH 0x7c
004037fb,JMP 0x00403020
00403800,JMP qword ptr [0x0051b3e8]
00403806,PUSH 0x7d
0040380b,JMP 0x00403020
00403810,JMP qword ptr [0x0051b3f0]
00403816,PUSH 0x7e
0040381b,JMP 0x00403020
00403820,JMP qword ptr [0x0051b3f8]
00403826,PUSH 0x7f
0040382b,JMP 0x00403020
00403830,JMP qword ptr [0x0051b400]
00403836,PUSH 0x80
0040383b,JMP 0x00403020
00403840,JMP qword ptr [0x0051b408]
00403846,PUSH 0x81
0040384b,JMP 0x00403020
00403850,JMP qword ptr [0x0051b410]
00403856,PUSH 0x82
0040385b,JMP 0x00403020
00403880,XOR EAX,EAX
00403882,MOV qword ptr [RBP + -0xd8],RAX
00403889,JMP 0x0043c707
0040388e,XOR EDX,EDX
00403890,MOV qword ptr [RBP + -0xd8],RDX
00403897,JMP 0x0043c6df
0040389c,XOR ECX,ECX
0040389e,MOV qword ptr [RBP + -0xd8],RCX
004038a5,JMP 0x0043c6df
004038aa,XOR EDI,EDI
004038ac,XOR R15D,R15D
004038af,MOV qword ptr [RBP + -0xd8],RDI
004038b6,JMP 0x0043c6df
004038bb,CALL 0x004037d0
004038c0,MOV R14,RAX
004038c3,JMP 0x0043c519
004038c8,MOV EDI,0x4f6b77
004038cd,CALL 0x00403050
004038d2,TEST RAX,RAX
004038d5,JZ 0x0043c4fb
004038db,MOV RDI,RAX
004038de,MOV qword ptr [RBP + -0xd8],RAX
004038e5,CALL 0x004032a0
004038ea,MOV RDI,R15
004038ed,MOV R14,RAX
004038f0,CALL 0x004032a0
004038f5,ADD R14,0x1
004038f9,MOV RSI,qword ptr [RBP + -0xd8]
00403900,MOV RDX,RAX
00403903,MOV EAX,0x2
00403908,CMP R14,RAX
0040390b,CMOVC R14,RAX
0040390f,LEA RDI,[R14 + RDX*0x1 + 0x1]
00403914,CMP RDI,0xfbf
0040391b,JA 0x004039b0
00403921,LEA RAX,[RDI + 0x17]
00403925,AND RAX,-0x10
00403929,SUB RSP,RAX
0040392c,XOR EAX,EAX
0040392e,LEA RCX,[RSP + 0xf]
00403933,MOV qword ptr [RBP + -0x100],RAX
0040393a,AND RCX,-0x10
0040393e,MOV R14,RCX
00403941,MOV R8,RSI
00403944,MOVZX EDX,byte ptr [R8]
00403948,CMP DL,0x3a
0040394b,JZ 0x004039f4
00403951,LEA RAX,[R8 + 0x1]
00403955,TEST DL,DL
00403957,JZ 0x004039f4
0040395d,MOV R8,RAX
00403960,JMP 0x00403944
00403962,XOR R9D,R9D
00403965,XOR R10D,R10D
00403968,XOR R15D,R15D
0040396b,XOR R12D,R12D
0040396e,MOV qword ptr [RBP + -0xd8],R9
00403975,MOV qword ptr [RBP + -0xf0],R10
0040397c,JMP 0x0043c6df
00403981,XOR R14D,R14D
00403984,CMP dword ptr [RBP + -0xe8],R14D
0040398b,JLE 0x004039d2
0040398d,MOV RAX,qword ptr [RBP + -0xf0]
00403994,MOV RDI,qword ptr [R12 + R14*0x8]
00403998,MOV RSI,qword ptr [RAX + R14*0x8]
0040399c,CALL 0x004034a0
004039a1,MOV EDX,EAX
004039a3,LEA RAX,[R14 + 0x1]
004039a7,TEST EDX,EDX
004039a9,JNZ 0x004039d2
004039ab,MOV R14,RAX
004039ae,JMP 0x00403984
004039b0,MOV qword ptr [RBP + -0xd8],RSI
004039b7,CALL 0x00403590
004039bc,MOV RSI,qword ptr [RBP + -0xd8]
004039c3,MOV qword ptr [RBP + -0x100],RAX
004039ca,MOV R14,RAX
004039cd,JMP 0x00403941
004039d2,TEST EBX,EBX
004039d4,JLE 0x004039e3
004039d6,CMP dword ptr [RBP + -0xe8],R14D
004039dd,JNZ 0x0043c587
004039e3,XOR ESI,ESI
004039e5,XOR R15D,R15D
004039e8,MOV qword ptr [RBP + -0xd8],RSI
004039ef,JMP 0x0043c6df
004039f4,CMP RSI,R8
004039f7,JZ 0x00403a72
004039f9,MOV RDX,R8
004039fc,MOV RDI,R14
004039ff,MOV qword ptr [RBP + -0xe0],R8
00403a06,SUB RDX,RSI
00403a09,MOV qword ptr [RBP + -0xd8],RDX
00403a10,CALL 0x00403530
00403a15,MOV RDX,qword ptr [RBP + -0xd8]
00403a1c,MOV R8,qword ptr [RBP + -0xe0]
00403a23,ADD RDX,R14
00403a26,CMP byte ptr [R8 + -0x1],0x2f
00403a2b,JZ 0x00403a7f
00403a2d,MOV word ptr [RDX],0x2f
00403a32,MOV RSI,R15
00403a35,MOV RDI,R14
00403a38,MOV qword ptr [RBP + -0xd8],R8
00403a3f,CALL 0x00403740
00403a44,MOV ESI,0x1
00403a49,MOV RDI,R14
00403a4c,CALL 0x004036d0
00403a51,MOV R8,qword ptr [RBP + -0xd8]
00403a58,TEST EAX,EAX
00403a5a,JZ 0x00403a84
00403a5c,CMP byte ptr [R8],0x0
00403a60,JZ 0x0043c505
00403a66,LEA RAX,[R8 + 0x1]
00403a6a,MOV RSI,RAX
00403a6d,JMP 0x0040395d
00403a72,MOV word ptr [R14],0x2f2e
00403a78,MOV byte ptr [R14 + 0x2],0x0
00403a7d,JMP 0x00403a32
00403a7f,MOV byte ptr [RDX],0x0
00403a82,JMP 0x00403a32
00403a84,LEA RSI,[RBP + -0xc0]
00403a8b,MOV RDI,R14
00403a8e,CALL 0x00403510
00403a93,MOV R8,qword ptr [RBP + -0xd8]
00403a9a,TEST EAX,EAX
00403a9c,JS 0x00403a5c
00403a9e,MOV EAX,dword ptr [RBP + -0xa8]
00403aa4,AND EAX,0xf000
00403aa9,CMP EAX,0x8000
00403aae,JNZ 0x00403a5c
00403ab0,MOV R15,R14
00403ab3,JMP 0x0043c505
00403ab8,PUSH RAX
00403ab9,MOV EDX,0x4f660e
00403abe,MOV ESI,0x63
00403ac3,MOV EDI,0x4f662c
00403ac8,CALL 0x00417d06
00403acd,MOV RDI,R15
00403ad0,CALL 0x0043c920
00403ad5,XOR R15D,R15D
00403ad8,JMP 0x0043c90a
00403add,XOR ESI,ESI
00403adf,MOV RDI,R15
00403ae2,MOV qword ptr [R15 + RAX*0x8],RSI
00403ae6,CALL 0x0043c920
00403aeb,JMP 0x00403ad5
00403aed,ADD RBX,0x1
00403af1,JMP 0x0043c86c
00403af6,MOV EBP,0x1
00403afb,MOV EBX,0x1
00403b00,IMUL RBX,RBP
00403b04,MOV RDI,RBX
00403b07,CALL 0x00432ffe
00403b0c,RET
00403b0d,MOV RDI,RBX
00403b10,CALL 0x00432ffe
00403b15,MOV RDI,RBX
00403b18,CALL 0x00432ffe
00403b1d,MOV RDI,R12
00403b20,CALL 0x00432ffe
00403b25,MOV R12D,0xfe0
00403b2b,MOV RDI,qword ptr [RBX + 0x48]
00403b2f,MOV RSI,R12
00403b32,CALL RAX
00403b34,JMP 0x00437866
00403b39,CALL qword ptr [0x0051b508]
00403b3f,XOR EAX,EAX
00403b41,MOV qword ptr [RBX + 0x8],RAX
00403b45,MOV RAX,RBP
00403b48,ADD RBP,0xf
00403b4c,NEG RAX
00403b4f,AND RAX,RBP
00403b52,MOV qword ptr [RBX + 0x10],RAX
00403b56,MOV qword ptr [RBX + 0x18],RAX
00403b5a,MOV RAX,qword ptr [RBX]
00403b5d,MOV qword ptr [0x00000000],RAX
00403b65,UD2
00403b67,CMP dword ptr [RDI + 0x24],0x1
00403b6b,JBE 0x0043fa01
00403b71,MOV RDI,qword ptr [RDI + 0x10]
00403b75,TEST RDI,RDI
00403b78,JZ 0x00403b94
00403b7a,CALL 0x004032a0
00403b7f,MOV EDX,EBP
00403b81,SUB EDX,EAX
00403b83,CMP EDX,0x1f
00403b86,JG 0x0043fa01
00403b8c,ADD EBP,0x20
00403b8f,JMP 0x0043fa01
00403b94,XOR EAX,EAX
00403b96,JMP 0x00403b7f
00403b98,XOR EDX,EDX
00403b9a,MOV EAX,0x4f67f4
00403b9f,MOV dword ptr [R12],EDX
00403ba3,OR R14D,0xffffffff
00403ba7,MOV qword ptr [RSP + 0x20],RAX
00403bac,TEST R14D,R14D
00403baf,JS 0x00403bc7
00403bb1,CMP R14D,0x2
00403bb5,JZ 0x00403bc7
00403bb7,MOV RAX,qword ptr [RBX + 0x80]
00403bbe,MOV ESI,R14D
00403bc1,MOV RDI,RBX
00403bc4,CALL qword ptr [RAX + 0x18]
00403bc7,MOV RAX,qword ptr [RSP + 0x20]
00403bcc,JMP 0x0043fb85
00403bd1,CALL 0x004030e0
00403bd6,MOV R14D,dword ptr [RAX]
00403bd9,MOV EAX,0x4f6822
00403bde,MOV dword ptr [R12],R14D
00403be2,OR R14D,0xffffffff
00403be6,MOV qword ptr [RSP + 0x20],RAX
00403beb,TEST R15D,R15D
00403bee,JZ 0x00403bc7
00403bf0,MOV RAX,qword ptr [RBX + 0x80]
00403bf7,MOV ESI,R15D
00403bfa,MOV RDI,RBX
00403bfd,CALL qword ptr [RAX + 0x18]
00403c00,TEST R13D,R13D
00403c03,JS 0x00403bac
00403c05,CMP R13D,0x1
00403c09,JZ 0x00403bac
00403c0b,MOV RAX,qword ptr [RBX + 0x80]
00403c12,MOV ESI,R13D
00403c15,MOV RDI,RBX
00403c18,CALL qword ptr [RAX + 0x18]
00403c1b,JMP 0x00403bac
00403c1d,MOV RDI,R13
00403c20,CALL 0x004032a0
00403c25,MOV R11,qword ptr [RSP]
00403c29,MOV R10,qword ptr [RSP + 0x8]
00403c2e,CMP EAX,0x5
00403c31,MOV R8,qword ptr [RSP + 0x10]
00403c36,MOV R9,qword ptr [RSP + 0x18]
00403c3b,JLE 0x00403c69
00403c3d,CDQE
00403c3f,MOV ESI,0x4f6859
00403c44,LEA RDI,[R13 + RAX*0x1 + -0x6]
00403c49,CALL 0x004034a0
00403c4e,MOV R11,qword ptr [RSP]
00403c52,MOV R10,qword ptr [RSP + 0x8]
00403c57,TEST EAX,EAX
00403c59,MOV R8,qword ptr [RSP + 0x10]
00403c5e,MOV R9,qword ptr [RSP + 0x18]
00403c63,JZ 0x00403dba
00403c69,MOV RDI,R13
00403c6c,XOR EDX,EDX
00403c6e,MOV ESI,0x4f6859
00403c73,XOR EAX,EAX
00403c75,MOV qword ptr [RSP + 0x18],R9
00403c7a,MOV qword ptr [RSP + 0x10],R8
00403c7f,MOV qword ptr [RSP + 0x8],R10
00403c84,MOV qword ptr [RSP],R11
00403c88,CALL 0x004372c0
00403c8d,MOV R9,qword ptr [RSP + 0x18]
00403c92,MOV R8,qword ptr [RSP + 0x10]
00403c97,MOV R10,qword ptr [RSP + 0x8]
00403c9c,MOV R11,qword ptr [RSP]
00403ca0,MOV R13,RAX
00403ca3,XOR ESI,ESI
00403ca5,MOV RDI,R13
00403ca8,MOV qword ptr [RSP + 0x18],R9
00403cad,MOV qword ptr [RSP + 0x10],R8
00403cb2,MOV qword ptr [RSP + 0x8],R10
00403cb7,MOV qword ptr [RSP],R11
00403cbb,CALL 0x00403040
00403cc0,MOV R11,qword ptr [RSP]
00403cc4,MOV R10,qword ptr [RSP + 0x8]
00403cc9,TEST EAX,EAX
00403ccb,MOV R8,qword ptr [RSP + 0x10]
00403cd0,MOV R9,qword ptr [RSP + 0x18]
00403cd5,MOV EDI,EAX
00403cd7,JS 0x00403d95
00403cdd,MOV qword ptr [RSP + 0x18],R9
00403ce2,MOV qword ptr [RSP + 0x10],R8
00403ce7,MOV qword ptr [RSP + 0x8],R10
00403cec,MOV qword ptr [RSP],R11
00403cf0,CALL 0x004033d0
00403cf5,MOV EAX,dword ptr [RBX]
00403cf7,MOV R11,qword ptr [RSP]
00403cfb,MOV R10,qword ptr [RSP + 0x8]
00403d00,MOV R8,qword ptr [RSP + 0x10]
00403d05,MOV R9,qword ptr [RSP + 0x18]
00403d0a,TEST AL,0x4
00403d0c,JNZ 0x00403dab
00403d12,MOV EAX,dword ptr [RBX + 0x70]
00403d15,MOV RDI,qword ptr [RBX + 0x78]
00403d19,MOV qword ptr [RSP + 0x18],R9
00403d1e,MOV qword ptr [RSP + 0x10],R8
00403d23,ADD EAX,0x1
00403d26,MOV qword ptr [RSP + 0x8],R10
00403d2b,MOV dword ptr [RBX + 0x70],EAX
00403d2e,CDQE
00403d30,LEA RSI,[RAX*0x8]
00403d38,MOV qword ptr [RSP],R11
00403d3c,CALL 0x004378d0
00403d41,MOV R8,qword ptr [RSP + 0x10]
00403d46,MOV R11,qword ptr [RSP]
00403d4a,MOV qword ptr [RBX + 0x78],RAX
00403d4e,MOV RDX,RAX
00403d51,MOV R10,qword ptr [RSP + 0x8]
00403d56,MOV RAX,R13
00403d59,CMP R8,R13
00403d5c,MOV R9,qword ptr [RSP + 0x18]
00403d61,JNZ 0x0043fc3d
00403d67,MOV RDI,R13
00403d6a,MOV qword ptr [RSP + 0x10],R10
00403d6f,MOV qword ptr [RSP + 0x8],R11
00403d74,MOV qword ptr [RSP],RDX
00403d78,CALL 0x004376b0
00403d7d,MOV RDX,qword ptr [RSP]
00403d81,MOV R11,qword ptr [RSP + 0x8]
00403d86,MOV R10,qword ptr [RSP + 0x10]
00403d8b,MOV R9,qword ptr [RSP + 0x18]
00403d90,JMP 0x0043fc3d
00403d95,MOV RDI,R13
00403d98,CALL 0x00403080
00403d9d,MOV EAX,0x4b8918
00403da2,OR R13D,0xffffffff
00403da6,JMP 0x00403bde
00403dab,XOR R14D,R14D
00403dae,CMP R8,R13
00403db1,SETNZ R14B
00403db5,JMP 0x0043fc46
00403dba,MOV RDI,R13
00403dbd,CALL 0x004376b0
00403dc2,MOV R11,qword ptr [RSP]
00403dc6,MOV R10,qword ptr [RSP + 0x8]
00403dcb,MOV R8,qword ptr [RSP + 0x10]
00403dd0,MOV R9,qword ptr [RSP + 0x18]
00403dd5,MOV R13,RAX
00403dd8,JMP 0x00403ca3
00403ddd,MOV R13,R8
00403de0,JMP 0x00403d0a
00403de5,MOV qword ptr [RSP + 0x20],0x4b8938
00403dee,XOR EDX,EDX
00403df0,OR R14D,0xffffffff
00403df4,MOV dword ptr [R12],EDX
00403df8,TEST R15D,R15D
00403dfb,JNZ 0x00403bf0
00403e01,JMP 0x00403c00
00403e06,MOV RAX,qword ptr [RBX + 0x80]
00403e0d,MOV ECX,EBP
00403e0f,MOV qword ptr [RSP + 0x10],R10
00403e14,XOR EDX,EDX
00403e16,SHR ECX,0x9
00403e19,MOV qword ptr [RSP + 0x8],R11
00403e1e,MOV RSI,R9
00403e21,MOV RDI,RBX
00403e24,MOV dword ptr [RSP],R8D
00403e28,AND ECX,0x1
00403e2b,CALL qword ptr [RAX + 0x8]
00403e2e,MOV R8D,dword ptr [RSP]
00403e32,MOV R11,qword ptr [RSP + 0x8]
00403e37,TEST EAX,EAX
00403e39,MOV R10,qword ptr [RSP + 0x10]
00403e3e,MOV R14D,EAX
00403e41,JNS 0x0043fb1d
00403e47,CALL 0x004030e0
00403e4c,MOV qword ptr [RSP + 0x20],0x4f6860
00403e55,MOV EAX,dword ptr [RAX]
