Offset,Instruction
0010631b,JMP 0x00106020
00106320,JMP qword ptr [0x00137c00]
00106326,PUSH 0x2f
0010632b,JMP 0x00106020
00106330,JMP qword ptr [0x00137c08]
00106336,PUSH 0x30
0010633b,JMP 0x00106020
00106340,JMP qword ptr [0x00137c10]
00106346,PUSH 0x31
0010634b,JMP 0x00106020
00106350,JMP qword ptr [0x00137c18]
00106356,PUSH 0x32
0010635b,JMP 0x00106020
00106360,JMP qword ptr [0x00137c20]
00106366,PUSH 0x33
0010636b,JMP 0x00106020
00106370,JMP qword ptr [0x00137c28]
00106376,PUSH 0x34
0010637b,JMP 0x00106020
00106380,JMP qword ptr [0x00137c30]
00106386,PUSH 0x35
0010638b,JMP 0x00106020
00106390,JMP qword ptr [0x00137c38]
00106396,PUSH 0x36
0010639b,JMP 0x00106020
001063a0,JMP qword ptr [0x00137c40]
001063a6,PUSH 0x37
001063ab,JMP 0x00106020
001063b0,JMP qword ptr [0x00137c48]
001063b6,PUSH 0x38
001063bb,JMP 0x00106020
001063c0,JMP qword ptr [0x00137c50]
001063c6,PUSH 0x39
001063cb,JMP 0x00106020
001063d0,JMP qword ptr [0x00137c58]
001063d6,PUSH 0x3a
001063db,JMP 0x00106020
001063e0,JMP qword ptr [0x00137c60]
001063e6,PUSH 0x3b
001063eb,JMP 0x00106020
001063f0,JMP qword ptr [0x00137c68]
001063f6,PUSH 0x3c
001063fb,JMP 0x00106020
00106400,JMP qword ptr [0x00137c70]
00106406,PUSH 0x3d
0010640b,JMP 0x00106020
00106410,JMP qword ptr [0x00137c78]
00106416,PUSH 0x3e
0010641b,JMP 0x00106020
00106420,JMP qword ptr [0x00137c80]
00106426,PUSH 0x3f
0010642b,JMP 0x00106020
00106430,JMP qword ptr [0x00137c88]
00106436,PUSH 0x40
0010643b,JMP 0x00106020
00106440,JMP qword ptr [0x00137c90]
00106446,PUSH 0x41
0010644b,JMP 0x00106020
00106450,JMP qword ptr [0x00137c98]
00106456,PUSH 0x42
0010645b,JMP 0x00106020
00106460,JMP qword ptr [0x00137ca0]
00106466,PUSH 0x43
0010646b,JMP 0x00106020
00106470,JMP qword ptr [0x00137ca8]
00106476,PUSH 0x44
0010647b,JMP 0x00106020
00106480,JMP qword ptr [0x00137cb0]
00106486,PUSH 0x45
0010648b,JMP 0x00106020
00106490,JMP qword ptr [0x00137cb8]
00106496,PUSH 0x46
0010649b,JMP 0x00106020
001064a0,JMP qword ptr [0x00137cc0]
001064a6,PUSH 0x47
001064ab,JMP 0x00106020
001064b0,JMP qword ptr [0x00137cc8]
001064b6,PUSH 0x48
001064bb,JMP 0x00106020
001064c0,JMP qword ptr [0x00137cd0]
001064c6,PUSH 0x49
001064cb,JMP 0x00106020
001064d0,JMP qword ptr [0x00137cd8]
001064d6,PUSH 0x4a
001064db,JMP 0x00106020
001064e0,JMP qword ptr [0x00137ce0]
001064e6,PUSH 0x4b
001064eb,JMP 0x00106020
001064f0,JMP qword ptr [0x00137ce8]
001064f6,PUSH 0x4c
001064fb,JMP 0x00106020
00106500,JMP qword ptr [0x00137cf0]
00106506,PUSH 0x4d
0010650b,JMP 0x00106020
00106510,JMP qword ptr [0x00137cf8]
00106516,PUSH 0x4e
0010651b,JMP 0x00106020
00106520,JMP qword ptr [0x00137d00]
00106526,PUSH 0x4f
0010652b,JMP 0x00106020
00106530,JMP qword ptr [0x00137d08]
00106536,PUSH 0x50
0010653b,JMP 0x00106020
00106540,JMP qword ptr [0x00137d10]
00106546,PUSH 0x51
0010654b,JMP 0x00106020
00106550,JMP qword ptr [0x00137d18]
00106556,PUSH 0x52
0010655b,JMP 0x00106020
00106560,JMP qword ptr [0x00137d20]
00106566,PUSH 0x53
0010656b,JMP 0x00106020
00106570,JMP qword ptr [0x00137d28]
00106576,PUSH 0x54
0010657b,JMP 0x00106020
00106580,JMP qword ptr [0x00137d30]
00106586,PUSH 0x55
0010658b,JMP 0x00106020
00106590,JMP qword ptr [0x00137d38]
00106596,PUSH 0x56
0010659b,JMP 0x00106020
001065a0,JMP qword ptr [0x00137d40]
001065a6,PUSH 0x57
001065ab,JMP 0x00106020
001065b0,JMP qword ptr [0x00137d48]
001065b6,PUSH 0x58
001065bb,JMP 0x00106020
001065c0,JMP qword ptr [0x00137d50]
001065c6,PUSH 0x59
001065cb,JMP 0x00106020
001065d0,JMP qword ptr [0x00137d58]
001065d6,PUSH 0x5a
001065db,JMP 0x00106020
001065e0,JMP qword ptr [0x00137d60]
001065e6,PUSH 0x5b
001065eb,JMP 0x00106020
001065f0,JMP qword ptr [0x00137d68]
001065f6,PUSH 0x5c
001065fb,JMP 0x00106020
00106600,JMP qword ptr [0x00137d70]
00106606,PUSH 0x5d
0010660b,JMP 0x00106020
00106610,JMP qword ptr [0x00137d78]
00106616,PUSH 0x5e
0010661b,JMP 0x00106020
00106620,JMP qword ptr [0x00137d80]
00106626,PUSH 0x5f
0010662b,JMP 0x00106020
00106630,JMP qword ptr [0x00137d88]
00106636,PUSH 0x60
0010663b,JMP 0x00106020
00106640,JMP qword ptr [0x00137d90]
00106646,PUSH 0x61
0010664b,JMP 0x00106020
00106650,JMP qword ptr [0x00137d98]
00106656,PUSH 0x62
0010665b,JMP 0x00106020
00106660,JMP qword ptr [0x00137da0]
00106666,PUSH 0x63
0010666b,JMP 0x00106020
00106670,JMP qword ptr [0x00137da8]
00106676,PUSH 0x64
0010667b,JMP 0x00106020
00106680,JMP qword ptr [0x00137db0]
00106686,PUSH 0x65
0010668b,JMP 0x00106020
00106690,JMP qword ptr [0x00137db8]
00106696,PUSH 0x66
0010669b,JMP 0x00106020
001066a0,JMP qword ptr [0x00137dc0]
001066a6,PUSH 0x67
001066ab,JMP 0x00106020
001066b0,JMP qword ptr [0x00137dc8]
001066b6,PUSH 0x68
001066bb,JMP 0x00106020
001066c0,JMP qword ptr [0x00137dd0]
001066c6,PUSH 0x69
001066cb,JMP 0x00106020
001066d0,JMP qword ptr [0x00137dd8]
001066d6,PUSH 0x6a
001066db,JMP 0x00106020
001066e0,JMP qword ptr [0x00137de0]
001066e6,PUSH 0x6b
001066eb,JMP 0x00106020
001066f0,JMP qword ptr [0x00137de8]
001066f6,PUSH 0x6c
001066fb,JMP 0x00106020
00106700,JMP qword ptr [0x00137df0]
00106706,PUSH 0x6d
0010670b,JMP 0x00106020
00106710,JMP qword ptr [0x00137df8]
00106716,PUSH 0x6e
0010671b,JMP 0x00106020
00106720,JMP qword ptr [0x00137e00]
00106726,PUSH 0x6f
0010672b,JMP 0x00106020
00106730,JMP qword ptr [0x00137e08]
00106736,PUSH 0x70
0010673b,JMP 0x00106020
00106740,JMP qword ptr [0x00137e10]
00106746,PUSH 0x71
0010674b,JMP 0x00106020
00106750,JMP qword ptr [0x00137e18]
00106756,PUSH 0x72
0010675b,JMP 0x00106020
00106760,JMP qword ptr [0x00137e20]
00106766,PUSH 0x73
0010676b,JMP 0x00106020
00106770,JMP qword ptr [0x00137e28]
00106776,PUSH 0x74
0010677b,JMP 0x00106020
00106780,JMP qword ptr [0x00137e30]
00106786,PUSH 0x75
0010678b,JMP 0x00106020
00106790,JMP qword ptr [0x00137e38]
00106796,PUSH 0x76
0010679b,JMP 0x00106020
001067a0,JMP qword ptr [0x00137e40]
001067a6,PUSH 0x77
001067ab,JMP 0x00106020
001067b0,JMP qword ptr [0x00137e48]
001067b6,PUSH 0x78
001067bb,JMP 0x00106020
001067c0,JMP qword ptr [0x00137e50]
001067c6,PUSH 0x79
001067cb,JMP 0x00106020
001067d0,JMP qword ptr [0x00137e58]
001067d6,PUSH 0x7a
001067db,JMP 0x00106020
001067e0,JMP qword ptr [0x00137e60]
001067e6,PUSH 0x7b
001067eb,JMP 0x00106020
001067f0,JMP qword ptr [0x00137e68]
001067f6,PUSH 0x7c
001067fb,JMP 0x00106020
00106800,JMP qword ptr [0x00137e70]
00106806,PUSH 0x7d
0010680b,JMP 0x00106020
00106810,JMP qword ptr [0x00137e78]
00106816,PUSH 0x7e
0010681b,JMP 0x00106020
00106820,JMP qword ptr [0x00137e80]
00106826,PUSH 0x7f
0010682b,JMP 0x00106020
00106830,JMP qword ptr [0x00137e88]
00106836,PUSH 0x80
0010683b,JMP 0x00106020
00106840,JMP qword ptr [0x00137e90]
00106846,PUSH 0x81
0010684b,JMP 0x00106020
00106850,JMP qword ptr [0x00137e98]
00106856,PUSH 0x82
0010685b,JMP 0x00106020
00106860,JMP qword ptr [0x00137ea0]
00106866,PUSH 0x83
0010686b,JMP 0x00106020
00106870,JMP qword ptr [0x00137ea8]
00106876,PUSH 0x84
0010687b,JMP 0x00106020
00106880,JMP qword ptr [0x00137eb0]
00106886,PUSH 0x85
0010688b,JMP 0x00106020
00106890,JMP qword ptr [0x00137eb8]
00106896,PUSH 0x86
0010689b,JMP 0x00106020
001068a0,JMP qword ptr [0x00137ec0]
001068a6,PUSH 0x87
001068ab,JMP 0x00106020
001068b0,JMP qword ptr [0x00137ec8]
001068b6,PUSH 0x88
001068bb,JMP 0x00106020
001068c0,JMP qword ptr [0x00137ed0]
001068c6,PUSH 0x89
001068cb,JMP 0x00106020
001068d0,JMP qword ptr [0x00137ed8]
001068d6,PUSH 0x8a
001068db,JMP 0x00106020
001068e0,JMP qword ptr [0x00137ee0]
001068e6,PUSH 0x8b
001068eb,JMP 0x00106020
001068f0,JMP qword ptr [0x00137ee8]
001068f6,PUSH 0x8c
001068fb,JMP 0x00106020
00106900,JMP qword ptr [0x00137ef0]
00106906,PUSH 0x8d
0010690b,JMP 0x00106020
00106910,JMP qword ptr [0x00137ef8]
00106916,PUSH 0x8e
0010691b,JMP 0x00106020
00106920,JMP qword ptr [0x00137f00]
00106926,PUSH 0x8f
0010692b,JMP 0x00106020
00106930,JMP qword ptr [0x00137f08]
00106936,PUSH 0x90
0010693b,JMP 0x00106020
00106940,JMP qword ptr [0x00137f10]
00106946,PUSH 0x91
0010694b,JMP 0x00106020
00106950,JMP qword ptr [0x00137f18]
00106956,PUSH 0x92
0010695b,JMP 0x00106020
00106960,JMP qword ptr [0x00137f70]
00106968,JMP qword ptr [0x00137f88]
00106970,JMP qword ptr [0x00137fe0]
00106980,PUSH RAX
00106981,CALL 0x00106110
00106986,CALL 0x00106110
0010698b,CALL 0x00106110
00106990,CALL 0x00106110
00106995,CALL 0x00106110
0010699a,CALL 0x00106110
0010699f,CALL 0x00106110
001069a4,CALL 0x00106110
001069a9,CALL 0x00106110
001069ae,PUSH RAX
001069af,CALL 0x00106110
001069b4,CALL 0x00106110
001069b9,CALL 0x00106110
001069be,CALL 0x00106110
001069c3,PUSH RAX
001069c4,CALL 0x00106110
001069c9,CALL 0x00106110
001069ce,CALL 0x00106110
001069d3,CALL 0x00106110
001069d8,CALL 0x00106110
001069dd,PUSH RAX
001069de,CALL 0x00106110
001069e3,CALL 0x00106110
001069e8,CALL 0x00106110
001069ed,CALL 0x00106110
001069f2,CALL 0x00106110
001069f7,CALL 0x00106110
001069fc,CALL 0x00106110
00106a01,CALL 0x00106110
00106a06,CALL 0x00106110
00106a0b,CALL 0x00106110
00106a10,PUSH RAX
00106a11,CALL 0x00106110
00106a20,ENDBR64
00106a24,PUSH R13
00106a26,PUSH R12
00106a28,PUSH RBP
00106a29,MOV RBP,RSI
00106a2c,PUSH RBX
00106a2d,MOV EBX,EDI
00106a2f,SUB RSP,0x8
00106a33,MOV RDI,qword ptr [RSI]
00106a36,TEST RDI,RDI
00106a39,JZ 0x00106b8d
00106a3f,CALL 0x00122930
00106a44,CALL 0x0010d390
00106a49,MOV byte ptr [0x00138618],0x0
00106a50,MOV dword ptr [0x00138604],0x0
00106a5a,MOV byte ptr [0x00138608],0x0
00106a61,MOV dword ptr [0x001385f8],0xffffff9c
00106a6b,CALL 0x00115b10
00106a70,TEST AL,AL
00106a72,JNZ 0x00106b46
00106a78,LEA RDI,[0x129e74]
00106a7f,CALL 0x0010e390
00106a84,MOV qword ptr [0x00138610],RAX
00106a8b,TEST RAX,RAX
00106a8e,JZ 0x00106bc5
00106a94,LEA RDI,[0x138620]
00106a9b,LEA R12,[0x12a08b]
00106aa2,CALL 0x0010df50
00106aa7,LEA RSI,[0x1298e7]
00106aae,MOV EDI,0x6
00106ab3,CALL 0x00106820
00106ab8,LEA RSI,[0x12919f]
00106abf,MOV RDI,R12
00106ac2,CALL 0x001061f0
00106ac7,MOV RDI,R12
00106aca,CALL 0x00106190
00106acf,LEA RDI,[0x117280]
00106ad6,CALL 0x00128f40
00106adb,TEST EAX,EAX
00106add,JNZ 0x00106b99
00106ae3,MOV RSI,RBP
00106ae6,MOV EDI,EBX
00106ae8,CALL 0x0010dad0
00106aed,MOV R12D,EAX
00106af0,MOV RAX,qword ptr [0x00138660]
00106af7,TEST AL,0x2
00106af9,JNZ 0x00106b36
00106afb,TEST AL,0x80
00106afd,JNZ 0x00106b5f
00106aff,MOV EDI,EBX
00106b01,MOV RSI,RBP
00106b04,MOV EDX,R12D
00106b07,SUB EBX,R12D
00106b0a,CALL 0x0010c3b0
00106b0f,MOV EDI,EBX
00106b11,MOV R13,RAX
00106b14,MOVSXD RAX,R12D
00106b17,LEA RSI,[RBP + RAX*0x8]
00106b1c,CALL 0x00107870
00106b21,TEST AL,AL
00106b23,JNZ 0x00106b50
00106b25,MOV EAX,dword ptr [0x00138604]
00106b2b,ADD RSP,0x8
00106b2f,POP RBX
00106b30,POP RBP
00106b31,POP R12
00106b33,POP R13
00106b35,RET
00106b36,LEA RDX,[0x10d840]
00106b3d,MOV qword ptr [0x00138670],RDX
00106b44,JMP 0x00106afb
00106b46,CALL 0x001158d0
00106b4b,JMP 0x00106a78
00106b50,MOV RDI,R13
00106b53,CALL 0x00109670
00106b58,CALL 0x0010d430
00106b5d,JMP 0x00106b25
00106b5f,LEA RDI,[0x138648]
00106b66,CALL 0x00106030
00106b6b,MOV RDI,qword ptr [0x00138580]
00106b72,MOV ESI,0x1
00106b77,LEA RDX,[0x1291b1]
00106b7e,MOV RCX,RAX
00106b81,XOR EAX,EAX
00106b83,CALL 0x00106160
00106b88,JMP 0x00106aff
00106b8d,LEA RDI,[0x12919a]
00106b94,JMP 0x00106a3f
00106b99,MOV EDX,0x5
00106b9e,LEA RSI,[0x12ad30]
00106ba5,XOR EDI,EDI
00106ba7,CALL 0x00106600
00106bac,MOV RBX,RAX
00106baf,CALL 0x001065d0
00106bb4,MOV RDX,RBX
00106bb7,MOV EDI,0x1
00106bbc,MOV ESI,dword ptr [RAX]
00106bbe,XOR EAX,EAX
00106bc0,CALL 0x00106830
00106bc5,MOV EDX,0x5
00106bca,LEA RSI,[0x12ad00]
00106bd1,JMP 0x00106ba5
00106be0,XOR EBP,EBP
00106be2,MOV R9,RDX
00106be5,POP RSI
00106be6,MOV RDX,RSP
00106be9,AND RSP,-0x10
00106bed,PUSH RAX
00106bee,PUSH RSP
00106bef,XOR R8D,R8D
00106bf2,XOR ECX,ECX
00106bf4,LEA RDI,[0x106a20]
00106bfb,CALL qword ptr [0x00137fd8]
00106c01,HLT
00106c10,LEA RDI,[0x138528]
00106c17,LEA RAX,[0x138528]
00106c1e,CMP RAX,RDI
00106c21,JZ 0x00106c38
00106c23,MOV RAX,qword ptr [0x00137f68]
00106c2a,TEST RAX,RAX
00106c2d,JZ 0x00106c38
00106c2f,JMP RAX
00106c38,RET
00106c40,LEA RDI,[0x138528]
00106c47,LEA RSI,[0x138528]
00106c4e,SUB RSI,RDI
00106c51,MOV RAX,RSI
00106c54,SHR RSI,0x3f
00106c58,SAR RAX,0x3
00106c5c,ADD RSI,RAX
00106c5f,SAR RSI,0x1
00106c62,JZ 0x00106c78
00106c64,MOV RAX,qword ptr [0x00137f80]
00106c6b,TEST RAX,RAX
00106c6e,JZ 0x00106c78
00106c70,JMP RAX
00106c78,RET
00106c80,ENDBR64
00106c84,CMP byte ptr [0x00138590],0x0
00106c8b,JNZ 0x00106cb8
00106c8d,PUSH RBP
00106c8e,CMP qword ptr [0x00137f88],0x0
00106c96,MOV RBP,RSP
00106c99,JZ 0x00106ca7
00106c9b,MOV RDI,qword ptr [0x00138008]
00106ca2,CALL 0x00106968
00106ca7,CALL 0x00106c10
00106cac,MOV byte ptr [0x00138590],0x1
00106cb3,POP RBP
00106cb4,RET
00106cb8,RET
00106cc0,ENDBR64
00106cc4,JMP 0x00106c40
00106cd0,CMP EDI,0xe
00106cd3,JA 0x00106dc8
00106cd9,LEA RDX,[0x12a880]
00106ce0,MOV EAX,EDI
00106ce2,MOVSXD RAX,dword ptr [RDX + RAX*0x4]
00106ce6,ADD RAX,RDX
00106ce9,JMP RAX
00106cf0,LEA RAX,[0x12907a]
00106cf7,RET
00106d00,LEA RAX,[0x129074]
00106d07,RET
00106d10,LEA RAX,[0x1290dd]
00106d17,RET
00106d20,LEA RAX,[0x12908d]
00106d27,RET
00106d30,LEA RAX,[0x129095]
00106d37,RET
00106d40,LEA RAX,[0x12909d]
00106d47,RET
00106d50,LEA RAX,[0x1290a4]
00106d57,RET
00106d60,LEA RAX,[0x129081]
00106d67,RET
00106d70,LEA RAX,[0x1290cb]
00106d77,RET
00106d80,LEA RAX,[0x1290d2]
00106d87,RET
00106d90,LEA RAX,[0x1290ac]
00106d97,RET
00106da0,LEA RAX,[0x1290b2]
00106da7,RET
00106db0,LEA RAX,[0x1290bb]
00106db7,RET
00106dc0,LEA RAX,[0x1290c2]
00106dc7,RET
00106dc8,PUSH RBX
00106dc9,LEA RBX,[0x138598]
00106dd0,MOV R8D,EDI
00106dd3,MOV EDX,0xe
00106dd8,MOV RDI,RBX
00106ddb,LEA RCX,[0x1290e3]
00106de2,MOV ESI,0x1
00106de7,XOR EAX,EAX
00106de9,CALL 0x001067a0
00106dee,MOV RAX,RBX
00106df1,POP RBX
00106df2,RET
00106e00,PUSH RAX
00106e01,POP RAX
00106e02,LEA RCX,[0x12a918]
00106e09,MOV EDX,0x69
00106e0e,LEA RSI,[0x1290e8]
00106e15,LEA RDI,[0x12a948]
00106e1c,SUB RSP,0x8
00106e20,CALL 0x001061c0
00106e25,NOP dword ptr CS:[RAX + RAX*0x1]
00106e30,PUSH R15
00106e32,PUSH R14
00106e34,PUSH R13
00106e36,PUSH R12
00106e38,PUSH RBP
00106e39,MOV RBP,RDI
00106e3c,PUSH RBX
00106e3d,SUB RSP,0x158
00106e44,MOV RBX,qword ptr FS:[0x28]
00106e4d,MOV qword ptr [RSP + 0x148],RBX
00106e55,MOV RBX,RSI
00106e58,TEST byte ptr [0x00138660],0x4
00106e5f,JNZ 0x001070b0
00106e65,MOV ECX,dword ptr [0x00138018]
00106e6b,MOVZX EAX,word ptr [RBX + 0x68]
00106e6f,MOV ESI,ECX
00106e71,AND ESI,0x200
00106e77,CMP AX,0x6
00106e7b,JZ 0x00107160
00106e81,MOV RDX,qword ptr [RBX + 0x58]
00106e85,MOVSXD RDI,dword ptr [0x00138014]
00106e8c,CMP RDX,RDI
00106e8f,JG 0x00106ef0
00106e91,TEST RDX,RDX
00106e94,JZ 0x00106ef0
00106e96,AND CH,0x2
00106e99,JZ 0x00106ebf
00106e9b,MOV EDI,dword ptr [RBP + 0x2c]
00106e9e,CMP EDI,-0x64
00106ea1,JZ 0x00106eab
00106ea3,TEST EDI,EDI
00106ea5,JS 0x00107570
00106eab,MOV EDX,dword ptr [0x00138010]
00106eb1,MOV dword ptr [0x001385f8],EDI
00106eb7,TEST EDX,EDX
00106eb9,JS 0x00107140
00106ebf,MOV RDX,qword ptr [RBX + 0x58]
00106ec3,MOVZX EAX,word ptr [RBX + 0x68]
00106ec7,MOV RCX,qword ptr [RBX + 0x78]
00106ecb,MOV dword ptr [0x00138014],EDX
00106ed1,MOV qword ptr [RSP + 0x28],RCX
00106ed6,CMP AX,0xd
00106eda,JA 0x00106f18
00106edc,LEA RSI,[0x12a8bc]
00106ee3,MOVZX ECX,AX
00106ee6,MOVSXD RCX,dword ptr [RSI + RCX*0x4]
00106eea,ADD RCX,RSI
00106eed,JMP RCX
00106ef0,TEST ESI,ESI
00106ef2,JZ 0x00106ec7
00106ef4,MOV EDI,dword ptr [0x00138010]
00106efa,TEST EDI,EDI
00106efc,JS 0x00106e9b
00106efe,CALL 0x001060f0
00106f03,MOV ECX,dword ptr [0x00138018]
00106f09,MOV dword ptr [0x00138010],0xffffffff
00106f13,JMP 0x00106e96
00106f18,CMP AX,0xb
00106f1c,JZ 0x00107420
00106f22,MOVDQU XMM0,xmmword ptr [RBX + 0x70]
00106f27,MOV EAX,0x101
00106f2c,MOV word ptr [0x001385e4],AX
00106f33,MOVAPS xmmword ptr [RSP + 0x20],XMM0
00106f38,MOVDQU XMM0,xmmword ptr [RBX + 0x80]
00106f40,MOVAPS xmmword ptr [RSP + 0x30],XMM0
00106f45,MOVDQU XMM0,xmmword ptr [RBX + 0x90]
00106f4d,MOV EAX,dword ptr [RSP + 0x38]
00106f51,MOVAPS xmmword ptr [RSP + 0x40],XMM0
00106f56,MOVDQU XMM0,xmmword ptr [RBX + 0xa0]
00106f5e,MOV dword ptr [RSP + 0x1c],EAX
00106f62,MOVAPS xmmword ptr [RSP + 0x50],XMM0
00106f67,MOVDQU XMM0,xmmword ptr [RBX + 0xb0]
00106f6f,MOV dword ptr [0x001385e8],EAX
00106f75,MOVAPS xmmword ptr [RSP + 0x60],XMM0
00106f7a,MOVDQU XMM0,xmmword ptr [RBX + 0xc0]
00106f82,MOVAPS xmmword ptr [RSP + 0x70],XMM0
00106f87,MOVDQU XMM0,xmmword ptr [RBX + 0xd0]
00106f8f,MOVAPS xmmword ptr [RSP + 0x80],XMM0
00106f97,MOVDQU XMM0,xmmword ptr [RBX + 0xe0]
00106f9f,MOVAPS xmmword ptr [RSP + 0x90],XMM0
00106fa7,MOVDQU XMM0,xmmword ptr [RBX + 0xf0]
00106faf,MOVAPS xmmword ptr [RSP + 0xa0],XMM0
00106fb7,TEST EAX,EAX
00106fb9,JZ 0x00107575
00106fbf,MOV RAX,qword ptr [RBX + 0x58]
00106fc3,MOV dword ptr [0x001385e0],EAX
00106fc9,MOV RSI,qword ptr [RBX + 0x38]
00106fcd,XOR R8D,R8D
00106fd0,LEA RCX,[RSP + 0x20]
00106fd5,LEA RDX,[RBX + 0x100]
00106fdc,LEA RDI,[RSP + 0x1c]
00106fe1,CALL 0x0010d950
00106fe6,TEST AL,AL
00106fe8,JZ 0x00107084
00106fee,MOV EDX,dword ptr [RSP + 0x1c]
00106ff2,MOVZX EAX,word ptr [RBX + 0x68]
00106ff6,AND EDX,0xf000
00106ffc,CMP EDX,0x4000
00107002,JNZ 0x00107248
00107008,CMP AX,0xb
0010700c,JZ 0x00107540
00107012,MOVSXD RDX,dword ptr [0x00138624]
00107019,MOV R13D,0x1
0010701f,XOR R12D,R12D
00107022,TEST EDX,EDX
