Offset,Instruction
0010250c,LEA RSI,[0x10602f]
00102513,MOV RDI,qword ptr [0x0010b580]
0010251a,MOV EAX,0x0
0010251f,CALL 0x001021b0
00102524,POP RBX
00102525,RET
00102526,SUB RSP,0x8
0010252a,CALL 0x001024c0
0010252f,MOV ESI,0x0
00102534,LEA RDI,[0x10b5c0]
0010253b,CALL 0x00102290
00102540,SUB RSP,0x8
00102544,MOV ESI,0x0
00102549,LEA RDI,[0x10603e]
00102550,CALL 0x00102526
00102555,SUB RSP,0x8
00102559,MOV ESI,0x0
0010255e,CALL 0x001024c0
00102563,MOV EDI,0x0
00102568,CALL 0x00102310
0010256d,PUSH R15
0010256f,PUSH R14
00102571,PUSH R13
00102573,PUSH R12
00102575,PUSH RBP
00102576,PUSH RBX
00102577,SUB RSP,0xd88
0010257e,MOV dword ptr [0x0010b6b0],0xfffffffe
00102588,LEA R12,[RSP + 0x30]
0010258d,MOV qword ptr [RSP + 0x8],R12
00102592,LEA RBX,[RSP + 0xcb0]
0010259a,MOV qword ptr [RSP],0xc8
001025a2,MOV dword ptr [RSP + 0x28],0x0
001025aa,MOV EBP,0x0
001025af,LEA R14,[0x106620]
001025b6,MOV R13,RBX
001025b9,MOV RAX,R12
001025bc,MOV R12,RBX
001025bf,MOV R15,RAX
001025c2,JMP 0x0010276c
001025c7,CALL 0x001036cf
001025cc,MOV dword ptr [0x0010b6b0],EAX
001025d2,JMP 0x0010286e
001025d7,MOV dword ptr [0x0010b6b0],0x0
001025e1,MOV EDX,0x0
001025e6,ADD EBX,EDX
001025e8,CMP EBX,0xbb
001025ee,JA 0x00102659
001025f0,MOVSXD RAX,EBX
001025f3,LEA RDI,[0x106440]
001025fa,MOVSX EAX,byte ptr [RDI + RAX*0x1]
001025fe,CMP EAX,EDX
00102600,JNZ 0x00102659
00102602,MOVSXD RBX,EBX
00102605,LEA RAX,[0x106500]
0010260c,MOVSX EBP,byte ptr [RAX + RBX*0x1]
00102610,MOV EBX,EBP
00102612,NEG EBX
00102614,TEST EBP,EBP
00102616,JLE 0x001026a5
0010261c,MOV EAX,dword ptr [RSP + 0x28]
00102620,CMP EAX,0x1
00102623,ADC EAX,-0x1
00102626,MOV dword ptr [RSP + 0x28],EAX
0010262a,MOVDQA XMM0,xmmword ptr [0x0010b6a0]
00102632,MOVAPS xmmword ptr [R15 + 0x10],XMM0
00102637,MOV dword ptr [0x0010b6b0],0xfffffffe
00102641,LEA R15,[R15 + 0x10]
00102645,JMP 0x00102768
0010264a,MOV dword ptr [0x0010b6b0],0x101
00102654,JMP 0x00102d56
00102659,MOVSXD RAX,EBP
0010265c,LEA RDX,[0x1065e0]
00102663,MOVSX EBX,byte ptr [RDX + RAX*0x1]
00102667,TEST EBX,EBX
00102669,JNZ 0x001026a5
0010266b,CMP dword ptr [RSP + 0x28],0x0
00102670,JZ 0x00102d03
00102676,CMP dword ptr [RSP + 0x28],0x3
0010267b,JNZ 0x00102d56
00102681,MOV EAX,dword ptr [0x0010b6b0]
00102687,TEST EAX,EAX
00102689,JG 0x00102d16
0010268f,JNZ 0x00102d56
00102695,MOV R15,R12
00102698,MOV RBX,R13
0010269b,MOV EBP,0x1
001026a0,JMP 0x00102dc1
001026a5,MOVSXD RAX,EBX
001026a8,LEA RDX,[0x1063c0]
001026af,MOVZX EBP,byte ptr [RDX + RAX*0x1]
001026b3,MOVSX EDX,BPL
001026b7,MOV EAX,0x1
001026bc,SUB EAX,EDX
001026be,CDQE
001026c0,SHL RAX,0x4
001026c4,FLD tword ptr [R15 + RAX*0x1]
001026c8,FSTP tword ptr [RSP + 0x10]
001026cc,LEA EAX,[RBX + -0x6]
001026cf,CMP EAX,0x1f
001026d2,JA 0x001026f6
001026d4,MOV EAX,EAX
001026d6,LEA RDX,[0x106300]
001026dd,MOVSXD RAX,dword ptr [RDX + RAX*0x4]
001026e1,ADD RAX,RDX
001026e4,JMP RAX
001026e6,PUSH qword ptr [R15 + 0x8]
001026ea,PUSH qword ptr [R15]
001026ed,CALL 0x00104dcf
001026f2,ADD RSP,0x10
001026f6,MOVSX RBP,BPL
001026fa,MOV RDX,RBP
001026fd,SHL RDX,0x4
00102701,MOV RAX,R15
00102704,SUB RAX,RDX
00102707,SUB R13,RBP
0010270a,LEA R15,[RAX + 0x10]
0010270e,FLD tword ptr [RSP + 0x10]
00102712,FSTP tword ptr [RAX + 0x10]
00102715,MOVSXD RBX,EBX
00102718,LEA RAX,[0x106400]
0010271f,MOVSX EAX,byte ptr [RAX + RBX*0x1]
00102723,SUB EAX,0x1e
00102726,MOVZX ESI,byte ptr [R13]
0010272b,MOVSXD RDX,EAX
0010272e,LEA RCX,[0x1065c2]
00102735,MOVSX EDX,byte ptr [RCX + RDX*0x1]
00102739,MOVSX ECX,SIL
0010273d,ADD EDX,ECX
0010273f,CMP EDX,0xbb
00102745,JA 0x0010275b
00102747,MOVSXD RCX,EDX
0010274a,LEA RDI,[0x106440]
00102751,CMP SIL,byte ptr [RDI + RCX*0x1]
00102755,JZ 0x00102cf3
0010275b,CDQE
0010275d,LEA RDX,[0x1065bc]
00102764,MOVSX EBP,byte ptr [RDX + RAX*0x1]
00102768,ADD R13,0x1
0010276c,MOV byte ptr [R13],BPL
00102770,MOV RCX,qword ptr [RSP]
00102774,LEA RAX,[R12 + RCX*0x1 + -0x1]
00102779,CMP R13,RAX
0010277c,JC 0x00102847
00102782,SUB R13,R12
00102785,MOV qword ptr [RSP + 0x20],R13
0010278a,LEA R15,[R13 + 0x1]
0010278e,CMP RCX,0x270f
00102795,JG 0x00102daa
0010279b,ADD RCX,RCX
0010279e,MOV EAX,0x2710
001027a3,CMP RCX,RAX
001027a6,CMOVLE RAX,RCX
001027aa,MOV RBX,RAX
001027ad,MOV qword ptr [RSP],RAX
001027b1,SHL RAX,0x4
001027b5,LEA RDI,[RBX + RAX*0x1 + 0xf]
001027ba,CALL 0x00102230
001027bf,MOV R13,RAX
001027c2,MOV qword ptr [RSP + 0x10],RAX
001027c7,TEST RAX,RAX
001027ca,JZ 0x00102daa
001027d0,MOV RDX,R15
001027d3,MOV RSI,R12
001027d6,MOV RDI,RAX
001027d9,CALL 0x00102200
001027de,SHL R15,0x4
001027e2,MOV RAX,RBX
001027e5,LEA RBX,[RBX + 0x1e]
001027e9,ADD RAX,0xf
001027ed,CMOVNS RBX,RAX
001027f1,AND RBX,-0x10
001027f5,ADD RBX,R13
001027f8,MOV RDX,R15
001027fb,MOV RSI,qword ptr [RSP + 0x8]
00102800,MOV RDI,RBX
00102803,CALL 0x00102200
00102808,LEA RAX,[RSP + 0xcb0]
00102810,CMP R12,RAX
00102813,JZ 0x0010281d
00102815,MOV RDI,R12
00102818,CALL 0x00102030
0010281d,MOV R12,qword ptr [RSP + 0x10]
00102822,MOV RAX,qword ptr [RSP + 0x20]
00102827,LEA R13,[R12 + RAX*0x1]
0010282b,LEA R15,[RBX + R15*0x1 + -0x10]
00102830,MOV RAX,qword ptr [RSP]
00102834,LEA RAX,[R12 + RAX*0x1 + -0x1]
00102839,CMP R13,RAX
0010283c,JNC 0x00102e0c
00102842,MOV qword ptr [RSP + 0x8],RBX
00102847,CMP EBP,0x2
0010284a,JZ 0x00102db6
00102850,MOVSXD RAX,EBP
00102853,MOVSX EBX,word ptr [R14 + RAX*0x2]
00102858,CMP EBX,-0x15
0010285b,JZ 0x00102659
00102861,CMP dword ptr [0x0010b6b0],-0x2
00102868,JZ 0x001025c7
0010286e,MOV EAX,dword ptr [0x0010b6b0]
00102874,TEST EAX,EAX
00102876,JLE 0x001025d7
0010287c,CMP EAX,0x100
00102881,JZ 0x0010264a
00102887,MOV EDX,0x2
0010288c,CMP EAX,0x10d
00102891,JA 0x001025e6
00102897,CDQE
00102899,LEA RDX,[0x1066a0]
001028a0,MOVSX EDX,byte ptr [RDX + RAX*0x1]
001028a4,JMP 0x001025e6
001028a9,MOV RAX,qword ptr [R15]
001028ac,MOV RSI,qword ptr [RAX]
001028af,PUSH qword ptr [RAX + 0x18]
001028b2,PUSH qword ptr [RAX + 0x10]
001028b5,LEA RDI,[0x106057]
001028bc,CALL 0x00104a7c
001028c1,ADD RSP,0x10
001028c5,JMP 0x001026f6
001028ca,MOV RAX,qword ptr [R15 + -0x20]
001028ce,MOV RSI,qword ptr [RAX]
001028d1,MOV RDX,qword ptr [R15]
001028d4,MOV RDI,qword ptr [RDX]
001028d7,PUSH qword ptr [RAX + 0x18]
001028da,PUSH qword ptr [RAX + 0x10]
001028dd,CALL 0x00104a7c
001028e2,ADD RSP,0x10
001028e6,JMP 0x001026f6
001028eb,MOV RAX,qword ptr [R15]
001028ee,LEA RDX,[RAX + 0x10]
001028f2,MOV RSI,qword ptr [RAX]
001028f5,LEA RDI,[0x106057]
001028fc,CALL 0x00104cb0
00102901,JMP 0x001026f6
00102906,MOV RAX,qword ptr [R15 + -0x20]
0010290a,LEA RDX,[RAX + 0x10]
0010290e,MOV RSI,qword ptr [RAX]
00102911,MOV RAX,qword ptr [R15]
00102914,MOV RDI,qword ptr [RAX]
00102917,CALL 0x00104cb0
0010291c,JMP 0x001026f6
00102921,MOV RAX,qword ptr [R15]
00102924,MOV RDI,qword ptr [RAX + 0x10]
00102928,MOV RDX,qword ptr [R15 + -0x10]
0010292c,MOV EAX,0x0
00102931,CALL qword ptr [RDX + 0x10]
00102934,JMP 0x001026f6
00102939,MOV RDX,qword ptr [R15 + -0x10]
0010293d,MOV RAX,qword ptr [R15]
00102940,PUSH qword ptr [RAX + 0x18]
00102943,PUSH qword ptr [RAX + 0x10]
00102946,MOV EAX,0x0
0010294b,CALL qword ptr [RDX + 0x10]
0010294e,ADD RSP,0x10
00102952,JMP 0x001026f6
00102957,MOV RDX,qword ptr [R15 + -0x10]
0010295b,PUSH qword ptr [R15 + 0x8]
0010295f,PUSH qword ptr [R15]
00102962,MOV EAX,0x0
00102967,CALL qword ptr [RDX + 0x10]
0010296a,ADD RSP,0x10
0010296e,JMP 0x001026f6
00102973,MOV RAX,qword ptr [R15]
00102976,MOV RSI,qword ptr [RAX]
00102979,LEA RDI,[0x10602c]
00102980,MOV EAX,0x0
00102985,CALL 0x00102130
0010298a,JMP 0x001026f6
0010298f,MOV RAX,qword ptr [R15]
00102992,MOV RSI,qword ptr [RAX + 0x10]
00102996,LEA RDI,[0x10602c]
0010299d,MOV EAX,0x0
001029a2,CALL 0x00102130
001029a7,JMP 0x001026f6
001029ac,MOV RAX,qword ptr [R15 + -0x20]
001029b0,FLD tword ptr [R15]
001029b3,FLD ST0
001029b5,FSTP tword ptr [RSP + 0x10]
001029b9,FSTP tword ptr [RAX + 0x10]
001029bc,MOV word ptr [RAX + 0x8],0x103
001029c2,JMP 0x001026f6
001029c7,MOV RAX,qword ptr [R15 + -0x20]
001029cb,MOV RDX,qword ptr [R15]
001029ce,MOV RDX,qword ptr [RDX]
001029d1,MOV qword ptr [RAX + 0x10],RDX
001029d5,MOV word ptr [RAX + 0x8],0x10c
001029db,JMP 0x001026f6
001029e0,MOV RAX,qword ptr [R15]
001029e3,FLD tword ptr [RAX + 0x10]
001029e6,FSTP tword ptr [RSP + 0x10]
001029ea,JMP 0x001026f6
001029ef,MOV RDX,qword ptr [R15 + -0x30]
001029f3,PUSH qword ptr [R15 + -0x8]
001029f7,PUSH qword ptr [R15 + -0x10]
001029fb,MOV EAX,0x0
00102a00,CALL qword ptr [RDX + 0x10]
00102a03,FSTP tword ptr [RSP + 0x20]
00102a07,ADD RSP,0x10
00102a0b,JMP 0x001026f6
00102a10,MOV RDX,qword ptr [R15 + -0x10]
00102a14,PUSH qword ptr [R15 + 0x8]
00102a18,PUSH qword ptr [R15]
00102a1b,MOV EAX,0x0
00102a20,CALL qword ptr [RDX + 0x10]
00102a23,FSTP tword ptr [RSP + 0x20]
00102a27,ADD RSP,0x10
00102a2b,JMP 0x001026f6
00102a30,FLD tword ptr [R15]
00102a33,FNSTCW word ptr [RSP + 0x2e]
00102a37,MOVZX EAX,word ptr [RSP + 0x2e]
00102a3c,OR AH,0xc
00102a3f,MOV word ptr [RSP + 0x2c],AX
00102a44,FLDCW word ptr [RSP + 0x2c]
00102a48,FISTP qword ptr [RSP + 0x10]
00102a4c,FLDCW word ptr [RSP + 0x2e]
00102a50,MOV RAX,qword ptr [RSP + 0x10]
00102a55,NOT RAX
00102a58,MOV qword ptr [RSP + 0x10],RAX
00102a5d,FILD qword ptr [RSP + 0x10]
00102a61,FSTP tword ptr [RSP + 0x10]
00102a65,JMP 0x001026f6
00102a6a,FLD tword ptr [R15 + -0x20]
00102a6e,FNSTCW word ptr [RSP + 0x2e]
00102a72,MOVZX EAX,word ptr [RSP + 0x2e]
00102a77,OR AH,0xc
00102a7a,MOV word ptr [RSP + 0x2c],AX
00102a7f,FLDCW word ptr [RSP + 0x2c]
00102a83,FISTP qword ptr [RSP + 0x10]
00102a87,FLDCW word ptr [RSP + 0x2e]
00102a8b,MOV RAX,qword ptr [RSP + 0x10]
00102a90,FLD tword ptr [R15]
00102a93,FLDCW word ptr [RSP + 0x2c]
00102a97,FISTP qword ptr [RSP + 0x10]
00102a9b,FLDCW word ptr [RSP + 0x2e]
00102a9f,MOV RDX,qword ptr [RSP + 0x10]
00102aa4,OR RAX,RDX
00102aa7,MOV qword ptr [RSP + 0x10],RAX
00102aac,FILD qword ptr [RSP + 0x10]
00102ab0,FSTP tword ptr [RSP + 0x10]
00102ab4,JMP 0x001026f6
00102ab9,FLD tword ptr [R15 + -0x20]
00102abd,FNSTCW word ptr [RSP + 0x2e]
00102ac1,MOVZX EAX,word ptr [RSP + 0x2e]
00102ac6,OR AH,0xc
00102ac9,MOV word ptr [RSP + 0x2c],AX
00102ace,FLDCW word ptr [RSP + 0x2c]
00102ad2,FISTP qword ptr [RSP + 0x10]
00102ad6,FLDCW word ptr [RSP + 0x2e]
00102ada,FLD tword ptr [R15]
00102add,FLDCW word ptr [RSP + 0x2c]
00102ae1,FISTP qword ptr [RSP + 0x20]
00102ae5,FLDCW word ptr [RSP + 0x2e]
00102ae9,MOV RAX,qword ptr [RSP + 0x10]
00102aee,AND RAX,qword ptr [RSP + 0x20]
00102af3,MOV qword ptr [RSP + 0x10],RAX
00102af8,FILD qword ptr [RSP + 0x10]
00102afc,FSTP tword ptr [RSP + 0x10]
00102b00,JMP 0x001026f6
00102b05,FLD tword ptr [R15 + -0x20]
00102b09,FNSTCW word ptr [RSP + 0x2e]
00102b0d,MOVZX EAX,word ptr [RSP + 0x2e]
00102b12,OR AH,0xc
00102b15,MOV word ptr [RSP + 0x2c],AX
00102b1a,FLDCW word ptr [RSP + 0x2c]
00102b1e,FISTP qword ptr [RSP + 0x10]
00102b22,FLDCW word ptr [RSP + 0x2e]
00102b26,MOV RAX,qword ptr [RSP + 0x10]
00102b2b,FLD tword ptr [R15]
00102b2e,FLDCW word ptr [RSP + 0x2c]
00102b32,FISTP qword ptr [RSP + 0x10]
00102b36,FLDCW word ptr [RSP + 0x2e]
00102b3a,MOV RDX,qword ptr [RSP + 0x10]
00102b3f,XOR RAX,RDX
00102b42,MOV qword ptr [RSP + 0x10],RAX
00102b47,FILD qword ptr [RSP + 0x10]
00102b4b,FSTP tword ptr [RSP + 0x10]
00102b4f,JMP 0x001026f6
00102b54,FLD tword ptr [R15 + -0x20]
00102b58,FNSTCW word ptr [RSP + 0x2e]
00102b5c,MOVZX EAX,word ptr [RSP + 0x2e]
00102b61,OR AH,0xc
00102b64,MOV word ptr [RSP + 0x2c],AX
00102b69,FLDCW word ptr [RSP + 0x2c]
00102b6d,FISTP qword ptr [RSP + 0x10]
00102b71,FLDCW word ptr [RSP + 0x2e]
00102b75,MOV RAX,qword ptr [RSP + 0x10]
00102b7a,FLD tword ptr [R15]
00102b7d,FLDCW word ptr [RSP + 0x2c]
00102b81,FISTP qword ptr [RSP + 0x10]
00102b85,FLDCW word ptr [RSP + 0x2e]
00102b89,MOV RCX,qword ptr [RSP + 0x10]
00102b8e,SHL RAX,CL
00102b91,MOV qword ptr [RSP + 0x10],RAX
00102b96,FILD qword ptr [RSP + 0x10]
00102b9a,FSTP tword ptr [RSP + 0x10]
00102b9e,JMP 0x001026f6
00102ba3,FLD tword ptr [R15 + -0x20]
00102ba7,FNSTCW word ptr [RSP + 0x2e]
00102bab,MOVZX EAX,word ptr [RSP + 0x2e]
00102bb0,OR AH,0xc
00102bb3,MOV word ptr [RSP + 0x2c],AX
00102bb8,FLDCW word ptr [RSP + 0x2c]
00102bbc,FISTP qword ptr [RSP + 0x10]
00102bc0,FLDCW word ptr [RSP + 0x2e]
00102bc4,MOV RAX,qword ptr [RSP + 0x10]
00102bc9,FLD tword ptr [R15]
00102bcc,FLDCW word ptr [RSP + 0x2c]
00102bd0,FISTP qword ptr [RSP + 0x10]
00102bd4,FLDCW word ptr [RSP + 0x2e]
00102bd8,MOV RCX,qword ptr [RSP + 0x10]
00102bdd,SAR RAX,CL
00102be0,MOV qword ptr [RSP + 0x10],RAX
00102be5,FILD qword ptr [RSP + 0x10]
00102be9,FSTP tword ptr [RSP + 0x10]
00102bed,JMP 0x001026f6
00102bf2,FLD tword ptr [R15 + -0x20]
00102bf6,FLD tword ptr [R15]
00102bf9,FADDP
00102bfb,FSTP tword ptr [RSP + 0x10]
00102bff,JMP 0x001026f6
00102c04,FLD tword ptr [R15 + -0x20]
00102c08,FLD tword ptr [R15]
00102c0b,FSUBP
00102c0d,FSTP tword ptr [RSP + 0x10]
00102c11,JMP 0x001026f6
00102c16,FLD tword ptr [R15 + -0x20]
00102c1a,FLD tword ptr [R15]
00102c1d,FMULP
00102c1f,FSTP tword ptr [RSP + 0x10]
00102c23,JMP 0x001026f6
00102c28,FLDZ
00102c2a,FLD tword ptr [R15]
00102c2d,FUCOMI ST0,ST1
00102c2f,FSTP ST1
00102c31,JP 0x00102c35
00102c33,JZ 0x00102c44
00102c35,FLD tword ptr [R15 + -0x20]
00102c39,FDIVRP
00102c3b,FSTP tword ptr [RSP + 0x10]
00102c3f,JMP 0x001026f6
00102c44,FSTP ST0
00102c46,LEA RSI,[0x1060c8]
00102c4d,LEA RDI,[0x106061]
00102c54,CALL 0x00102526
00102c59,FLD tword ptr [R15 + -0x20]
00102c5d,FNSTCW word ptr [RSP + 0x2e]
00102c61,MOVZX EAX,word ptr [RSP + 0x2e]
00102c66,OR AH,0xc
00102c69,MOV word ptr [RSP + 0x2c],AX
00102c6e,FLDCW word ptr [RSP + 0x2c]
00102c72,FISTP qword ptr [RSP + 0x10]
00102c76,FLDCW word ptr [RSP + 0x2e]
00102c7a,MOV RAX,qword ptr [RSP + 0x10]
00102c7f,FLD tword ptr [R15]
00102c82,FLDCW word ptr [RSP + 0x2c]
00102c86,FISTP qword ptr [RSP + 0x10]
00102c8a,FLDCW word ptr [RSP + 0x2e]
00102c8e,MOV RCX,qword ptr [RSP + 0x10]
00102c93,CQO
00102c95,IDIV RCX
00102c98,MOV qword ptr [RSP + 0x10],RDX
00102c9d,FILD qword ptr [RSP + 0x10]
00102ca1,FSTP tword ptr [RSP + 0x10]
00102ca5,JMP 0x001026f6
00102caa,PUSH qword ptr [R15 + 0x8]
00102cae,PUSH qword ptr [R15]
00102cb1,PUSH qword ptr [R15 + -0x18]
00102cb5,PUSH qword ptr [R15 + -0x20]
00102cb9,CALL 0x0010476b
00102cbe,FSTP tword ptr [RSP + 0x30]
00102cc2,ADD RSP,0x20
00102cc6,JMP 0x001026f6
00102ccb,FLD tword ptr [R15 + -0x10]
00102ccf,FSTP tword ptr [RSP + 0x10]
00102cd3,JMP 0x001026f6
00102cd8,FLD tword ptr [R15]
00102cdb,FCHS
00102cdd,FSTP tword ptr [RSP + 0x10]
00102ce1,JMP 0x001026f6
00102ce6,MOV dword ptr [RSP + 0x28],0x0
00102cee,JMP 0x001026f6
00102cf3,LEA RAX,[0x106500]
00102cfa,MOVSX EBP,byte ptr [RAX + RCX*0x1]
