Offset,Instruction
00011580,MOV EBX,dword ptr [EBP + -0x4c]
00011583,CALL 0x00014610
00011588,SUB ESP,0xc
0001158b,LEA EAX,[EBX + 0x30c]
00011591,PUSH EAX
00011592,MOV dword ptr [EBP + -0x4c],EBX
00011595,CALL 0x000111b0
0001159a,MOV EBX,dword ptr [EBP + -0x4c]
0001159d,POP EAX
0001159e,POP EDX
0001159f,LEA EAX,[EBX + 0xffff5a6c]
000115a5,PUSH EAX
000115a6,PUSH 0x8
000115a8,CALL 0x00011070
000115ad,CALL 0x00011ab0
000115b2,LEA EAX,[EBX + 0x3d0]
000115b8,ADD ESP,0x10
000115bb,MOV ECX,dword ptr [EAX]
000115bd,TEST ECX,ECX
000115bf,JZ 0x000115ea
000115c1,MOV EAX,dword ptr [EBP + -0x60]
000115c4,TEST EAX,EAX
000115c6,JZ 0x000115d4
000115c8,SUB ESP,0xc
000115cb,PUSH EAX
000115cc,CALL 0x00011200
000115d1,ADD ESP,0x10
000115d4,MOV EBX,dword ptr [EBP + -0x4c]
000115d7,SUB ESP,0xc
000115da,LEA EAX,[EBX + 0x3d0]
000115e0,PUSH dword ptr [EAX]
000115e2,CALL 0x000111a0
000115e7,ADD ESP,0x10
000115ea,LEA ESP,[EBP + -0x10]
000115ed,XOR EAX,EAX
000115ef,POP ECX
000115f0,POP EBX
000115f1,POP ESI
000115f2,POP EDI
000115f3,POP EBP
000115f4,LEA ESP,[ECX + -0x4]
000115f7,RET
00011600,MOV EBX,dword ptr [EBP + -0x4c]
00011603,MOV EAX,dword ptr [EBX + 0xfffffff4]
00011609,MOV EAX,dword ptr [EAX]
0001160b,CMP byte ptr [EAX],0x47
0001160e,JNZ 0x0001185e
00011614,SUB ESP,0x4
00011617,ADD EAX,0x1
0001161a,PUSH 0xa
0001161c,PUSH 0x0
0001161e,PUSH EAX
0001161f,CALL 0x00011120
00011624,ADD ESP,0x10
00011627,MOV dword ptr [EBX + 0xf8],EAX
0001162d,MOV EBX,dword ptr [EBP + -0x4c]
00011630,JMP 0x00011450
00011638,MOV EAX,dword ptr [EBP + -0x4c]
0001163b,MOV byte ptr [EAX + 0x3c0],0x1
00011642,MOV EBX,EAX
00011644,JMP 0x00011450
00011650,MOV EAX,dword ptr [EBP + -0x4c]
00011653,MOV byte ptr [EAX + 0x3c1],0x1
0001165a,MOV EBX,EAX
0001165c,JMP 0x00011450
00011661,PUSH ECX
00011662,ADD EAX,0x1
00011665,PUSH ECX
00011666,MOV EDI,dword ptr [EBP + -0x4c]
00011669,LEA EDX,[EDI + 0xffffa193]
0001166f,MOV EBX,EDI
00011671,PUSH EDX
00011672,PUSH EAX
00011673,CALL 0x000111f0
00011678,LEA EDX,[EDI + 0x3d0]
0001167e,XOR EBX,EBX
00011680,ADD ESP,0x10
00011683,MOV dword ptr [EBP + -0x60],EBX
00011686,MOV dword ptr [EDX],EAX
00011688,TEST EAX,EAX
0001168a,JNZ 0x00011580
00011690,MOV EBX,dword ptr [EBP + -0x4c]
00011693,MOV EAX,dword ptr [EBX + 0xffffffe8]
00011699,PUSH dword ptr [EAX]
0001169b,LEA EAX,[EBX + 0xffffa0c6]
000116a1,PUSH 0x12
000116a3,PUSH 0x1
000116a5,PUSH EAX
000116a6,CALL 0x00011270
000116ab,ADD ESP,0x10
000116ae,JMP 0x0001171e
000116b0,CMP byte ptr [EAX + 0x1],0x0
000116b4,JNZ 0x000114b2
000116ba,MOVZX ESI,byte ptr [EAX]
000116bd,MOV byte ptr [EBP + -0x75],0x0
000116c1,LEA EBX,[ESI + -0x65]
000116c4,CMP BL,0x1
000116c7,JBE 0x00011835
000116cd,MOV EAX,ESI
000116cf,CMP AL,0x65
000116d1,SETZ AL
000116d4,MOV EDI,EAX
000116d6,MOV EAX,ESI
000116d8,CMP AL,0x6c
000116da,MOV EAX,EDI
000116dc,SETZ BL
000116df,OR AL,BL
000116e1,MOV byte ptr [EBP + -0x76],AL
000116e4,JNZ 0x00011808
000116ea,MOV EAX,ESI
000116ec,CMP AL,0x6f
000116ee,MOV EAX,EDI
000116f0,SETZ BL
000116f3,OR AL,BL
000116f5,MOV EDI,EAX
000116f7,JNZ 0x000117de
000116fd,SUB ESI,0x63
00011700,AND ESI,0xfd
00011706,JZ 0x00011828
0001170c,CMP byte ptr [EBP + -0x75],0x0
00011710,JZ 0x000114b2
00011716,MOV EBX,dword ptr [EBP + -0x4c]
00011719,CALL 0x00014a50
0001171e,SUB ESP,0xc
00011721,MOV EBX,dword ptr [EBP + -0x4c]
00011724,PUSH 0x0
00011726,CALL 0x00011380
0001172b,SUB ESP,0xc
0001172e,LEA EAX,[EDI + 0xffffa92c]
00011734,MOV EBX,EDI
00011736,PUSH EAX
00011737,CALL 0x00011300
0001173c,ADD ESP,0x10
0001173f,CALL 0x000149b0
00011744,CALL 0x00014a50
00011749,JMP 0x0001171e
0001174b,SUB ESP,0xc
0001174e,LEA ESI,[EBP + -0x2e]
00011751,MOV dword ptr [EBP + -0x74],ECX
00011754,MOV EBX,dword ptr [EBP + -0x4c]
00011757,MOV dword ptr [EBP + -0x70],EDX
0001175a,PUSH ESI
0001175b,CALL 0x00011150
00011760,ADD ESP,0x10
00011763,MOV EDX,dword ptr [EBP + -0x70]
00011766,MOV dword ptr [EBP + -0x60],ESI
00011769,CMP EAX,-0x1
0001176c,MOV ECX,dword ptr [EBP + -0x74]
0001176f,MOV EDI,EAX
00011771,JNZ 0x000114ea
00011777,MOV EBX,dword ptr [EBP + -0x4c]
0001177a,MOV EAX,dword ptr [EBX + 0xffffffe8]
00011780,PUSH dword ptr [EAX]
00011782,LEA EAX,[EBX + 0xffffa0d9]
00011788,PUSH 0x17
0001178a,PUSH 0x1
0001178c,PUSH EAX
0001178d,CALL 0x00011270
00011792,ADD ESP,0x10
00011795,JMP 0x0001171e
00011797,MOV EAX,dword ptr [EBP + -0x4c]
0001179a,MOV EAX,dword ptr [EAX + 0xffffffe0]
000117a0,MOV EAX,dword ptr [EAX]
000117a2,LEA ECX,[EAX + -0x1]
000117a5,JMP 0x0001148e
000117aa,MOV EBX,dword ptr [EBP + -0x4c]
000117ad,SUB ESP,0xc
000117b0,LEA EAX,[EBX + 0xffffa7bc]
000117b6,PUSH EAX
000117b7,CALL 0x00011300
000117bc,ADD ESP,0x10
000117bf,CALL 0x00014a50
000117c4,MOV EBX,dword ptr [EBP + -0x4c]
000117c7,SUB ESP,0xc
000117ca,LEA EAX,[EBX + 0xffffa8e8]
000117d0,PUSH EAX
000117d1,CALL 0x00011300
000117d6,ADD ESP,0x10
000117d9,JMP 0x0001171e
000117de,MOV EBX,dword ptr [EBP + -0x4c]
000117e1,MOV dword ptr [EBP + 0xffffff78],ECX
000117e7,MOV dword ptr [EBP + 0xffffff7c],EDX
000117ed,CALL 0x000149f0
000117f2,MOV EAX,EDI
000117f4,MOV ECX,dword ptr [EBP + 0xffffff78]
000117fa,MOV EDX,dword ptr [EBP + 0xffffff7c]
00011800,MOV byte ptr [EBP + -0x75],AL
00011803,JMP 0x000116fd
00011808,MOV EBX,dword ptr [EBP + -0x4c]
0001180b,MOV dword ptr [EBP + -0x80],ECX
0001180e,MOV dword ptr [EBP + -0x7c],EDX
00011811,CALL 0x00014a30
00011816,MOVZX EAX,byte ptr [EBP + -0x76]
0001181a,MOV ECX,dword ptr [EBP + -0x80]
0001181d,MOV EDX,dword ptr [EBP + -0x7c]
00011820,MOV byte ptr [EBP + -0x75],AL
00011823,JMP 0x000116ea
00011828,MOV EBX,dword ptr [EBP + -0x4c]
0001182b,CALL 0x00014a10
00011830,JMP 0x00011716
00011835,MOV EBX,dword ptr [EBP + -0x4c]
00011838,MOV dword ptr [EBP + 0xffffff70],ECX
0001183e,MOV dword ptr [EBP + 0xffffff74],EDX
00011844,CALL 0x000149d0
00011849,MOV byte ptr [EBP + -0x75],0x1
0001184d,MOV ECX,dword ptr [EBP + 0xffffff70]
00011853,MOV EDX,dword ptr [EBP + 0xffffff74]
00011859,JMP 0x000116cd
0001185e,PUSH EDI
0001185f,MOV EBX,dword ptr [EBP + -0x4c]
00011862,PUSH EAX
00011863,LEA EAX,[EBX + 0xffffa0a0]
00011869,PUSH EAX
0001186a,MOV EAX,dword ptr [EBX + 0xffffffe8]
00011870,PUSH dword ptr [EAX]
00011872,CALL 0x00011280
00011877,MOV dword ptr [ESP],0x1
0001187e,CALL 0x00011380
00011890,XOR EBP,EBP
00011892,POP ESI
00011893,MOV ECX,ESP
00011895,AND ESP,0xfffffff0
00011898,PUSH EAX
00011899,PUSH ESP
0001189a,PUSH EDX
0001189b,CALL 0x000118b8
000118a0,ADD EBX,0xa754
000118a6,PUSH 0x0
000118a8,PUSH 0x0
000118aa,PUSH ECX
000118ab,PUSH ESI
000118ac,PUSH dword ptr [EBX + 0xfffffffc]
000118b2,CALL 0x00011350
000118b7,HLT
000118b8,MOV EBX,dword ptr [ESP]
000118bb,RET
000118c0,MOV EBX,dword ptr [ESP]
000118c3,RET
000118d0,CALL 0x000119b9
000118d5,ADD EDX,0xa71f
000118db,LEA ECX,[EDX + 0x2cc]
000118e1,LEA EAX,[EDX + 0x2cc]
000118e7,CMP EAX,ECX
000118e9,JZ 0x00011908
000118eb,MOV EAX,dword ptr [EDX + 0xffffffdc]
000118f1,TEST EAX,EAX
000118f3,JZ 0x00011908
000118f5,PUSH EBP
000118f6,MOV EBP,ESP
000118f8,SUB ESP,0x14
000118fb,PUSH ECX
000118fc,CALL EAX
000118fe,ADD ESP,0x10
00011901,LEAVE
00011902,RET
00011908,RET
00011910,CALL 0x000119b9
00011915,ADD EDX,0xa6df
0001191b,PUSH EBP
0001191c,MOV EBP,ESP
0001191e,PUSH EBX
0001191f,LEA ECX,[EDX + 0x2cc]
00011925,LEA EAX,[EDX + 0x2cc]
0001192b,SUB ESP,0x4
0001192e,SUB EAX,ECX
00011930,MOV EBX,EAX
00011932,SHR EAX,0x1f
00011935,SAR EBX,0x2
00011938,ADD EAX,EBX
0001193a,SAR EAX,0x1
0001193c,JZ 0x00011952
0001193e,MOV EDX,dword ptr [EDX + 0xffffffe4]
00011944,TEST EDX,EDX
00011946,JZ 0x00011952
00011948,SUB ESP,0x8
0001194b,PUSH EAX
0001194c,PUSH ECX
0001194d,CALL EDX
0001194f,ADD ESP,0x10
00011952,MOV EBX,dword ptr [EBP + -0x4]
00011955,LEAVE
00011956,RET
00011960,ENDBR32
00011964,PUSH EBP
00011965,MOV EBP,ESP
00011967,PUSH EBX
00011968,CALL 0x000118c0
0001196d,ADD EBX,0xa687
00011973,SUB ESP,0x4
00011976,CMP byte ptr [EBX + 0x2cc],0x0
0001197d,JNZ 0x000119a6
0001197f,MOV EAX,dword ptr [EBX + 0xfffffff8]
00011985,TEST EAX,EAX
00011987,JZ 0x0001199a
00011989,SUB ESP,0xc
0001198c,PUSH dword ptr [EBX + 0xf0]
00011992,CALL 0x000113a0
00011997,ADD ESP,0x10
0001199a,CALL 0x000118d0
0001199f,MOV byte ptr [EBX + 0x2cc],0x1
000119a6,MOV EBX,dword ptr [EBP + -0x4]
000119a9,LEAVE
000119aa,RET
000119b0,ENDBR32
000119b4,JMP 0x00011910
000119b9,MOV EDX,dword ptr [ESP]
000119bc,RET
000119c0,PUSH EDI
000119c1,PUSH ESI
000119c2,PUSH EBX
000119c3,MOV EDI,dword ptr [ESP + 0x14]
000119c7,CALL 0x000118c0
000119cc,ADD EBX,0xa628
000119d2,PUSH dword ptr [ESP + 0x10]
000119d6,MOV ESI,dword ptr [EBX + 0xffffffe8]
000119dc,LEA EAX,[EBX + 0xffffa038]
000119e2,PUSH dword ptr [EBX + 0x3a8]
000119e8,PUSH EAX
000119e9,PUSH dword ptr [ESI]
000119eb,CALL 0x00011280
000119f0,ADD ESP,0x10
000119f3,TEST EDI,EDI
000119f5,JZ 0x00011a0c
000119f7,SUB ESP,0x4
000119fa,LEA EAX,[EBX + 0xffffa03b]
00011a00,PUSH EDI
00011a01,PUSH EAX
00011a02,PUSH dword ptr [ESI]
00011a04,CALL 0x00011280
00011a09,ADD ESP,0x10
00011a0c,SUB ESP,0x4
00011a0f,LEA EAX,[EBX + 0xffffa03f]
00011a15,PUSH dword ptr [EBX + 0xf4]
00011a1b,PUSH EAX
00011a1c,PUSH dword ptr [ESI]
00011a1e,CALL 0x00011280
00011a23,ADD ESP,0x10
00011a26,POP EBX
00011a27,POP ESI
00011a28,POP EDI
00011a29,RET
00011a30,PUSH EBX
00011a31,CALL 0x000118c0
00011a36,ADD EBX,0xa5be
00011a3c,SUB ESP,0x10
00011a3f,PUSH dword ptr [ESP + 0x1c]
00011a43,PUSH dword ptr [ESP + 0x1c]
00011a47,CALL 0x000119c0
00011a4c,POP EAX
00011a4d,LEA EAX,[EBX + 0x30c]
00011a53,POP EDX
00011a54,PUSH 0x0
00011a56,PUSH EAX
00011a57,CALL 0x00011250
00011a60,CALL 0x000123f5
00011a65,ADD EAX,0xa58f
00011a6a,SUB ESP,0x14
00011a6d,PUSH 0x0
00011a6f,LEA EAX,[EAX + 0xffffa04e]
00011a75,PUSH EAX
00011a76,CALL 0x00011a30
00011a7b,LEA ESI,[ESI]
00011a80,PUSH EBX
00011a81,CALL 0x000118c0
00011a86,ADD EBX,0xa56e
00011a8c,SUB ESP,0x10
00011a8f,PUSH 0x0
00011a91,PUSH dword ptr [ESP + 0x1c]
00011a95,CALL 0x000119c0
00011a9a,MOV dword ptr [ESP],0x0
00011aa1,CALL 0x00011380
00011ab0,PUSH EBP
00011ab1,XOR ECX,ECX
00011ab3,PUSH EDI
00011ab4,PUSH ESI
00011ab5,PUSH EBX
00011ab6,CALL 0x000118c0
00011abb,ADD EBX,0xa539
00011ac1,SUB ESP,0xa7c
00011ac7,LEA EAX,[ESP + 0x48]
00011acb,LEA EDI,[ESP + 0x110]
00011ad2,MOV dword ptr [ESP + 0x10],0xc8
00011ada,MOV dword ptr [ESP + 0x2c],EAX
00011ade,MOV ESI,EAX
00011ae0,MOV EBP,EDI
00011ae2,MOV dword ptr [ESP + 0x8],EAX
00011ae6,LEA EAX,[EBX + 0xffffa62c]
00011aec,MOV dword ptr [ESP + 0x38],EDI
00011af0,MOV dword ptr [EBX + 0x3bc],0xfffffffe
00011afa,MOV dword ptr [ESP + 0x1c],0x0
00011b02,MOV dword ptr [ESP + 0x14],0xc7
00011b0a,MOV dword ptr [ESP + 0x18],EAX
00011b0e,MOV dword ptr [ESP + 0xc],ECX
00011b12,MOVZX EAX,byte ptr [ESP + 0xc]
00011b17,MOV ECX,dword ptr [ESP + 0x8]
00011b1b,MOV byte ptr [ESI],AL
00011b1d,MOV EAX,dword ptr [ESP + 0x14]
00011b21,ADD EAX,ECX
00011b23,CMP ESI,EAX
00011b25,JC 0x00011c09
00011b2b,SUB ESI,ECX
00011b2d,MOV EBP,ECX
00011b2f,MOV ECX,dword ptr [ESP + 0x10]
00011b33,MOV dword ptr [ESP + 0x14],ESI
00011b37,ADD ESI,0x1
00011b3a,CMP ECX,0x2710
00011b40,JZ 0x000123b9
00011b46,ADD ECX,ECX
00011b48,MOV EAX,0x2710
00011b4d,CMP ECX,EAX
00011b4f,CMOVLE EAX,ECX
00011b52,SUB ESP,0xc
00011b55,MOV ECX,EAX
00011b57,LEA EAX,[EAX + EAX*0x2]
00011b5a,LEA EAX,[ECX + EAX*0x4 + 0xb]
00011b5e,MOV dword ptr [ESP + 0x1c],ECX
00011b62,PUSH EAX
00011b63,CALL 0x000112a0
00011b68,ADD ESP,0x10
00011b6b,MOV EDI,EAX
00011b6d,TEST EAX,EAX
00011b6f,JZ 0x000123b9
00011b75,SUB ESP,0x4
00011b78,PUSH ESI
00011b79,MOV dword ptr [ESP + 0x10],EBP
00011b7d,PUSH EBP
00011b7e,PUSH EAX
00011b7f,CALL 0x000111d0
00011b84,MOV ECX,dword ptr [ESP + 0x20]
00011b88,LEA EAX,[ESI + ESI*0x2]
00011b8b,ADD ESP,0xc
00011b8e,LEA EBP,[EAX*0x4 + 0x0]
00011b95,MOV EAX,0x2aaaaaab
00011b9a,LEA ESI,[ECX + 0xb]
00011b9d,PUSH EBP
00011b9e,IMUL ESI
00011ba0,SAR ESI,0x1f
00011ba3,PUSH dword ptr [ESP + 0x40]
00011ba7,SAR EDX,0x1
00011ba9,SUB EDX,ESI
