Offset,Instruction
00011584,CALL 0x00011050
00011589,ADD ESP,0x10
0001158c,TEST EAX,EAX
0001158e,JNZ 0x00011605
00011590,LEA EAX,[EBX + 0x178]
00011596,JMP 0x000115e6
00011598,MOV EAX,dword ptr [EBX + 0xfffffffc]
0001159e,MOV EDX,dword ptr [EAX]
000115a0,PUSH EAX
000115a1,PUSH EAX
000115a2,LEA EAX,[EBX + 0xffff9414]
000115a8,PUSH EAX
000115a9,PUSH EDX
000115aa,MOV dword ptr [EBP + -0x3c],EDX
000115ad,CALL 0x00011050
000115b2,ADD ESP,0x10
000115b5,MOV EDX,dword ptr [EBP + -0x3c]
000115b8,TEST EAX,EAX
000115ba,JZ 0x000113fd
000115c0,LEA EAX,[EBX + 0xffff7413]
000115c6,PUSH EDX
000115c7,PUSH EAX
000115c8,LEA EAX,[EBX + 0xffff7439]
000115ce,PUSH 0x0
000115d0,PUSH EAX
000115d1,CALL 0x0002076e
000115d6,MOV EAX,dword ptr [EDI]
000115d8,MOV dword ptr [EBX + 0x668],EAX
000115de,JMP 0x000113fd
000115e3,MOV EAX,dword ptr [EBP + -0x38]
000115e6,MOV byte ptr [EAX],0x0
000115e9,JMP 0x000113fd
000115ee,XOR EAX,EAX
000115f0,CALL 0x00011a98
000115f5,MOV EAX,dword ptr [EBX + 0xffffffe0]
000115fb,MOV EDX,dword ptr [EAX]
000115fd,MOV EAX,dword ptr [EBP + -0x2c]
00011600,DEC EAX
00011601,CMP EAX,EDX
00011603,JZ 0x0001160c
00011605,MOV EAX,0x1
0001160a,JMP 0x000115f0
0001160c,CMP byte ptr [EBX + 0x663],0x0
00011613,JNZ 0x00011642
00011615,CMP byte ptr [EBX + 0x662],0x0
0001161c,JNZ 0x00011642
0001161e,CMP byte ptr [EBX + 0x661],0x0
00011625,JNZ 0x00011642
00011627,CMP byte ptr [EBX + 0x660],0x0
0001162e,JNZ 0x00011642
00011630,LEA EAX,[EBX + 0xffff7444]
00011636,PUSH ESI
00011637,PUSH EAX
00011638,LEA EAX,[EBX + 0xffff746e]
0001163e,PUSH 0x0
00011640,JMP 0x000115d0
00011642,MOV EAX,dword ptr [EBP + -0x30]
00011645,SUB ESP,0xc
00011648,MOV EAX,dword ptr [EAX + EDX*0x4]
0001164b,MOV dword ptr [EBX + 0x66c],EAX
00011651,PUSH EAX
00011652,CALL 0x00019eed
00011657,CALL 0x00012563
0001165c,CALL 0x0002000d
00011661,ADD ESP,0x10
00011664,CMP byte ptr [EBX + 0x661],0x0
0001166b,JZ 0x000116a2
0001166d,MOV EAX,dword ptr [EBX + 0x668]
00011673,TEST EAX,EAX
00011675,JNZ 0x0001169a
00011677,SUB ESP,0xc
0001167a,PUSH dword ptr [EBX + 0x66c]
00011680,CALL 0x00011080
00011685,MOV dword ptr [ESP],EAX
00011688,CALL 0x00011260
0001168d,MOV EDX,0x73
00011692,CALL 0x00011ad5
00011697,ADD ESP,0x10
0001169a,MOV dword ptr [EBX + 0x664],EAX
000116a0,JMP 0x000116f1
000116a2,SUB ESP,0xc
000116a5,LEA EAX,[EBX + 0xffff7479]
000116ab,PUSH EAX
000116ac,CALL 0x00020310
000116b1,MOV dword ptr [EBX + 0x664],EAX
000116b7,POP EDX
000116b8,POP ECX
000116b9,PUSH 0x2
000116bb,PUSH EAX
000116bc,CALL 0x00011030
000116c1,ADD ESP,0x10
000116c4,TEST EAX,EAX
000116c6,JNZ 0x000116da
000116c8,SUB ESP,0xc
000116cb,LEA EAX,[EBX + 0xffff748a]
000116d1,PUSH EAX
000116d2,CALL 0x000110f0
000116d7,ADD ESP,0x10
000116da,PUSH EAX
000116db,PUSH EAX
000116dc,LEA EAX,[EBX + 0x650]
000116e2,PUSH dword ptr [EBX + 0x664]
000116e8,PUSH EAX
000116e9,CALL 0x0001a4eb
000116ee,ADD ESP,0x10
000116f1,MOV ESI,dword ptr [EBX + 0x664]
000116f7,PUSH EAX
000116f8,PUSH EAX
000116f9,LEA EAX,[EBX + 0xffff8c01]
000116ff,PUSH EAX
00011700,PUSH ESI
00011701,CALL 0x00011050
00011706,ADD ESP,0x10
00011709,TEST EAX,EAX
0001170b,JNZ 0x00011714
0001170d,MOV EAX,dword ptr [EBP + -0x34]
00011710,MOV ESI,dword ptr [EAX]
00011712,JMP 0x0001173e
00011714,LEA EAX,[EBX + 0xffff73b3]
0001171a,PUSH EDI
0001171b,PUSH EDI
0001171c,PUSH EAX
0001171d,PUSH ESI
0001171e,CALL 0x00011200
00011723,ADD ESP,0x10
00011726,MOV ESI,EAX
00011728,TEST EAX,EAX
0001172a,JNZ 0x0001173e
0001172c,SUB ESP,0xc
0001172f,LEA EAX,[EBX + 0xffff7493]
00011735,PUSH EAX
00011736,CALL 0x000110f0
0001173b,ADD ESP,0x10
0001173e,SUB ESP,0xc
00011741,PUSH ESI
00011742,CALL 0x00018b05
00011747,POP ESI
00011748,PUSH dword ptr [EBX + 0x65c]
0001174e,CALL 0x00020156
00011753,ADD ESP,0x10
00011756,TEST EAX,EAX
00011758,JLE 0x00011773
0001175a,SUB ESP,0xc
0001175d,PUSH dword ptr [EBX + 0x65c]
00011763,CALL 0x0002014c
00011768,MOV dword ptr [ESP],EAX
0001176b,CALL 0x000124ff
00011770,ADD ESP,0x10
00011773,CMP byte ptr [EBX + 0x662],0x0
0001177a,JZ 0x000117df
0001177c,LEA ESI,[EBX + 0xffff84a4]
00011782,CALL 0x00012c09
00011787,CMP dword ptr [EAX],0x5
0001178a,MOV EDI,EAX
0001178c,JZ 0x000117cb
0001178e,CMP byte ptr [EAX + 0x11],0x0
00011792,JZ 0x000117a1
00011794,SUB ESP,0xc
00011797,PUSH 0xa
00011799,CALL 0x00011220
0001179e,ADD ESP,0x10
000117a1,CMP byte ptr [EDI + 0x10],0x0
000117a5,JZ 0x000117b4
000117a7,SUB ESP,0xc
000117aa,PUSH 0x20
000117ac,CALL 0x00011220
000117b1,ADD ESP,0x10
000117b4,SUB ESP,0xc
000117b7,PUSH EDI
000117b8,CALL 0x00014ddc
000117bd,POP EDX
000117be,POP ECX
000117bf,PUSH EAX
000117c0,PUSH ESI
000117c1,CALL 0x00011070
000117c6,ADD ESP,0x10
000117c9,JMP 0x00011782
000117cb,SUB ESP,0xc
000117ce,PUSH 0xa
000117d0,CALL 0x00011220
000117d5,XOR EAX,EAX
000117d7,MOV dword ptr [ESP],EAX
000117da,CALL 0x00011160
000117df,CALL 0x0001fae4
000117e4,XOR ESI,ESI
000117e6,MOV EDI,EAX
000117e8,LEA EAX,[EBX + 0xffff84a4]
000117ee,MOV dword ptr [EBP + -0x2c],EAX
000117f1,SUB ESP,0xc
000117f4,PUSH EDI
000117f5,CALL 0x0001a70f
000117fa,ADD ESP,0x10
000117fd,CMP EAX,ESI
000117ff,JLE 0x0001183b
00011801,PUSH EAX
00011802,PUSH EAX
00011803,PUSH ESI
00011804,PUSH EDI
00011805,CALL 0x0001a5b8
0001180a,ADD ESP,0x10
0001180d,CMP byte ptr [EBX + 0x663],0x0
00011814,JZ 0x0001182c
00011816,SUB ESP,0xc
00011819,PUSH EAX
0001181a,CALL 0x00014587
0001181f,POP EDX
00011820,POP ECX
00011821,PUSH EAX
00011822,PUSH dword ptr [EBP + -0x2c]
00011825,CALL 0x00011070
0001182a,JMP 0x00011835
0001182c,SUB ESP,0xc
0001182f,PUSH EAX
00011830,CALL 0x00018b42
00011835,ADD ESP,0x10
00011838,INC ESI
00011839,JMP 0x000117f1
0001183b,CALL 0x00018b1d
00011840,CMP byte ptr [EBX + 0x663],0x0
00011847,JNZ 0x0001190b
0001184d,CMP byte ptr [EBX + 0x661],0x0
00011854,JNZ 0x0001190b
0001185a,CMP dword ptr [EBX + 0x668],0x0
00011861,JNZ 0x0001188c
00011863,SUB ESP,0xc
00011866,PUSH dword ptr [EBX + 0x66c]
0001186c,CALL 0x00011080
00011871,MOV dword ptr [ESP],EAX
00011874,CALL 0x00011260
00011879,MOV EDX,0x6f
0001187e,CALL 0x00011ad5
00011883,ADD ESP,0x10
00011886,MOV dword ptr [EBX + 0x668],EAX
0001188c,CALL 0x00011280
00011891,MOV ESI,EAX
00011893,TEST EAX,EAX
00011895,JNS 0x000118a2
00011897,SUB ESP,0xc
0001189a,LEA EAX,[EBX + 0xffff7499]
000118a0,JMP 0x000118d7
000118a2,JNZ 0x000118e0
000118a4,LEA EAX,[EBX + 0xffff749e]
000118aa,PUSH ECX
000118ab,PUSH 0x0
000118ad,PUSH dword ptr [EBX + 0x664]
000118b3,PUSH EAX
000118b4,LEA EAX,[EBX + 0xffff74a1]
000118ba,PUSH dword ptr [EBX + 0x668]
000118c0,PUSH EAX
000118c1,LEA EAX,[EBX + 0xffff7658]
000118c7,PUSH EAX
000118c8,PUSH EAX
000118c9,CALL 0x000110c0
000118ce,ADD ESP,0x14
000118d1,LEA EAX,[EBX + 0xffff74a4]
000118d7,PUSH EAX
000118d8,CALL 0x000110f0
000118dd,ADD ESP,0x10
000118e0,LEA EAX,[EBP + -0x1c]
000118e3,PUSH EDX
000118e4,PUSH 0x0
000118e6,PUSH EAX
000118e7,PUSH ESI
000118e8,CALL 0x00011100
000118ed,ADD ESP,0x10
000118f0,CMP dword ptr [EBP + -0x1c],0x0
000118f4,JNS 0x0001190b
000118f6,PUSH EAX
000118f7,LEA EAX,[EBX + 0xffff74b1]
000118fd,PUSH EAX
000118fe,LEA EAX,[EBX + 0xffff74bb]
00011904,PUSH 0x0
00011906,JMP 0x000115d0
0001190b,LEA ESP,[EBP + -0x10]
0001190e,XOR EAX,EAX
00011910,POP ECX
00011911,POP EBX
00011912,POP ESI
00011913,POP EDI
00011914,POP EBP
00011915,LEA ESP,[ECX + -0x4]
00011918,RET
00011920,XOR EBP,EBP
00011922,POP ESI
00011923,MOV ECX,ESP
00011925,AND ESP,0xfffffff0
00011928,PUSH EAX
00011929,PUSH ESP
0001192a,PUSH EDX
0001192b,CALL 0x00011948
00011930,ADD EBX,0x196c4
00011936,PUSH 0x0
00011938,PUSH 0x0
0001193a,PUSH ECX
0001193b,PUSH ESI
0001193c,PUSH dword ptr [EBX + 0xfffffff4]
00011942,CALL 0x00011060
00011947,HLT
00011948,MOV EBX,dword ptr [ESP]
0001194b,RET
00011950,MOV EBX,dword ptr [ESP]
00011953,RET
00011960,CALL 0x00011a49
00011965,ADD EDX,0x1968f
0001196b,LEA ECX,[EDX + 0x64c]
00011971,LEA EAX,[EDX + 0x64c]
00011977,CMP EAX,ECX
00011979,JZ 0x00011998
0001197b,MOV EAX,dword ptr [EDX + 0xffffffd8]
00011981,TEST EAX,EAX
00011983,JZ 0x00011998
00011985,PUSH EBP
00011986,MOV EBP,ESP
00011988,SUB ESP,0x14
0001198b,PUSH ECX
0001198c,CALL EAX
0001198e,ADD ESP,0x10
00011991,LEAVE
00011992,RET
00011998,RET
000119a0,CALL 0x00011a49
000119a5,ADD EDX,0x1964f
000119ab,PUSH EBP
000119ac,MOV EBP,ESP
000119ae,PUSH EBX
000119af,LEA ECX,[EDX + 0x64c]
000119b5,LEA EAX,[EDX + 0x64c]
000119bb,SUB ESP,0x4
000119be,SUB EAX,ECX
000119c0,MOV EBX,EAX
000119c2,SHR EAX,0x1f
000119c5,SAR EBX,0x2
000119c8,ADD EAX,EBX
000119ca,SAR EAX,0x1
000119cc,JZ 0x000119e2
000119ce,MOV EDX,dword ptr [EDX + 0xfffffff8]
000119d4,TEST EDX,EDX
000119d6,JZ 0x000119e2
000119d8,SUB ESP,0x8
000119db,PUSH EAX
000119dc,PUSH ECX
000119dd,CALL EDX
000119df,ADD ESP,0x10
000119e2,MOV EBX,dword ptr [EBP + -0x4]
000119e5,LEAVE
000119e6,RET
000119f0,ENDBR32
000119f4,PUSH EBP
000119f5,MOV EBP,ESP
000119f7,PUSH EBX
000119f8,CALL 0x00011950
000119fd,ADD EBX,0x195f7
00011a03,SUB ESP,0x4
00011a06,CMP byte ptr [EBX + 0x64c],0x0
00011a0d,JNZ 0x00011a36
00011a0f,MOV EAX,dword ptr [EBX + 0xffffffe4]
00011a15,TEST EAX,EAX
00011a17,JZ 0x00011a2a
00011a19,SUB ESP,0xc
00011a1c,PUSH dword ptr [EBX + 0xf0]
00011a22,CALL 0x00011370
00011a27,ADD ESP,0x10
00011a2a,CALL 0x00011960
00011a2f,MOV byte ptr [EBX + 0x64c],0x1
00011a36,MOV EBX,dword ptr [EBP + -0x4]
00011a39,LEAVE
00011a3a,RET
00011a40,ENDBR32
00011a44,JMP 0x000119a0
00011a49,MOV EDX,dword ptr [ESP]
00011a4c,RET
00011a4d,PUSH EBP
00011a4e,MOV EBP,ESP
00011a50,PUSH EDI
00011a51,PUSH ESI
00011a52,XOR ESI,ESI
00011a54,PUSH EBX
00011a55,CALL 0x00011950
00011a5a,ADD EBX,0x1959a
00011a60,SUB ESP,0xc
00011a63,LEA EDI,[EBX + 0x650]
00011a69,SUB ESP,0xc
00011a6c,PUSH EDI
00011a6d,CALL 0x0001a70f
00011a72,ADD ESP,0x10
00011a75,CMP EAX,ESI
00011a77,JLE 0x00011a90
00011a79,PUSH EAX
00011a7a,PUSH EAX
00011a7b,PUSH ESI
00011a7c,INC ESI
00011a7d,PUSH EDI
00011a7e,CALL 0x0001a5b8
00011a83,MOV dword ptr [ESP],EAX
00011a86,CALL 0x000110d0
00011a8b,ADD ESP,0x10
00011a8e,JMP 0x00011a69
00011a90,LEA ESP,[EBP + -0xc]
00011a93,POP EBX
00011a94,POP ESI
00011a95,POP EDI
00011a96,POP EBP
00011a97,RET
00011a98,PUSH EBP
00011a99,MOV EBP,ESP
00011a9b,PUSH ESI
00011a9c,MOV ESI,EAX
00011a9e,PUSH EBX
00011a9f,CALL 0x00011950
00011aa4,ADD EBX,0x19550
00011aaa,TEST EAX,EAX
00011aac,JZ 0x00011ab6
00011aae,MOV EAX,dword ptr [EBX + 0xffffffdc]
00011ab4,JMP 0x00011abc
00011ab6,MOV EAX,dword ptr [EBX + 0xfffffff0]
00011abc,MOV EAX,dword ptr [EAX]
00011abe,PUSH EDX
00011abf,PUSH EDX
00011ac0,PUSH EAX
00011ac1,LEA EAX,[EBX + 0xffff7014]
00011ac7,PUSH EAX
00011ac8,CALL 0x00011320
00011acd,MOV dword ptr [ESP],ESI
00011ad0,CALL 0x00011160
00011ad5,PUSH EBP
00011ad6,MOV EBP,ESP
00011ad8,PUSH EDI
00011ad9,MOV EDI,EDX
00011adb,PUSH ESI
00011adc,PUSH EBX
00011add,CALL 0x00011950
00011ae2,ADD EBX,0x19512
00011ae8,SUB ESP,0x14
00011aeb,PUSH EAX
00011aec,LEA EAX,[EBX + 0xffff84a4]
00011af2,PUSH EAX
00011af3,CALL 0x00020310
00011af8,MOV dword ptr [ESP],EAX
00011afb,MOV ESI,EAX
00011afd,CALL 0x000111c0
00011b02,ADD ESP,0x10
00011b05,LEA EAX,[ESI + EAX*0x1 + -0x1]
00011b09,CMP byte ptr [EAX],0x63
00011b0c,JZ 0x00011b24
00011b0e,PUSH EAX
00011b0f,LEA EAX,[EBX + 0xffff7370]
00011b15,PUSH EAX
00011b16,LEA EAX,[EBX + 0xffff738a]
00011b1c,PUSH 0x0
00011b1e,PUSH EAX
00011b1f,CALL 0x0002076e
00011b24,MOV ECX,EDI
00011b26,MOV byte ptr [EAX],CL
00011b28,LEA ESP,[EBP + -0xc]
00011b2b,MOV EAX,ESI
00011b2d,POP EBX
00011b2e,POP ESI
00011b2f,POP EDI
00011b30,POP EBP
00011b31,RET
00011b32,CALL 0x00011b43
00011b37,ADD EAX,0x194bd
00011b3c,MOV EAX,dword ptr [EAX + 0x66c]
00011b42,RET
00011b43,MOV EAX,dword ptr [ESP]
00011b46,RET
00011b47,PUSH EBP
00011b48,MOV EBP,ESP
00011b4a,PUSH EDI
00011b4b,PUSH ESI
00011b4c,PUSH EBX
00011b4d,CALL 0x00011950
00011b52,ADD EBX,0x194a2
00011b58,SUB ESP,0xc
00011b5b,CALL 0x0001a1d0
00011b60,CMP dword ptr [EAX],0x0
00011b63,MOV ESI,EAX
00011b65,JZ 0x00011b8f
00011b67,SUB ESP,0xc
00011b6a,PUSH EAX
00011b6b,CALL 0x00014ddc
00011b70,MOV dword ptr [ESP],ESI
00011b73,MOV EDI,EAX
00011b75,CALL 0x00020801
