Offset,Instruction
0040398d,MOV RAX,qword ptr [RBP + -0xf0]
00403994,MOV RDI,qword ptr [R12 + R14*0x8]
00403998,MOV RSI,qword ptr [RAX + R14*0x8]
0040399c,CALL 0x004034a0
004039a1,MOV EDX,EAX
004039a3,LEA RAX,[R14 + 0x1]
004039a7,TEST EDX,EDX
004039a9,JNZ 0x004039d2
004039ab,MOV R14,RAX
004039ae,JMP 0x00403984
004039b0,MOV qword ptr [RBP + -0xd8],RSI
004039b7,CALL 0x00403590
004039bc,MOV RSI,qword ptr [RBP + -0xd8]
004039c3,MOV qword ptr [RBP + -0x100],RAX
004039ca,MOV R14,RAX
004039cd,JMP 0x00403941
004039d2,TEST EBX,EBX
004039d4,JLE 0x004039e3
004039d6,CMP dword ptr [RBP + -0xe8],R14D
004039dd,JNZ 0x0043c987
004039e3,XOR ESI,ESI
004039e5,XOR R15D,R15D
004039e8,MOV qword ptr [RBP + -0xd8],RSI
004039ef,JMP 0x0043cadf
004039f4,CMP RSI,R8
004039f7,JZ 0x00403a72
004039f9,MOV RDX,R8
004039fc,MOV RDI,R14
004039ff,MOV qword ptr [RBP + -0xe0],R8
00403a06,SUB RDX,RSI
00403a09,MOV qword ptr [RBP + -0xd8],RDX
00403a10,CALL 0x00403530
00403a15,MOV RDX,qword ptr [RBP + -0xd8]
00403a1c,MOV R8,qword ptr [RBP + -0xe0]
00403a23,ADD RDX,R14
00403a26,CMP byte ptr [R8 + -0x1],0x2f
00403a2b,JZ 0x00403a7f
00403a2d,MOV word ptr [RDX],0x2f
00403a32,MOV RSI,R15
00403a35,MOV RDI,R14
00403a38,MOV qword ptr [RBP + -0xd8],R8
00403a3f,CALL 0x00403740
00403a44,MOV ESI,0x1
00403a49,MOV RDI,R14
00403a4c,CALL 0x004036d0
00403a51,MOV R8,qword ptr [RBP + -0xd8]
00403a58,TEST EAX,EAX
00403a5a,JZ 0x00403a84
00403a5c,CMP byte ptr [R8],0x0
00403a60,JZ 0x0043c905
00403a66,LEA RAX,[R8 + 0x1]
00403a6a,MOV RSI,RAX
00403a6d,JMP 0x0040395d
00403a72,MOV word ptr [R14],0x2f2e
00403a78,MOV byte ptr [R14 + 0x2],0x0
00403a7d,JMP 0x00403a32
00403a7f,MOV byte ptr [RDX],0x0
00403a82,JMP 0x00403a32
00403a84,LEA RSI,[RBP + -0xc0]
00403a8b,MOV RDI,R14
00403a8e,CALL 0x00403510
00403a93,MOV R8,qword ptr [RBP + -0xd8]
00403a9a,TEST EAX,EAX
00403a9c,JS 0x00403a5c
00403a9e,MOV EAX,dword ptr [RBP + -0xa8]
00403aa4,AND EAX,0xf000
00403aa9,CMP EAX,0x8000
00403aae,JNZ 0x00403a5c
00403ab0,MOV R15,R14
00403ab3,JMP 0x0043c905
00403ab8,PUSH RAX
00403ab9,MOV EDX,0x4f784e
00403abe,MOV ESI,0x63
00403ac3,MOV EDI,0x4f786c
00403ac8,CALL 0x00417ef2
00403acd,MOV RDI,R15
00403ad0,CALL 0x0043cd20
00403ad5,XOR R15D,R15D
00403ad8,JMP 0x0043cd0a
00403add,XOR ESI,ESI
00403adf,MOV RDI,R15
00403ae2,MOV qword ptr [R15 + RAX*0x8],RSI
00403ae6,CALL 0x0043cd20
00403aeb,JMP 0x00403ad5
00403aed,ADD RBX,0x1
00403af1,JMP 0x0043cc6c
00403af6,MOV EBP,0x1
00403afb,MOV EBX,0x1
00403b00,IMUL RBX,RBP
00403b04,MOV RDI,RBX
00403b07,CALL 0x00433404
00403b0c,RET
00403b0d,MOV RDI,RBX
00403b10,CALL 0x00433404
00403b15,MOV RDI,RBX
00403b18,CALL 0x00433404
00403b1d,MOV RDI,R12
00403b20,CALL 0x00433404
00403b25,MOV R12D,0xfe0
00403b2b,MOV RDI,qword ptr [RBX + 0x48]
00403b2f,MOV RSI,R12
00403b32,CALL RAX
00403b34,JMP 0x00437c76
00403b39,CALL qword ptr [0x0051c508]
00403b3f,XOR EAX,EAX
00403b41,MOV qword ptr [RBX + 0x8],RAX
00403b45,MOV RAX,RBP
00403b48,ADD RBP,0xf
00403b4c,NEG RAX
00403b4f,AND RAX,RBP
00403b52,MOV qword ptr [RBX + 0x10],RAX
00403b56,MOV qword ptr [RBX + 0x18],RAX
00403b5a,MOV RAX,qword ptr [RBX]
00403b5d,MOV qword ptr [0x00000000],RAX
00403b65,UD2
00403b67,CMP dword ptr [RDI + 0x24],0x1
00403b6b,JBE 0x0043fe51
00403b71,MOV RDI,qword ptr [RDI + 0x10]
00403b75,TEST RDI,RDI
00403b78,JZ 0x00403b94
00403b7a,CALL 0x004032a0
00403b7f,MOV EDX,EBP
00403b81,SUB EDX,EAX
00403b83,CMP EDX,0x1f
00403b86,JG 0x0043fe51
00403b8c,ADD EBP,0x20
00403b8f,JMP 0x0043fe51
00403b94,XOR EAX,EAX
00403b96,JMP 0x00403b7f
00403b98,XOR EDX,EDX
00403b9a,MOV EAX,0x4f7a4f
00403b9f,MOV dword ptr [R12],EDX
00403ba3,OR R14D,0xffffffff
00403ba7,MOV qword ptr [RSP + 0x20],RAX
00403bac,TEST R14D,R14D
00403baf,JS 0x00403bc7
00403bb1,CMP R14D,0x2
00403bb5,JZ 0x00403bc7
00403bb7,MOV RAX,qword ptr [RBX + 0x80]
00403bbe,MOV ESI,R14D
00403bc1,MOV RDI,RBX
00403bc4,CALL qword ptr [RAX + 0x18]
00403bc7,MOV RAX,qword ptr [RSP + 0x20]
00403bcc,JMP 0x0043ffd5
00403bd1,CALL 0x004030e0
00403bd6,MOV R14D,dword ptr [RAX]
00403bd9,MOV EAX,0x4f7a7d
00403bde,MOV dword ptr [R12],R14D
00403be2,OR R14D,0xffffffff
00403be6,MOV qword ptr [RSP + 0x20],RAX
00403beb,TEST R15D,R15D
00403bee,JZ 0x00403bc7
00403bf0,MOV RAX,qword ptr [RBX + 0x80]
00403bf7,MOV ESI,R15D
00403bfa,MOV RDI,RBX
00403bfd,CALL qword ptr [RAX + 0x18]
00403c00,TEST R13D,R13D
00403c03,JS 0x00403bac
00403c05,CMP R13D,0x1
00403c09,JZ 0x00403bac
00403c0b,MOV RAX,qword ptr [RBX + 0x80]
00403c12,MOV ESI,R13D
00403c15,MOV RDI,RBX
00403c18,CALL qword ptr [RAX + 0x18]
00403c1b,JMP 0x00403bac
00403c1d,MOV RDI,R13
00403c20,CALL 0x004032a0
00403c25,MOV R11,qword ptr [RSP]
00403c29,MOV R10,qword ptr [RSP + 0x8]
00403c2e,CMP EAX,0x5
00403c31,MOV R8,qword ptr [RSP + 0x10]
00403c36,MOV R9,qword ptr [RSP + 0x18]
00403c3b,JLE 0x00403c69
00403c3d,CDQE
00403c3f,MOV ESI,0x4f7ab4
00403c44,LEA RDI,[R13 + RAX*0x1 + -0x6]
00403c49,CALL 0x004034a0
00403c4e,MOV R11,qword ptr [RSP]
00403c52,MOV R10,qword ptr [RSP + 0x8]
00403c57,TEST EAX,EAX
00403c59,MOV R8,qword ptr [RSP + 0x10]
00403c5e,MOV R9,qword ptr [RSP + 0x18]
00403c63,JZ 0x00403dba
00403c69,MOV RDI,R13
00403c6c,XOR EDX,EDX
00403c6e,MOV ESI,0x4f7ab4
00403c73,XOR EAX,EAX
00403c75,MOV qword ptr [RSP + 0x18],R9
00403c7a,MOV qword ptr [RSP + 0x10],R8
00403c7f,MOV qword ptr [RSP + 0x8],R10
00403c84,MOV qword ptr [RSP],R11
00403c88,CALL 0x004376d0
00403c8d,MOV R9,qword ptr [RSP + 0x18]
00403c92,MOV R8,qword ptr [RSP + 0x10]
00403c97,MOV R10,qword ptr [RSP + 0x8]
00403c9c,MOV R11,qword ptr [RSP]
00403ca0,MOV R13,RAX
00403ca3,XOR ESI,ESI
00403ca5,MOV RDI,R13
00403ca8,MOV qword ptr [RSP + 0x18],R9
00403cad,MOV qword ptr [RSP + 0x10],R8
00403cb2,MOV qword ptr [RSP + 0x8],R10
00403cb7,MOV qword ptr [RSP],R11
00403cbb,CALL 0x00403040
00403cc0,MOV R11,qword ptr [RSP]
00403cc4,MOV R10,qword ptr [RSP + 0x8]
00403cc9,TEST EAX,EAX
00403ccb,MOV R8,qword ptr [RSP + 0x10]
00403cd0,MOV R9,qword ptr [RSP + 0x18]
00403cd5,MOV EDI,EAX
00403cd7,JS 0x00403d95
00403cdd,MOV qword ptr [RSP + 0x18],R9
00403ce2,MOV qword ptr [RSP + 0x10],R8
00403ce7,MOV qword ptr [RSP + 0x8],R10
00403cec,MOV qword ptr [RSP],R11
00403cf0,CALL 0x004033d0
00403cf5,MOV EAX,dword ptr [RBX]
00403cf7,MOV R11,qword ptr [RSP]
00403cfb,MOV R10,qword ptr [RSP + 0x8]
00403d00,MOV R8,qword ptr [RSP + 0x10]
00403d05,MOV R9,qword ptr [RSP + 0x18]
00403d0a,TEST AL,0x4
00403d0c,JNZ 0x00403dab
00403d12,MOV EAX,dword ptr [RBX + 0x70]
00403d15,MOV RDI,qword ptr [RBX + 0x78]
00403d19,MOV qword ptr [RSP + 0x18],R9
00403d1e,MOV qword ptr [RSP + 0x10],R8
00403d23,ADD EAX,0x1
00403d26,MOV qword ptr [RSP + 0x8],R10
00403d2b,MOV dword ptr [RBX + 0x70],EAX
00403d2e,CDQE
00403d30,LEA RSI,[RAX*0x8]
00403d38,MOV qword ptr [RSP],R11
00403d3c,CALL 0x00437ce0
00403d41,MOV R8,qword ptr [RSP + 0x10]
00403d46,MOV R11,qword ptr [RSP]
00403d4a,MOV qword ptr [RBX + 0x78],RAX
00403d4e,MOV RDX,RAX
00403d51,MOV R10,qword ptr [RSP + 0x8]
00403d56,MOV RAX,R13
00403d59,CMP R8,R13
00403d5c,MOV R9,qword ptr [RSP + 0x18]
00403d61,JNZ 0x0044008d
00403d67,MOV RDI,R13
00403d6a,MOV qword ptr [RSP + 0x10],R10
00403d6f,MOV qword ptr [RSP + 0x8],R11
00403d74,MOV qword ptr [RSP],RDX
00403d78,CALL 0x00437ac0
00403d7d,MOV RDX,qword ptr [RSP]
00403d81,MOV R11,qword ptr [RSP + 0x8]
00403d86,MOV R10,qword ptr [RSP + 0x10]
00403d8b,MOV R9,qword ptr [RSP + 0x18]
00403d90,JMP 0x0044008d
00403d95,MOV RDI,R13
00403d98,CALL 0x00403080
00403d9d,MOV EAX,0x4b9b58
00403da2,OR R13D,0xffffffff
00403da6,JMP 0x00403bde
00403dab,XOR R14D,R14D
00403dae,CMP R8,R13
00403db1,SETNZ R14B
00403db5,JMP 0x00440096
00403dba,MOV RDI,R13
00403dbd,CALL 0x00437ac0
00403dc2,MOV R11,qword ptr [RSP]
00403dc6,MOV R10,qword ptr [RSP + 0x8]
00403dcb,MOV R8,qword ptr [RSP + 0x10]
00403dd0,MOV R9,qword ptr [RSP + 0x18]
00403dd5,MOV R13,RAX
00403dd8,JMP 0x00403ca3
00403ddd,MOV R13,R8
00403de0,JMP 0x00403d0a
00403de5,MOV qword ptr [RSP + 0x20],0x4b9b78
00403dee,XOR EDX,EDX
00403df0,OR R14D,0xffffffff
00403df4,MOV dword ptr [R12],EDX
00403df8,TEST R15D,R15D
00403dfb,JNZ 0x00403bf0
00403e01,JMP 0x00403c00
00403e06,MOV RAX,qword ptr [RBX + 0x80]
00403e0d,MOV ECX,EBP
00403e0f,MOV qword ptr [RSP + 0x10],R10
00403e14,XOR EDX,EDX
00403e16,SHR ECX,0x9
00403e19,MOV qword ptr [RSP + 0x8],R11
00403e1e,MOV RSI,R9
00403e21,MOV RDI,RBX
00403e24,MOV dword ptr [RSP],R8D
00403e28,AND ECX,0x1
00403e2b,CALL qword ptr [RAX + 0x8]
00403e2e,MOV R8D,dword ptr [RSP]
00403e32,MOV R11,qword ptr [RSP + 0x8]
00403e37,TEST EAX,EAX
00403e39,MOV R10,qword ptr [RSP + 0x10]
00403e3e,MOV R14D,EAX
00403e41,JNS 0x0043ff6d
00403e47,CALL 0x004030e0
00403e4c,MOV qword ptr [RSP + 0x20],0x4f7abb
00403e55,MOV EAX,dword ptr [RAX]
