Offset,Instruction
00103416,PUSH 0x3e
0010341b,JMP 0x00103020
00103420,JMP qword ptr [0x0010ef10]
00103426,PUSH 0x3f
0010342b,JMP 0x00103020
00103430,JMP qword ptr [0x0010ef18]
00103436,PUSH 0x40
0010343b,JMP 0x00103020
00103440,JMP qword ptr [0x0010ef20]
00103446,PUSH 0x41
0010344b,JMP 0x00103020
00103450,JMP qword ptr [0x0010ef28]
00103456,PUSH 0x42
0010345b,JMP 0x00103020
00103460,JMP qword ptr [0x0010ef30]
00103466,PUSH 0x43
0010346b,JMP 0x00103020
00103470,JMP qword ptr [0x0010ef38]
00103476,PUSH 0x44
0010347b,JMP 0x00103020
00103480,JMP qword ptr [0x0010ef40]
00103486,PUSH 0x45
0010348b,JMP 0x00103020
00103490,JMP qword ptr [0x0010ef48]
00103496,PUSH 0x46
0010349b,JMP 0x00103020
001034a0,JMP qword ptr [0x0010ef50]
001034a6,PUSH 0x47
001034ab,JMP 0x00103020
001034b0,JMP qword ptr [0x0010ef58]
001034b6,PUSH 0x48
001034bb,JMP 0x00103020
001034c0,JMP qword ptr [0x0010ef60]
001034c6,PUSH 0x49
001034cb,JMP 0x00103020
001034d0,JMP qword ptr [0x0010ef68]
001034d6,PUSH 0x4a
001034db,JMP 0x00103020
001034e0,JMP qword ptr [0x0010ef70]
001034e6,PUSH 0x4b
001034eb,JMP 0x00103020
001034f0,JMP qword ptr [0x0010ef78]
001034f6,PUSH 0x4c
001034fb,JMP 0x00103020
00103500,JMP qword ptr [0x0010ef80]
00103506,PUSH 0x4d
0010350b,JMP 0x00103020
00103510,JMP qword ptr [0x0010ef88]
00103516,PUSH 0x4e
0010351b,JMP 0x00103020
00103520,JMP qword ptr [0x0010ef90]
00103526,PUSH 0x4f
0010352b,JMP 0x00103020
00103530,JMP qword ptr [0x0010ef98]
00103536,PUSH 0x50
0010353b,JMP 0x00103020
00103540,JMP qword ptr [0x0010efa0]
00103546,PUSH 0x51
0010354b,JMP 0x00103020
00103550,JMP qword ptr [0x0010efa8]
00103556,PUSH 0x52
0010355b,JMP 0x00103020
00103560,JMP qword ptr [0x0010efe0]
00103580,LEA RSI,[0x10b011]
00103587,MOV EDI,0x1
0010358c,XOR EAX,EAX
0010358e,CALL 0x00103410
00103593,MOV RDX,R15
00103596,LEA RSI,[0x10b3d2]
0010359d,MOV EDI,0x1
001035a2,XOR EAX,EAX
001035a4,CALL 0x00103410
001035a9,MOV RDX,R15
001035ac,LEA RSI,[0x10b3d2]
001035b3,MOV EDI,0x1
001035b8,XOR EAX,EAX
001035ba,CALL 0x00103410
001035bf,MOV RSI,R15
001035c2,LEA RDI,[0x10b3d2]
001035c9,XOR EAX,EAX
001035cb,CALL 0x001030d0
001035d0,ADD qword ptr [0x0010f088],0x8
001035d8,MOV dword ptr [RBP + 0x18],0x1
001035df,JMP 0x001045ec
001035e4,MOV RAX,qword ptr [0x0010f088]
001035eb,LEA RDI,[0x10b3d2]
001035f2,MOV RSI,qword ptr [RAX + -0x8]
001035f6,XOR EAX,EAX
001035f8,CALL 0x001030d0
001035fd,JMP 0x00104b0c
00103602,MOV RDX,R14
00103605,LEA RSI,[0x10b0b9]
0010360c,MOV EDI,0x1
00103611,XOR EAX,EAX
00103613,CALL 0x00103410
00103618,MOV RDX,R14
0010361b,LEA RSI,[0x10b0b9]
00103622,MOV EDI,0x1
00103627,XOR EAX,EAX
00103629,CALL 0x00103410
0010362e,XOR EDI,EDI
00103630,MOV EDX,0x5
00103635,LEA RSI,[0x10b0d5]
0010363c,CALL 0x001031d0
00103641,MOV RDI,RAX
00103644,XOR EAX,EAX
00103646,CALL 0x001030d0
0010364b,JMP 0x00104ed0
00103650,MOV EDX,0x30
00103655,LEA RSI,[0x10b0b9]
0010365c,MOV EDI,0x1
00103661,XOR EAX,EAX
00103663,CALL 0x00103410
00103668,PUSH RBX
00103669,MOV EDX,0x5
0010366e,MOV RBX,RDI
00103671,LEA RSI,[0x10b394]
00103678,XOR EDI,EDI
0010367a,CALL 0x001031d0
0010367f,MOV RDX,RBX
00103682,MOV EDI,0x1
00103687,MOV RSI,RAX
0010368a,XOR EAX,EAX
0010368c,CALL 0x00103220
00103691,PUSH RBX
00103692,MOV EDX,0x5
00103697,MOV RBX,RDI
0010369a,LEA RSI,[0x10be08]
001036a1,XOR EDI,EDI
001036a3,CALL 0x001031d0
001036a8,MOV RDX,RBX
001036ab,MOV EDI,0x1
001036b0,MOV RSI,RAX
001036b3,XOR EAX,EAX
001036b5,CALL 0x00103220
001036ba,PUSH RBX
001036bb,MOV EDX,0x5
001036c0,MOV RBX,RDI
001036c3,LEA RSI,[0x10b3a4]
001036ca,XOR EDI,EDI
001036cc,CALL 0x001031d0
001036d1,MOV RDX,RBX
001036d4,MOV EDI,0x1
001036d9,MOV RSI,RAX
001036dc,XOR EAX,EAX
001036de,CALL 0x00103220
001036e3,LEA RSI,[0x10b011]
001036ea,MOV EDI,0x1
001036ef,XOR EAX,EAX
001036f1,CALL 0x00103410
001036f6,LEA RSI,[0x10b0b9]
001036fd,MOV EDI,0x1
00103702,XOR EAX,EAX
00103704,CALL 0x00103410
00103709,MOV RDI,qword ptr [RSP + 0x28]
0010370e,CALL 0x00103668
00103713,MOV EDX,0x38
00103718,LEA RSI,[0x10b0b9]
0010371f,MOV EDI,0x1
00103724,XOR EAX,EAX
00103726,CALL 0x00103410
0010372b,MOV EDX,0x28
00103730,LEA RSI,[0x10b0b9]
00103737,MOV EDI,0x1
0010373c,XOR EAX,EAX
0010373e,CALL 0x00103410
00103743,MOV EDX,0x5
00103748,LEA RSI,[0x10b3c7]
0010374f,XOR EDI,EDI
00103751,CALL 0x001031d0
00103756,MOV RDX,RBX
00103759,MOV EDI,0x1
0010375e,MOV RSI,RAX
00103761,XOR EAX,EAX
00103763,CALL 0x00103410
00103768,MOV EDX,0x10
0010376d,LEA RSI,[0x10b0b9]
00103774,MOV EDI,0x1
00103779,XOR EAX,EAX
0010377b,CALL 0x00103410
00103780,MOV RDI,qword ptr [RSP + 0x20]
00103785,CALL 0x001036ba
0010378a,MOV RDI,qword ptr [RSP + 0x48]
0010378f,CALL 0x00103668
00103794,MOV byte ptr [R8 + 0x1],0x0
00103799,MOV RDI,R8
0010379c,CALL 0x001036ba
001037a1,LEA RDI,[0x10b419]
001037a8,CALL 0x00103691
001037ad,MOV byte ptr [R8 + 0x1],0x0
001037b2,MOV RDI,R8
001037b5,CALL 0x00103691
001037ba,LEA RSI,[0x10b3f6]
001037c1,MOV EDI,0x1
001037c6,XOR EAX,EAX
001037c8,CALL 0x00103410
001037cd,LEA RSI,[0x10be68]
001037d4,XOR EDI,EDI
001037d6,MOV EDX,0x5
001037db,CALL 0x001031d0
001037e0,MOV EDI,0x1
001037e5,MOV RSI,RAX
001037e8,XOR EAX,EAX
001037ea,CALL 0x00103220
001037ef,MOV RDI,qword ptr [RSP + 0x48]
001037f4,CALL 0x00103668
001037f9,MOV byte ptr [R8 + 0x1],0x0
001037fe,MOV RDI,R8
00103801,CALL 0x00103691
00103806,MOV byte ptr [R8 + 0x2],0x0
0010380b,MOV RDI,R8
0010380e,CALL 0x00103691
00103813,MOV byte ptr [R8 + 0x3],0x0
00103818,MOV RDI,R8
0010381b,CALL 0x001036ba
00103820,MOV EDX,0x38
00103825,LEA RSI,[0x10b0b9]
0010382c,MOV EDI,0x1
00103831,XOR EAX,EAX
00103833,CALL 0x00103410
00103838,LEA RSI,[0x10be38]
0010383f,XOR EDI,EDI
00103841,MOV EDX,0x5
00103846,CALL 0x001031d0
0010384b,MOV EDI,0x1
00103850,MOV RSI,RAX
00103853,XOR EAX,EAX
00103855,CALL 0x00103220
0010385a,MOV RDI,qword ptr [RSP + 0x48]
0010385f,CALL 0x00103668
00103864,LEA RDI,[0x10b419]
0010386b,CALL 0x001036ba
00103870,MOV byte ptr [R14 + 0x1],0x0
00103875,MOV RDI,R14
00103878,CALL 0x00103691
0010387d,MOV byte ptr [R14 + 0x2],0x0
00103882,MOV RDI,R14
00103885,CALL 0x001036ba
0010388a,LEA RCX,[0x10c1f0]
00103891,MOV EDX,0x9e
00103896,LEA RSI,[0x10b422]
0010389d,LEA RDI,[0x10b434]
001038a4,CALL 0x00103270
001038a9,MOV EDI,dword ptr [0x0010f018]
001038af,MOV RCX,RBX
001038b2,MOV RDX,R12
001038b5,XOR EAX,EAX
001038b7,LEA RSI,[0x10b569]
001038be,CALL 0x00103220
001038c3,CALL 0x00103090
001038c8,MOV EDI,dword ptr [0x0010f018]
001038ce,MOV dword ptr [RAX],0x22
001038d4,MOV RCX,R12
001038d7,MOV RDX,R13
001038da,LEA RSI,[0x10b569]
001038e1,XOR EAX,EAX
001038e3,CALL 0x00103410
001038e8,CALL 0x00103090
001038ed,MOV EDI,dword ptr [0x0010f018]
001038f3,CMP dword ptr [RAX],0x22
001038f6,JZ 0x001038d4
001038f8,MOV RCX,R12
001038fb,MOV RDX,R13
001038fe,LEA RSI,[0x10b569]
00103905,XOR EAX,EAX
00103907,CALL 0x00103220
0010390c,CALL 0x00103090
00103911,MOV EDI,dword ptr [0x0010f018]
00103917,CMP dword ptr [RAX],0x22
0010391a,JNZ 0x00103943
0010391c,MOV RCX,RBP
0010391f,MOV RDX,R12
00103922,LEA RSI,[0x10b569]
00103929,XOR EAX,EAX
0010392b,CALL 0x00103410
00103930,CALL 0x00103090
00103935,MOV EDI,dword ptr [0x0010f018]
0010393b,MOV dword ptr [RAX],0x22
00103941,JMP 0x0010391c
00103943,MOV RCX,RBP
00103946,MOV RDX,R12
00103949,LEA RSI,[0x10b569]
00103950,XOR EAX,EAX
00103952,CALL 0x00103220
00103957,MOV EDI,dword ptr [0x0010f018]
0010395d,CMP EAX,0x22
00103960,JNZ 0x0010397c
00103962,MOV RCX,RBX
00103965,MOV RDX,R12
00103968,LEA RSI,[0x10b569]
0010396f,XOR EAX,EAX
00103971,CALL 0x00103410
00103976,MOV EDI,dword ptr [0x0010f018]
0010397c,MOV RCX,RBX
0010397f,MOV RDX,R12
00103982,LEA RSI,[0x10b569]
00103989,XOR EAX,EAX
0010398b,CALL 0x00103220
00103990,CALL 0x00103090
00103995,MOV EDI,dword ptr [0x0010f018]
0010399b,MOV RCX,RBX
0010399e,MOV RDX,RBP
001039a1,CMP dword ptr [RAX],0x22
001039a4,LEA RSI,[0x10b569]
001039ab,MOV EAX,0x0
001039b0,JNZ 0x001039b7
001039b2,CALL 0x00103410
001039b7,CALL 0x00103220
001039bc,CALL 0x00103090
001039c1,MOV EDI,dword ptr [0x0010f018]
001039c7,MOV RCX,RBX
001039ca,MOV RDX,RBP
001039cd,CMP dword ptr [RAX],0x0
001039d0,LEA RSI,[0x10b569]
001039d7,MOV EAX,0x0
001039dc,JZ 0x001039e3
001039de,CALL 0x00103410
001039e3,CALL 0x00103220
001039e8,MOV RCX,RBX
001039eb,MOV RDX,RBP
001039ee,LEA RSI,[0x10b569]
001039f5,XOR EAX,EAX
001039f7,MOV EDI,0x1
001039fc,CALL 0x00103220
00103a01,LEA RCX,[0x10c208]
00103a08,MOV EDX,0x4bf
00103a0d,LEA RSI,[0x10b5a0]
00103a14,LEA RDI,[0x10b5af]
00103a1b,CALL 0x00103270
00103a20,LEA RCX,[0x10c208]
00103a27,MOV EDX,0x4be
00103a2c,LEA RSI,[0x10b5a0]
00103a33,LEA RDI,[0x10b5b0]
00103a3a,CALL 0x00103270
00103a3f,MOV RCX,RBX
00103a42,MOV RDX,RBP
00103a45,LEA RSI,[0x10b569]
00103a4c,XOR EAX,EAX
00103a4e,MOV EDI,0x1
00103a53,CALL 0x00103220
00103a60,ENDBR64
00103a64,PUSH R13
00103a66,PUSH R12
00103a68,MOV R12D,EDI
00103a6b,MOV EDI,0x1
00103a70,PUSH RBP
00103a71,PUSH RBX
00103a72,MOV RBX,RSI
00103a75,MOV ESI,0x30
00103a7a,SUB RSP,0x8
00103a7e,CALL 0x00103360
00103a83,TEST RAX,RAX
00103a86,JZ 0x00103650
00103a8c,MOVQ XMM0,RAX
00103a91,MOV qword ptr [RAX + 0x20],-0x1
00103a99,MOV RBP,RAX
00103a9c,LEA RSI,[0x10b754]
00103aa3,PUNPCKLQDQ XMM0,XMM0
00103aa7,MOV EDI,0x6
00103aac,LEA R13,[0x10b2fa]
00103ab3,MOVUPS xmmword ptr [RAX],XMM0
00103ab6,CALL 0x00103490
00103abb,LEA RSI,[0x10b2e8]
00103ac2,MOV RDI,R13
00103ac5,CALL 0x001031c0
00103aca,MOV RDI,R13
00103acd,CALL 0x00103180
00103ad2,LEA RDI,[0x104e30]
00103ad9,CALL 0x0010ad30
00103ade,MOV RSI,RBX
00103ae1,MOV EDI,R12D
00103ae4,MOV RDX,RBP
00103ae7,CALL 0x001052a0
00103aec,MOV qword ptr [RBP + 0x10],0x0
00103af4,CDQE
00103af6,LEA R12,[RBX + RAX*0x8]
00103afa,MOV RBX,qword ptr [RBP]
00103afe,CMP RBP,RBX
00103b01,JZ 0x00103b54
00103b03,NOP dword ptr CS:[RAX + RAX*0x1]
00103b0e,NOP
00103b10,MOV RDI,RBX
00103b13,CALL 0x00105e30
00103b18,MOV dword ptr [RBX + 0x20],EAX
00103b1b,CDQE
00103b1d,CMP RAX,qword ptr [RBP + 0x10]
00103b21,JLE 0x00103b27
00103b23,MOV qword ptr [RBP + 0x10],RAX
00103b27,MOV RBX,qword ptr [RBX]
00103b2a,CMP RBP,RBX
00103b2d,JNZ 0x00103b10
00103b2f,MOV R13,qword ptr [RBP]
00103b33,CMP R13,RBP
00103b36,JZ 0x00103b54
00103b38,NOP dword ptr [RAX + RAX*0x1]
00103b40,MOV RDI,R13
00103b43,MOV RSI,RBP
00103b46,CALL 0x001060a0
00103b4b,MOV R13,qword ptr [R13]
00103b4f,CMP R13,RBX
00103b52,JNZ 0x00103b40
00103b54,MOV RSI,RBP
00103b57,MOV RDI,R12
00103b5a,CALL 0x00104570
00103b5f,MOV RDI,RBP
00103b62,CALL 0x00104740
00103b67,MOV EBX,dword ptr [RBP + 0x18]
00103b6a,MOV RDI,RBP
00103b6d,CALL 0x00105650
00103b72,ADD RSP,0x8
00103b76,MOV EAX,EBX
00103b78,POP RBX
00103b79,POP RBP
00103b7a,POP R12
00103b7c,POP R13
00103b7e,RET
00103b80,XOR EBP,EBP
00103b82,MOV R9,RDX
00103b85,POP RSI
00103b86,MOV RDX,RSP
00103b89,AND RSP,-0x10
00103b8d,PUSH RAX
00103b8e,PUSH RSP
00103b8f,XOR R8D,R8D
00103b92,XOR ECX,ECX
00103b94,LEA RDI,[0x103a60]
00103b9b,CALL qword ptr [0x0010efb0]
00103ba1,HLT
00103bb0,LEA RDI,[0x10f020]
00103bb7,LEA RAX,[0x10f020]
00103bbe,CMP RAX,RDI
00103bc1,JZ 0x00103bd8
00103bc3,MOV RAX,qword ptr [0x0010efb8]
00103bca,TEST RAX,RAX
00103bcd,JZ 0x00103bd8
00103bcf,JMP RAX
00103bd8,RET
00103be0,LEA RDI,[0x10f020]
00103be7,LEA RSI,[0x10f020]
00103bee,SUB RSI,RDI
00103bf1,MOV RAX,RSI
00103bf4,SHR RSI,0x3f
00103bf8,SAR RAX,0x3
00103bfc,ADD RSI,RAX
00103bff,SAR RSI,0x1
00103c02,JZ 0x00103c18
00103c04,MOV RAX,qword ptr [0x0010efd8]
00103c0b,TEST RAX,RAX
00103c0e,JZ 0x00103c18
00103c10,JMP RAX
00103c18,RET
00103c20,ENDBR64
00103c24,CMP byte ptr [0x0010f068],0x0
00103c2b,JNZ 0x00103c58
00103c2d,PUSH RBP
00103c2e,CMP qword ptr [0x0010efe0],0x0
00103c36,MOV RBP,RSP
00103c39,JZ 0x00103c47
00103c3b,MOV RDI,qword ptr [0x0010f008]
00103c42,CALL 0x00103560
00103c47,CALL 0x00103bb0
00103c4c,MOV byte ptr [0x0010f068],0x1
00103c53,POP RBP
00103c54,RET
00103c58,RET
00103c60,ENDBR64
00103c64,JMP 0x00103be0
00103c70,SUB RSP,0xd8
00103c77,MOV qword ptr [RSP + 0x30],RDX
00103c7c,MOV qword ptr [RSP + 0x38],RCX
00103c81,MOV qword ptr [RSP + 0x40],R8
00103c86,MOV qword ptr [RSP + 0x48],R9
00103c8b,TEST AL,AL
00103c8d,JZ 0x00103cc6
00103c8f,MOVAPS xmmword ptr [RSP + 0x50],XMM0
00103c94,MOVAPS xmmword ptr [RSP + 0x60],XMM1
00103c99,MOVAPS xmmword ptr [RSP + 0x70],XMM2
00103c9e,MOVAPS xmmword ptr [RSP + 0x80],XMM3
00103ca6,MOVAPS xmmword ptr [RSP + 0x90],XMM4
00103cae,MOVAPS xmmword ptr [RSP + 0xa0],XMM5
00103cb6,MOVAPS xmmword ptr [RSP + 0xb0],XMM6
00103cbe,MOVAPS xmmword ptr [RSP + 0xc0],XMM7
00103cc6,MOV RAX,qword ptr FS:[0x28]
00103ccf,MOV qword ptr [RSP + 0x18],RAX
00103cd4,XOR EAX,EAX
00103cd6,LEA RAX,[RSP + 0xe0]
00103cde,MOV RCX,RSP
00103ce1,LEA RDX,[0x10b00c]
00103ce8,MOV qword ptr [RSP + 0x8],RAX
00103ced,MOV ESI,0x1
00103cf2,LEA RAX,[RSP + 0x20]
00103cf7,MOV dword ptr [RSP],0x10
00103cfe,MOV dword ptr [RSP + 0x4],0x30
00103d06,MOV qword ptr [RSP + 0x10],RAX
00103d0b,CALL 0x00103440
00103d10,TEST EAX,EAX
00103d12,JS 0x00103580
00103d18,MOV RDX,qword ptr [RSP + 0x18]
00103d1d,SUB RDX,qword ptr FS:[0x28]
00103d26,JNZ 0x00103d30
00103d28,ADD RSP,0xd8
00103d2f,RET
00103d30,CALL 0x001031f0
00103d40,ENDBR64
00103d44,PUSH R13
00103d46,PUSH R12
00103d48,PUSH RBX
00103d49,SUB RSP,0x20
00103d4d,MOVZX R12D,byte ptr [RSI]
00103d51,MOV RBX,qword ptr FS:[0x28]
00103d5a,MOV qword ptr [RSP + 0x18],RBX
00103d5f,MOV RBX,RDI
00103d62,MOV qword ptr [RSP + 0x10],0x0
00103d6b,MOVZX R13D,R12B
00103d6f,CMP R12B,0xd
00103d73,JA 0x00103d90
00103d75,LEA RDX,[0x10b7cc]
00103d7c,MOVSXD RAX,dword ptr [RDX + R13*0x4]
00103d80,ADD RAX,RDX
00103d83,JMP RAX
00103d90,MOV qword ptr [RSP + 0x8],RSI
00103d95,CALL 0x00103550
00103d9a,MOV RAX,qword ptr [RAX]
00103d9d,TEST byte ptr [RAX + R13*0x2 + 0x1],0x40
00103da3,JZ 0x00103ea0
00103da9,MOV RAX,qword ptr [RBX + 0x18]
00103dad,MOV RSI,qword ptr [RSP + 0x8]
00103db2,MOV EDI,0x1
00103db7,MOV byte ptr [RAX],0x63
00103dba,MOVZX EDX,byte ptr [RSI]
00103dbd,XOR EAX,EAX
00103dbf,MOV RSI,qword ptr [RBX + 0x28]
00103dc3,CALL 0x001034a0
00103dc8,NOP dword ptr [RAX + RAX*0x1]
00103dd0,MOV RDI,qword ptr [RSP + 0x10]
00103dd5,CALL 0x00103070
00103dda,MOV RAX,qword ptr [RSP + 0x18]
00103ddf,SUB RAX,qword ptr FS:[0x28]
00103de8,JNZ 0x00103ec1
00103dee,ADD RSP,0x20
00103df2,POP RBX
00103df3,POP R12
00103df5,POP R13
00103df7,RET
00103e00,LEA RDX,[0x10b02e]
00103e07,NOP word ptr [RAX + RAX*0x1]
00103e10,MOV RAX,qword ptr [RBX + 0x18]
00103e14,MOV EDI,0x1
00103e19,MOV byte ptr [RAX],0x73
00103e1c,MOV RSI,qword ptr [RBX + 0x28]
00103e20,XOR EAX,EAX
00103e22,CALL 0x001034a0
00103e27,JMP 0x00103dd0
00103e30,LEA RDX,[0x10b034]
00103e37,JMP 0x00103e10
00103e40,LEA RDX,[0x10b03d]
00103e47,JMP 0x00103e10
00103e50,LEA RDX,[0x10b031]
00103e57,JMP 0x00103e10
00103e60,LEA RDX,[0x10b037]
00103e67,JMP 0x00103e10
00103e70,LEA RDX,[0x10b03a]
00103e77,JMP 0x00103e10
00103e80,LEA RDX,[0x10b02b]
00103e87,JMP 0x00103e10
00103e90,LEA RDX,[0x10b028]
00103e97,JMP 0x00103e10
00103ea0,MOVZX EDX,R12B
00103ea4,LEA RDI,[RSP + 0x10]
00103ea9,LEA RSI,[0x10b00c]
00103eb0,XOR EAX,EAX
00103eb2,CALL 0x00103c70
00103eb7,MOV RDX,qword ptr [RSP + 0x10]
00103ebc,JMP 0x00103e10
00103ec1,CALL 0x001031f0
00103ed0,ENDBR64
00103ed4,PUSH R13
00103ed6,PUSH R12
00103ed8,PUSH RBP
00103ed9,MOV RBP,RSI
00103edc,PUSH RBX
00103edd,MOV RBX,RDI
00103ee0,SUB RSP,0x8
00103ee4,MOVZX R12D,byte ptr [RSI]
00103ee8,MOV R13,qword ptr [RDI + 0x18]
00103eec,CMP R12B,0x1f
00103ef0,JBE 0x00103f40
00103ef2,CMP R12B,0x7f
00103ef6,JZ 0x00103f70
00103ef8,CALL 0x00103550
00103efd,MOV RAX,qword ptr [RAX]
