Offset,Instruction
00102388,UD2
00102390,MOV RAX,0x5858585858582e
0010239a,PUSH R15
0010239c,PUSH R14
0010239e,PUSH R13
001023a0,LEA R13,[0x1070a2]
001023a7,PUSH R12
001023a9,LEA R12,[0x107380]
001023b0,PUSH RBP
001023b1,MOV EBP,EDI
001023b3,PUSH RBX
001023b4,MOV RBX,RSI
001023b7,SUB RSP,0x58
001023bb,MOVDQA XMM0,xmmword ptr [0x001086b0]
001023c3,MOV byte ptr [RSP + 0x20],0x0
001023c8,MOVAPS xmmword ptr [RSP + 0x10],XMM0
001023cd,MOVDQA XMM0,xmmword ptr [0x001086c0]
001023d5,MOVAPS xmmword ptr [RSP + 0x30],XMM0
001023da,MOV qword ptr [RSP + 0x3e],RAX
001023df,MOV RDX,R13
001023e2,MOV RSI,RBX
001023e5,MOV EDI,EBP
001023e7,CALL 0x001022d0
001023ec,CMP EAX,-0x1
001023ef,JZ 0x00102698
001023f5,SUB EAX,0x68
001023f8,CMP EAX,0xe
001023fb,JA 0x00102410
001023fd,MOVSXD RAX,dword ptr [R12 + RAX*0x4]
00102401,ADD RAX,R12
00102404,JMP RAX
00102410,MOV EAX,dword ptr [0x0010c538]
00102416,LEA R13D,[RAX + -0x2]
0010241a,MOV RAX,qword ptr [RBX]
0010241d,MOV qword ptr [0x0010c668],RAX
00102424,MOVSXD RAX,R13D
00102427,LEA R12,[RBX + RAX*0x8]
0010242b,MOV RAX,qword ptr [R12 + 0x8]
00102430,TEST RAX,RAX
00102433,JZ 0x00102644
00102439,CMP qword ptr [R12 + 0x10],0x0
0010243f,JZ 0x001025e2
00102445,MOV RDI,qword ptr [R12 + 0x8]
0010244a,CMP byte ptr [RDI],0x40
0010244d,JZ 0x0010259c
00102453,LEA R14,[RSP + 0x10]
00102458,MOV RDI,R14
0010245b,CALL 0x00102240
00102460,MOV qword ptr [RSP + 0x8],R14
00102465,MOV EBX,EAX
00102467,CMP EAX,-0x1
0010246a,JZ 0x0010265c
00102470,MOV RDI,qword ptr [RSP + 0x8]
00102475,SUB EBP,R13D
00102478,CALL 0x00102070
0010247d,LEA RSI,[0x1070d5]
00102484,MOV EDI,EBX
00102486,CALL 0x00102270
0010248b,MOV qword ptr [0x0010c6b0],RAX
00102492,CMP EBP,0x1
00102495,JLE 0x001024cd
00102497,LEA EAX,[RBP + -0x2]
0010249a,LEA RBX,[R12 + 0x8]
0010249f,LEA RBP,[0x1070d8]
001024a6,LEA R12,[R12 + RAX*0x8 + 0x10]
001024ab,NOP dword ptr [RAX + RAX*0x1]
001024b0,MOV RDX,qword ptr [RBX]
001024b3,MOV RDI,qword ptr [0x0010c6b0]
001024ba,MOV RSI,RBP
001024bd,XOR EAX,EAX
001024bf,ADD RBX,0x8
001024c3,CALL 0x001021a0
001024c8,CMP R12,RBX
001024cb,JNZ 0x001024b0
001024cd,MOV RSI,qword ptr [0x0010c6b0]
001024d4,MOV EDI,0xa
001024d9,CALL 0x00102140
001024de,MOV RDI,qword ptr [0x0010c6b0]
001024e5,CALL 0x00102120
001024ea,CALL 0x001051b0
001024ef,LEA RDI,[0x10c5a0]
001024f6,CALL 0x00102160
001024fb,LEA RSI,[0x1028c0]
00102502,MOV EDI,0x8
00102507,CALL 0x00102190
0010250c,CALL 0x00102900
00102511,CMP qword ptr [0x0010c6b0],0x0
00102519,JZ 0x00102539
0010251b,MOV RAX,qword ptr [RSP + 0x8]
00102520,TEST RAX,RAX
00102523,JZ 0x0010252d
00102525,MOV RDI,RAX
00102528,CALL 0x00102070
0010252d,MOV RDI,qword ptr [0x0010c6b0]
00102534,CALL 0x001020f0
00102539,ADD RSP,0x58
0010253d,XOR EAX,EAX
0010253f,POP RBX
00102540,POP RBP
00102541,POP R12
00102543,POP R13
00102545,POP R14
00102547,POP R15
00102549,RET
00102550,MOV RDI,qword ptr [0x0010c540]
00102557,CMP byte ptr [RDI],0x47
0010255a,JNZ 0x001026fc
00102560,ADD RDI,0x1
00102564,MOV EDX,0xa
00102569,XOR ESI,ESI
0010256b,CALL 0x001021d0
00102570,MOV dword ptr [0x0010c1b4],EAX
00102576,JMP 0x001023df
00102580,MOV byte ptr [0x0010c694],0x1
00102587,JMP 0x001023df
00102590,MOV byte ptr [0x0010c695],0x1
00102597,JMP 0x001023df
0010259c,ADD RDI,0x1
001025a0,LEA RSI,[0x107177]
001025a7,CALL 0x001022b0
001025ac,XOR EDX,EDX
001025ae,MOV qword ptr [0x0010c6b0],RAX
001025b5,MOV qword ptr [RSP + 0x8],RDX
001025ba,TEST RAX,RAX
001025bd,JNZ 0x001024ea
001025c3,MOV RCX,qword ptr [0x0010c560]
001025ca,MOV EDX,0x12
001025cf,MOV ESI,0x1
001025d4,LEA RDI,[0x1070aa]
001025db,CALL 0x00102300
001025e0,JMP 0x0010263d
001025e2,CMP byte ptr [RAX + 0x1],0x0
001025e6,JNZ 0x00102445
001025ec,MOVZX EBX,byte ptr [RAX]
001025ef,XOR EDX,EDX
001025f1,LEA EAX,[RBX + -0x65]
001025f4,CMP AL,0x1
001025f6,JBE 0x001026ed
001025fc,CMP BL,0x65
001025ff,SETZ R14B
00102603,CMP BL,0x6c
00102606,SETZ AL
00102609,OR AL,R14B
0010260c,MOV R15D,EAX
0010260f,JNZ 0x001026d6
00102615,CMP BL,0x6f
00102618,SETZ AL
0010261b,OR R14B,AL
0010261e,JNZ 0x001026c9
00102624,SUB EBX,0x63
00102627,AND BL,0xfd
0010262a,JZ 0x001026e3
00102630,TEST DL,DL
00102632,JZ 0x00102445
00102638,CALL 0x00105520
0010263d,XOR EDI,EDI
0010263f,CALL 0x001022f0
00102644,LEA RDI,[0x107928]
0010264b,CALL 0x001020b0
00102650,CALL 0x001054d0
00102655,CALL 0x00105520
0010265a,JMP 0x0010263d
0010265c,LEA R14,[RSP + 0x30]
00102661,MOV RDI,R14
00102664,CALL 0x00102240
00102669,MOV qword ptr [RSP + 0x8],R14
0010266e,MOV EBX,EAX
00102670,CMP EAX,-0x1
00102673,JNZ 0x00102470
00102679,MOV RCX,qword ptr [0x0010c560]
00102680,MOV EDX,0x17
00102685,MOV ESI,0x1
0010268a,LEA RDI,[0x1070bd]
00102691,CALL 0x00102300
00102696,JMP 0x0010263d
00102698,MOV EAX,dword ptr [0x0010c538]
0010269e,LEA R13D,[RAX + -0x1]
001026a2,JMP 0x0010241a
001026a7,LEA RDI,[0x1077b0]
001026ae,CALL 0x001020b0
001026b3,CALL 0x00105520
001026b8,LEA RDI,[0x1078e0]
001026bf,CALL 0x001020b0
001026c4,JMP 0x0010263d
001026c9,CALL 0x001054f0
001026ce,MOV EDX,R14D
001026d1,JMP 0x00102624
001026d6,CALL 0x00105510
001026db,MOV EDX,R15D
001026de,JMP 0x00102615
001026e3,CALL 0x00105500
001026e8,JMP 0x00102638
001026ed,CALL 0x001054e0
001026f2,MOV EDX,0x1
001026f7,JMP 0x001025fc
001026fc,MOV RDX,RDI
001026ff,MOV RDI,qword ptr [0x0010c560]
00102706,LEA RSI,[0x107084]
0010270d,XOR EAX,EAX
0010270f,CALL 0x001021a0
00102714,MOV EDI,0x1
00102719,CALL 0x001022f0
00102720,ENDBR64
00102724,STMXCSR dword ptr [RSP + -0x4]
00102729,OR dword ptr [RSP + -0x4],0x8040
00102731,LDMXCSR dword ptr [RSP + -0x4]
00102736,RET
00102740,XOR EBP,EBP
00102742,MOV R9,RDX
00102745,POP RSI
00102746,MOV RDX,RSP
00102749,AND RSP,-0x10
0010274d,PUSH RAX
0010274e,PUSH RSP
0010274f,XOR R8D,R8D
00102752,XOR ECX,ECX
00102754,LEA RDI,[0x102390]
0010275b,CALL qword ptr [0x0010bfc0]
00102761,HLT
00102770,LEA RDI,[0x10c520]
00102777,LEA RAX,[0x10c520]
0010277e,CMP RAX,RDI
00102781,JZ 0x00102798
00102783,MOV RAX,qword ptr [0x0010bfc8]
0010278a,TEST RAX,RAX
0010278d,JZ 0x00102798
0010278f,JMP RAX
00102798,RET
001027a0,LEA RDI,[0x10c520]
001027a7,LEA RSI,[0x10c520]
001027ae,SUB RSI,RDI
001027b1,MOV RAX,RSI
001027b4,SHR RSI,0x3f
001027b8,SAR RAX,0x3
001027bc,ADD RSI,RAX
001027bf,SAR RSI,0x1
001027c2,JZ 0x001027d8
001027c4,MOV RAX,qword ptr [0x0010bfd8]
001027cb,TEST RAX,RAX
001027ce,JZ 0x001027d8
001027d0,JMP RAX
001027d8,RET
001027e0,ENDBR64
001027e4,CMP byte ptr [0x0010c568],0x0
001027eb,JNZ 0x00102818
001027ed,PUSH RBP
001027ee,CMP qword ptr [0x0010bfe0],0x0
001027f6,MOV RBP,RSP
001027f9,JZ 0x00102807
001027fb,MOV RDI,qword ptr [0x0010c1a8]
00102802,CALL 0x00102350
00102807,CALL 0x00102770
0010280c,MOV byte ptr [0x0010c568],0x1
00102813,POP RBP
00102814,RET
00102818,RET
00102820,ENDBR64
00102824,JMP 0x001027a0
00102840,PUSH RBX
00102841,MOV RCX,RDI
00102844,MOV RDX,qword ptr [0x0010c668]
0010284b,MOV RBX,RSI
0010284e,MOV RDI,qword ptr [0x0010c560]
00102855,XOR EAX,EAX
00102857,LEA RSI,[0x10701c]
0010285e,CALL 0x001021a0
00102863,TEST RBX,RBX
00102866,JZ 0x00102880
00102868,MOV RDI,qword ptr [0x0010c560]
0010286f,MOV RDX,RBX
00102872,LEA RSI,[0x10701f]
00102879,XOR EAX,EAX
0010287b,CALL 0x001021a0
00102880,MOV EDX,dword ptr [0x0010c1b0]
00102886,LEA RSI,[0x107023]
0010288d,XOR EAX,EAX
0010288f,POP RBX
00102890,MOV RDI,qword ptr [0x0010c560]
00102897,JMP 0x001021a0
001028a0,SUB RSP,0x8
001028a4,CALL 0x00102840
001028a9,XOR ESI,ESI
001028ab,LEA RDI,[0x10c5a0]
001028b2,CALL 0x00102280
001028b7,NOP word ptr [RAX + RAX*0x1]
001028c0,SUB RSP,0x8
001028c4,XOR ESI,ESI
001028c6,LEA RDI,[0x107032]
001028cd,CALL 0x001028a0
001028d2,NOP dword ptr CS:[RAX + RAX*0x1]
001028dd,NOP dword ptr [RAX]
001028e0,SUB RSP,0x8
001028e4,XOR ESI,ESI
001028e6,CALL 0x00102840
001028eb,XOR EDI,EDI
001028ed,CALL 0x001022f0
001028f2,NOP dword ptr CS:[RAX + RAX*0x1]
001028fd,NOP dword ptr [RAX]
00102900,PUSH R15
00102902,MOV R10D,0xc7
00102908,LEA R15,[0x107620]
0010290f,PUSH R14
00102911,MOV R14D,0xc8
00102917,PUSH R13
00102919,PUSH R12
0010291b,XOR R12D,R12D
0010291e,PUSH RBP
0010291f,PUSH RBX
00102920,SUB RSP,0xd98
00102927,MOV dword ptr [0x0010c690],0xfffffffe
00102931,LEA RSI,[RSP + 0x40]
00102936,LEA RBP,[RSP + 0x110]
0010293e,MOV dword ptr [RSP + 0x38],0x0
00102946,MOV qword ptr [RSP + 0x8],RBP
0010294b,MOV RBX,RSI
0010294e,MOV R13,RSI
00102951,MOV qword ptr [RSP + 0x20],RSI
00102956,LEA RAX,[R13 + R10*0x1]
0010295b,MOV byte ptr [RBX],R12B
0010295e,CMP RBX,RAX
00102961,JC 0x00102a2e
00102967,SUB RBX,R13
0010296a,LEA RBP,[RBX + 0x1]
0010296e,CMP R14,0x2710
00102975,JZ 0x0010322d
0010297b,MOV EAX,0x2710
00102980,ADD R14,R14
00102983,CMP R14,RAX
00102986,CMOVG R14,RAX
0010298a,MOV RAX,R14
0010298d,SHL RAX,0x4
00102991,LEA RDI,[R14 + RAX*0x1 + 0xf]
00102996,CALL 0x00102220
0010299b,TEST RAX,RAX
0010299e,JZ 0x0010322d
001029a4,MOV RDX,RBP
001029a7,MOV RSI,R13
001029aa,MOV RDI,RAX
001029ad,SHL RBP,0x4
001029b1,CALL 0x001021f0
001029b6,LEA R9,[R14 + 0x1e]
001029ba,MOV RSI,qword ptr [RSP + 0x8]
001029bf,MOV RDX,RBP
001029c2,MOV RCX,RAX
001029c5,MOV RAX,R14
001029c8,ADD RAX,0xf
001029cc,MOV qword ptr [RSP + 0x10],RCX
001029d1,CMOVNS R9,RAX
001029d5,AND R9,-0x10
001029d9,ADD R9,RCX
001029dc,MOV RDI,R9
001029df,CALL 0x001021f0
001029e4,MOV RCX,qword ptr [RSP + 0x10]
001029e9,MOV R9,RAX
001029ec,MOV RAX,qword ptr [RSP + 0x20]
001029f1,CMP R13,RAX
001029f4,JZ 0x00102a0d
001029f6,MOV RDI,R13
001029f9,MOV qword ptr [RSP + 0x8],R9
001029fe,CALL 0x00102030
00102a03,MOV RCX,qword ptr [RSP + 0x10]
00102a08,MOV R9,qword ptr [RSP + 0x8]
00102a0d,LEA R10,[R14 + -0x1]
00102a11,ADD RBX,RCX
00102a14,LEA RBP,[R9 + RBP*0x1 + -0x10]
00102a19,LEA RAX,[RCX + R10*0x1]
00102a1d,CMP RBX,RAX
00102a20,JNC 0x00103220
00102a26,MOV qword ptr [RSP + 0x8],R9
00102a2b,MOV R13,RCX
00102a2e,CMP R12D,0x2
00102a32,JZ 0x00102d50
00102a38,MOVSXD RDX,R12D
00102a3b,MOVSX R12D,word ptr [R15 + RDX*0x2]
00102a40,MOV ECX,R12D
00102a43,CMP R12D,-0x15
00102a47,JZ 0x00102bd0
00102a4d,MOV EAX,dword ptr [0x0010c690]
00102a53,CMP EAX,-0x2
00102a56,JZ 0x00102d00
00102a5c,TEST EAX,EAX
00102a5e,JLE 0x00102cb8
00102a64,CMP EAX,0x100
00102a69,JZ 0x00102d41
00102a6f,CMP EAX,0x10d
00102a74,JBE 0x00102cd0
00102a7a,LEA ECX,[R12 + 0x2]
00102a7f,MOV EAX,0x2
00102a84,CMP ECX,0xbb
00102a8a,JA 0x00102bd0
00102a90,MOVSXD RCX,ECX
00102a93,LEA RDI,[0x107440]
00102a9a,MOVSX ESI,byte ptr [RDI + RCX*0x1]
00102a9e,CMP ESI,EAX
00102aa0,JNZ 0x00102bd0
00102aa6,LEA RAX,[0x107500]
00102aad,MOVSX R12D,byte ptr [RAX + RCX*0x1]
00102ab2,MOV EAX,R12D
00102ab5,NEG EAX
00102ab7,TEST R12D,R12D
00102aba,JLE 0x00102af0
00102abc,MOV EAX,dword ptr [RSP + 0x38]
00102ac0,MOVDQA XMM0,xmmword ptr [0x0010c680]
00102ac8,MOV dword ptr [0x0010c690],0xfffffffe
00102ad2,CMP EAX,0x1
00102ad5,MOVAPS xmmword ptr [RBP + 0x10],XMM0
00102ad9,ADC EAX,-0x1
00102adc,ADD RBP,0x10
00102ae0,MOV dword ptr [RSP + 0x38],EAX
00102ae4,JMP 0x00102bc1
00102af0,MOVSXD R9,EAX
00102af3,LEA RDI,[0x1073c0]
00102afa,MOV EDX,0x1
00102aff,SUB EAX,0x6
00102b02,MOVSX RCX,byte ptr [RDI + R9*0x1]
00102b07,SUB EDX,ECX
00102b09,MOV R12,RCX
00102b0c,MOVSXD RDX,EDX
00102b0f,SHL RDX,0x4
00102b13,FLD tword ptr [RBP + RDX*0x1]
00102b17,CMP EAX,0x1f
00102b1a,JA 0x00102b60
00102b1c,LEA RDX,[0x107300]
00102b23,MOVSXD RAX,dword ptr [RDX + RAX*0x4]
00102b27,ADD RAX,RDX
00102b2a,JMP RAX
00102b2c,MOV RAX,qword ptr [RBP]
00102b30,MOV qword ptr [RSP + 0x30],R10
00102b35,MOV qword ptr [RSP + 0x28],R9
00102b3a,FSTP tword ptr [RSP + 0x10]
00102b3e,MOV RSI,qword ptr [RAX + 0x10]
00102b42,LEA RDI,[0x107020]
00102b49,XOR EAX,EAX
00102b4b,CALL 0x00102110
00102b50,FLD tword ptr [RSP + 0x10]
00102b54,MOV R9,qword ptr [RSP + 0x28]
00102b59,MOV R10,qword ptr [RSP + 0x30]
00102b5e,NOP
00102b60,MOV RDX,R12
00102b63,MOV RAX,RBP
00102b66,SUB RBX,R12
00102b69,SHL RDX,0x4
00102b6d,SUB RAX,RDX
00102b70,LEA RDX,[0x1075c2]
00102b77,FSTP tword ptr [RAX + 0x10]
00102b7a,LEA RBP,[RAX + 0x10]
00102b7e,LEA RAX,[0x107400]
00102b85,MOVSX ESI,byte ptr [RBX]
00102b88,MOVSX EAX,byte ptr [RAX + R9*0x1]
00102b8d,MOV ECX,ESI
00102b8f,SUB EAX,0x1e
00102b92,CDQE
00102b94,MOVSX EDX,byte ptr [RDX + RAX*0x1]
00102b98,ADD EDX,ESI
00102b9a,CMP EDX,0xbb
00102ba0,JA 0x00102bb5
00102ba2,MOVSXD RDX,EDX
00102ba5,LEA RSI,[0x107440]
00102bac,CMP CL,byte ptr [RSI + RDX*0x1]
00102baf,JZ 0x00102d30
00102bb5,LEA RDX,[0x1075bc]
00102bbc,MOVSX R12D,byte ptr [RDX + RAX*0x1]
00102bc1,ADD RBX,0x1
00102bc5,JMP 0x00102956
00102bd0,LEA RAX,[0x1075e0]
00102bd7,MOVSX EAX,byte ptr [RAX + RDX*0x1]
00102bdb,TEST EAX,EAX
00102bdd,JNZ 0x00102af0
00102be3,MOV ECX,dword ptr [RSP + 0x38]
00102be7,TEST ECX,ECX
00102be9,JZ 0x0010324e
00102bef,CMP dword ptr [RSP + 0x38],0x3
00102bf4,JNZ 0x00102c0a
00102bf6,MOV EAX,dword ptr [0x0010c690]
00102bfc,TEST EAX,EAX
00102bfe,JG 0x00102cf0
00102c04,JZ 0x00102c88
00102c0a,LEA RDX,[0x107500]
00102c11,JMP 0x00102c37
00102c20,CMP R13,RBX
00102c23,JZ 0x00102c88
00102c25,MOVSX RAX,byte ptr [RBX + -0x1]
00102c2a,SUB RBX,0x1
00102c2e,SUB RBP,0x10
00102c32,MOVSX R12D,word ptr [R15 + RAX*0x2]
00102c37,CMP R12D,-0x15
00102c3b,JZ 0x00102c20
00102c3d,ADD R12D,0x1
00102c41,CMP R12D,0xbb
00102c48,JA 0x00102c20
00102c4a,MOVSXD R12,R12D
00102c4d,LEA RAX,[0x107440]
00102c54,CMP byte ptr [RAX + R12*0x1],0x1
00102c59,JNZ 0x00102c20
00102c5b,MOVSX R12D,byte ptr [RDX + R12*0x1]
00102c60,TEST R12D,R12D
00102c63,JLE 0x00102c20
00102c65,MOVDQA XMM0,xmmword ptr [0x0010c680]
00102c6d,MOV dword ptr [RSP + 0x38],0x3
00102c75,ADD RBP,0x10
00102c79,MOVAPS xmmword ptr [RBP],XMM0
00102c7d,JMP 0x00102bc1
00102c88,MOV RSI,qword ptr [RSP + 0x20]
00102c8d,MOV EBX,0x1
00102c92,CMP R13,RSI
00102c95,JZ 0x00102c9f
00102c97,MOV RDI,R13
00102c9a,CALL 0x00102030
00102c9f,ADD RSP,0xd98
00102ca6,MOV EAX,EBX
00102ca8,POP RBX
00102ca9,POP RBP
00102caa,POP R12
00102cac,POP R13
00102cae,POP R14
00102cb0,POP R15
00102cb2,RET
00102cb8,MOV dword ptr [0x0010c690],0x0
00102cc2,XOR EAX,EAX
00102cc4,JMP 0x00102a84
00102cd0,LEA RCX,[0x1076a0]
00102cd7,CDQE
00102cd9,MOVSX EAX,byte ptr [RCX + RAX*0x1]
00102cdd,LEA ECX,[R12 + RAX*0x1]
00102ce1,JMP 0x00102a84
00102cf0,MOV dword ptr [0x0010c690],0xfffffffe
00102cfa,JMP 0x00102c0a
00102d00,MOV qword ptr [RSP + 0x30],R10
00102d05,MOV qword ptr [RSP + 0x28],RDX
00102d0a,MOV dword ptr [RSP + 0x10],R12D
00102d0f,CALL 0x00103890
00102d14,MOV R10,qword ptr [RSP + 0x30]
00102d19,MOV RDX,qword ptr [RSP + 0x28]
00102d1e,MOV dword ptr [0x0010c690],EAX
00102d24,MOV ECX,dword ptr [RSP + 0x10]
00102d28,JMP 0x00102a5c
00102d30,LEA RAX,[0x107500]
00102d37,MOVSX R12D,byte ptr [RAX + RDX*0x1]
00102d3c,JMP 0x00102bc1
00102d41,MOV dword ptr [0x0010c690],0x101
00102d4b,JMP 0x00102c0a
00102d50,MOV RSI,qword ptr [RSP + 0x20]
00102d55,XOR EBX,EBX
00102d57,JMP 0x00102c92
00102d5c,FSTP ST0
00102d5e,FLD tword ptr [RBP]
00102d61,FCHS
00102d63,JMP 0x00102b60
00102d68,FSTP ST0
00102d6a,FLD tword ptr [RBP + -0x20]
00102d6d,FLD tword ptr [RBP]
00102d70,FADDP
00102d72,JMP 0x00102b60
00102d77,FSTP ST0
00102d79,FLD tword ptr [RBP + -0x20]
00102d7c,FNSTCW word ptr [RSP + 0x3e]
00102d80,MOVZX EAX,word ptr [RSP + 0x3e]
00102d85,OR AH,0xc
00102d88,MOV word ptr [RSP + 0x3c],AX
00102d8d,FLDCW word ptr [RSP + 0x3c]
00102d91,FISTP qword ptr [RSP + 0x10]
00102d95,FLDCW word ptr [RSP + 0x3e]
00102d99,MOV RAX,qword ptr [RSP + 0x10]
00102d9e,FLD tword ptr [RBP]
00102da1,FLDCW word ptr [RSP + 0x3c]
00102da5,FISTP qword ptr [RSP + 0x10]
00102da9,FLDCW word ptr [RSP + 0x3e]
00102dad,MOV RCX,qword ptr [RSP + 0x10]
00102db2,SAR RAX,CL
00102db5,MOV qword ptr [RSP + 0x10],RAX
00102dba,FILD qword ptr [RSP + 0x10]
00102dbe,JMP 0x00102b60
00102dc3,FSTP ST0
00102dc5,FLD tword ptr [RBP + -0x20]
00102dc8,FNSTCW word ptr [RSP + 0x3e]
00102dcc,MOVZX EAX,word ptr [RSP + 0x3e]
00102dd1,OR AH,0xc
00102dd4,MOV word ptr [RSP + 0x3c],AX
00102dd9,FLDCW word ptr [RSP + 0x3c]
00102ddd,FISTP qword ptr [RSP + 0x10]
00102de1,FLDCW word ptr [RSP + 0x3e]
00102de5,MOV RAX,qword ptr [RSP + 0x10]
00102dea,FLD tword ptr [RBP]
00102ded,FLDCW word ptr [RSP + 0x3c]
00102df1,FISTP qword ptr [RSP + 0x10]
00102df5,FLDCW word ptr [RSP + 0x3e]
00102df9,MOV RCX,qword ptr [RSP + 0x10]
00102dfe,SHL RAX,CL
00102e01,MOV qword ptr [RSP + 0x10],RAX
00102e06,FILD qword ptr [RSP + 0x10]
00102e0a,JMP 0x00102b60
00102e0f,FSTP ST0
00102e11,FLD tword ptr [RBP + -0x20]
00102e14,FNSTCW word ptr [RSP + 0x3e]
00102e18,MOVZX EAX,word ptr [RSP + 0x3e]
