Offset,Instruction
001035fb,JMP 0x00103020
00103600,JMP qword ptr [0x0010de88]
00103606,PUSH 0x5d
0010360b,JMP 0x00103020
00103610,JMP qword ptr [0x0010de90]
00103616,PUSH 0x5e
0010361b,JMP 0x00103020
00103620,JMP qword ptr [0x0010de98]
00103626,PUSH 0x5f
0010362b,JMP 0x00103020
00103630,JMP qword ptr [0x0010dea0]
00103636,PUSH 0x60
0010363b,JMP 0x00103020
00103640,JMP qword ptr [0x0010dea8]
00103646,PUSH 0x61
0010364b,JMP 0x00103020
00103650,JMP qword ptr [0x0010deb0]
00103656,PUSH 0x62
0010365b,JMP 0x00103020
00103660,JMP qword ptr [0x0010deb8]
00103666,PUSH 0x63
0010366b,JMP 0x00103020
00103670,JMP qword ptr [0x0010dec0]
00103676,PUSH 0x64
0010367b,JMP 0x00103020
00103680,JMP qword ptr [0x0010dec8]
00103686,PUSH 0x65
0010368b,JMP 0x00103020
00103690,JMP qword ptr [0x0010ded0]
00103696,PUSH 0x66
0010369b,JMP 0x00103020
001036a0,JMP qword ptr [0x0010ded8]
001036a6,PUSH 0x67
001036ab,JMP 0x00103020
001036b0,JMP qword ptr [0x0010dee0]
001036b6,PUSH 0x68
001036bb,JMP 0x00103020
001036c0,JMP qword ptr [0x0010dee8]
001036c6,PUSH 0x69
001036cb,JMP 0x00103020
001036d0,JMP qword ptr [0x0010def0]
001036d6,PUSH 0x6a
001036db,JMP 0x00103020
001036e0,JMP qword ptr [0x0010def8]
001036e6,PUSH 0x6b
001036eb,JMP 0x00103020
001036f0,JMP qword ptr [0x0010df00]
001036f6,PUSH 0x6c
001036fb,JMP 0x00103020
00103700,JMP qword ptr [0x0010df08]
00103706,PUSH 0x6d
0010370b,JMP 0x00103020
00103710,JMP qword ptr [0x0010df10]
00103716,PUSH 0x6e
0010371b,JMP 0x00103020
00103720,JMP qword ptr [0x0010df18]
00103726,PUSH 0x6f
0010372b,JMP 0x00103020
00103730,JMP qword ptr [0x0010df20]
00103736,PUSH 0x70
0010373b,JMP 0x00103020
00103740,JMP qword ptr [0x0010df28]
00103746,PUSH 0x71
0010374b,JMP 0x00103020
00103750,JMP qword ptr [0x0010df30]
00103756,PUSH 0x72
0010375b,JMP 0x00103020
00103760,JMP qword ptr [0x0010df38]
00103766,PUSH 0x73
0010376b,JMP 0x00103020
00103770,JMP qword ptr [0x0010df40]
00103776,PUSH 0x74
0010377b,JMP 0x00103020
00103780,JMP qword ptr [0x0010df48]
00103786,PUSH 0x75
0010378b,JMP 0x00103020
00103790,JMP qword ptr [0x0010df50]
00103796,PUSH 0x76
0010379b,JMP 0x00103020
001037a0,JMP qword ptr [0x0010df58]
001037a6,PUSH 0x77
001037ab,JMP 0x00103020
001037b0,JMP qword ptr [0x0010df60]
001037b6,PUSH 0x78
001037bb,JMP 0x00103020
001037c0,JMP qword ptr [0x0010df68]
001037c6,PUSH 0x79
001037cb,JMP 0x00103020
001037d0,JMP qword ptr [0x0010df70]
001037d6,PUSH 0x7a
001037db,JMP 0x00103020
001037e0,JMP qword ptr [0x0010df78]
001037e6,PUSH 0x7b
001037eb,JMP 0x00103020
001037f0,JMP qword ptr [0x0010df80]
001037f6,PUSH 0x7c
001037fb,JMP 0x00103020
00103800,JMP qword ptr [0x0010df88]
00103806,PUSH 0x7d
0010380b,JMP 0x00103020
00103810,JMP qword ptr [0x0010df90]
00103816,PUSH 0x7e
0010381b,JMP 0x00103020
00103820,JMP qword ptr [0x0010df98]
00103826,PUSH 0x7f
0010382b,JMP 0x00103020
00103830,JMP qword ptr [0x0010dfa0]
00103836,PUSH 0x80
0010383b,JMP 0x00103020
00103840,JMP qword ptr [0x0010dfa8]
00103846,PUSH 0x81
0010384b,JMP 0x00103020
00103850,JMP qword ptr [0x0010dfb0]
00103856,PUSH 0x82
0010385b,JMP 0x00103020
00103860,JMP qword ptr [0x0010dfb8]
00103866,PUSH 0x83
0010386b,JMP 0x00103020
00103870,JMP qword ptr [0x0010dfe8]
00103880,LEA RSI,[0x10a00c]
00103887,XOR EDI,EDI
00103889,MOV EDX,0x5
0010388e,CALL 0x00103250
00103893,MOV EDI,0x20
00103898,MOV RSI,RAX
0010389b,XOR EAX,EAX
0010389d,CALL 0x00103560
001038a2,LEA RSI,[0x10a024]
001038a9,XOR EDI,EDI
001038ab,MOV EDX,0x5
001038b0,CALL 0x00103250
001038b5,MOV EDI,0x20
001038ba,MOV RSI,RAX
001038bd,XOR EAX,EAX
001038bf,CALL 0x001032b0
001038c4,LEA RSI,[0x10a049]
001038cb,XOR EDI,EDI
001038cd,MOV EDX,0x5
001038d2,CALL 0x00103250
001038d7,MOV EDI,0x2
001038dc,MOV RSI,RAX
001038df,XOR EAX,EAX
001038e1,CALL 0x00103560
001038e6,LEA RSI,[0x10a049]
001038ed,XOR EDI,EDI
001038ef,MOV EDX,0x5
001038f4,CALL 0x00103250
001038f9,MOV EDI,0x2
001038fe,MOV RSI,RAX
00103901,XOR EAX,EAX
00103903,CALL 0x00103560
00103908,MOV EDX,0x5
0010390d,LEA RSI,[0x10a079]
00103914,XOR EDI,EDI
00103916,CALL 0x00103250
0010391b,MOV RSI,R13
0010391e,MOV RDI,RAX
00103921,XOR EAX,EAX
00103923,CALL 0x00103110
00103928,MOV RDI,RBX
0010392b,XOR EBX,EBX
0010392d,CALL 0x00103090
00103932,JMP 0x00104dbb
00103937,LEA RSI,[0x10a3f0]
0010393e,XOR EDI,EDI
00103940,MOV EDX,0x5
00103945,CALL 0x00103250
0010394a,MOV EDI,0x2
0010394f,MOV RSI,RAX
00103952,XOR EAX,EAX
00103954,CALL 0x00103560
00103959,LEA RSI,[0x10a08c]
00103960,XOR EDI,EDI
00103962,MOV EDX,0x5
00103967,CALL 0x00103250
0010396c,MOV EDI,0x2
00103971,MOV RSI,RAX
00103974,XOR EAX,EAX
00103976,CALL 0x00103560
0010397b,LEA RSI,[0x10a418]
00103982,XOR EDI,EDI
00103984,MOV EDX,0x5
00103989,CALL 0x00103250
0010398e,MOV EDI,0x2
00103993,MOV RSI,RAX
00103996,XOR EAX,EAX
00103998,CALL 0x00103560
0010399d,XOR EDI,EDI
0010399f,MOV EDX,0x5
001039a4,LEA RSI,[0x10a0e4]
001039ab,CALL 0x00103250
001039b0,MOV RDI,RAX
001039b3,XOR EAX,EAX
001039b5,CALL 0x00103110
001039ba,JMP 0x00105230
001039bf,MOV RDX,RBX
001039c2,LEA RSI,[0x10a089]
001039c9,MOV EDI,0x1
001039ce,XOR EAX,EAX
001039d0,CALL 0x00103560
001039d5,MOV EDX,0x5
001039da,LEA RSI,[0x10aa70]
001039e1,XOR EDI,EDI
001039e3,CALL 0x00103250
001039e8,MOV RDX,R12
001039eb,MOV EDI,0x1
001039f0,MOV RSI,RAX
001039f3,XOR EAX,EAX
001039f5,CALL 0x001032b0
001039fa,LEA RSI,[0x10a418]
00103a01,XOR EDI,EDI
00103a03,MOV EDX,0x5
00103a08,CALL 0x00103250
00103a0d,MOV EDI,0x2
00103a12,MOV RSI,RAX
00103a15,XOR EAX,EAX
00103a17,CALL 0x00103560
00103a1c,LEA RSI,[0x10a4a8]
00103a23,XOR EDI,EDI
00103a25,MOV EDX,0x5
00103a2a,CALL 0x00103250
00103a2f,MOV EDI,0x2
00103a34,MOV RSI,RAX
00103a37,XOR EAX,EAX
00103a39,CALL 0x00103560
00103a3e,MOV EDX,0x5
00103a43,LEA RSI,[0x10aa28]
00103a4a,XOR EDI,EDI
00103a4c,MOV EBX,0x2
00103a51,CALL 0x00103250
00103a56,MOV RDI,RAX
00103a59,XOR EAX,EAX
00103a5b,CALL 0x00103110
00103a60,JMP 0x00104407
00103a65,CMP dword ptr [RSP + 0x10],0x0
00103a6a,MOV RBX,qword ptr [0x0010e040]
00103a71,JNZ 0x00103aba
00103a73,MOV EDX,0x5
00103a78,LEA RSI,[0x10a4f8]
00103a7f,XOR EDI,EDI
00103a81,CALL 0x00103250
00103a86,MOV RDX,RBX
00103a89,MOV EDI,0x2
00103a8e,MOV RSI,RAX
00103a91,XOR EAX,EAX
00103a93,CALL 0x00103560
00103a98,LEA RSI,[0x10a124]
00103a9f,XOR EDI,EDI
00103aa1,MOV EDX,0x5
00103aa6,CALL 0x00103250
00103aab,MOV EDI,0x2
00103ab0,MOV RSI,RAX
00103ab3,XOR EAX,EAX
00103ab5,CALL 0x00103560
00103aba,LEA RBX,[RSP + 0x70]
00103abf,JMP 0x00103a73
00103ac1,LEA RCX,[0x10ad40]
00103ac8,MOV EDX,0xc3
00103acd,LEA RSI,[0x10a380]
00103ad4,LEA RDI,[0x10a08a]
00103adb,CALL 0x00103340
00103ae0,LEA RCX,[0x10ad30]
00103ae7,MOV EDX,0x15c
00103aec,LEA RSI,[0x10a380]
00103af3,LEA RDI,[0x10a08a]
00103afa,CALL 0x00103340
00103aff,MOV EDI,dword ptr [0x0010e010]
00103b05,MOV RCX,RBX
00103b08,MOV RDX,R12
00103b0b,XOR EAX,EAX
00103b0d,LEA RSI,[0x10a39d]
00103b14,CALL 0x001032b0
00103b19,CALL 0x001030b0
00103b1e,MOV EDI,dword ptr [0x0010e010]
00103b24,MOV dword ptr [RAX],0x22
00103b2a,MOV RCX,R12
00103b2d,MOV RDX,R13
00103b30,LEA RSI,[0x10a39d]
00103b37,XOR EAX,EAX
00103b39,CALL 0x00103560
00103b3e,CALL 0x001030b0
00103b43,MOV EDI,dword ptr [0x0010e010]
00103b49,CMP dword ptr [RAX],0x22
00103b4c,JZ 0x00103b2a
00103b4e,MOV RCX,R12
00103b51,MOV RDX,R13
00103b54,LEA RSI,[0x10a39d]
00103b5b,XOR EAX,EAX
00103b5d,CALL 0x001032b0
00103b62,CALL 0x001030b0
00103b67,MOV EDI,dword ptr [0x0010e010]
00103b6d,CMP dword ptr [RAX],0x22
00103b70,JNZ 0x00103b99
00103b72,MOV RCX,RBP
00103b75,MOV RDX,R12
00103b78,LEA RSI,[0x10a39d]
00103b7f,XOR EAX,EAX
00103b81,CALL 0x00103560
00103b86,CALL 0x001030b0
00103b8b,MOV EDI,dword ptr [0x0010e010]
00103b91,MOV dword ptr [RAX],0x22
00103b97,JMP 0x00103b72
00103b99,MOV RCX,RBP
00103b9c,MOV RDX,R12
00103b9f,LEA RSI,[0x10a39d]
00103ba6,XOR EAX,EAX
00103ba8,CALL 0x001032b0
00103bad,MOV EDI,dword ptr [0x0010e010]
00103bb3,CMP EAX,0x22
00103bb6,JNZ 0x00103bd2
00103bb8,MOV RCX,RBX
00103bbb,MOV RDX,R12
00103bbe,LEA RSI,[0x10a39d]
00103bc5,XOR EAX,EAX
00103bc7,CALL 0x00103560
00103bcc,MOV EDI,dword ptr [0x0010e010]
00103bd2,MOV RCX,RBX
00103bd5,MOV RDX,R12
00103bd8,LEA RSI,[0x10a39d]
00103bdf,XOR EAX,EAX
00103be1,CALL 0x001032b0
00103be6,CALL 0x001030b0
00103beb,MOV EDI,dword ptr [0x0010e010]
00103bf1,MOV RCX,RBX
00103bf4,MOV RDX,RBP
00103bf7,CMP dword ptr [RAX],0x22
00103bfa,LEA RSI,[0x10a39d]
00103c01,MOV EAX,0x0
00103c06,JNZ 0x00103c0d
00103c08,CALL 0x00103560
00103c0d,CALL 0x001032b0
00103c12,CALL 0x001030b0
00103c17,MOV EDI,dword ptr [0x0010e010]
00103c1d,MOV RCX,RBX
00103c20,MOV RDX,RBP
00103c23,CMP dword ptr [RAX],0x0
00103c26,LEA RSI,[0x10a39d]
00103c2d,MOV EAX,0x0
00103c32,JZ 0x00103c39
00103c34,CALL 0x00103560
00103c39,CALL 0x001032b0
00103c3e,MOV RCX,RBX
00103c41,MOV RDX,RBP
00103c44,LEA RSI,[0x10a39d]
00103c4b,XOR EAX,EAX
00103c4d,MOV EDI,0x1
00103c52,CALL 0x001032b0
00103c57,LEA RCX,[0x10ad50]
00103c5e,MOV EDX,0x4bf
00103c63,LEA RSI,[0x10a3d2]
00103c6a,LEA RDI,[0x10a3e1]
00103c71,CALL 0x00103340
00103c76,LEA RCX,[0x10ad50]
00103c7d,MOV EDX,0x4be
00103c82,LEA RSI,[0x10a3d2]
00103c89,LEA RDI,[0x10a3e2]
00103c90,CALL 0x00103340
00103ca0,ENDBR64
00103ca4,PUSH R15
00103ca6,PUSH R14
00103ca8,PUSH R13
00103caa,PUSH R12
00103cac,PUSH RBP
00103cad,PUSH RBX
00103cae,SUB RSP,0x1000
00103cb5,OR qword ptr [RSP],0x0
00103cba,SUB RSP,0x88
00103cc1,PXOR XMM0,XMM0
00103cc5,LEA RBP,[0x10a10c]
00103ccc,MOV R12,qword ptr FS:[0x28]
00103cd5,MOV qword ptr [RSP + 0x1078],R12
00103cdd,MOV R12,RSI
00103ce0,MOV EBX,EDI
00103ce2,MOVAPS xmmword ptr [RSP + 0x50],XMM0
00103ce7,LEA RDI,[0x10e070]
00103cee,MOV dword ptr [RSP + 0x60],0x0
00103cf6,CALL 0x001060e0
00103cfb,LEA RSI,[0x10a219]
00103d02,MOV EDI,0x6
00103d07,CALL 0x00103650
00103d0c,LEA RSI,[0x10a0fa]
00103d13,MOV RDI,RBP
00103d16,CALL 0x00103230
00103d1b,MOV RDI,RBP
00103d1e,CALL 0x001031c0
00103d23,LEA RDI,[0x105190]
00103d2a,CALL 0x00109440
00103d2f,XOR EDI,EDI
00103d31,CALL 0x00103540
00103d36,CALL 0x001033f0
00103d3b,TEST RAX,RAX
00103d3e,JZ 0x00103a1c
00103d44,LEA RSI,[0x105140]
00103d4b,MOV RDI,RAX
00103d4e,MOV R15,RAX
00103d51,CALL 0x001033c0
00103d56,LEA RAX,[RSP + 0x48]
00103d5b,MOV qword ptr [RSP + 0x8],0x0
00103d64,LEA R13,[0x10d6a0]
00103d6b,MOV dword ptr [RSP + 0x1c],0x0
00103d73,LEA RBP,[0x10aae0]
00103d7a,MOV dword ptr [RSP],0x0
00103d81,MOV dword ptr [RSP + 0x18],0x0
00103d89,MOV qword ptr [RSP + 0x20],RAX
00103d8e,NOP
00103d90,XOR R8D,R8D
00103d93,MOV RCX,R13
00103d96,LEA RDX,[0x10a21a]
00103d9d,MOV RSI,R12
00103da0,MOV EDI,EBX
00103da2,CALL 0x001032a0
00103da7,MOV R14D,EAX
00103daa,CMP EAX,-0x1
00103dad,JZ 0x00104130
00103db3,MOV RDI,R15
00103db6,CALL 0x00103070
00103dbb,TEST EAX,EAX
00103dbd,JZ 0x00103dd7
00103dbf,MOV ESI,R14D
00103dc2,LEA RDI,[0x10a117]
00103dc9,CALL 0x001032c0
00103dce,TEST RAX,RAX
00103dd1,JZ 0x001040c8
00103dd7,CMP R14D,0x40
00103ddb,JLE 0x001040f2
00103de1,LEA RCX,[RSP + 0x50]
00103de6,LEA R8,[0x10abe0]
00103ded,NOP dword ptr [RAX]
00103df0,MOV EAX,dword ptr [R8]
00103df3,CMP R14D,EAX
00103df6,JL 0x00103e20
00103df8,MOV RDX,R8
00103dfb,TEST EAX,EAX
00103dfd,JZ 0x00103e20
00103dff,CMP R14D,EAX
00103e02,JZ 0x00103ff0
00103e08,MOV EAX,dword ptr [RDX + 0x4]
00103e0b,ADD RDX,0x4
00103e0f,TEST EAX,EAX
00103e11,JZ 0x00103e20
00103e13,CMP R14D,EAX
00103e16,JGE 0x00103dff
00103e18,NOP dword ptr [RAX + RAX*0x1]
00103e20,MOV EAX,dword ptr [R8 + 0x40]
00103e24,ADD R8,0x40
00103e28,ADD RCX,0x4
00103e2c,TEST EAX,EAX
00103e2e,JZ 0x00103e35
00103e30,CMP R14D,EAX
00103e33,JGE 0x00103df0
00103e35,SUB R14D,0x41
00103e39,CMP R14D,0x3f
00103e3d,JA 0x001040f2
00103e43,MOVSXD RAX,dword ptr [RBP + R14*0x4]
00103e48,ADD RAX,RBP
00103e4b,JMP RAX
00103e4e,MOV ESI,0x1
00103e53,MOV RDI,R15
00103e56,CALL 0x00103100
00103e5b,JMP 0x00103d90
00103e60,MOV ESI,0x1
00103e65,MOV RDI,R15
00103e68,CALL 0x001037b0
00103e6d,JMP 0x00103d90
00103e72,MOV RAX,qword ptr [0x0010e040]
00103e79,MOV qword ptr [RSP + 0x8],RAX
00103e7e,JMP 0x00103d90
00103e83,MOV ESI,0x1
00103e88,MOV RDI,R15
00103e8b,CALL 0x00103710
00103e90,JMP 0x00103d90
00103e95,MOV dword ptr [0x0010e078],0x1
00103e9f,JMP 0x00103d90
00103ea4,MOV ESI,0x1
00103ea9,MOV RDI,R15
00103eac,CALL 0x001037e0
00103eb1,JMP 0x00103d90
00103eb6,MOV ESI,0x1
00103ebb,MOV RDI,R15
00103ebe,CALL 0x00103620
00103ec3,JMP 0x00103d90
00103ec8,MOV ESI,0x1
00103ecd,MOV RDI,R15
00103ed0,CALL 0x00103370
00103ed5,JMP 0x00103d90
00103eda,MOV ESI,0x1
00103edf,MOV RDI,R15
00103ee2,CALL 0x00103670
00103ee7,JMP 0x00103d90
00103eec,MOV ESI,0x1
00103ef1,MOV RDI,R15
00103ef4,CALL 0x001034e0
00103ef9,JMP 0x00103d90
00103efe,MOV ESI,0x1
00103f03,MOV RDI,R15
00103f06,CALL 0x00103750
00103f0b,JMP 0x00103d90
00103f10,MOV RSI,qword ptr [0x0010e040]
00103f17,MOV RDI,R15
00103f1a,CALL 0x00103730
00103f1f,TEST EAX,EAX
00103f21,JZ 0x00103d90
00103f27,JMP 0x00103a98
00103f30,CALL 0x001030b0
00103f35,MOV RSI,qword ptr [RSP + 0x20]
00103f3a,MOV EDX,0xa
00103f3f,MOV R14,qword ptr [0x0010e040]
00103f46,MOV dword ptr [RAX],0x0
00103f4c,MOV RDI,R14
00103f4f,MOV qword ptr [RSP + 0x28],RAX
00103f54,CALL 0x00103050
00103f59,MOV dword ptr [RSP + 0x10],EAX
00103f5d,MOV R9,RAX
00103f60,TEST EAX,EAX
00103f62,JS 0x00103fdc
00103f64,MOV RCX,qword ptr [RSP + 0x28]
00103f69,MOV R8D,dword ptr [RCX]
00103f6c,TEST R8D,R8D
00103f6f,JNZ 0x00103fdc
