Offset,Instruction
00011545,CMP AL,0x1
00011547,JA 0x00011553
00011549,MOV EBX,dword ptr [EBP + -0x4c]
0001154c,CALL 0x00013989
00011551,MOV DL,0x1
00011553,CMP byte ptr [EBP + -0x51],0x65
00011557,SETZ AL
0001155a,CMP byte ptr [EBP + -0x51],0x6c
0001155e,SETZ CL
00011561,OR CL,AL
00011563,MOV byte ptr [EBP + -0x52],CL
00011566,JZ 0x00011579
00011568,MOV EBX,dword ptr [EBP + -0x4c]
0001156b,MOV byte ptr [EBP + -0x54],AL
0001156e,CALL 0x000139fb
00011573,MOV DL,byte ptr [EBP + -0x52]
00011576,MOV AL,byte ptr [EBP + -0x54]
00011579,CMP byte ptr [EBP + -0x51],0x6f
0001157d,SETZ CL
00011580,OR CL,AL
00011582,MOV byte ptr [EBP + -0x53],CL
00011585,JZ 0x00011592
00011587,MOV EBX,dword ptr [EBP + -0x4c]
0001158a,CALL 0x000139af
0001158f,MOV DL,byte ptr [EBP + -0x53]
00011592,MOV AL,byte ptr [EBP + -0x51]
00011595,SUB EAX,0x63
00011598,TEST AL,0xfd
0001159a,JNZ 0x000115b1
0001159c,MOV EBX,dword ptr [EBP + -0x4c]
0001159f,CALL 0x000139d5
000115a4,MOV EBX,dword ptr [EBP + -0x4c]
000115a7,CALL 0x00013a21
000115ac,JMP 0x00011454
000115b1,TEST DL,DL
000115b3,JNZ 0x000115a4
000115b5,MOV EAX,dword ptr [EDI + 0x4]
000115b8,CMP byte ptr [EAX],0x40
000115bb,JNZ 0x00011602
000115bd,PUSH EDX
000115be,INC EAX
000115bf,PUSH EDX
000115c0,MOV EDI,dword ptr [EBP + -0x4c]
000115c3,LEA EDX,[EDI + 0xffffb4cf]
000115c9,MOV EBX,EDI
000115cb,PUSH EDX
000115cc,PUSH EAX
000115cd,CALL 0x000111c0
000115d2,MOV EDI,dword ptr [EBP + -0x4c]
000115d5,XOR ECX,ECX
000115d7,ADD ESP,0x10
000115da,MOV dword ptr [EBP + -0x50],ECX
000115dd,LEA EDX,[EDI + 0x3d0]
000115e3,MOV dword ptr [EDX],EAX
000115e5,TEST EAX,EAX
000115e7,JNZ 0x000116fb
000115ed,PUSH EAX
000115ee,MOV EBX,EDI
000115f0,PUSH EAX
000115f1,MOV EAX,dword ptr [EDI + 0xffffffe8]
000115f7,PUSH dword ptr [EAX]
000115f9,LEA EAX,[EDI + 0xffffb277]
000115ff,PUSH EAX
00011600,JMP 0x00011660
00011602,SUB ESP,0xc
00011605,LEA EDX,[EBP + -0x3f]
00011608,MOV EBX,dword ptr [EBP + -0x4c]
0001160b,PUSH EDX
0001160c,MOV dword ptr [EBP + -0x68],EDX
0001160f,CALL 0x00011130
00011614,MOV EDX,dword ptr [EBP + -0x68]
00011617,ADD ESP,0x10
0001161a,MOV ECX,EAX
0001161c,MOV dword ptr [EBP + -0x50],EDX
0001161f,CMP EAX,-0x1
00011622,JNZ 0x0001166a
00011624,SUB ESP,0xc
00011627,LEA EDX,[EBP + -0x2e]
0001162a,MOV EBX,dword ptr [EBP + -0x4c]
0001162d,PUSH EDX
0001162e,MOV dword ptr [EBP + -0x6c],EDX
00011631,CALL 0x00011130
00011636,MOV EDX,dword ptr [EBP + -0x6c]
00011639,ADD ESP,0x10
0001163c,MOV ECX,EAX
0001163e,MOV dword ptr [EBP + -0x50],EDX
00011641,CMP EAX,-0x1
00011644,JNZ 0x0001166a
00011646,PUSH EAX
00011647,PUSH EAX
00011648,MOV EAX,dword ptr [EBP + -0x4c]
0001164b,MOV EBX,dword ptr [EBP + -0x4c]
0001164e,MOV EAX,dword ptr [EAX + 0xffffffe8]
00011654,PUSH dword ptr [EAX]
00011656,MOV EAX,dword ptr [EBP + -0x4c]
00011659,LEA EAX,[EAX + 0xffffb28a]
0001165f,PUSH EAX
00011660,CALL 0x00011040
00011665,JMP 0x00011451
0001166a,MOV EAX,dword ptr [EBP + -0x58]
0001166d,SUB ESP,0xc
00011670,MOV EBX,dword ptr [EBP + -0x4c]
00011673,MOV dword ptr [EBP + -0x70],ECX
00011676,SUB EAX,ESI
00011678,MOV dword ptr [EBP + -0x5c],EAX
0001167b,PUSH dword ptr [EBP + -0x50]
0001167e,CALL 0x000111d0
00011683,POP ESI
00011684,POP EAX
00011685,MOV EAX,dword ptr [EBP + -0x4c]
00011688,MOV ECX,dword ptr [EBP + -0x70]
0001168b,MOV EBX,dword ptr [EBP + -0x4c]
0001168e,LEA EAX,[EAX + 0xffffb2a2]
00011694,PUSH EAX
00011695,PUSH ECX
00011696,CALL 0x00011110
0001169b,MOV ESI,dword ptr [EBP + -0x4c]
0001169e,ADD ESP,0x10
000116a1,MOV EDX,0x1
000116a6,LEA ESI,[ESI + 0x3d0]
000116ac,MOV dword ptr [ESI],EAX
000116ae,MOV EAX,dword ptr [EBP + -0x4c]
000116b1,LEA ECX,[EAX + 0xffffb2a5]
000116b7,MOV EBX,dword ptr [EBP + -0x5c]
000116ba,MOV EAX,dword ptr [ESI]
000116bc,CMP EDX,EBX
000116be,JGE 0x000116e0
000116c0,PUSH EBX
000116c1,MOV EBX,dword ptr [EBP + -0x4c]
000116c4,PUSH dword ptr [EDI + EDX*0x4]
000116c7,MOV dword ptr [EBP + -0x78],EDX
000116ca,PUSH ECX
000116cb,MOV dword ptr [EBP + -0x74],ECX
000116ce,PUSH EAX
000116cf,CALL 0x00011260
000116d4,MOV EDX,dword ptr [EBP + -0x78]
000116d7,MOV ECX,dword ptr [EBP + -0x74]
000116da,ADD ESP,0x10
000116dd,INC EDX
000116de,JMP 0x000116b7
000116e0,PUSH ECX
000116e1,PUSH ECX
000116e2,MOV EBX,dword ptr [EBP + -0x4c]
000116e5,PUSH EAX
000116e6,PUSH 0xa
000116e8,CALL 0x00011290
000116ed,POP EBX
000116ee,MOV EBX,dword ptr [EBP + -0x4c]
000116f1,PUSH dword ptr [ESI]
000116f3,CALL 0x00011090
000116f8,ADD ESP,0x10
000116fb,MOV EBX,dword ptr [EBP + -0x4c]
000116fe,CALL 0x000138c5
00011703,MOV EAX,dword ptr [EBP + -0x4c]
00011706,SUB ESP,0xc
00011709,MOV EBX,dword ptr [EBP + -0x4c]
0001170c,LEA EAX,[EAX + 0x30c]
00011712,PUSH EAX
00011713,CALL 0x00011190
00011718,POP EAX
00011719,MOV EAX,dword ptr [EBP + -0x4c]
0001171c,POP EDX
0001171d,MOV EBX,dword ptr [EBP + -0x4c]
00011720,LEA EAX,[EAX + 0xffff7964]
00011726,PUSH EAX
00011727,PUSH 0x8
00011729,CALL 0x00011070
0001172e,CALL 0x0001199c
00011733,MOV EAX,dword ptr [EBP + -0x4c]
00011736,ADD ESP,0x10
00011739,LEA EAX,[EAX + 0x3d0]
0001173f,CMP dword ptr [EAX],0x0
00011742,JZ 0x00011774
00011744,CMP dword ptr [EBP + -0x50],0x0
00011748,JZ 0x0001175b
0001174a,SUB ESP,0xc
0001174d,PUSH dword ptr [EBP + -0x50]
00011750,MOV EBX,dword ptr [EBP + -0x4c]
00011753,CALL 0x000111d0
00011758,ADD ESP,0x10
0001175b,MOV EAX,dword ptr [EBP + -0x4c]
0001175e,SUB ESP,0xc
00011761,MOV EBX,dword ptr [EBP + -0x4c]
00011764,LEA EAX,[EAX + 0x3d0]
0001176a,PUSH dword ptr [EAX]
0001176c,CALL 0x00011180
00011771,ADD ESP,0x10
00011774,LEA ESP,[EBP + -0x10]
00011777,XOR EAX,EAX
00011779,POP ECX
0001177a,POP EBX
0001177b,POP ESI
0001177c,POP EDI
0001177d,POP EBP
0001177e,LEA ESP,[ECX + -0x4]
00011781,RET
00011790,XOR EBP,EBP
00011792,POP ESI
00011793,MOV ECX,ESP
00011795,AND ESP,0xfffffff0
00011798,PUSH EAX
00011799,PUSH ESP
0001179a,PUSH EDX
0001179b,CALL 0x000117b8
000117a0,ADD EBX,0x8854
000117a6,PUSH 0x0
000117a8,PUSH 0x0
000117aa,PUSH ECX
000117ab,PUSH ESI
000117ac,PUSH dword ptr [EBX + 0xfffffffc]
000117b2,CALL 0x00011330
000117b7,HLT
000117b8,MOV EBX,dword ptr [ESP]
000117bb,RET
000117c0,MOV EBX,dword ptr [ESP]
000117c3,RET
000117d0,CALL 0x000118b9
000117d5,ADD EDX,0x881f
000117db,LEA ECX,[EDX + 0x2cc]
000117e1,LEA EAX,[EDX + 0x2cc]
000117e7,CMP EAX,ECX
000117e9,JZ 0x00011808
000117eb,MOV EAX,dword ptr [EDX + 0xffffffdc]
000117f1,TEST EAX,EAX
000117f3,JZ 0x00011808
000117f5,PUSH EBP
000117f6,MOV EBP,ESP
000117f8,SUB ESP,0x14
000117fb,PUSH ECX
000117fc,CALL EAX
000117fe,ADD ESP,0x10
00011801,LEAVE
00011802,RET
00011808,RET
00011810,CALL 0x000118b9
00011815,ADD EDX,0x87df
0001181b,PUSH EBP
0001181c,MOV EBP,ESP
0001181e,PUSH EBX
0001181f,LEA ECX,[EDX + 0x2cc]
00011825,LEA EAX,[EDX + 0x2cc]
0001182b,SUB ESP,0x4
0001182e,SUB EAX,ECX
00011830,MOV EBX,EAX
00011832,SHR EAX,0x1f
00011835,SAR EBX,0x2
00011838,ADD EAX,EBX
0001183a,SAR EAX,0x1
0001183c,JZ 0x00011852
0001183e,MOV EDX,dword ptr [EDX + 0xffffffe4]
00011844,TEST EDX,EDX
00011846,JZ 0x00011852
00011848,SUB ESP,0x8
0001184b,PUSH EAX
0001184c,PUSH ECX
0001184d,CALL EDX
0001184f,ADD ESP,0x10
00011852,MOV EBX,dword ptr [EBP + -0x4]
00011855,LEAVE
00011856,RET
00011860,ENDBR32
00011864,PUSH EBP
00011865,MOV EBP,ESP
00011867,PUSH EBX
00011868,CALL 0x000117c0
0001186d,ADD EBX,0x8787
00011873,SUB ESP,0x4
00011876,CMP byte ptr [EBX + 0x2cc],0x0
0001187d,JNZ 0x000118a6
0001187f,MOV EAX,dword ptr [EBX + 0xfffffff8]
00011885,TEST EAX,EAX
00011887,JZ 0x0001189a
00011889,SUB ESP,0xc
0001188c,PUSH dword ptr [EBX + 0xf0]
00011892,CALL 0x00011380
00011897,ADD ESP,0x10
0001189a,CALL 0x000117d0
0001189f,MOV byte ptr [EBX + 0x2cc],0x1
000118a6,MOV EBX,dword ptr [EBP + -0x4]
000118a9,LEAVE
000118aa,RET
000118b0,ENDBR32
000118b4,JMP 0x00011810
000118b9,MOV EDX,dword ptr [ESP]
000118bc,RET
000118bd,PUSH EBP
000118be,MOV EBP,ESP
000118c0,PUSH EDI
000118c1,PUSH ESI
000118c2,PUSH EBX
000118c3,CALL 0x000117c0
000118c8,ADD EBX,0x872c
000118ce,SUB ESP,0xc
000118d1,MOV ESI,dword ptr [EBP + 0xc]
000118d4,PUSH dword ptr [EBP + 0x8]
000118d7,MOV EDI,dword ptr [EBX + 0xffffffe8]
000118dd,LEA EAX,[EBX + 0xffffb038]
000118e3,PUSH dword ptr [EBX + 0x3a8]
000118e9,PUSH EAX
000118ea,PUSH dword ptr [EDI]
000118ec,CALL 0x00011260
000118f1,ADD ESP,0x10
000118f4,TEST ESI,ESI
000118f6,JZ 0x0001190b
000118f8,LEA EAX,[EBX + 0xffffb03b]
000118fe,PUSH EDX
000118ff,PUSH ESI
00011900,PUSH EAX
00011901,PUSH dword ptr [EDI]
00011903,CALL 0x00011260
00011908,ADD ESP,0x10
0001190b,PUSH EAX
0001190c,LEA EAX,[EBX + 0xffffb03f]
00011912,PUSH dword ptr [EBX + 0xf4]
00011918,PUSH EAX
00011919,PUSH dword ptr [EDI]
0001191b,CALL 0x00011260
00011920,ADD ESP,0x10
00011923,LEA ESP,[EBP + -0xc]
00011926,POP EBX
00011927,POP ESI
00011928,POP EDI
00011929,POP EBP
0001192a,RET
0001192b,PUSH EBP
0001192c,MOV EBP,ESP
0001192e,PUSH EBX
0001192f,CALL 0x000117c0
00011934,ADD EBX,0x86c0
0001193a,SUB ESP,0xc
0001193d,PUSH dword ptr [EBP + 0xc]
00011940,PUSH dword ptr [EBP + 0x8]
00011943,CALL 0x000118bd
00011948,POP EAX
00011949,LEA EAX,[EBX + 0x30c]
0001194f,POP EDX
00011950,PUSH 0x0
00011952,PUSH EAX
00011953,CALL 0x00011220
00011958,CALL 0x00012299
0001195d,ADD EAX,0x8697
00011962,PUSH EBP
00011963,MOV EBP,ESP
00011965,SUB ESP,0x10
00011968,PUSH 0x0
0001196a,LEA EAX,[EAX + 0xffffb04e]
00011970,PUSH EAX
00011971,CALL 0x0001192b
00011976,PUSH EBP
00011977,MOV EBP,ESP
00011979,PUSH EBX
0001197a,CALL 0x000117c0
0001197f,ADD EBX,0x8675
00011985,SUB ESP,0xc
00011988,PUSH 0x0
0001198a,PUSH dword ptr [EBP + 0x8]
0001198d,CALL 0x000118bd
00011992,XOR EAX,EAX
00011994,MOV dword ptr [ESP],EAX
00011997,CALL 0x00011360
0001199c,PUSH EBP
0001199d,MOV EBP,ESP
0001199f,PUSH EDI
000119a0,PUSH ESI
000119a1,LEA EAX,[EBP + 0xfffff5c0]
000119a7,LEA ESI,[EBP + 0xfffff688]
000119ad,PUSH EBX
000119ae,CALL 0x000117c0
000119b3,ADD EBX,0x8641
000119b9,SUB ESP,0xa7c
000119bf,MOV dword ptr [EBP + 0xfffff5ac],EAX
000119c5,MOV dword ptr [EBP + 0xfffff5a8],EAX
000119cb,XOR EAX,EAX
000119cd,MOV dword ptr [EBP + 0xfffff594],EAX
000119d3,MOV dword ptr [EBP + 0xfffff5b0],EAX
000119d9,LEA EAX,[0xffffc4ec]
000119df,MOV dword ptr [EBX + 0x3bc],0xfffffffe
000119e9,MOV dword ptr [EBP + 0xfffff590],ESI
000119ef,MOV dword ptr [EBP + 0xfffff5a4],0xc8
000119f9,MOV dword ptr [EBP + 0xfffff584],EAX
000119ff,MOV EDI,dword ptr [EBP + 0xfffff5ac]
00011a05,MOV AL,byte ptr [EBP + 0xfffff5b0]
00011a0b,MOV byte ptr [EDI],AL
00011a0d,MOV EAX,dword ptr [EBP + 0xfffff5a8]
00011a13,MOV EDI,dword ptr [EBP + 0xfffff5a4]
00011a19,LEA EAX,[EAX + EDI*0x1 + -0x1]
00011a1d,CMP dword ptr [EBP + 0xfffff5ac],EAX
00011a23,JC 0x00011b38
00011a29,MOV EAX,dword ptr [EBP + 0xfffff5ac]
00011a2f,MOV ECX,dword ptr [EBP + 0xfffff5a8]
00011a35,SUB EAX,ECX
00011a37,MOV dword ptr [EBP + 0xfffff5ac],EAX
00011a3d,INC EAX
00011a3e,MOV dword ptr [EBP + 0xfffff588],EAX
00011a44,CMP EDI,0x2710
00011a4a,JZ 0x00012245
00011a50,MOV EDX,EDI
00011a52,MOV EAX,0x2710
00011a57,ADD EDX,EDI
00011a59,CMP EDX,EAX
00011a5b,CMOVLE EAX,EDX
00011a5e,SUB ESP,0xc
00011a61,MOV dword ptr [EBP + 0xfffff5a4],EAX
00011a67,IMUL EAX,EAX,0xd
00011a6a,ADD EAX,0xb
00011a6d,PUSH EAX
00011a6e,CALL 0x00011280
00011a73,ADD ESP,0x10
00011a76,MOV dword ptr [EBP + 0xfffff598],EAX
00011a7c,TEST EAX,EAX
00011a7e,JZ 0x00012245
00011a84,MOV EDI,EAX
00011a86,IMUL EAX,dword ptr [EBP + 0xfffff588],0xc
00011a8d,MOV ECX,dword ptr [EBP + 0xfffff588]
00011a93,MOV ESI,dword ptr [EBP + 0xfffff5a8]
00011a99,MOVSB.REP ES:EDI,ESI
00011a9b,MOV ECX,0xc
00011aa0,MOV EDI,dword ptr [EBP + 0xfffff598]
00011aa6,MOV ESI,dword ptr [EBP + 0xfffff590]
00011aac,MOV dword ptr [EBP + 0xfffff588],EAX
00011ab2,MOV EAX,dword ptr [EBP + 0xfffff5a4]
00011ab8,ADD EAX,0xb
00011abb,CDQ
00011abc,IDIV ECX
00011abe,MOV ECX,dword ptr [EBP + 0xfffff588]
00011ac4,LEA EDX,[EBP + 0xfffff5c0]
00011aca,IMUL EAX,EAX,0xc
00011acd,ADD EAX,EDI
00011acf,MOV EDI,EAX
00011ad1,MOVSB.REP ES:EDI,ESI
00011ad3,CMP dword ptr [EBP + 0xfffff5a8],EDX
00011ad9,JZ 0x00011af8
00011adb,MOV dword ptr [EBP + 0xfffff590],EAX
00011ae1,SUB ESP,0xc
