Offset,Instruction
00103340,JMP qword ptr [0x0010ce80]
00103346,PUSH 0x31
0010334b,JMP 0x00103020
00103350,JMP qword ptr [0x0010ce88]
00103356,PUSH 0x32
0010335b,JMP 0x00103020
00103360,JMP qword ptr [0x0010ce90]
00103366,PUSH 0x33
0010336b,JMP 0x00103020
00103370,JMP qword ptr [0x0010ce98]
00103376,PUSH 0x34
0010337b,JMP 0x00103020
00103380,JMP qword ptr [0x0010cea0]
00103386,PUSH 0x35
0010338b,JMP 0x00103020
00103390,JMP qword ptr [0x0010cea8]
00103396,PUSH 0x36
0010339b,JMP 0x00103020
001033a0,JMP qword ptr [0x0010ceb0]
001033a6,PUSH 0x37
001033ab,JMP 0x00103020
001033b0,JMP qword ptr [0x0010ceb8]
001033b6,PUSH 0x38
001033bb,JMP 0x00103020
001033c0,JMP qword ptr [0x0010cec0]
001033c6,PUSH 0x39
001033cb,JMP 0x00103020
001033d0,JMP qword ptr [0x0010cec8]
001033d6,PUSH 0x3a
001033db,JMP 0x00103020
001033e0,JMP qword ptr [0x0010ced0]
001033e6,PUSH 0x3b
001033eb,JMP 0x00103020
001033f0,JMP qword ptr [0x0010ced8]
001033f6,PUSH 0x3c
001033fb,JMP 0x00103020
00103400,JMP qword ptr [0x0010cee0]
00103406,PUSH 0x3d
0010340b,JMP 0x00103020
00103410,JMP qword ptr [0x0010cee8]
00103416,PUSH 0x3e
0010341b,JMP 0x00103020
00103420,JMP qword ptr [0x0010cef0]
00103426,PUSH 0x3f
0010342b,JMP 0x00103020
00103430,JMP qword ptr [0x0010cef8]
00103436,PUSH 0x40
0010343b,JMP 0x00103020
00103440,JMP qword ptr [0x0010cf00]
00103446,PUSH 0x41
0010344b,JMP 0x00103020
00103450,JMP qword ptr [0x0010cf08]
00103456,PUSH 0x42
0010345b,JMP 0x00103020
00103460,JMP qword ptr [0x0010cf10]
00103466,PUSH 0x43
0010346b,JMP 0x00103020
00103470,JMP qword ptr [0x0010cf18]
00103476,PUSH 0x44
0010347b,JMP 0x00103020
00103480,JMP qword ptr [0x0010cf20]
00103486,PUSH 0x45
0010348b,JMP 0x00103020
00103490,JMP qword ptr [0x0010cf28]
00103496,PUSH 0x46
0010349b,JMP 0x00103020
001034a0,JMP qword ptr [0x0010cf30]
001034a6,PUSH 0x47
001034ab,JMP 0x00103020
001034b0,JMP qword ptr [0x0010cf38]
001034b6,PUSH 0x48
001034bb,JMP 0x00103020
001034c0,JMP qword ptr [0x0010cf40]
001034c6,PUSH 0x49
001034cb,JMP 0x00103020
001034d0,JMP qword ptr [0x0010cf48]
001034d6,PUSH 0x4a
001034db,JMP 0x00103020
001034e0,JMP qword ptr [0x0010cf50]
001034e6,PUSH 0x4b
001034eb,JMP 0x00103020
001034f0,JMP qword ptr [0x0010cf58]
001034f6,PUSH 0x4c
001034fb,JMP 0x00103020
00103500,JMP qword ptr [0x0010cf60]
00103506,PUSH 0x4d
0010350b,JMP 0x00103020
00103510,JMP qword ptr [0x0010cf68]
00103516,PUSH 0x4e
0010351b,JMP 0x00103020
00103520,JMP qword ptr [0x0010cf70]
00103526,PUSH 0x4f
0010352b,JMP 0x00103020
00103530,JMP qword ptr [0x0010cf78]
00103536,PUSH 0x50
0010353b,JMP 0x00103020
00103540,JMP qword ptr [0x0010cf80]
00103546,PUSH 0x51
0010354b,JMP 0x00103020
00103550,JMP qword ptr [0x0010cf88]
00103556,PUSH 0x52
0010355b,JMP 0x00103020
00103560,JMP qword ptr [0x0010cf90]
00103566,PUSH 0x53
0010356b,JMP 0x00103020
00103570,JMP qword ptr [0x0010cf98]
00103576,PUSH 0x54
0010357b,JMP 0x00103020
00103580,JMP qword ptr [0x0010cfa0]
00103586,PUSH 0x55
0010358b,JMP 0x00103020
00103590,JMP qword ptr [0x0010cfa8]
00103596,PUSH 0x56
0010359b,JMP 0x00103020
001035a0,JMP qword ptr [0x0010cfb0]
001035a6,PUSH 0x57
001035ab,JMP 0x00103020
001035b0,JMP qword ptr [0x0010cfb8]
001035b6,PUSH 0x58
001035bb,JMP 0x00103020
001035c0,JMP qword ptr [0x0010cfc0]
001035c6,PUSH 0x59
001035cb,JMP 0x00103020
001035d0,JMP qword ptr [0x0010cfc8]
001035d6,PUSH 0x5a
001035db,JMP 0x00103020
001035e0,JMP qword ptr [0x0010cfd0]
001035e6,PUSH 0x5b
001035eb,JMP 0x00103020
001035f0,JMP qword ptr [0x0010cff8]
00103600,MOV RDI,R13
00103603,CALL 0x001034a0
00103608,JMP 0x00104818
0010360d,MOV RDI,RBX
00103610,CALL 0x001034a0
00103615,JMP 0x00104818
0010361a,LEA RDI,[0x1091b0]
00103621,CALL 0x001034a0
00103626,MOV RDI,R13
00103629,CALL 0x001030c0
0010362e,JMP 0x00104e14
00103633,LEA RDI,[0x1091a9]
0010363a,CALL 0x001034a0
0010363f,MOV RDI,R13
00103642,CALL 0x001030c0
00103647,JMP 0x00104e14
0010364c,LEA RDI,[0x1091a3]
00103653,CALL 0x001034a0
00103658,MOV RDI,RBX
0010365b,CALL 0x00103150
00103660,MOV RDI,R13
00103663,CALL 0x001030c0
00103668,JMP 0x00104e14
0010366d,MOV RDI,RBP
00103670,CALL 0x001034a0
00103675,MOV EDI,0x1
0010367a,CALL 0x00103500
0010367f,MOV RDI,R14
00103682,CALL 0x001034a0
00103687,JMP 0x00105476
0010368c,LEA RDI,[0x1092d5]
00103693,CALL 0x001034a0
00103698,JMP 0x0010541d
0010369d,MOV R9,R12
001036a0,MOV ECX,0x3e8
001036a5,MOV EDX,0x1
001036aa,XOR EAX,EAX
001036ac,LEA RBX,[RSP + 0x1b0]
001036b4,PUSH R11
001036b6,MOV ESI,0x3e8
001036bb,LEA R8,[0x10928c]
001036c2,PUSH R14
001036c4,MOV RDI,RBX
001036c7,CALL 0x00103060
001036cc,XOR R8D,R8D
001036cf,MOV RCX,RBX
001036d2,XOR EAX,EAX
001036d4,LEA RDI,[0x109295]
001036db,LEA RDX,[0x109292]
001036e2,MOV RSI,RDI
001036e5,CALL 0x00103550
001036ea,MOV RDI,R12
001036ed,CALL 0x001034a0
001036f2,MOV EDI,0x1
001036f7,CALL 0x00103500
001036fc,LEA RDI,[0x109280]
00103703,CALL 0x001034a0
00103708,MOV EDI,0x1
0010370d,CALL 0x00103500
00103712,LEA RDI,[0x10926a]
00103719,CALL 0x001034a0
0010371e,MOV EDI,0x1
00103723,CALL 0x00103500
00103728,LEA RDI,[0x109259]
0010372f,CALL 0x001034a0
00103734,MOV EDI,0x1
00103739,CALL 0x00103500
0010373e,LEA RDI,[0x109226]
00103745,CALL 0x001034a0
0010374a,JMP 0x0010543a
0010374f,LEA RDI,[0x10a090]
00103756,CALL 0x001034a0
0010375b,JMP 0x0010541d
00103760,MOV RDI,R14
00103763,CALL 0x001034a0
00103768,JMP 0x0010543a
0010376d,LEA RDI,[0x10922d]
00103774,CALL 0x001034a0
00103779,JMP 0x0010543a
0010377e,LEA RDI,[0x10929d]
00103785,CALL 0x001034a0
0010378a,JMP 0x0010541d
0010378f,LEA RDI,[0x109254]
00103796,CALL 0x001034a0
0010379b,JMP 0x0010543a
001037a0,MOV RDI,R14
001037a3,CALL 0x001034a0
001037a8,MOV byte ptr [0x0010d780],0x0
001037af,JMP 0x00105639
001037b4,MOV RDI,R14
001037b7,LEA R14,[0x10d780]
001037be,CALL 0x001034a0
001037c3,MOV byte ptr [0x0010d700],0x0
001037ca,JMP 0x00105639
001037cf,LEA RDI,[0x1093fc]
001037d6,CALL 0x001034a0
001037db,MOV EDI,0x1
001037e0,CALL 0x00103500
001037e5,LEA RDI,[0x1093d5]
001037ec,CALL 0x001034a0
001037f1,MOV EDI,0x1
001037f6,CALL 0x00103500
001037fb,LEA RDI,[0x10929d]
00103802,CALL 0x001034a0
00103807,MOV EDI,0x1
0010380c,CALL 0x00103500
00103811,MOV RDI,RBX
00103814,CALL 0x001034a0
00103819,MOV EDI,0x1
0010381e,CALL 0x00103500
00103823,LEA RDI,[0x10954e]
0010382a,CALL 0x001034a0
0010382f,MOV EDI,0x1
00103834,CALL 0x00103500
00103839,MOV RDI,RBX
0010383c,CALL 0x001034a0
00103841,CALL 0x001031d0
00103846,TEST EAX,EAX
00103848,JZ 0x001038f3
0010384e,MOV EDI,0x1
00103853,CALL 0x00103500
00103858,MOV RDI,RBX
0010385b,CALL 0x001034a0
00103860,CALL 0x001031d0
00103865,TEST EAX,EAX
00103867,JNZ 0x0010384e
00103869,XOR EDI,EDI
0010386b,CALL 0x001032c0
00103870,MOV ESI,0x3d8
00103875,MOV RDI,RBX
00103878,MOV R14D,EAX
0010387b,CALL 0x00103100
00103880,TEST EAX,EAX
00103882,JNZ 0x00103974
00103888,MOV RDI,qword ptr [0x0010d200]
0010388f,MOV RCX,RBX
00103892,MOV ESI,0x1
00103897,LEA RDX,[0x109556]
0010389e,CALL 0x00103520
001038a3,MOV EDI,R14D
001038a6,CALL 0x001032c0
001038ab,LEA RDI,[0x1096f6]
001038b2,CALL 0x001032f0
001038b7,TEST RAX,RAX
001038ba,JNZ 0x001039a7
001038c0,MOV EDI,dword ptr [R12]
001038c4,CALL 0x00103560
001038c9,MOV RDI,qword ptr [0x0010d200]
001038d0,MOV RCX,RBX
001038d3,LEA RDX,[0x109581]
001038da,MOV R8,RAX
001038dd,MOV ESI,0x1
001038e2,XOR EAX,EAX
001038e4,CALL 0x00103520
001038e9,MOV EDI,0x1
001038ee,CALL 0x00103500
001038f3,XOR EDI,EDI
001038f5,CALL 0x001032c0
001038fa,MOV ESI,0x1ed
001038ff,MOV RDI,RBX
00103902,MOV R14D,EAX
00103905,CALL 0x00103100
0010390a,TEST EAX,EAX
0010390c,JNZ 0x00103941
0010390e,MOV RDI,qword ptr [0x0010d200]
00103915,MOV RCX,RBX
00103918,MOV ESI,0x1
0010391d,LEA RDX,[0x109556]
00103924,CALL 0x00103520
00103929,MOV RDI,RBX
0010392c,MOV RSI,RBP
0010392f,CALL 0x001032d0
00103934,MOV EDI,R14D
00103937,CALL 0x001032c0
0010393c,JMP 0x00105bfb
00103941,MOV EDI,dword ptr [R12]
00103945,CALL 0x00103560
0010394a,MOV RDI,qword ptr [0x0010d200]
00103951,MOV RCX,RBX
00103954,LEA RDX,[0x109563]
0010395b,MOV R8,RAX
0010395e,MOV ESI,0x1
00103963,XOR EAX,EAX
00103965,CALL 0x00103520
0010396a,MOV EDI,0x1
0010396f,CALL 0x00103500
00103974,MOV EDI,dword ptr [R12]
00103978,CALL 0x00103560
0010397d,MOV RDI,qword ptr [0x0010d200]
00103984,MOV RCX,RBX
00103987,LEA RDX,[0x109563]
0010398e,MOV R8,RAX
00103991,MOV ESI,0x1
00103996,XOR EAX,EAX
00103998,CALL 0x00103520
0010399d,MOV EDI,0x1
001039a2,CALL 0x00103500
001039a7,MOV EDX,dword ptr [RAX + 0x10]
001039aa,OR ESI,0xffffffff
001039ad,MOV RDI,RBX
001039b0,CALL 0x001033c0
001039b5,TEST EAX,EAX
001039b7,JNZ 0x001039e4
001039b9,MOV RDI,qword ptr [0x0010d200]
001039c0,MOV RCX,RBX
001039c3,MOV ESI,0x1
001039c8,LEA RDX,[0x109593]
001039cf,CALL 0x00103520
001039d4,MOV RSI,RBP
001039d7,MOV RDI,RBX
001039da,CALL 0x001032d0
001039df,JMP 0x00105c2c
001039e4,MOV EDI,dword ptr [R12]
001039e8,CALL 0x00103560
001039ed,MOV RDI,qword ptr [0x0010d200]
001039f4,MOV RCX,RBX
001039f7,LEA RDX,[0x1095a0]
001039fe,MOV R8,RAX
00103a01,MOV ESI,0x1
00103a06,XOR EAX,EAX
00103a08,CALL 0x00103520
00103a0d,MOV EDI,0x1
00103a12,CALL 0x00103500
00103a17,MOV RDI,R13
00103a1a,CALL 0x001034a0
00103a1f,JMP 0x00105fd8
00103a30,ENDBR64
00103a34,PUSH R14
00103a36,PUSH R13
00103a38,LEA R13,[0x109744]
00103a3f,PUSH R12
00103a41,MOV R12D,EDI
00103a44,PUSH RBP
00103a45,PUSH RBX
00103a46,SUB RSP,0x100
00103a4d,MOV RBP,qword ptr FS:[0x28]
00103a56,MOV qword ptr [RSP + 0xf8],RBP
00103a5e,MOV RBP,RSI
00103a61,CALL 0x00103140
00103a66,MOV dword ptr [0x0010d7f8],EAX
00103a6c,MOV RDI,qword ptr [RBP]
00103a70,CALL 0x00103300
00103a75,MOV RSI,R13
00103a78,MOV EDI,0x6
00103a7d,MOV qword ptr [0x0010d658],RAX
00103a84,CALL 0x00103410
00103a89,CMP qword ptr [RBP + 0x8],0x0
00103a8e,JZ 0x00103dda
00103a94,CALL 0x001031d0
00103a99,MOV EDI,EAX
00103a9b,CALL 0x00103170
00103aa0,MOV qword ptr [0x0010d6c8],RAX
00103aa7,TEST RAX,RAX
00103aaa,JZ 0x001040d9
00103ab0,MOV RBX,qword ptr [RAX]
00103ab3,MOV RDI,RBX
00103ab6,CALL 0x00103540
00103abb,MOV qword ptr [0x0010d7f0],RAX
00103ac2,TEST RAX,RAX
00103ac5,JZ 0x00103bc3
00103acb,MOV RDI,RBX
00103ace,CALL 0x00103540
00103ad3,MOV qword ptr [0x0010d7e8],RAX
00103ada,TEST RAX,RAX
00103add,JZ 0x00103bc3
00103ae3,MOV byte ptr [0x0010d780],0x0
00103aea,LEA RBX,[0x10a480]
00103af1,MOV dword ptr [0x0010d6d0],0x0
00103afb,MOV dword ptr [0x0010d6d8],0x0
00103b05,NOP dword ptr CS:[RAX + RAX*0x1]
00103b10,MOV RDX,qword ptr [0x0010d060]
00103b17,MOV RSI,RBP
00103b1a,MOV EDI,R12D
00103b1d,CALL 0x001034d0
00103b22,CMP EAX,-0x1
00103b25,JZ 0x00103c90
00103b2b,SUB EAX,0x65
00103b2e,CMP EAX,0x13
00103b31,JA 0x0010403e
00103b37,MOVSXD RAX,dword ptr [RBX + RAX*0x4]
00103b3b,ADD RAX,RBX
00103b3e,JMP RAX
00103b48,MOV RDI,qword ptr [0x0010d1e0]
00103b4f,CALL 0x00105a00
00103b54,TEST EAX,EAX
00103b56,JNZ 0x00103b10
00103b58,LEA RDI,[0x10935d]
00103b5f,CALL 0x00104310
00103b68,MOV RDI,qword ptr [0x0010d1e0]
00103b6f,CALL 0x001032a0
00103b74,MOV qword ptr [0x0010d6c8],RAX
00103b7b,MOV R14,RAX
00103b7e,TEST RAX,RAX
00103b81,JZ 0x00104172
00103b87,CALL 0x001031d0
00103b8c,TEST EAX,EAX
00103b8e,JZ 0x00103b9f
00103b90,CALL 0x001031d0
00103b95,CMP EAX,dword ptr [R14 + 0x10]
00103b99,JNZ 0x001040b2
00103b9f,MOV RDI,qword ptr [0x0010d7f0]
00103ba6,CALL 0x00103070
00103bab,MOV RDI,qword ptr [R14]
00103bae,CALL 0x00103540
00103bb3,MOV qword ptr [0x0010d7f0],RAX
00103bba,TEST RAX,RAX
00103bbd,JNZ 0x00103b10
00103bc3,MOV RCX,qword ptr [0x0010d200]
00103bca,MOV EDX,0x18
00103bcf,MOV ESI,0x1
00103bd4,LEA RDI,[0x109344]
00103bdb,CALL 0x00103510
00103be0,MOV EDI,0x1
00103be5,CALL 0x00103500
00103bf0,MOV EDI,dword ptr [0x0010d6d0]
00103bf6,TEST EDI,EDI
00103bf8,JNZ 0x0010407f
00103bfe,MOV dword ptr [0x0010d6d0],0x2
00103c08,JMP 0x00103b10
00103c10,MOV dword ptr [0x0010d6d4],0x1
00103c1a,JMP 0x00103b10
00103c20,MOV R8D,dword ptr [0x0010d6d0]
00103c27,TEST R8D,R8D
00103c2a,JNZ 0x0010407f
00103c30,MOV dword ptr [0x0010d6d0],0x1
00103c3a,JMP 0x00103b10
00103c40,MOV dword ptr [0x0010d6d8],0x1
00103c4a,JMP 0x00103b10
00103c50,MOV R9D,dword ptr [0x0010d6d0]
00103c57,TEST R9D,R9D
00103c5a,JNZ 0x0010407f
00103c60,MOV dword ptr [0x0010d6d0],0x5
00103c6a,JMP 0x00103b10
00103c70,MOV ESI,dword ptr [0x0010d6d0]
00103c76,TEST ESI,ESI
00103c78,JNZ 0x0010407f
00103c7e,MOV dword ptr [0x0010d6d0],0x3
00103c88,JMP 0x00103b10
00103c90,CALL 0x00103380
00103c95,MOVSXD RDX,dword ptr [0x0010d1d8]
00103c9c,MOV EAX,dword ptr [0x0010d6d0]
00103ca2,MOV RSI,qword ptr [RBP + RDX*0x8]
00103ca7,TEST EAX,EAX
00103ca9,JNZ 0x00103d44
00103caf,TEST RSI,RSI
00103cb2,JZ 0x0010411f
00103cb8,LEA RBX,[0x10d780]
00103cbf,MOV EDX,0x63
00103cc4,MOV dword ptr [0x0010d6d0],0x4
00103cce,MOV RDI,RBX
00103cd1,CALL 0x001030d0
00103cd6,MOV byte ptr [0x0010d7e3],0x0
00103cdd,LEA RSI,[0x109334]
00103ce4,MOV RDI,RBX
00103ce7,CALL 0x00103270
00103cec,TEST EAX,EAX
00103cee,JNZ 0x00103fc9
00103cf4,MOV RAX,qword ptr [0x0010d1d0]
00103cfb,MOV qword ptr [0x0010d6e0],RAX
00103d02,TEST byte ptr [0x0010d220],0x20
00103d09,JNZ 0x00103da2
00103d0f,CALL 0x00105bc0
00103d14,MOV RDI,qword ptr [0x0010d7f0]
00103d1b,CALL 0x00105f90
00103d20,TEST EAX,EAX
00103d22,JZ 0x00103d67
00103d24,CMP dword ptr [0x0010d6d0],0x5
00103d2b,JA 0x00103d60
00103d2d,MOV EAX,dword ptr [0x0010d6d0]
00103d33,LEA RDX,[0x10a4d0]
00103d3a,MOVSXD RAX,dword ptr [RDX + RAX*0x4]
00103d3e,ADD RAX,RDX
00103d41,JMP RAX
00103d44,TEST RSI,RSI
00103d47,JNZ 0x001041ca
00103d4d,CMP EAX,0x4
00103d50,JNZ 0x00103d02
00103d52,LEA RBX,[0x10d780]
00103d59,JMP 0x00103cdd
00103d5b,CALL 0x00104f10
00103d60,XOR EDI,EDI
00103d62,CALL 0x00103500
00103d67,CALL 0x001031d0
00103d6c,MOV R8,qword ptr [0x0010d658]
00103d73,MOV RDI,qword ptr [0x0010d200]
00103d7a,MOV RCX,qword ptr [0x0010d7f0]
00103d81,TEST EAX,EAX
00103d83,JNZ 0x00103dea
00103d85,LEA RDX,[0x10a228]
00103d8c,MOV ESI,0x1
00103d91,XOR EAX,EAX
00103d93,CALL 0x00103520
00103d98,MOV EDI,0x1
00103d9d,CALL 0x00103500
00103da2,MOVSXD RDX,dword ptr [0x0010d6d0]
00103da9,LEA RAX,[0x10ca60]
00103db0,LEA RCX,[0x10d780]
00103db7,MOV EDI,0x1
00103dbc,LEA RSI,[0x10940f]
00103dc3,MOV R8,qword ptr [RAX + RDX*0x8]
00103dc7,MOV RDX,qword ptr [0x0010d7f0]
00103dce,XOR EAX,EAX
00103dd0,CALL 0x00103420
00103dd5,JMP 0x00103d0f
00103dda,LEA RAX,[0x109334]
00103de1,MOV qword ptr [RBP + 0x8],RAX
00103de5,JMP 0x00103a94
00103dea,LEA RDX,[0x10a1c8]
00103df1,MOV ESI,0x1
00103df6,XOR EAX,EAX
00103df8,CALL 0x00103520
00103dfd,MOV EDX,0x24
00103e02,MOV RCX,qword ptr [0x0010d200]
00103e09,MOV ESI,0x1
00103e0e,LEA RDI,[0x10a200]
00103e15,CALL 0x00103510
00103e1a,MOV ESI,dword ptr [0x0010d7f8]
00103e20,MOV RDI,qword ptr [0x0010d7e8]
00103e27,LEA RCX,[0x10942c]
00103e2e,LEA RDX,[0x109448]
00103e35,CALL 0x001060f0
00103e3a,JMP 0x00103d98
00103e3f,CALL 0x00104860
00103e44,MOV EDI,0x1
00103e49,TEST EAX,EAX
00103e4b,JNZ 0x00103d62
00103e51,JMP 0x00103d60
00103e56,CALL 0x00104520
00103e5b,JMP 0x00103d60
00103e60,MOV RCX,qword ptr [0x0010d7f0]
00103e67,MOV ESI,dword ptr [0x0010d7f8]
00103e6d,LEA RDX,[0x10944d]
00103e74,LEA RBP,[RSP + 0x90]
00103e7c,MOV RDI,qword ptr [0x0010d7e8]
00103e83,CALL 0x001060f0
00103e88,MOV ECX,0x64
00103e8d,MOV RDI,RBP
00103e90,MOV EDX,0x1
00103e95,PUSH RAX
00103e96,LEA R9,[0x10907a]
00103e9d,LEA R8,[0x1090a2]
00103ea4,XOR EAX,EAX
00103ea6,PUSH qword ptr [0x0010d7f0]
00103eac,MOV ESI,0x64
00103eb1,CALL 0x00103060
00103eb6,LEA RSI,[0x1094fa]
00103ebd,MOV RDI,RBP
00103ec0,CALL 0x00103490
00103ec5,POP RDX
00103ec6,POP RCX
00103ec7,MOV RBX,RAX
00103eca,TEST RAX,RAX
00103ecd,JZ 0x0010413c
00103ed3,TEST byte ptr [0x0010d220],0x9
00103eda,JNZ 0x00104062
00103ee0,LEA RDI,[0x109462]
00103ee7,MOV dword ptr [0x0010d650],0x1
00103ef1,CALL 0x00103040
00103ef6,MOV RBP,RAX
00103ef9,TEST RAX,RAX
00103efc,JZ 0x00104058
00103f02,CALL 0x00103030
00103f07,MOVSX RDX,byte ptr [RBP]
00103f0c,MOV EBP,0x3
00103f11,MOV RAX,qword ptr [RAX]
00103f14,CMP dword ptr [RAX + RDX*0x4],0x4e
00103f18,JZ 0x00103f50
00103f1a,MOV RDI,RBX
00103f1d,CALL 0x00105d10
00103f22,MOV EDI,EAX
00103f24,CMP EAX,-0x1
00103f27,JZ 0x00103f50
00103f29,CMP EAX,0x23
00103f2c,JZ 0x00103f41
00103f2e,JMP 0x0010412b
00103f38,CMP EAX,0xa
00103f3b,JZ 0x0010404a
00103f41,MOV RDI,RBX
00103f44,CALL 0x00105d10
00103f49,CMP EAX,-0x1
00103f4c,JNZ 0x00103f38
00103f4e,NOP
00103f50,MOV RDI,RBX
00103f53,CALL 0x00105d10
00103f58,CMP EAX,-0x1
00103f5b,JZ 0x00104031
00103f61,MOV RSI,qword ptr [0x0010d1c0]
00103f68,CMP EAX,0x8
00103f6b,JZ 0x00103fac
00103f6d,CMP EAX,0xd
00103f70,JZ 0x00103f8f
00103f72,MOV EDI,EAX
00103f74,CALL 0x00103280
00103f79,JMP 0x00103f50
00103f7b,LEA RDI,[0x109473]
00103f82,CALL 0x00104310
00103f87,MOV RDI,R13
00103f8a,CALL 0x00104310
00103f8f,MOV EDI,0x5c
00103f94,CALL 0x00103280
00103f99,MOV RSI,qword ptr [0x0010d1c0]
00103fa0,MOV EDI,0x72
00103fa5,CALL 0x00103280
00103faa,JMP 0x00103f50
