Offset,Instruction
0010388d,LEA RSI,[RAX + 0x1]
00103891,CALL 0x00103310
00103896,ADD RBP,0x30
0010389a,JMP 0x0010381a
0010389f,MOV RDI,RAX
001038a2,CALL 0x00103310
001038a7,JMP 0x00103831
001038a9,MOV RDI,RBX
001038ac,CALL 0x001035d0
001038b1,NOP
001038b2,MOV RAX,qword ptr [RSP + 0x28]
001038b7,SUB RAX,qword ptr FS:[0x28]
001038c0,JNZ 0x001038ee
001038c2,LEA RDI,[0x14cf89]
001038c9,CALL 0x001031c0
001038ce,MOV RDI,RBP
001038d1,CALL 0x0010f1e0
001038d6,MOV RAX,qword ptr [RSP + 0x28]
001038db,SUB RAX,qword ptr FS:[0x28]
001038e4,JNZ 0x00103914
001038e6,MOV RDI,RBX
001038e9,CALL 0x001035d0
001038ee,CALL 0x00103360
001038f3,MOV RAX,qword ptr [RSP + 0x28]
001038f8,SUB RAX,qword ptr FS:[0x28]
00103901,JNZ 0x0010390f
00103903,LEA RDI,[0x14a508]
0010390a,CALL 0x00103250
0010390f,CALL 0x00103360
00103914,CALL 0x00103360
00103919,MOV RDI,RBP
0010391c,CALL 0x0010f1e0
00103921,MOV RAX,qword ptr [RSP + 0x28]
00103926,SUB RAX,qword ptr FS:[0x28]
0010392f,JNZ 0x00103939
00103931,MOV RDI,RBX
00103934,CALL 0x001035d0
00103939,CALL 0x00103360
0010393e,MOV RDI,R12
00103941,CALL 0x0010e7d0
00103946,MOV RAX,qword ptr [RSP + 0xf8]
0010394e,SUB RAX,qword ptr FS:[0x28]
00103957,JNZ 0x00103986
00103959,MOV RDI,RBX
0010395c,CALL 0x001035d0
00103961,LEA RDI,[RSP + 0x60]
00103966,CALL 0x0010e7d0
0010396b,MOV RAX,qword ptr [RSP + 0xf8]
00103973,SUB RAX,qword ptr FS:[0x28]
0010397c,JNZ 0x0010398b
0010397e,MOV RDI,RBX
00103981,CALL 0x001035d0
00103986,CALL 0x00103360
0010398b,CALL 0x00103360
00103990,MOV RDI,RBP
00103993,CALL 0x0010f1e0
00103998,MOV RAX,qword ptr [RSP + 0x38]
0010399d,SUB RAX,qword ptr FS:[0x28]
001039a6,JNZ 0x001039b0
001039a8,MOV RDI,RBX
001039ab,CALL 0x001035d0
001039b0,CALL 0x00103360
001039b5,LEA RDI,[RSP + 0x80]
001039bd,CALL 0x0010e7d0
001039c2,MOV RDI,qword ptr [RSP + 0x58]
001039c7,CALL 0x0010f1e0
001039cc,MOV RAX,qword ptr [RSP + 0xa8]
001039d4,SUB RAX,qword ptr FS:[0x28]
001039dd,JNZ 0x001039f1
001039df,MOV RDI,RBX
001039e2,CALL 0x001035d0
001039e7,MOV RDI,RBP
001039ea,CALL 0x0010f1e0
001039ef,JMP 0x001039c2
001039f1,CALL 0x00103360
001039f6,MOV RDI,RBP
001039f9,CALL 0x0010e7d0
001039fe,JMP 0x001039c2
00103a00,LEA RDI,[RSP + 0x80]
00103a08,CALL 0x0010e7d0
00103a0d,JMP 0x001039c2
00103a0f,MOV RDI,RBP
00103a12,CALL 0x0010e7d0
00103a17,JMP 0x001039c2
00103a19,CALL 0x001030c0
00103a1e,MOV RDI,qword ptr [RSP + 0xb0]
00103a26,TEST RDI,RDI
00103a29,JNZ 0x00103a9f
00103a2b,LEA R14,[RSP + 0xc0]
00103a33,MOV RDI,qword ptr [RSP + 0x28]
00103a38,CALL 0x0010ebe0
00103a3d,MOV RDI,qword ptr [RSP + 0x20]
00103a42,CALL 0x0010ea10
00103a47,MOV RDI,qword ptr [RSP + 0x8]
00103a4c,CALL 0x00103600
00103a51,MOV RDI,qword ptr [RSP + 0x10]
00103a56,CALL 0x00103600
00103a5b,MOV RDI,qword ptr [RSP + 0x90]
00103a63,TEST RDI,RDI
00103a66,JZ 0x00103a6d
00103a68,CALL 0x00103420
00103a6d,MOV RDI,R14
00103a70,CALL 0x0010e800
00103a75,MOV RDI,qword ptr [RSP + 0x18]
00103a7a,CALL 0x0010e960
00103a7f,MOV RAX,qword ptr [RSP + 0x298]
00103a87,SUB RAX,qword ptr FS:[0x28]
00103a90,JNZ 0x00103a9a
00103a92,MOV RDI,RBX
00103a95,CALL 0x001035d0
00103a9a,CALL 0x00103360
00103a9f,MOV RAX,qword ptr [RDI]
00103aa2,CALL qword ptr [RAX + 0x8]
00103aa5,JMP 0x00103a2b
00103aa7,MOV RAX,qword ptr [RSP + 0x298]
00103aaf,SUB RAX,qword ptr FS:[0x28]
00103ab8,JNZ 0x00103b1b
00103aba,LEA RAX,[RSP + 0x140]
00103ac2,LEA R14,[RSP + 0xc0]
00103aca,MOV qword ptr [RSP + 0x50],RAX
00103acf,CALL 0x00103240
00103ad4,CALL 0x00103140
00103ad9,MOV RAX,qword ptr [RSP + 0x298]
00103ae1,SUB RAX,qword ptr FS:[0x28]
00103aea,JNZ 0x00103b16
00103aec,CALL 0x001034c0
00103af1,MOV RDI,qword ptr [RSP + 0x18]
00103af6,CALL 0x0010f1e0
00103afb,MOV RAX,qword ptr [RSP + 0x298]
00103b03,SUB RAX,qword ptr FS:[0x28]
00103b0c,JNZ 0x00103b20
00103b0e,MOV RDI,RBX
00103b11,CALL 0x001035d0
00103b16,CALL 0x00103360
00103b1b,CALL 0x00103360
00103b20,CALL 0x00103360
00103b25,ENDBR64
00103b29,MOV RBX,RAX
00103b2c,MOV RDI,qword ptr [RSP + 0x50]
00103b31,CALL 0x0010f1e0
00103b36,JMP 0x00103a33
00103b3b,MOV RDX,qword ptr [RSP + 0x298]
00103b43,SUB RDX,qword ptr FS:[0x28]
00103b4c,JNZ 0x00103bf5
00103b52,LEA RBX,[RSP + 0x140]
00103b5a,MOV EDI,EAX
00103b5c,LEA R14,[RSP + 0xc0]
00103b64,MOV qword ptr [RSP + 0x50],RBX
00103b69,CALL 0x00103240
00103b6e,ENDBR64
00103b72,MOV RBX,RAX
00103b75,CALL 0x00103530
00103b7a,MOV RDI,RBX
00103b7d,CALL 0x00103140
00103b82,MOV RAX,qword ptr [RSP + 0xf8]
00103b8a,MOV RDI,qword ptr [RSP + 0xf0]
00103b92,LEA RSI,[RAX*0x8]
00103b9a,CALL 0x00103310
00103b9f,XOR EAX,EAX
00103ba1,MOV qword ptr [RSP + 0xf0],RAX
00103ba9,MOV qword ptr [RSP + 0xf8],RAX
00103bb1,MOV RAX,qword ptr [RSP + 0x298]
00103bb9,SUB RAX,qword ptr FS:[0x28]
00103bc2,JNZ 0x00103bfa
00103bc4,CALL 0x001034c0
00103bc9,CMP byte ptr [RSP + 0xb8],0x0
00103bd1,JZ 0x00103bdb
00103bd3,MOV RDI,RBP
00103bd6,CALL 0x0010f8c0
00103bdb,LEA RAX,[RSP + 0x140]
00103be3,LEA R14,[RSP + 0xc0]
00103beb,MOV qword ptr [RSP + 0x50],RAX
00103bf0,JMP 0x00103b2c
00103bf5,CALL 0x00103360
00103bfa,CALL 0x00103360
00103bff,ENDBR64
00103c03,MOV RBX,RAX
00103c06,LEA R14,[RSP + 0xc0]
00103c0e,CALL 0x00103530
00103c13,LEA RAX,[RSP + 0x1f0]
00103c1b,MOV qword ptr [RSP + 0x18],RAX
00103c20,JMP 0x00103a47
00103c26,MOV RDX,qword ptr [RBP + -0x38]
00103c2a,SUB RDX,qword ptr FS:[0x28]
00103c33,JNZ 0x00103cbf
00103c39,MOV EDI,EAX
00103c3b,CALL 0x00103240
00103c40,ENDBR64
00103c44,MOV RBX,RAX
00103c47,CALL 0x00103530
00103c4c,LEA RDI,[RBP + -0x80]
00103c50,CALL 0x0010ecc0
00103c55,MOV RAX,qword ptr [RBP + -0x38]
00103c59,SUB RAX,qword ptr FS:[0x28]
00103c62,JNZ 0x00103cbf
00103c64,MOV RDI,RBX
00103c67,CALL 0x001035d0
00103c6c,MOV RAX,qword ptr [RBP + -0x38]
00103c70,SUB RAX,qword ptr FS:[0x28]
00103c79,JNZ 0x00103cbf
00103c7b,MOV EDI,0x1
00103c80,CALL 0x00103240
00103c85,ENDBR64
00103c89,MOV RBX,RAX
00103c8c,CALL 0x00103530
00103c91,MOV RDI,RBX
00103c94,CALL 0x00103140
00103c99,MOV RSI,qword ptr [RBP + -0xf0]
00103ca0,MOV RDI,qword ptr [RBP + -0xf8]
00103ca7,CALL 0x00103310
00103cac,MOV RAX,qword ptr [RBP + -0x38]
00103cb0,SUB RAX,qword ptr FS:[0x28]
00103cb9,JZ 0x00103d42
00103cbf,CALL 0x00103360
00103cc4,ENDBR64
00103cc8,MOV RBX,RAX
00103ccb,LEA RDI,[RBP + -0x60]
00103ccf,CALL 0x0010f1e0
00103cd4,JMP 0x00103c4c
00103cd9,MOV RAX,qword ptr [RBP + -0x38]
00103cdd,SUB RAX,qword ptr FS:[0x28]
00103ce6,JNZ 0x00103cbf
00103ce8,LEA RDI,[0x14cf89]
00103cef,CALL 0x001031c0
00103cf4,CMP byte ptr [RBP + -0x88],0x0
00103cfb,JZ 0x00103ccb
00103cfd,MOV RDI,R14
00103d00,CALL 0x0010f8c0
00103d05,JMP 0x00103ccb
00103d07,ENDBR64
00103d0b,MOV RDI,RAX
00103d0e,CALL 0x00103140
00103d13,MOV RBX,qword ptr [RBP + -0xf8]
00103d1a,CMP RBX,R13
00103d1d,JZ 0x00103d2e
00103d1f,LEA RDI,[RBX + 0x8]
00103d23,ADD RBX,0x68
00103d27,CALL 0x0010f1e0
00103d2c,JMP 0x00103d1a
00103d2e,MOV RAX,qword ptr [RBP + -0x38]
00103d32,SUB RAX,qword ptr FS:[0x28]
00103d3b,JNZ 0x00103cbf
00103d3d,CALL 0x001034c0
00103d42,CALL 0x001034c0
00103d47,MOV RDI,R15
00103d4a,CALL 0x0010f1e0
00103d4f,MOV RAX,qword ptr [RSP + 0x38]
00103d54,SUB RAX,qword ptr FS:[0x28]
00103d5d,JNZ 0x00103d67
00103d5f,MOV RDI,RBX
00103d62,CALL 0x001035d0
00103d67,CALL 0x00103360
00103d6c,MOV RDI,R14
00103d6f,CALL 0x0010f140
00103d74,MOV RAX,qword ptr [RBP + -0x38]
00103d78,SUB RAX,qword ptr FS:[0x28]
00103d81,JNZ 0x00103daa
00103d83,MOV RDI,RBX
00103d86,CALL 0x001035d0
00103d8b,MOV RDI,RBX
00103d8e,CALL 0x0010f1e0
00103d93,MOV RAX,qword ptr [RBP + -0x38]
00103d97,SUB RAX,qword ptr FS:[0x28]
00103da0,JNZ 0x00103daa
00103da2,MOV RDI,R15
00103da5,CALL 0x001035d0
00103daa,CALL 0x00103360
00103daf,MOV RDI,RBP
00103db2,CALL 0x0010f1e0
00103db7,LEA RAX,[RSP + 0x160]
00103dbf,LEA R13,[RSP + 0x100]
00103dc7,MOV qword ptr [RSP + 0x18],RAX
00103dcc,LEA R12,[RSP + 0xc0]
00103dd4,LEA R14,[RSP + 0xe0]
00103ddc,MOV RDI,R13
00103ddf,CALL 0x0010f140
00103de4,MOV RDI,R14
00103de7,CALL 0x0010f140
00103dec,MOV RDI,R12
00103def,CALL 0x0010f140
00103df4,MOV RDI,qword ptr [RSP + 0x1b0]
00103dfc,TEST RDI,RDI
00103dff,JZ 0x00103e13
00103e01,MOV RBP,qword ptr [RDI]
00103e04,MOV ESI,0x10
00103e09,CALL 0x00103310
00103e0e,MOV RDI,RBP
00103e11,JMP 0x00103dfc
00103e13,MOV RAX,qword ptr [RSP + 0x1a8]
00103e1b,MOV RDI,qword ptr [RSP + 0x1a0]
00103e23,XOR ESI,ESI
00103e25,LEA RDX,[RAX*0x8]
00103e2d,CALL 0x001031d0
00103e32,XOR EAX,EAX
00103e34,MOV RDI,qword ptr [RSP + 0x1a0]
00103e3c,MOV RSI,qword ptr [RSP + 0x1a8]
00103e44,MOV qword ptr [RSP + 0x1b8],RAX
00103e4c,MOV qword ptr [RSP + 0x1b0],RAX
00103e54,MOV RAX,qword ptr [RSP + 0x60]
00103e59,CMP RDI,RAX
00103e5c,JZ 0x00103e67
00103e5e,SHL RSI,0x3
00103e62,CALL 0x00103310
00103e67,MOV RDI,qword ptr [RSP + 0x18]
00103e6c,CALL 0x0010f8f0
00103e71,MOV RDI,qword ptr [RSP + 0x160]
00103e79,MOV RAX,qword ptr [RSP + 0x68]
00103e7e,MOV RSI,qword ptr [RSP + 0x168]
00103e86,CMP RDI,RAX
00103e89,JZ 0x00103e94
00103e8b,SHL RSI,0x3
00103e8f,CALL 0x00103310
00103e94,LEA RAX,[RSP + 0x120]
00103e9c,MOV qword ptr [RSP + 0x18],RAX
00103ea1,MOV RDI,qword ptr [RSP + 0x18]
00103ea6,CALL 0x0010f8f0
00103eab,MOV RDI,qword ptr [RSP + 0x120]
00103eb3,MOV RAX,qword ptr [RSP + 0x88]
00103ebb,MOV RSI,qword ptr [RSP + 0x128]
00103ec3,CMP RDI,RAX
00103ec6,JZ 0x00103ed1
00103ec8,SHL RSI,0x3
00103ecc,CALL 0x00103310
00103ed1,MOV RDI,qword ptr [RSP + 0x40]
00103ed6,CALL 0x0010f0b0
00103edb,MOV EDI,dword ptr [RSP + 0x200]
00103ee2,CALL 0x00103640
00103ee7,LEA RDI,[RSP + 0x3c0]
00103eef,CALL 0x0010eef0
00103ef4,LEA RDI,[RSP + 0x370]
00103efc,CALL 0x0010ed30
00103f01,MOV RAX,qword ptr [RSP + 0x418]
00103f09,SUB RAX,qword ptr FS:[0x28]
00103f12,JNZ 0x00103f1c
00103f14,MOV RDI,RBX
00103f17,CALL 0x001035d0
