Offset,Instruction
00102b03,LEA RDI,[0x110603]
00102b0a,CALL 0x001022e0
00102b0f,MOV ESI,0x2
00102b14,MOV RDI,RAX
00102b17,CALL 0x0010ac10
00102b1c,LEA RDI,[0x110c54]
00102b23,CALL 0x001022e0
00102b28,MOV ESI,0x2
00102b2d,MOV RDI,RAX
00102b30,CALL 0x0010ac10
00102b35,LEA RDI,[0x110605]
00102b3c,CALL 0x001022e0
00102b41,MOV ESI,0x2
00102b46,MOV RDI,RAX
00102b49,CALL 0x0010ac10
00102b4e,MOV RDI,qword ptr [0x00117160]
00102b55,TEST RDI,RDI
00102b58,JZ 0x00102996
00102b5e,LEA RBX,[0x117160]
00102b65,NOP dword ptr [RAX]
00102b68,CALL 0x00107da0
00102b6d,MOV RDI,qword ptr [RBX + 0x8]
00102b71,ADD RBX,0x8
00102b75,TEST RDI,RDI
00102b78,JNZ 0x00102b68
00102b7a,JMP 0x00102996
00102b80,ENDBR64
00102b84,CMP byte ptr [0x00117338],0x0
00102b8b,PUSH RBX
00102b8c,MOV RBX,RDI
00102b8f,JZ 0x00102ba8
00102b91,MOV qword ptr [0x00117370],RBX
00102b98,POP RBX
00102b99,MOV byte ptr [0x00117338],0x0
00102ba0,RET
00102ba8,MOV RDI,qword ptr [0x00117370]
00102baf,CALL 0x00102100
00102bb4,MOV qword ptr [0x00117370],RBX
00102bbb,POP RBX
00102bbc,MOV byte ptr [0x00117338],0x0
00102bc3,RET
00102bd0,ENDBR64
00102bd4,PUSH R15
00102bd6,PUSH R14
00102bd8,PUSH R13
00102bda,LEA R13,[0x1120c0]
00102be1,PUSH R12
00102be3,XOR R12D,R12D
00102be6,PUSH RBP
00102be7,MOVSXD R14,R12D
00102bea,PUSH RBX
00102beb,SUB RSP,0x848
00102bf2,MOV RAX,qword ptr FS:[0x28]
00102bfb,MOV qword ptr [RSP + 0x838],RAX
00102c03,XOR EAX,EAX
00102c05,LEA RDX,[RSP + 0x60]
00102c0a,LEA R11,[RSP + 0x1f0]
00102c12,MOV dword ptr [0x00117340],0x0
00102c1c,MOV qword ptr [RSP + 0x18],R11
00102c21,MOV R15,RDX
00102c24,MOV RBX,R11
00102c27,MOV R12,RDX
00102c2a,MOV dword ptr [0x00117350],0xfffffffe
00102c34,MOV qword ptr [RSP + 0x10],0xc8
00102c3d,MOV dword ptr [RSP + 0x24],0x0
00102c45,MOV qword ptr [RSP + 0x8],0x190
00102c4e,MOV qword ptr [RSP + 0x28],RDX
00102c53,MOV RSI,qword ptr [RSP + 0x8]
00102c58,MOV word ptr [R15],R14W
00102c5c,LEA RAX,[R12 + RSI*0x1 + -0x2]
00102c61,CMP R15,RAX
00102c64,JC 0x00102d34
00102c6a,SUB R15,R12
00102c6d,MOV RBP,R15
00102c70,SAR RBP,0x1
00102c73,CMP qword ptr [RSP + 0x10],0x270f
00102c7c,LEA RAX,[RBP + 0x1]
00102c80,MOV qword ptr [RSP + 0x30],RAX
00102c85,JA 0x001045c8
00102c8b,MOV EBX,0x2710
00102c90,CMP RSI,RBX
00102c93,CMOVBE RBX,RSI
00102c97,LEA RAX,[RBX + RBX*0x4]
00102c9b,MOV qword ptr [RSP + 0x10],RBX
00102ca0,LEA RDI,[RAX + RAX*0x1 + 0x7]
00102ca5,CALL 0x00102220
00102caa,MOV RBP,RAX
00102cad,TEST RAX,RAX
00102cb0,JZ 0x001045c8
00102cb6,LEA RDX,[R15 + 0x2]
00102cba,MOV RSI,R12
00102cbd,MOV RDI,RAX
00102cc0,CALL 0x001021e0
00102cc5,LEA RCX,[RBX + RBX*0x1]
00102cc9,MOV RBX,qword ptr [RSP + 0x30]
00102cce,MOV RSI,qword ptr [RSP + 0x18]
00102cd3,LEA R9,[RCX + 0x7]
00102cd7,MOV qword ptr [RSP + 0x8],RCX
00102cdc,AND R9,-0x8
00102ce0,SHL RBX,0x3
00102ce4,ADD R9,RBP
00102ce7,MOV RDX,RBX
00102cea,MOV RDI,R9
00102ced,CALL 0x001021e0
00102cf2,MOV R9,RAX
00102cf5,MOV RAX,qword ptr [RSP + 0x28]
00102cfa,CMP R12,RAX
00102cfd,JZ 0x00102d11
00102cff,MOV RDI,R12
00102d02,MOV qword ptr [RSP + 0x18],R9
00102d07,CALL 0x00102050
00102d0c,MOV R9,qword ptr [RSP + 0x18]
00102d11,MOV RAX,qword ptr [RSP + 0x8]
00102d16,ADD R15,RBP
00102d19,LEA RBX,[R9 + RBX*0x1 + -0x8]
00102d1e,LEA RAX,[RBP + RAX*0x1 + -0x2]
00102d23,CMP R15,RAX
00102d26,JNC 0x001045f2
00102d2c,MOV qword ptr [RSP + 0x18],R9
00102d31,MOV R12,RBP
00102d34,CMP R14D,0x2
00102d38,JZ 0x001030aa
00102d3e,MOVSX EBP,word ptr [R13 + R14*0x2]
00102d44,MOV EDX,EBP
00102d46,CMP EBP,0xffffff70
00102d4c,JZ 0x00102f20
00102d52,MOV EAX,dword ptr [0x00117350]
00102d58,CMP EAX,-0x2
00102d5b,JZ 0x00103078
00102d61,TEST EAX,EAX
00102d63,JLE 0x00103020
00102d69,CMP EAX,0x124
00102d6e,JBE 0x00103038
00102d74,LEA EDX,[RBP + 0x2]
00102d77,MOV EAX,0x2
00102d7c,CMP EDX,0x2cf
00102d82,JA 0x00102f20
00102d88,MOVSXD RDX,EDX
00102d8b,LEA RCX,[0x1113e0]
00102d92,MOVSX ECX,word ptr [RCX + RDX*0x2]
00102d96,CMP ECX,EAX
00102d98,JNZ 0x00102f20
00102d9e,LEA RAX,[0x111980]
00102da5,MOVSX R14,word ptr [RAX + RDX*0x2]
00102daa,MOV R8D,R14D
00102dad,NEG R8D
00102db0,TEST R14D,R14D
00102db3,JLE 0x00102de0
00102db5,MOV dword ptr [0x00117350],0xfffffffe
00102dbf,MOV EAX,dword ptr [RSP + 0x24]
00102dc3,CMP EAX,0x1
00102dc6,ADC EAX,-0x1
00102dc9,ADD RBX,0x8
00102dcd,MOV dword ptr [RSP + 0x24],EAX
00102dd1,MOV RAX,qword ptr [0x00117348]
00102dd8,MOV qword ptr [RBX],RAX
00102ddb,JMP 0x00102f0d
00102de0,LEA RAX,[0x1112e0]
00102de7,MOVSXD R14,R8D
00102dea,MOVZX EDX,byte ptr [RAX + R14*0x1]
00102def,MOV EAX,0x1
00102df4,SUB EAX,EDX
00102df6,MOV byte ptr [RSP + 0x30],DL
00102dfa,CDQE
00102dfc,MOV RBP,qword ptr [RBX + RAX*0x8]
00102e00,CMP R8D,0x70
00102e04,JA 0x00102ea0
00102e0a,LEA RDX,[0x111100]
00102e11,MOV R8D,R8D
00102e14,MOVSXD RAX,dword ptr [RDX + R8*0x4]
00102e18,ADD RAX,RDX
00102e1b,JMP RAX
00102e1e,TEST byte ptr [RBX + -0x10],0x8
00102e22,JNZ 0x00102e29
00102e24,TEST byte ptr [RBX],0x8
00102e27,JZ 0x00102e37
00102e29,LEA RDI,[0x10f320]
00102e30,XOR EAX,EAX
00102e32,CALL 0x0010a780
00102e37,MOV RAX,-0x100000000
00102e41,AND RAX,RBP
00102e44,OR RAX,0x3
00102e48,MOV RBP,RAX
00102e4b,MOV RAX,qword ptr [RBX + -0x8]
00102e4f,MOV qword ptr [RSP + 0x38],RAX
00102e54,MOVZX EAX,byte ptr [RAX]
00102e57,CMP AL,0x3d
00102e59,JZ 0x001049f9
00102e5f,JA 0x0010486a
00102e65,CMP AL,0x21
00102e67,JZ 0x00104a0a
00102e6d,CMP AL,0x3c
00102e6f,JNZ 0x00102e8c
00102e71,MOV RAX,qword ptr [RSP + 0x38]
00102e76,CMP byte ptr [RAX + 0x1],0x3d
00102e7a,JZ 0x00104a50
00102e80,LEA RDI,[0x1108f3]
00102e87,CALL 0x00109db0
00102e8c,MOV RDI,qword ptr [RSP + 0x38]
00102e91,CALL 0x00102050
00102e96,NOP word ptr CS:[RAX + RAX*0x1]
00102ea0,MOVZX EAX,byte ptr [RSP + 0x30]
00102ea5,MOV RDX,RBX
00102ea8,LEA RCX,[RAX*0x8]
00102eb0,ADD RAX,RAX
00102eb3,SUB R15,RAX
00102eb6,LEA RAX,[0x111360]
00102ebd,SUB RDX,RCX
00102ec0,MOVZX EAX,byte ptr [RAX + R14*0x1]
00102ec5,LEA RBX,[RDX + 0x8]
00102ec9,MOVSX ESI,word ptr [R15]
00102ecd,MOV qword ptr [RDX + 0x8],RBP
00102ed1,LEA RDX,[0x111f80]
00102ed8,SUB EAX,0x35
00102edb,MOV ECX,ESI
00102edd,CDQE
00102edf,MOVSX EDX,word ptr [RDX + RAX*0x2]
00102ee3,ADD EDX,ESI
