Offset,Instruction
001061ab,JMP 0x00106020
001061b0,JMP qword ptr [0x00158c00]
001061b6,PUSH 0x18
001061bb,JMP 0x00106020
001061c0,JMP qword ptr [0x00158c08]
001061c6,PUSH 0x19
001061cb,JMP 0x00106020
001061d0,JMP qword ptr [0x00158c10]
001061d6,PUSH 0x1a
001061db,JMP 0x00106020
001061e0,JMP qword ptr [0x00158c18]
001061e6,PUSH 0x1b
001061eb,JMP 0x00106020
001061f0,JMP qword ptr [0x00158c20]
001061f6,PUSH 0x1c
001061fb,JMP 0x00106020
00106200,JMP qword ptr [0x00158c28]
00106206,PUSH 0x1d
0010620b,JMP 0x00106020
00106210,JMP qword ptr [0x00158c30]
00106216,PUSH 0x1e
0010621b,JMP 0x00106020
00106220,JMP qword ptr [0x00158c38]
00106226,PUSH 0x1f
0010622b,JMP 0x00106020
00106230,JMP qword ptr [0x00158c40]
00106236,PUSH 0x20
0010623b,JMP 0x00106020
00106240,JMP qword ptr [0x00158c48]
00106246,PUSH 0x21
0010624b,JMP 0x00106020
00106250,JMP qword ptr [0x00158c50]
00106256,PUSH 0x22
0010625b,JMP 0x00106020
00106260,JMP qword ptr [0x00158c58]
00106266,PUSH 0x23
0010626b,JMP 0x00106020
00106270,JMP qword ptr [0x00158c60]
00106276,PUSH 0x24
0010627b,JMP 0x00106020
00106280,JMP qword ptr [0x00158c68]
00106286,PUSH 0x25
0010628b,JMP 0x00106020
00106290,JMP qword ptr [0x00158c70]
00106296,PUSH 0x26
0010629b,JMP 0x00106020
001062a0,JMP qword ptr [0x00158c78]
001062a6,PUSH 0x27
001062ab,JMP 0x00106020
001062b0,JMP qword ptr [0x00158c80]
001062b6,PUSH 0x28
001062bb,JMP 0x00106020
001062c0,JMP qword ptr [0x00158c88]
001062c6,PUSH 0x29
001062cb,JMP 0x00106020
001062d0,JMP qword ptr [0x00158c90]
001062d6,PUSH 0x2a
001062db,JMP 0x00106020
001062e0,JMP qword ptr [0x00158c98]
001062e6,PUSH 0x2b
001062eb,JMP 0x00106020
001062f0,JMP qword ptr [0x00158ca0]
001062f6,PUSH 0x2c
001062fb,JMP 0x00106020
00106300,JMP qword ptr [0x00158ca8]
00106306,PUSH 0x2d
0010630b,JMP 0x00106020
00106310,JMP qword ptr [0x00158cb0]
00106316,PUSH 0x2e
0010631b,JMP 0x00106020
00106320,JMP qword ptr [0x00158cb8]
00106326,PUSH 0x2f
0010632b,JMP 0x00106020
00106330,JMP qword ptr [0x00158cc0]
00106336,PUSH 0x30
0010633b,JMP 0x00106020
00106340,JMP qword ptr [0x00158cc8]
00106346,PUSH 0x31
0010634b,JMP 0x00106020
00106350,JMP qword ptr [0x00158cd0]
00106356,PUSH 0x32
0010635b,JMP 0x00106020
00106360,JMP qword ptr [0x00158cd8]
00106366,PUSH 0x33
0010636b,JMP 0x00106020
00106370,JMP qword ptr [0x00158ce0]
00106376,PUSH 0x34
0010637b,JMP 0x00106020
00106380,JMP qword ptr [0x00158ce8]
00106386,PUSH 0x35
0010638b,JMP 0x00106020
00106390,JMP qword ptr [0x00158cf0]
00106396,PUSH 0x36
0010639b,JMP 0x00106020
001063a0,JMP qword ptr [0x00158cf8]
001063a6,PUSH 0x37
001063ab,JMP 0x00106020
001063b0,JMP qword ptr [0x00158d00]
001063b6,PUSH 0x38
001063bb,JMP 0x00106020
001063c0,JMP qword ptr [0x00158d08]
001063c6,PUSH 0x39
001063cb,JMP 0x00106020
001063d0,JMP qword ptr [0x00158d10]
001063d6,PUSH 0x3a
001063db,JMP 0x00106020
001063e0,JMP qword ptr [0x00158d18]
001063e6,PUSH 0x3b
001063eb,JMP 0x00106020
001063f0,JMP qword ptr [0x00158d20]
001063f6,PUSH 0x3c
001063fb,JMP 0x00106020
00106400,JMP qword ptr [0x00158d28]
00106406,PUSH 0x3d
0010640b,JMP 0x00106020
00106410,JMP qword ptr [0x00158d30]
00106416,PUSH 0x3e
0010641b,JMP 0x00106020
00106420,JMP qword ptr [0x00158d38]
00106426,PUSH 0x3f
0010642b,JMP 0x00106020
00106430,JMP qword ptr [0x00158d40]
00106436,PUSH 0x40
0010643b,JMP 0x00106020
00106440,JMP qword ptr [0x00158d48]
00106446,PUSH 0x41
0010644b,JMP 0x00106020
00106450,JMP qword ptr [0x00158d50]
00106456,PUSH 0x42
0010645b,JMP 0x00106020
00106460,JMP qword ptr [0x00158d58]
00106466,PUSH 0x43
0010646b,JMP 0x00106020
00106470,JMP qword ptr [0x00158d60]
00106476,PUSH 0x44
0010647b,JMP 0x00106020
00106480,JMP qword ptr [0x00158d68]
00106486,PUSH 0x45
0010648b,JMP 0x00106020
00106490,JMP qword ptr [0x00158d70]
00106496,PUSH 0x46
0010649b,JMP 0x00106020
001064a0,JMP qword ptr [0x00158d78]
001064a6,PUSH 0x47
001064ab,JMP 0x00106020
001064b0,JMP qword ptr [0x00158d80]
001064b6,PUSH 0x48
001064bb,JMP 0x00106020
001064c0,JMP qword ptr [0x00158d88]
001064c6,PUSH 0x49
001064cb,JMP 0x00106020
001064d0,JMP qword ptr [0x00158d90]
001064d6,PUSH 0x4a
001064db,JMP 0x00106020
001064e0,JMP qword ptr [0x00158d98]
001064e6,PUSH 0x4b
001064eb,JMP 0x00106020
001064f0,JMP qword ptr [0x00158da0]
001064f6,PUSH 0x4c
001064fb,JMP 0x00106020
00106500,JMP qword ptr [0x00158da8]
00106506,PUSH 0x4d
0010650b,JMP 0x00106020
00106510,JMP qword ptr [0x00158db0]
00106516,PUSH 0x4e
0010651b,JMP 0x00106020
00106520,JMP qword ptr [0x00158db8]
00106526,PUSH 0x4f
0010652b,JMP 0x00106020
00106530,JMP qword ptr [0x00158dc0]
00106536,PUSH 0x50
0010653b,JMP 0x00106020
00106540,JMP qword ptr [0x00158dc8]
00106546,PUSH 0x51
0010654b,JMP 0x00106020
00106550,JMP qword ptr [0x00158dd0]
00106556,PUSH 0x52
0010655b,JMP 0x00106020
00106560,JMP qword ptr [0x00158dd8]
00106566,PUSH 0x53
0010656b,JMP 0x00106020
00106570,JMP qword ptr [0x00158de0]
00106576,PUSH 0x54
0010657b,JMP 0x00106020
00106580,JMP qword ptr [0x00158de8]
00106586,PUSH 0x55
0010658b,JMP 0x00106020
00106590,JMP qword ptr [0x00158df0]
00106596,PUSH 0x56
0010659b,JMP 0x00106020
001065a0,JMP qword ptr [0x00158df8]
001065a6,PUSH 0x57
001065ab,JMP 0x00106020
001065b0,JMP qword ptr [0x00158e00]
001065b6,PUSH 0x58
001065bb,JMP 0x00106020
001065c0,JMP qword ptr [0x00158e08]
001065c6,PUSH 0x59
001065cb,JMP 0x00106020
001065d0,JMP qword ptr [0x00158e10]
001065d6,PUSH 0x5a
001065db,JMP 0x00106020
001065e0,JMP qword ptr [0x00158e18]
001065e6,PUSH 0x5b
001065eb,JMP 0x00106020
001065f0,JMP qword ptr [0x00158e20]
001065f6,PUSH 0x5c
001065fb,JMP 0x00106020
00106600,JMP qword ptr [0x00158e28]
00106606,PUSH 0x5d
0010660b,JMP 0x00106020
00106610,JMP qword ptr [0x00158e30]
00106616,PUSH 0x5e
0010661b,JMP 0x00106020
00106620,JMP qword ptr [0x00158e38]
00106626,PUSH 0x5f
0010662b,JMP 0x00106020
00106630,JMP qword ptr [0x00158e40]
00106636,PUSH 0x60
0010663b,JMP 0x00106020
00106640,JMP qword ptr [0x00158e48]
00106646,PUSH 0x61
0010664b,JMP 0x00106020
00106650,JMP qword ptr [0x00158e50]
00106656,PUSH 0x62
0010665b,JMP 0x00106020
00106660,JMP qword ptr [0x00158e58]
00106666,PUSH 0x63
0010666b,JMP 0x00106020
00106670,JMP qword ptr [0x00158e60]
00106676,PUSH 0x64
0010667b,JMP 0x00106020
00106680,JMP qword ptr [0x00158e68]
00106686,PUSH 0x65
0010668b,JMP 0x00106020
00106690,JMP qword ptr [0x00158e70]
00106696,PUSH 0x66
0010669b,JMP 0x00106020
001066a0,JMP qword ptr [0x00158e78]
001066a6,PUSH 0x67
001066ab,JMP 0x00106020
001066b0,JMP qword ptr [0x00158e80]
001066b6,PUSH 0x68
001066bb,JMP 0x00106020
001066c0,JMP qword ptr [0x00158e88]
001066c6,PUSH 0x69
001066cb,JMP 0x00106020
001066d0,JMP qword ptr [0x00158e90]
001066d6,PUSH 0x6a
001066db,JMP 0x00106020
001066e0,JMP qword ptr [0x00158e98]
001066e6,PUSH 0x6b
001066eb,JMP 0x00106020
001066f0,JMP qword ptr [0x00158ea0]
001066f6,PUSH 0x6c
001066fb,JMP 0x00106020
00106700,JMP qword ptr [0x00158ea8]
00106706,PUSH 0x6d
0010670b,JMP 0x00106020
00106710,JMP qword ptr [0x00158eb0]
00106716,PUSH 0x6e
0010671b,JMP 0x00106020
00106720,JMP qword ptr [0x00158eb8]
00106726,PUSH 0x6f
0010672b,JMP 0x00106020
00106730,JMP qword ptr [0x00158ec0]
00106736,PUSH 0x70
0010673b,JMP 0x00106020
00106740,JMP qword ptr [0x00158ec8]
00106746,PUSH 0x71
0010674b,JMP 0x00106020
00106750,JMP qword ptr [0x00158ed0]
00106756,PUSH 0x72
0010675b,JMP 0x00106020
00106760,JMP qword ptr [0x00158ed8]
00106766,PUSH 0x73
0010676b,JMP 0x00106020
00106770,JMP qword ptr [0x00158ee0]
00106776,PUSH 0x74
0010677b,JMP 0x00106020
00106780,JMP qword ptr [0x00158ee8]
00106786,PUSH 0x75
0010678b,JMP 0x00106020
00106790,JMP qword ptr [0x00158ef0]
00106796,PUSH 0x76
0010679b,JMP 0x00106020
001067a0,JMP qword ptr [0x00158ef8]
001067a6,PUSH 0x77
001067ab,JMP 0x00106020
001067b0,JMP qword ptr [0x00158f00]
001067b6,PUSH 0x78
001067bb,JMP 0x00106020
001067c0,JMP qword ptr [0x00158f08]
001067c6,PUSH 0x79
001067cb,JMP 0x00106020
001067d0,JMP qword ptr [0x00158f10]
001067d6,PUSH 0x7a
001067db,JMP 0x00106020
001067e0,JMP qword ptr [0x00158f18]
001067e6,PUSH 0x7b
001067eb,JMP 0x00106020
001067f0,JMP qword ptr [0x00158f20]
001067f6,PUSH 0x7c
001067fb,JMP 0x00106020
00106800,JMP qword ptr [0x00158f28]
00106806,PUSH 0x7d
0010680b,JMP 0x00106020
00106810,JMP qword ptr [0x00158f30]
00106816,PUSH 0x7e
0010681b,JMP 0x00106020
00106820,JMP qword ptr [0x00158f38]
00106826,PUSH 0x7f
0010682b,JMP 0x00106020
00106830,JMP qword ptr [0x00158f40]
00106836,PUSH 0x80
0010683b,JMP 0x00106020
00106840,JMP qword ptr [0x00158f48]
00106846,PUSH 0x81
0010684b,JMP 0x00106020
00106850,JMP qword ptr [0x00158f50]
00106856,PUSH 0x82
0010685b,JMP 0x00106020
00106860,JMP qword ptr [0x00158f58]
00106866,PUSH 0x83
0010686b,JMP 0x00106020
00106870,JMP qword ptr [0x00158f60]
00106876,PUSH 0x84
0010687b,JMP 0x00106020
00106880,JMP qword ptr [0x00158f68]
00106886,PUSH 0x85
0010688b,JMP 0x00106020
00106890,JMP qword ptr [0x00158f70]
00106896,PUSH 0x86
0010689b,JMP 0x00106020
001068a0,JMP qword ptr [0x00158f78]
001068a6,PUSH 0x87
001068ab,JMP 0x00106020
001068b0,JMP qword ptr [0x00158f80]
001068b6,PUSH 0x88
001068bb,JMP 0x00106020
001068c0,JMP qword ptr [0x00158f88]
001068c6,PUSH 0x89
001068cb,JMP 0x00106020
001068d0,JMP qword ptr [0x00158f90]
001068d6,PUSH 0x8a
001068db,JMP 0x00106020
001068e0,JMP qword ptr [0x00158f98]
001068e6,PUSH 0x8b
001068eb,JMP 0x00106020
001068f0,JMP qword ptr [0x00158fa0]
001068f6,PUSH 0x8c
001068fb,JMP 0x00106020
00106900,JMP qword ptr [0x00158fb0]
00106908,JMP qword ptr [0x00158fc0]
00106910,JMP qword ptr [0x00158fd0]
00106920,XOR EBP,EBP
00106922,MOV R9,RDX
00106925,POP RSI
00106926,MOV RDX,RSP
00106929,AND RSP,-0x10
0010692d,PUSH RAX
0010692e,PUSH RSP
0010692f,XOR R8D,R8D
00106932,XOR ECX,ECX
00106934,LEA RDI,[0x107bba]
0010693b,CALL qword ptr [0x00158fe0]
00106941,HLT
00106950,LEA RDI,[0x15b480]
00106957,LEA RAX,[0x15b480]
0010695e,CMP RAX,RDI
00106961,JZ 0x00106978
00106963,MOV RAX,qword ptr [0x00158fb8]
0010696a,TEST RAX,RAX
0010696d,JZ 0x00106978
0010696f,JMP RAX
00106978,RET
00106980,LEA RDI,[0x15b480]
00106987,LEA RSI,[0x15b480]
0010698e,SUB RSI,RDI
00106991,MOV RAX,RSI
00106994,SHR RSI,0x3f
00106998,SAR RAX,0x3
0010699c,ADD RSI,RAX
0010699f,SAR RSI,0x1
001069a2,JZ 0x001069b8
001069a4,MOV RAX,qword ptr [0x00158fc8]
001069ab,TEST RAX,RAX
001069ae,JZ 0x001069b8
001069b0,JMP RAX
001069b8,RET
001069c0,ENDBR64
001069c4,CMP byte ptr [0x0015b4b0],0x0
001069cb,JNZ 0x001069f8
001069cd,PUSH RBP
001069ce,CMP qword ptr [0x00158fd0],0x0
001069d6,MOV RBP,RSP
001069d9,JZ 0x001069e7
001069db,MOV RDI,qword ptr [0x00159008]
001069e2,CALL 0x00106910
001069e7,CALL 0x00106950
001069ec,MOV byte ptr [0x0015b4b0],0x1
001069f3,POP RBP
001069f4,RET
001069f8,RET
00106a00,ENDBR64
00106a04,JMP 0x00106980
00106a09,PUSH RBP
00106a0a,MOV RBP,RSP
00106a0d,SUB RSP,0x10
00106a11,MOV qword ptr [RBP + -0x8],RDI
00106a15,CMP qword ptr [RBP + -0x8],0x0
00106a1a,JNZ 0x00106a23
00106a1c,MOV EAX,0x0
00106a21,JMP 0x00106a2f
00106a23,MOV RAX,qword ptr [RBP + -0x8]
00106a27,MOV RDI,RAX
00106a2a,CALL 0x00106250
00106a2f,LEAVE
00106a30,RET
00106a31,ENDBR64
00106a35,PUSH RBP
00106a36,MOV RBP,RSP
00106a39,SUB RSP,0x20
00106a3d,MOV qword ptr [RBP + -0x18],RDI
00106a41,MOV qword ptr [RBP + -0x20],RSI
00106a45,MOV dword ptr [RBP + -0x4],0x0
00106a4c,MOV EAX,dword ptr [RBP + -0x4]
00106a4f,MOV ESI,EAX
00106a51,LEA RAX,[0x15a5c0]
00106a58,MOV RDI,RAX
00106a5b,CALL 0x00136ec2
00106a60,MOV EDI,0x1
00106a65,CALL 0x00106190
00106a6a,ENDBR64
00106a6e,PUSH RBP
00106a6f,MOV RBP,RSP
00106a72,SUB RSP,0x20
00106a76,MOV qword ptr [RBP + -0x18],RDI
00106a7a,MOV qword ptr [RBP + -0x20],RSI
00106a7e,CMP qword ptr [RBP + -0x18],0xf
00106a83,JBE 0x00106b62
00106a89,MOV RDX,qword ptr [RBP + -0x20]
00106a8d,MOV RAX,qword ptr [RBP + -0x18]
00106a91,MOV RSI,RDX
00106a94,MOV RDI,RAX
00106a97,CALL 0x001311b3
00106a9c,MOV dword ptr [RBP + -0x4],0x0
00106aa3,JMP 0x00106b48
00106aa8,MOV RAX,qword ptr [RBP + -0x20]
00106aac,MOV RDX,qword ptr [RAX + 0x18]
00106ab0,MOV EAX,dword ptr [RBP + -0x4]
00106ab3,CDQE
00106ab5,SHL RAX,0x4
00106ab9,MOV RCX,RAX
00106abc,LEA RAX,[0x1436f0]
00106ac3,MOV RAX,qword ptr [RCX + RAX*0x1]
00106ac7,CMP RDX,RAX
00106aca,JL 0x00106b40
00106acc,MOV RAX,qword ptr [RBP + -0x20]
00106ad0,MOV RDX,qword ptr [RAX + 0x18]
00106ad4,MOV EAX,dword ptr [RBP + -0x4]
00106ad7,CDQE
00106ad9,SHL RAX,0x4
00106add,MOV RCX,RAX
00106ae0,LEA RAX,[0x1436f0]
00106ae7,MOV RAX,qword ptr [RCX + RAX*0x1]
00106aeb,CMP RDX,RAX
00106aee,JZ 0x00106b81
00106af4,MOV EAX,dword ptr [RBP + -0x4]
00106af7,CDQE
00106af9,SHL RAX,0x4
00106afd,MOV RDX,RAX
00106b00,LEA RAX,[0x1436f8]
00106b07,MOV RDX,qword ptr [RDX + RAX*0x1]
00106b0b,MOV RAX,-0x8000000000000000
00106b15,CMP RDX,RAX
00106b18,JZ 0x00106b43
00106b1a,MOV RAX,qword ptr [RBP + -0x20]
00106b1e,MOV RDX,qword ptr [RAX + 0x18]
00106b22,MOV EAX,dword ptr [RBP + -0x4]
00106b25,CDQE
00106b27,SHL RAX,0x4
00106b2b,MOV RCX,RAX
00106b2e,LEA RAX,[0x1436f8]
00106b35,MOV RAX,qword ptr [RCX + RAX*0x1]
00106b39,CMP RDX,RAX
00106b3c,JLE 0x00106b84
00106b3e,JMP 0x00106b44
00106b40,NOP
00106b41,JMP 0x00106b44
00106b43,NOP
00106b44,ADD dword ptr [RBP + -0x4],0x1
00106b48,CMP dword ptr [RBP + -0x4],0x0
00106b4c,JLE 0x00106aa8
00106b52,MOV RAX,qword ptr [0x0015b4a0]
00106b59,MOV qword ptr [0x0015b7e0],RAX
00106b60,JMP 0x00106b63
00106b62,NOP
00106b63,MOV RSI,qword ptr [RBP + -0x20]
00106b67,MOV RAX,qword ptr [RBP + -0x18]
00106b6b,MOV ECX,0x1
00106b70,LEA RDX,[0x1436f0]
00106b77,MOV RDI,RAX
00106b7a,CALL 0x00130ec2
00106b7f,JMP 0x00106b85
00106b81,NOP
00106b82,JMP 0x00106b85
00106b84,NOP
00106b85,LEAVE
00106b86,RET
00106b87,ENDBR64
00106b8b,PUSH RBP
00106b8c,MOV RBP,RSP
00106b8f,SUB RSP,0x20
00106b93,MOV qword ptr [RBP + -0x18],RDI
00106b97,MOV qword ptr [RBP + -0x20],RSI
00106b9b,CMP qword ptr [RBP + -0x18],0xf
00106ba0,JBE 0x00106c7f
00106ba6,MOV RDX,qword ptr [RBP + -0x20]
00106baa,MOV RAX,qword ptr [RBP + -0x18]
00106bae,MOV RSI,RDX
00106bb1,MOV RDI,RAX
00106bb4,CALL 0x001311b3
00106bb9,MOV dword ptr [RBP + -0x4],0x0
00106bc0,JMP 0x00106c65
00106bc5,MOV RAX,qword ptr [RBP + -0x20]
00106bc9,MOV RDX,qword ptr [RAX + 0x18]
00106bcd,MOV EAX,dword ptr [RBP + -0x4]
00106bd0,CDQE
00106bd2,SHL RAX,0x4
00106bd6,MOV RCX,RAX
00106bd9,LEA RAX,[0x143700]
00106be0,MOV RAX,qword ptr [RCX + RAX*0x1]
00106be4,CMP RDX,RAX
00106be7,JL 0x00106c5d
00106be9,MOV RAX,qword ptr [RBP + -0x20]
00106bed,MOV RDX,qword ptr [RAX + 0x18]
00106bf1,MOV EAX,dword ptr [RBP + -0x4]
00106bf4,CDQE
00106bf6,SHL RAX,0x4
00106bfa,MOV RCX,RAX
00106bfd,LEA RAX,[0x143700]
00106c04,MOV RAX,qword ptr [RCX + RAX*0x1]
00106c08,CMP RDX,RAX
00106c0b,JZ 0x00106c9e
00106c11,MOV EAX,dword ptr [RBP + -0x4]
00106c14,CDQE
00106c16,SHL RAX,0x4
00106c1a,MOV RDX,RAX
00106c1d,LEA RAX,[0x143708]
00106c24,MOV RDX,qword ptr [RDX + RAX*0x1]
00106c28,MOV RAX,-0x8000000000000000
00106c32,CMP RDX,RAX
00106c35,JZ 0x00106c60
00106c37,MOV RAX,qword ptr [RBP + -0x20]
00106c3b,MOV RDX,qword ptr [RAX + 0x18]
00106c3f,MOV EAX,dword ptr [RBP + -0x4]
00106c42,CDQE
00106c44,SHL RAX,0x4
00106c48,MOV RCX,RAX
00106c4b,LEA RAX,[0x143708]
00106c52,MOV RAX,qword ptr [RCX + RAX*0x1]
00106c56,CMP RDX,RAX
00106c59,JLE 0x00106ca1
00106c5b,JMP 0x00106c61
00106c5d,NOP
00106c5e,JMP 0x00106c61
00106c60,NOP
00106c61,ADD dword ptr [RBP + -0x4],0x1
00106c65,CMP dword ptr [RBP + -0x4],0x0
00106c69,JLE 0x00106bc5
00106c6f,MOV RAX,qword ptr [0x0015b4a0]
00106c76,MOV qword ptr [0x0015b7e0],RAX
00106c7d,JMP 0x00106c80
00106c7f,NOP
00106c80,MOV RSI,qword ptr [RBP + -0x20]
00106c84,MOV RAX,qword ptr [RBP + -0x18]
00106c88,MOV ECX,0x1
00106c8d,LEA RDX,[0x143700]
00106c94,MOV RDI,RAX
00106c97,CALL 0x00130ec2
00106c9c,JMP 0x00106ca2
00106c9e,NOP
00106c9f,JMP 0x00106ca2
00106ca1,NOP
00106ca2,LEAVE
00106ca3,RET
00106ca4,ENDBR64
00106ca8,PUSH RBP
00106ca9,MOV RBP,RSP
00106cac,SUB RSP,0x20
00106cb0,MOV qword ptr [RBP + -0x18],RDI
00106cb4,MOV qword ptr [RBP + -0x20],RSI
00106cb8,CMP qword ptr [RBP + -0x18],0xf
00106cbd,JBE 0x00106d9c
00106cc3,MOV RDX,qword ptr [RBP + -0x20]
00106cc7,MOV RAX,qword ptr [RBP + -0x18]
00106ccb,MOV RSI,RDX
00106cce,MOV RDI,RAX
00106cd1,CALL 0x001311b3
00106cd6,MOV dword ptr [RBP + -0x4],0x0
00106cdd,JMP 0x00106d82
00106ce2,MOV RAX,qword ptr [RBP + -0x20]
00106ce6,MOV RDX,qword ptr [RAX + 0x18]
00106cea,MOV EAX,dword ptr [RBP + -0x4]
00106ced,CDQE
00106cef,SHL RAX,0x4
00106cf3,MOV RCX,RAX
00106cf6,LEA RAX,[0x143710]
00106cfd,MOV RAX,qword ptr [RCX + RAX*0x1]
00106d01,CMP RDX,RAX
00106d04,JL 0x00106d7a
00106d06,MOV RAX,qword ptr [RBP + -0x20]
00106d0a,MOV RDX,qword ptr [RAX + 0x18]
00106d0e,MOV EAX,dword ptr [RBP + -0x4]
00106d11,CDQE
00106d13,SHL RAX,0x4
00106d17,MOV RCX,RAX
00106d1a,LEA RAX,[0x143710]
00106d21,MOV RAX,qword ptr [RCX + RAX*0x1]
00106d25,CMP RDX,RAX
00106d28,JZ 0x00106dbb
00106d2e,MOV EAX,dword ptr [RBP + -0x4]
00106d31,CDQE
00106d33,SHL RAX,0x4
00106d37,MOV RDX,RAX
00106d3a,LEA RAX,[0x143718]
00106d41,MOV RDX,qword ptr [RDX + RAX*0x1]
00106d45,MOV RAX,-0x8000000000000000
00106d4f,CMP RDX,RAX
00106d52,JZ 0x00106d7d
00106d54,MOV RAX,qword ptr [RBP + -0x20]
00106d58,MOV RDX,qword ptr [RAX + 0x18]
00106d5c,MOV EAX,dword ptr [RBP + -0x4]
00106d5f,CDQE
00106d61,SHL RAX,0x4
00106d65,MOV RCX,RAX
00106d68,LEA RAX,[0x143718]
00106d6f,MOV RAX,qword ptr [RCX + RAX*0x1]
00106d73,CMP RDX,RAX
00106d76,JLE 0x00106dbe
00106d78,JMP 0x00106d7e
00106d7a,NOP
00106d7b,JMP 0x00106d7e
00106d7d,NOP
00106d7e,ADD dword ptr [RBP + -0x4],0x1
00106d82,CMP dword ptr [RBP + -0x4],0x0
00106d86,JLE 0x00106ce2
00106d8c,MOV RAX,qword ptr [0x0015b4a0]
00106d93,MOV qword ptr [0x0015b7e0],RAX
00106d9a,JMP 0x00106d9d
00106d9c,NOP
00106d9d,MOV RSI,qword ptr [RBP + -0x20]
00106da1,MOV RAX,qword ptr [RBP + -0x18]
00106da5,MOV ECX,0x1
00106daa,LEA RDX,[0x143710]
00106db1,MOV RDI,RAX
00106db4,CALL 0x00130ec2
00106db9,JMP 0x00106dbf
00106dbb,NOP
00106dbc,JMP 0x00106dbf
00106dbe,NOP
00106dbf,LEAVE
00106dc0,RET
00106dc1,ENDBR64
00106dc5,PUSH RBP
00106dc6,MOV RBP,RSP
00106dc9,SUB RSP,0x20
00106dcd,MOV qword ptr [RBP + -0x18],RDI
00106dd1,MOV qword ptr [RBP + -0x20],RSI
00106dd5,CMP qword ptr [RBP + -0x18],0xf
00106dda,JBE 0x00106eb9
00106de0,MOV RDX,qword ptr [RBP + -0x20]
00106de4,MOV RAX,qword ptr [RBP + -0x18]
00106de8,MOV RSI,RDX
00106deb,MOV RDI,RAX
00106dee,CALL 0x001311b3
00106df3,MOV dword ptr [RBP + -0x4],0x0
00106dfa,JMP 0x00106e9f
00106dff,MOV RAX,qword ptr [RBP + -0x20]
00106e03,MOV RDX,qword ptr [RAX + 0x18]
00106e07,MOV EAX,dword ptr [RBP + -0x4]
00106e0a,CDQE
00106e0c,SHL RAX,0x4
00106e10,MOV RCX,RAX
00106e13,LEA RAX,[0x143720]
00106e1a,MOV RAX,qword ptr [RCX + RAX*0x1]
00106e1e,CMP RDX,RAX
00106e21,JL 0x00106e97
00106e23,MOV RAX,qword ptr [RBP + -0x20]
00106e27,MOV RDX,qword ptr [RAX + 0x18]
00106e2b,MOV EAX,dword ptr [RBP + -0x4]
00106e2e,CDQE
00106e30,SHL RAX,0x4
00106e34,MOV RCX,RAX
00106e37,LEA RAX,[0x143720]
00106e3e,MOV RAX,qword ptr [RCX + RAX*0x1]
00106e42,CMP RDX,RAX
00106e45,JZ 0x00106ed8
