Offset,Instruction
0010614b,JMP 0x00106020
00106150,JMP qword ptr [0x001498a8]
00106156,PUSH 0x12
0010615b,JMP 0x00106020
00106160,JMP qword ptr [0x001498b0]
00106166,PUSH 0x13
0010616b,JMP 0x00106020
00106170,JMP qword ptr [0x001498b8]
00106176,PUSH 0x14
0010617b,JMP 0x00106020
00106180,JMP qword ptr [0x001498c0]
00106186,PUSH 0x15
0010618b,JMP 0x00106020
00106190,JMP qword ptr [0x001498c8]
00106196,PUSH 0x16
0010619b,JMP 0x00106020
001061a0,JMP qword ptr [0x001498d0]
001061a6,PUSH 0x17
001061ab,JMP 0x00106020
001061b0,JMP qword ptr [0x001498d8]
001061b6,PUSH 0x18
001061bb,JMP 0x00106020
001061c0,JMP qword ptr [0x001498e0]
001061c6,PUSH 0x19
001061cb,JMP 0x00106020
001061d0,JMP qword ptr [0x001498e8]
001061d6,PUSH 0x1a
001061db,JMP 0x00106020
001061e0,JMP qword ptr [0x001498f0]
001061e6,PUSH 0x1b
001061eb,JMP 0x00106020
001061f0,JMP qword ptr [0x001498f8]
001061f6,PUSH 0x1c
001061fb,JMP 0x00106020
00106200,JMP qword ptr [0x00149900]
00106206,PUSH 0x1d
0010620b,JMP 0x00106020
00106210,JMP qword ptr [0x00149908]
00106216,PUSH 0x1e
0010621b,JMP 0x00106020
00106220,JMP qword ptr [0x00149910]
00106226,PUSH 0x1f
0010622b,JMP 0x00106020
00106230,JMP qword ptr [0x00149918]
00106236,PUSH 0x20
0010623b,JMP 0x00106020
00106240,JMP qword ptr [0x00149920]
00106246,PUSH 0x21
0010624b,JMP 0x00106020
00106250,JMP qword ptr [0x00149928]
00106256,PUSH 0x22
0010625b,JMP 0x00106020
00106260,JMP qword ptr [0x00149930]
00106266,PUSH 0x23
0010626b,JMP 0x00106020
00106270,JMP qword ptr [0x00149938]
00106276,PUSH 0x24
0010627b,JMP 0x00106020
00106280,JMP qword ptr [0x00149940]
00106286,PUSH 0x25
0010628b,JMP 0x00106020
00106290,JMP qword ptr [0x00149948]
00106296,PUSH 0x26
0010629b,JMP 0x00106020
001062a0,JMP qword ptr [0x00149950]
001062a6,PUSH 0x27
001062ab,JMP 0x00106020
001062b0,JMP qword ptr [0x00149958]
001062b6,PUSH 0x28
001062bb,JMP 0x00106020
001062c0,JMP qword ptr [0x00149960]
001062c6,PUSH 0x29
001062cb,JMP 0x00106020
001062d0,JMP qword ptr [0x00149968]
001062d6,PUSH 0x2a
001062db,JMP 0x00106020
001062e0,JMP qword ptr [0x00149970]
001062e6,PUSH 0x2b
001062eb,JMP 0x00106020
001062f0,JMP qword ptr [0x00149978]
001062f6,PUSH 0x2c
001062fb,JMP 0x00106020
00106300,JMP qword ptr [0x00149980]
00106306,PUSH 0x2d
0010630b,JMP 0x00106020
00106310,JMP qword ptr [0x00149988]
00106316,PUSH 0x2e
0010631b,JMP 0x00106020
00106320,JMP qword ptr [0x00149990]
00106326,PUSH 0x2f
0010632b,JMP 0x00106020
00106330,JMP qword ptr [0x00149998]
00106336,PUSH 0x30
0010633b,JMP 0x00106020
00106340,JMP qword ptr [0x001499a0]
00106346,PUSH 0x31
0010634b,JMP 0x00106020
00106350,JMP qword ptr [0x001499a8]
00106356,PUSH 0x32
0010635b,JMP 0x00106020
00106360,JMP qword ptr [0x001499b0]
00106366,PUSH 0x33
0010636b,JMP 0x00106020
00106370,JMP qword ptr [0x001499b8]
00106376,PUSH 0x34
0010637b,JMP 0x00106020
00106380,JMP qword ptr [0x001499c0]
00106386,PUSH 0x35
0010638b,JMP 0x00106020
00106390,JMP qword ptr [0x001499c8]
00106396,PUSH 0x36
0010639b,JMP 0x00106020
001063a0,JMP qword ptr [0x001499d0]
001063a6,PUSH 0x37
001063ab,JMP 0x00106020
001063b0,JMP qword ptr [0x001499d8]
001063b6,PUSH 0x38
001063bb,JMP 0x00106020
001063c0,JMP qword ptr [0x001499e0]
001063c6,PUSH 0x39
001063cb,JMP 0x00106020
001063d0,JMP qword ptr [0x001499e8]
001063d6,PUSH 0x3a
001063db,JMP 0x00106020
001063e0,JMP qword ptr [0x001499f0]
001063e6,PUSH 0x3b
001063eb,JMP 0x00106020
001063f0,JMP qword ptr [0x001499f8]
001063f6,PUSH 0x3c
001063fb,JMP 0x00106020
00106400,JMP qword ptr [0x00149a00]
00106406,PUSH 0x3d
0010640b,JMP 0x00106020
00106410,JMP qword ptr [0x00149a08]
00106416,PUSH 0x3e
0010641b,JMP 0x00106020
00106420,JMP qword ptr [0x00149a10]
00106426,PUSH 0x3f
0010642b,JMP 0x00106020
00106430,JMP qword ptr [0x00149a18]
00106436,PUSH 0x40
0010643b,JMP 0x00106020
00106440,JMP qword ptr [0x00149a20]
00106446,PUSH 0x41
0010644b,JMP 0x00106020
00106450,JMP qword ptr [0x00149a28]
00106456,PUSH 0x42
0010645b,JMP 0x00106020
00106460,JMP qword ptr [0x00149a30]
00106466,PUSH 0x43
0010646b,JMP 0x00106020
00106470,JMP qword ptr [0x00149a38]
00106476,PUSH 0x44
0010647b,JMP 0x00106020
00106480,JMP qword ptr [0x00149a40]
00106486,PUSH 0x45
0010648b,JMP 0x00106020
00106490,JMP qword ptr [0x00149a48]
00106496,PUSH 0x46
0010649b,JMP 0x00106020
001064a0,JMP qword ptr [0x00149a50]
001064a6,PUSH 0x47
001064ab,JMP 0x00106020
001064b0,JMP qword ptr [0x00149a58]
001064b6,PUSH 0x48
001064bb,JMP 0x00106020
001064c0,JMP qword ptr [0x00149a60]
001064c6,PUSH 0x49
001064cb,JMP 0x00106020
001064d0,JMP qword ptr [0x00149a68]
001064d6,PUSH 0x4a
001064db,JMP 0x00106020
001064e0,JMP qword ptr [0x00149a70]
001064e6,PUSH 0x4b
001064eb,JMP 0x00106020
001064f0,JMP qword ptr [0x00149a78]
001064f6,PUSH 0x4c
001064fb,JMP 0x00106020
00106500,JMP qword ptr [0x00149a80]
00106506,PUSH 0x4d
0010650b,JMP 0x00106020
00106510,JMP qword ptr [0x00149a88]
00106516,PUSH 0x4e
0010651b,JMP 0x00106020
00106520,JMP qword ptr [0x00149a90]
00106526,PUSH 0x4f
0010652b,JMP 0x00106020
00106530,JMP qword ptr [0x00149a98]
00106536,PUSH 0x50
0010653b,JMP 0x00106020
00106540,JMP qword ptr [0x00149aa0]
00106546,PUSH 0x51
0010654b,JMP 0x00106020
00106550,JMP qword ptr [0x00149aa8]
00106556,PUSH 0x52
0010655b,JMP 0x00106020
00106560,JMP qword ptr [0x00149ab0]
00106566,PUSH 0x53
0010656b,JMP 0x00106020
00106570,JMP qword ptr [0x00149ab8]
00106576,PUSH 0x54
0010657b,JMP 0x00106020
00106580,JMP qword ptr [0x00149ac0]
00106586,PUSH 0x55
0010658b,JMP 0x00106020
00106590,JMP qword ptr [0x00149ac8]
00106596,PUSH 0x56
0010659b,JMP 0x00106020
001065a0,JMP qword ptr [0x00149ad0]
001065a6,PUSH 0x57
001065ab,JMP 0x00106020
001065b0,JMP qword ptr [0x00149ad8]
001065b6,PUSH 0x58
001065bb,JMP 0x00106020
001065c0,JMP qword ptr [0x00149ae0]
001065c6,PUSH 0x59
001065cb,JMP 0x00106020
001065d0,JMP qword ptr [0x00149ae8]
001065d6,PUSH 0x5a
001065db,JMP 0x00106020
001065e0,JMP qword ptr [0x00149af0]
001065e6,PUSH 0x5b
001065eb,JMP 0x00106020
001065f0,JMP qword ptr [0x00149af8]
001065f6,PUSH 0x5c
001065fb,JMP 0x00106020
00106600,JMP qword ptr [0x00149b00]
00106606,PUSH 0x5d
0010660b,JMP 0x00106020
00106610,JMP qword ptr [0x00149b08]
00106616,PUSH 0x5e
0010661b,JMP 0x00106020
00106620,JMP qword ptr [0x00149b10]
00106626,PUSH 0x5f
0010662b,JMP 0x00106020
00106630,JMP qword ptr [0x00149b18]
00106636,PUSH 0x60
0010663b,JMP 0x00106020
00106640,JMP qword ptr [0x00149b20]
00106646,PUSH 0x61
0010664b,JMP 0x00106020
00106650,JMP qword ptr [0x00149b28]
00106656,PUSH 0x62
0010665b,JMP 0x00106020
00106660,JMP qword ptr [0x00149b30]
00106666,PUSH 0x63
0010666b,JMP 0x00106020
00106670,JMP qword ptr [0x00149b38]
00106676,PUSH 0x64
0010667b,JMP 0x00106020
00106680,JMP qword ptr [0x00149b40]
00106686,PUSH 0x65
0010668b,JMP 0x00106020
00106690,JMP qword ptr [0x00149b48]
00106696,PUSH 0x66
0010669b,JMP 0x00106020
001066a0,JMP qword ptr [0x00149b50]
001066a6,PUSH 0x67
001066ab,JMP 0x00106020
001066b0,JMP qword ptr [0x00149b58]
001066b6,PUSH 0x68
001066bb,JMP 0x00106020
001066c0,JMP qword ptr [0x00149b60]
001066c6,PUSH 0x69
001066cb,JMP 0x00106020
001066d0,JMP qword ptr [0x00149b68]
001066d6,PUSH 0x6a
001066db,JMP 0x00106020
001066e0,JMP qword ptr [0x00149b70]
001066e6,PUSH 0x6b
001066eb,JMP 0x00106020
001066f0,JMP qword ptr [0x00149b78]
001066f6,PUSH 0x6c
001066fb,JMP 0x00106020
00106700,JMP qword ptr [0x00149b80]
00106706,PUSH 0x6d
0010670b,JMP 0x00106020
00106710,JMP qword ptr [0x00149b88]
00106716,PUSH 0x6e
0010671b,JMP 0x00106020
00106720,JMP qword ptr [0x00149b90]
00106726,PUSH 0x6f
0010672b,JMP 0x00106020
00106730,JMP qword ptr [0x00149b98]
00106736,PUSH 0x70
0010673b,JMP 0x00106020
00106740,JMP qword ptr [0x00149ba0]
00106746,PUSH 0x71
0010674b,JMP 0x00106020
00106750,JMP qword ptr [0x00149ba8]
00106756,PUSH 0x72
0010675b,JMP 0x00106020
00106760,JMP qword ptr [0x00149bb0]
00106766,PUSH 0x73
0010676b,JMP 0x00106020
00106770,JMP qword ptr [0x00149bb8]
00106776,PUSH 0x74
0010677b,JMP 0x00106020
00106780,JMP qword ptr [0x00149bc0]
00106786,PUSH 0x75
0010678b,JMP 0x00106020
00106790,JMP qword ptr [0x00149bc8]
00106796,PUSH 0x76
0010679b,JMP 0x00106020
001067a0,JMP qword ptr [0x00149bd0]
001067a6,PUSH 0x77
001067ab,JMP 0x00106020
001067b0,JMP qword ptr [0x00149bd8]
001067b6,PUSH 0x78
001067bb,JMP 0x00106020
001067c0,JMP qword ptr [0x00149be0]
001067c6,PUSH 0x79
001067cb,JMP 0x00106020
001067d0,JMP qword ptr [0x00149be8]
001067d6,PUSH 0x7a
001067db,JMP 0x00106020
001067e0,JMP qword ptr [0x00149bf0]
001067e6,PUSH 0x7b
001067eb,JMP 0x00106020
001067f0,JMP qword ptr [0x00149bf8]
001067f6,PUSH 0x7c
001067fb,JMP 0x00106020
00106800,JMP qword ptr [0x00149c00]
00106806,PUSH 0x7d
0010680b,JMP 0x00106020
00106810,JMP qword ptr [0x00149c08]
00106816,PUSH 0x7e
0010681b,JMP 0x00106020
00106820,JMP qword ptr [0x00149c10]
00106826,PUSH 0x7f
0010682b,JMP 0x00106020
00106830,JMP qword ptr [0x00149c18]
00106836,PUSH 0x80
0010683b,JMP 0x00106020
00106840,JMP qword ptr [0x00149c20]
00106846,PUSH 0x81
0010684b,JMP 0x00106020
00106850,JMP qword ptr [0x00149c28]
00106856,PUSH 0x82
0010685b,JMP 0x00106020
00106860,JMP qword ptr [0x00149c30]
00106866,PUSH 0x83
0010686b,JMP 0x00106020
00106870,JMP qword ptr [0x00149c38]
00106876,PUSH 0x84
0010687b,JMP 0x00106020
00106880,JMP qword ptr [0x00149c40]
00106886,PUSH 0x85
0010688b,JMP 0x00106020
00106890,JMP qword ptr [0x00149c48]
00106896,PUSH 0x86
0010689b,JMP 0x00106020
001068a0,JMP qword ptr [0x00149c50]
001068a6,PUSH 0x87
001068ab,JMP 0x00106020
001068b0,JMP qword ptr [0x00149c58]
001068b6,PUSH 0x88
001068bb,JMP 0x00106020
001068c0,JMP qword ptr [0x00149c60]
001068c6,PUSH 0x89
001068cb,JMP 0x00106020
001068d0,JMP qword ptr [0x00149c68]
001068d6,PUSH 0x8a
001068db,JMP 0x00106020
001068e0,JMP qword ptr [0x00149c70]
001068e6,PUSH 0x8b
001068eb,JMP 0x00106020
001068f0,JMP qword ptr [0x00149c78]
001068f6,PUSH 0x8c
001068fb,JMP 0x00106020
00106900,JMP qword ptr [0x00149c80]
00106906,PUSH 0x8d
0010690b,JMP 0x00106020
00106910,JMP qword ptr [0x00149c88]
00106916,PUSH 0x8e
0010691b,JMP 0x00106020
00106920,JMP qword ptr [0x00149c90]
00106926,PUSH 0x8f
0010692b,JMP 0x00106020
00106930,JMP qword ptr [0x00149c98]
00106936,PUSH 0x90
0010693b,JMP 0x00106020
00106940,JMP qword ptr [0x00149ca0]
00106946,PUSH 0x91
0010694b,JMP 0x00106020
00106950,JMP qword ptr [0x00149ca8]
00106956,PUSH 0x92
0010695b,JMP 0x00106020
00106960,JMP qword ptr [0x00149cb0]
00106966,PUSH 0x93
0010696b,JMP 0x00106020
00106970,JMP qword ptr [0x00149cb8]
00106976,PUSH 0x94
0010697b,JMP 0x00106020
00106980,JMP qword ptr [0x00149cc0]
00106986,PUSH 0x95
0010698b,JMP 0x00106020
00106990,JMP qword ptr [0x00149cc8]
00106996,PUSH 0x96
0010699b,JMP 0x00106020
001069a0,JMP qword ptr [0x00149cd0]
001069a6,PUSH 0x97
001069ab,JMP 0x00106020
001069b0,JMP qword ptr [0x00149cd8]
001069b6,PUSH 0x98
001069bb,JMP 0x00106020
001069c0,JMP qword ptr [0x00149ce0]
001069c6,PUSH 0x99
001069cb,JMP 0x00106020
001069d0,JMP qword ptr [0x00149ce8]
001069d6,PUSH 0x9a
001069db,JMP 0x00106020
001069e0,JMP qword ptr [0x00149cf0]
001069e6,PUSH 0x9b
001069eb,JMP 0x00106020
001069f0,JMP qword ptr [0x00149cf8]
001069f6,PUSH 0x9c
001069fb,JMP 0x00106020
00106a00,JMP qword ptr [0x00149d00]
00106a06,PUSH 0x9d
00106a0b,JMP 0x00106020
00106a10,JMP qword ptr [0x00149d08]
00106a16,PUSH 0x9e
00106a1b,JMP 0x00106020
00106a20,JMP qword ptr [0x00149d10]
00106a26,PUSH 0x9f
00106a2b,JMP 0x00106020
00106a30,JMP qword ptr [0x00149d18]
00106a36,PUSH 0xa0
00106a3b,JMP 0x00106020
00106a40,JMP qword ptr [0x00149d20]
00106a46,PUSH 0xa1
00106a4b,JMP 0x00106020
00106a50,JMP qword ptr [0x00149d28]
00106a56,PUSH 0xa2
00106a5b,JMP 0x00106020
00106a60,JMP qword ptr [0x00149d30]
00106a66,PUSH 0xa3
00106a6b,JMP 0x00106020
00106a70,JMP qword ptr [0x00149d38]
00106a76,PUSH 0xa4
00106a7b,JMP 0x00106020
00106a80,JMP qword ptr [0x00149d40]
00106a86,PUSH 0xa5
00106a8b,JMP 0x00106020
00106a90,JMP qword ptr [0x00149d48]
00106a96,PUSH 0xa6
00106a9b,JMP 0x00106020
00106aa0,JMP qword ptr [0x00149d50]
00106aa6,PUSH 0xa7
00106aab,JMP 0x00106020
00106ab0,JMP qword ptr [0x00149d58]
00106ab6,PUSH 0xa8
00106abb,JMP 0x00106020
00106ac0,JMP qword ptr [0x00149d60]
00106ac6,PUSH 0xa9
00106acb,JMP 0x00106020
00106ad0,JMP qword ptr [0x00149d68]
00106ad6,PUSH 0xaa
00106adb,JMP 0x00106020
00106ae0,JMP qword ptr [0x00149d70]
00106ae6,PUSH 0xab
00106aeb,JMP 0x00106020
00106af0,JMP qword ptr [0x00149e10]
00106af8,JMP qword ptr [0x00149f10]
00106b00,JMP qword ptr [0x00149fd8]
00106b40,MOV RAX,qword ptr [0x00000018]
00106b48,UD2
00106b50,ENDBR64
00106b54,PUSH R15
00106b56,MOV ECX,0xe8
00106b5b,PUSH R14
00106b5d,PUSH R13
00106b5f,PUSH R12
00106b61,MOV R12D,EDI
00106b64,PUSH RBP
00106b65,MOV RBP,RSI
00106b68,LEA RSI,[0x14a080]
00106b6f,PUSH RBX
00106b70,SUB RSP,0x858
00106b77,MOV RAX,qword ptr FS:[0x28]
00106b80,MOV qword ptr [RSP + 0x848],RAX
00106b88,XOR EAX,EAX
00106b8a,LEA R13,[RSP + 0x100]
00106b92,LEA RDX,[RSP + 0x4a]
00106b97,MOV RDI,R13
00106b9a,MOVSQ.REP RDI,RSI
00106b9d,MOV ESI,0x5603
00106ba2,MOV EDI,0x1
00106ba7,CALL 0x00106450
00106bac,LEA RSI,[0x14b1c0]
00106bb3,TEST EAX,EAX
00106bb5,SETZ byte ptr [0x0014b007]
00106bbc,XOR EDI,EDI
00106bbe,CALL 0x00106860
00106bc3,XOR EDX,EDX
00106bc5,XOR EDI,EDI
00106bc7,XOR EAX,EAX
00106bc9,MOV ESI,0x3
00106bce,CALL 0x00138070
00106bd3,CMP EAX,-0x1
00106bd6,JZ 0x00106beb
00106bd8,AND AH,0xf7
00106bdb,MOV ESI,0x4
00106be0,XOR EDI,EDI
00106be2,MOV EDX,EAX
00106be4,XOR EAX,EAX
00106be6,CALL 0x00138070
00106beb,LEA R15,[0x13b2a3]
00106bf2,MOV EDI,0x6
00106bf7,MOV RSI,R15
00106bfa,CALL 0x001067d0
00106bff,TEST RAX,RAX
00106c02,JZ 0x00106c25
00106c04,MOV EDI,0xe
00106c09,CALL 0x001382e0
00106c0e,LEA RSI,[0x13a819]
00106c15,MOV RDI,RAX
00106c18,CALL 0x00106550
00106c1d,TEST EAX,EAX
00106c1f,JZ 0x00106eaa
00106c25,LEA RBX,[0x13a831]
00106c2c,LEA RSI,[0x13a81f]
00106c33,MOV RDI,RBX
00106c36,CALL 0x00106300
00106c3b,MOV RDI,RBX
00106c3e,CALL 0x001062d0
00106c43,MOV RDI,qword ptr [RBP]
00106c47,OR dword ptr [0x0014afa0],0x10
00106c4e,CALL 0x0012f830
00106c53,CMP byte ptr [RAX],0x72
00106c56,JNZ 0x00106c62
00106c58,OR dword ptr [0x0014afa0],0x200000
00106c62,MOV dword ptr [RSP + 0x10],0xfffffffe
00106c6a,LEA R14,[0x13ea68]
00106c71,LEA RBX,[0x13f7b8]
00106c78,MOV byte ptr [RSP + 0x18],0x0
00106c7d,MOV byte ptr [RSP + 0x8],0x0
00106c82,NOP dword ptr CS:[RAX + RAX*0x1]
00106c8d,NOP dword ptr [RAX]
00106c90,XOR R8D,R8D
00106c93,MOV RCX,R13
00106c96,MOV RDX,R14
00106c99,MOV RSI,RBP
00106c9c,MOV EDI,R12D
00106c9f,CALL 0x00106390
00106ca4,TEST EAX,EAX
00106ca6,JLE 0x00106cbe
00106ca8,SUB EAX,0x25
00106cab,CMP EAX,0x55
00106cae,JA 0x00106e77
00106cb4,MOVSXD RAX,dword ptr [RBX + RAX*0x4]
00106cb8,ADD RAX,RBX
00106cbb,JMP RAX
00106cbe,LEA RDI,[0x13a853]
00106cc5,CALL 0x001060a0
00106cca,TEST RAX,RAX
00106ccd,JZ 0x00107fcf
00106cd3,CALL 0x001067a0
00106cd8,TEST RAX,RAX
00106cdb,JZ 0x00107253
00106ce1,CALL 0x00106260
00106ce6,TEST AL,AL
00106ce8,JNZ 0x00107f6e
00106cee,LEA RDI,[0x13a863]
00106cf5,CALL 0x001060a0
00106cfa,TEST RAX,RAX
00106cfd,SETNZ byte ptr [0x0014ae0a]
00106d04,CALL 0x001133c0
00106d09,CMP byte ptr [RSP + 0x8],0x0
00106d0e,JZ 0x00107ddb
00106d14,CMP dword ptr [RSP + 0x10],0x0
00106d19,MOV EDX,dword ptr [0x0014afa4]
00106d1f,JNZ 0x00107c84
00106d25,AND DH,0xfe
00106d28,MOV dword ptr [0x0014afa4],EDX
00106d2e,MOV EAX,dword ptr [0x0014afa0]
00106d34,TEST EAX,0x10000000
00106d39,JZ 0x00106d45
00106d3b,MOV dword ptr [0x0014a028],0x200000
00106d45,TEST EAX,0x200000
00106d4a,JZ 0x00106d57
00106d4c,AND EAX,0xbfeeffff
00106d51,MOV dword ptr [0x0014afa0],EAX
00106d57,TEST AH,0x40
00106d5a,JZ 0x00106d64
00106d5c,AND AL,0x7f
00106d5e,MOV dword ptr [0x0014afa0],EAX
00106d64,TEST EDX,0x40000
00106d6a,JZ 0x00106d76
00106d6c,AND dword ptr [0x0014afa0],0xfff7ffff
00106d76,AND EDX,0x20000
00106d7c,JZ 0x00106d85
00106d7e,OR dword ptr [0x0014afa0],0x8
00106d85,CALL 0x0011b3c0
00106d8a,MOV EAX,dword ptr [0x0014afa0]
00106d90,TEST EAX,0x40100000
00106d95,JNZ 0x00107f92
00106d9b,TEST EAX,0x100000
00106da0,JNZ 0x00107f82
00106da6,TEST EAX,0x40000000
00106dab,JNZ 0x00107f78
00106db1,CMP qword ptr [0x0014ae30],0x0
00106db9,JZ 0x00106dc8
00106dbb,TEST byte ptr [0x0014afa2],0x20
00106dc2,JZ 0x0010818f
00106dc8,CMP qword ptr [0x0014ae28],0x0
00106dd0,JZ 0x00106dd7
00106dd2,CALL 0x001102d0
00106dd7,CMP qword ptr [0x0014ae90],0x0
00106ddf,JZ 0x00108199
00106de5,CMP qword ptr [0x0014ae88],0x0
00106ded,JZ 0x001081cc
00106df3,MOV RSI,qword ptr [0x0014ae80]
00106dfa,TEST RSI,RSI
00106dfd,JZ 0x001081b1
00106e03,LEA R13,[0x14ae40]
00106e0a,MOV EDX,0x1
00106e0f,MOV RDI,R13
00106e12,CALL 0x001064c0
00106e17,MOV EBX,EAX
00106e19,TEST EAX,EAX
00106e1b,JZ 0x00107317
00106e21,XOR ECX,ECX
00106e23,XOR EDX,EDX
00106e25,MOV RSI,R13
00106e28,MOV EDI,EAX
00106e2a,CALL 0x001065e0
00106e2f,MOV RDI,RAX
00106e32,MOV R12,RAX
00106e35,CALL 0x0012fd30
00106e3a,MOV EDI,EBX
00106e3c,MOV RCX,R12
00106e3f,MOV RSI,R13
00106e42,MOV RDX,RAX
00106e45,MOV RBP,RAX
00106e48,CALL 0x001065e0
00106e4d,MOV RBX,qword ptr [0x0014ae80]
00106e54,MOV EDX,0x5
00106e59,XOR EDI,EDI
00106e5b,LEA RSI,[0x13a892]
00106e62,CALL 0x00106320
00106e67,MOV RDX,RBP
00106e6a,MOV RSI,RBX
00106e6d,MOV RDI,RAX
00106e70,XOR EAX,EAX
00106e72,CALL 0x0011e3b0
00106e77,MOV RBX,qword ptr [RBP]
00106e7b,MOV EDX,0x5
00106e80,LEA RSI,[0x13ea38]
00106e87,XOR EDI,EDI
00106e89,CALL 0x00106320
00106e8e,MOV EDI,0x1
00106e93,MOV RSI,RAX
00106e96,MOV RDX,RBX
00106e99,XOR EAX,EAX
00106e9b,CALL 0x001067e0
00106ea0,MOV EDI,0x1
00106ea5,CALL 0x001069c0
00106eaa,CALL 0x00109cc0
00106eaf,JMP 0x00106c25
00106eb4,CMP byte ptr [RSP + 0x8],0x0
00106eb9,JZ 0x00107daa
00106ebf,CMP qword ptr [0x0014ae18],0x0
00106ec7,JZ 0x00106ece
00106ec9,CALL 0x0011f270
00106ece,XOR EDI,EDI
00106ed0,CALL 0x001069c0
00106ed5,MOV RSI,qword ptr [0x0014ab00]
00106edc,MOV RDI,qword ptr [0x0014ae20]
00106ee3,CALL 0x0012fdb0
00106ee8,MOV qword ptr [0x0014ae20],RAX
00106eef,JMP 0x00106c90
00106ef4,OR dword ptr [0x0014afa0],0x200
00106efe,JMP 0x00106c90
00106f03,OR dword ptr [0x0014afa4],0x2
00106f0a,JMP 0x00106c90
00106f0f,OR dword ptr [0x0014afa0],0x40
00106f16,JMP 0x00106c90
00106f1b,OR dword ptr [0x0014afa0],0x400
00106f25,JMP 0x00106c90
00106f2a,OR dword ptr [0x0014afa4],0x10
00106f31,JMP 0x00106c90
00106f36,OR dword ptr [0x0014afa0],0x80
00106f40,JMP 0x00106c90
00106f45,OR dword ptr [0x0014afa4],0x1
00106f4c,JMP 0x00106c90
00106f51,MOV RSI,qword ptr [0x0014ab00]
00106f58,MOV RDI,qword ptr [0x0014ae28]
00106f5f,CALL 0x0012fdb0
00106f64,MOV qword ptr [0x0014ae28],RAX
00106f6b,JMP 0x00106c90
00106f70,OR dword ptr [0x0014afa0],0x80000
00106f7a,JMP 0x00106c90
00106f7f,OR dword ptr [0x0014afa4],0x800
00106f89,JMP 0x00106c90
00106f8e,MOV RDI,qword ptr [0x0014ab00]
00106f95,LEA RSI,[0x14a040]
00106f9c,CALL 0x0012f950
00106fa1,MOV byte ptr [RSP + 0x18],AL
00106fa5,TEST AL,AL
00106fa7,JNZ 0x00106c90
00106fad,MOV RBX,qword ptr [0x0014ab00]
00106fb4,MOV EDX,0x5
00106fb9,LEA RSI,[0x13ea10]
00106fc0,JMP 0x00107222
00106fc5,OR dword ptr [0x0014afa0],0x2000000
00106fcf,JMP 0x00106c90
00106fd4,CALL 0x0011f1c0
00106fd9,XOR EDI,EDI
00106fdb,CALL 0x001069c0
00106fe0,OR dword ptr [0x0014afa0],0x4000000
00106fea,JMP 0x00106c90
00106fef,MOV RSI,qword ptr [0x0014ab00]
00106ff6,MOV RDI,qword ptr [0x0014ae38]
00106ffd,CALL 0x0012fdb0
00107002,MOV qword ptr [0x0014ae38],RAX
00107009,JMP 0x00106c90
0010700e,MOV RSI,qword ptr [0x0014ab00]
00107015,MOV RDI,qword ptr [0x0014ae10]
0010701c,CALL 0x0012fdb0
00107021,MOV qword ptr [0x0014ae10],RAX
00107028,JMP 0x00106c90
0010702d,OR dword ptr [0x0014afa4],0x80
00107037,JMP 0x00106c90
0010703c,OR dword ptr [0x0014afa4],0x10000
00107046,JMP 0x00106c90
0010704b,OR dword ptr [0x0014afa4],0x20
00107052,JMP 0x00106c90
00107057,OR dword ptr [0x0014afa0],0x4
0010705e,JMP 0x00106c90
