Offset,Instruction
001034ab,JMP 0x00103020
001034b0,JMP qword ptr [0x0011fe18]
001034b6,PUSH 0x48
001034bb,JMP 0x00103020
001034c0,JMP qword ptr [0x0011fe20]
001034c6,PUSH 0x49
001034cb,JMP 0x00103020
001034d0,JMP qword ptr [0x0011fe28]
001034d6,PUSH 0x4a
001034db,JMP 0x00103020
001034e0,JMP qword ptr [0x0011fe30]
001034e6,PUSH 0x4b
001034eb,JMP 0x00103020
001034f0,JMP qword ptr [0x0011fe38]
001034f6,PUSH 0x4c
001034fb,JMP 0x00103020
00103500,JMP qword ptr [0x0011fe40]
00103506,PUSH 0x4d
0010350b,JMP 0x00103020
00103510,JMP qword ptr [0x0011fe48]
00103516,PUSH 0x4e
0010351b,JMP 0x00103020
00103520,JMP qword ptr [0x0011fe50]
00103526,PUSH 0x4f
0010352b,JMP 0x00103020
00103530,JMP qword ptr [0x0011fe58]
00103536,PUSH 0x50
0010353b,JMP 0x00103020
00103540,JMP qword ptr [0x0011fe60]
00103546,PUSH 0x51
0010354b,JMP 0x00103020
00103550,JMP qword ptr [0x0011fe68]
00103556,PUSH 0x52
0010355b,JMP 0x00103020
00103560,JMP qword ptr [0x0011fe70]
00103566,PUSH 0x53
0010356b,JMP 0x00103020
00103570,JMP qword ptr [0x0011fe78]
00103576,PUSH 0x54
0010357b,JMP 0x00103020
00103580,JMP qword ptr [0x0011fe80]
00103586,PUSH 0x55
0010358b,JMP 0x00103020
00103590,JMP qword ptr [0x0011fe88]
00103596,PUSH 0x56
0010359b,JMP 0x00103020
001035a0,JMP qword ptr [0x0011fe90]
001035a6,PUSH 0x57
001035ab,JMP 0x00103020
001035b0,JMP qword ptr [0x0011fe98]
001035b6,PUSH 0x58
001035bb,JMP 0x00103020
001035c0,JMP qword ptr [0x0011fea0]
001035c6,PUSH 0x59
001035cb,JMP 0x00103020
001035d0,JMP qword ptr [0x0011fea8]
001035d6,PUSH 0x5a
001035db,JMP 0x00103020
001035e0,JMP qword ptr [0x0011feb0]
001035e6,PUSH 0x5b
001035eb,JMP 0x00103020
001035f0,JMP qword ptr [0x0011feb8]
001035f6,PUSH 0x5c
001035fb,JMP 0x00103020
00103600,JMP qword ptr [0x0011fec0]
00103606,PUSH 0x5d
0010360b,JMP 0x00103020
00103610,JMP qword ptr [0x0011fec8]
00103616,PUSH 0x5e
0010361b,JMP 0x00103020
00103620,JMP qword ptr [0x0011fed0]
00103626,PUSH 0x5f
0010362b,JMP 0x00103020
00103630,JMP qword ptr [0x0011fed8]
00103636,PUSH 0x60
0010363b,JMP 0x00103020
00103640,JMP qword ptr [0x0011fee0]
00103646,PUSH 0x61
0010364b,JMP 0x00103020
00103650,JMP qword ptr [0x0011fee8]
00103656,PUSH 0x62
0010365b,JMP 0x00103020
00103660,JMP qword ptr [0x0011fef0]
00103666,PUSH 0x63
0010366b,JMP 0x00103020
00103670,JMP qword ptr [0x0011fef8]
00103676,PUSH 0x64
0010367b,JMP 0x00103020
00103680,JMP qword ptr [0x0011ff00]
00103686,PUSH 0x65
0010368b,JMP 0x00103020
00103690,JMP qword ptr [0x0011ff08]
00103696,PUSH 0x66
0010369b,JMP 0x00103020
001036a0,JMP qword ptr [0x0011ff10]
001036a6,PUSH 0x67
001036ab,JMP 0x00103020
001036b0,JMP qword ptr [0x0011ff18]
001036b6,PUSH 0x68
001036bb,JMP 0x00103020
001036c0,JMP qword ptr [0x0011ff20]
001036c6,PUSH 0x69
001036cb,JMP 0x00103020
001036d0,JMP qword ptr [0x0011ff28]
001036d6,PUSH 0x6a
001036db,JMP 0x00103020
001036e0,JMP qword ptr [0x0011ff30]
001036e6,PUSH 0x6b
001036eb,JMP 0x00103020
001036f0,JMP qword ptr [0x0011ff38]
001036f6,PUSH 0x6c
001036fb,JMP 0x00103020
00103700,JMP qword ptr [0x0011ff40]
00103706,PUSH 0x6d
0010370b,JMP 0x00103020
00103710,JMP qword ptr [0x0011ff48]
00103716,PUSH 0x6e
0010371b,JMP 0x00103020
00103720,JMP qword ptr [0x0011ff50]
00103726,PUSH 0x6f
0010372b,JMP 0x00103020
00103730,JMP qword ptr [0x0011ff58]
00103736,PUSH 0x70
0010373b,JMP 0x00103020
00103740,JMP qword ptr [0x0011ff60]
00103746,PUSH 0x71
0010374b,JMP 0x00103020
00103750,JMP qword ptr [0x0011ff68]
00103756,PUSH 0x72
0010375b,JMP 0x00103020
00103760,JMP qword ptr [0x0011ff70]
00103766,PUSH 0x73
0010376b,JMP 0x00103020
00103770,JMP qword ptr [0x0011ff78]
00103776,PUSH 0x74
0010377b,JMP 0x00103020
00103780,JMP qword ptr [0x0011ff80]
00103786,PUSH 0x75
0010378b,JMP 0x00103020
00103790,JMP qword ptr [0x0011ff88]
00103796,PUSH 0x76
0010379b,JMP 0x00103020
001037a0,JMP qword ptr [0x0011ff90]
001037a6,PUSH 0x77
001037ab,JMP 0x00103020
001037b0,JMP qword ptr [0x0011ff98]
001037b6,PUSH 0x78
001037bb,JMP 0x00103020
001037c0,JMP qword ptr [0x0011ffa0]
001037c6,PUSH 0x79
001037cb,JMP 0x00103020
001037d0,JMP qword ptr [0x0011ffb8]
001037d8,JMP qword ptr [0x0011ffd0]
001037e0,JMP qword ptr [0x0011ffd8]
001037e8,JMP qword ptr [0x0011ffe0]
00103800,ENDBR64
00103804,PUSH R15
00103806,LEA RAX,[0x147fa0]
0010380d,PUSH R14
0010380f,PUSH R13
00103811,PUSH R12
00103813,PUSH RBP
00103814,MOV EBP,EDI
00103816,PUSH RBX
00103817,SUB RSP,0x178
0010381e,MOV R13,qword ptr [RSI]
00103821,MOVQ XMM7,qword ptr [0x0011f7a0]
00103829,MOV RBX,qword ptr FS:[0x28]
00103832,MOV qword ptr [RSP + 0x168],RBX
0010383a,MOV RBX,RSI
0010383d,PUNPCKLQDQ XMM7,XMM7
00103841,MOVAPS xmmword ptr [RSP + 0x10],XMM7
00103846,MOVQ XMM7,RAX
0010384b,PUNPCKLQDQ XMM7,XMM7
0010384f,MOVAPS xmmword ptr [RSP],XMM7
00103853,CALL 0x00103380
00103858,LEA RDI,[0x116940]
0010385f,MOV R12D,EAX
00103862,CALL 0x001170a0
00103867,MOV RDI,R13
0010386a,MOV ESI,0x2f
0010386f,CALL 0x00103340
00103874,TEST RAX,RAX
00103877,LEA RDX,[RAX + 0x1]
0010387b,CMOVNZ R13,RDX
0010387f,MOV qword ptr [0x0014c640],R13
00103886,CALL 0x00114b30
0010388b,XOR ESI,ESI
0010388d,XOR EDI,EDI
0010388f,CALL 0x00103580
00103894,MOV RDI,qword ptr [0x00121560]
0010389b,CALL 0x00103040
001038a0,MOV EDI,EAX
001038a2,CALL 0x001031a0
001038a7,MOV dword ptr [0x0012064c],EAX
001038ad,TEST EAX,EAX
001038af,JS 0x001038cb
001038b1,MOV RDX,qword ptr [0x00121560]
001038b8,LEA RSI,[0x118d8a]
001038bf,LEA RDI,[0x11827a]
001038c6,CALL 0x00103660
001038cb,CALL 0x001032b0
001038d0,MOV qword ptr [0x0014c1a8],RAX
001038d7,MOV RAX,qword ptr [0x0014c710]
001038de,MOV qword ptr [0x0014c198],RAX
001038e5,CMP R12D,0x2060a
001038ec,JLE 0x001038fc
001038ee,MOV RAX,qword ptr [0x0014c718]
001038f5,MOV qword ptr [0x0014c198],RAX
001038fc,LEA RDI,[0x144950]
00103903,CALL 0x00103780
00103908,TEST EAX,EAX
0010390a,JZ 0x00104fcc
00103910,MOV dword ptr [0x0014c1a4],0x1
0010391a,MOV dword ptr [0x00144930],0x1
00103924,LEA RDI,[0x144940]
0010392b,CALL 0x00103310
00103930,TEST EAX,EAX
00103932,JNZ 0x00104113
00103938,MOV EDI,0x158
0010393d,CALL 0x00106640
00103942,MOV EDX,0x56
00103947,LEA RDI,[0x144970]
0010394e,MOV dword ptr [0x00144968],0x56
00103958,MOV RSI,RAX
0010395b,MOV qword ptr [0x00144960],RAX
00103962,CALL 0x001034a0
00103967,TEST EAX,EAX
00103969,JNZ 0x00105651
0010396f,MOV EDI,0x28
00103974,CALL 0x00106640
00103979,MOV EDI,0x28
0010397e,MOV qword ptr [0x00144980],RAX
00103985,CALL 0x00106640
0010398a,MOV EDI,0x186a0
0010398f,MOV qword ptr [0x00144978],RAX
00103996,CALL 0x00103390
0010399b,MOVDQA XMM6,xmmword ptr [RSP + 0x10]
001039a1,XOR EDX,EDX
001039a3,MOVDQA XMM4,xmmword ptr [0x0011d170]
001039ab,MOVDQA XMM3,xmmword ptr [0x0011d180]
001039b3,LEA RAX,[0x1452ec]
001039ba,MOV R9,-0x7ec
001039c1,LEA R8,[0x1206a0]
001039c8,PADDQ XMM4,XMM6
001039cc,LEA RCX,[RAX + -0x7ec]
001039d3,PADDQ XMM3,XMM6
001039d7,PADDQ XMM6,xmmword ptr [0x0011d190]
001039df,SUB R9,RCX
001039e2,MOVDQA XMM1,XMM6
001039e6,LEA RCX,[R9 + RAX*0x1]
001039ea,ADD EDX,0x1
001039ed,LEA RSI,[R8 + 0x14]
001039f1,MOVDQA XMM5,xmmword ptr [RSP]
001039f6,MOV dword ptr [RAX + -0x1b8],EDX
001039fc,MOVQ XMM0,RCX
00103a01,MOV ECX,0x46
00103a06,LEA RDI,[RAX + -0x3ec]
00103a0d,MOVSQ.REP RDI,RSI
00103a10,PUNPCKLQDQ XMM0,XMM0
00103a14,MOVDQA XMM2,XMM4
00103a18,ADD R8,0x234
00103a1f,PADDQ XMM2,XMM0
00103a23,MOV ECX,dword ptr [RSI]
00103a25,MOV dword ptr [RDI],ECX
00103a27,LEA RCX,[RAX + 0x2f4]
00103a2e,MOVUPS xmmword ptr [RAX + 0x27c],XMM2
00103a35,MOVDQA XMM2,XMM3
00103a39,MOV qword ptr [RAX + 0x2e4],RCX
00103a40,PADDQ XMM2,XMM0
00103a44,LEA RCX,[RAX + -0x12cc]
00103a4b,PADDQ XMM0,XMM1
00103a4f,MOV qword ptr [RAX + 0x2ac],RAX
00103a56,ADD RAX,0xae0
00103a5c,MOVUPS xmmword ptr [RAX + -0x874],XMM5
00103a63,MOVUPS xmmword ptr [RAX + -0x854],XMM2
00103a6a,MOVUPS xmmword ptr [RAX + -0x844],XMM0
00103a71,MOV qword ptr [RAX + -0x7f4],RCX
00103a78,CMP EDX,0x4
00103a7b,JNZ 0x001039e6
00103a81,LEA RAX,[0x144b00]
00103a88,LEA RCX,[RAX + 0x20a0]
00103a8f,MOV qword ptr [0x00147670],RAX
00103a96,MOV qword ptr [0x00144ae0],RAX
00103a9d,LEA RAX,[0x1443e0]
00103aa4,MOV qword ptr [0x001455d8],RCX
00103aab,LEA RCX,[RAX + 0x4c8]
00103ab2,MOV qword ptr [RAX + 0x108],RAX
00103ab9,LEA RDX,[RAX + 0x88]
00103ac0,ADD RAX,0x110
00103ac6,MOV qword ptr [RDX + 0x108],RDX
00103acd,MOV qword ptr [RAX + 0x108],RAX
00103ad4,LEA RAX,[RDX + 0x110]
00103adb,CMP RCX,RAX
00103ade,JNZ 0x00103ab2
00103ae0,LEA R13,[0x118e06]
00103ae7,LEA RDI,[0x118284]
00103aee,MOV qword ptr [0x00144460],RCX
00103af5,MOV RSI,R13
00103af8,MOV dword ptr [RSP + 0x30],0x40400000
00103b00,CALL 0x00103180
00103b05,MOV R12,RAX
00103b08,TEST RAX,RAX
00103b0b,JZ 0x00103b69
00103b0d,LEA R14,[RSP + 0xe0]
00103b15,MOV RDX,RAX
00103b18,MOV ESI,0x80
00103b1d,MOV RDI,R14
00103b20,CALL 0x00103210
00103b25,TEST RAX,RAX
00103b28,JZ 0x00103b61
00103b2a,MOV RDX,R12
00103b2d,MOV ESI,0x80
00103b32,MOV RDI,R14
00103b35,MOV dword ptr [0x001480c8],0x1
00103b3f,CALL 0x00103210
00103b44,TEST RAX,RAX
00103b47,JZ 0x00103b61
00103b49,LEA RDX,[0x1206ac]
00103b50,LEA RSI,[0x11828f]
00103b57,MOV RDI,R14
00103b5a,XOR EAX,EAX
00103b5c,CALL 0x00103420
00103b61,MOV RDI,R12
00103b64,CALL 0x00103650
00103b69,LEA RDI,[0x1182a6]
00103b70,MOV byte ptr [0x0014c1c0],0x0
00103b77,CALL 0x001034e0
00103b7c,MOV R12,RAX
00103b7f,TEST RAX,RAX
00103b82,JZ 0x00103b8d
00103b84,CMP byte ptr [RAX],0x2f
00103b87,JZ 0x00104e09
00103b8d,CALL 0x001035e0
00103b92,MOV EDI,EAX
00103b94,CALL 0x00103240
00103b99,MOV R12,RAX
00103b9c,TEST RAX,RAX
00103b9f,JZ 0x00103bb8
00103ba1,MOV R12,qword ptr [RAX + 0x20]
00103ba5,TEST R12,R12
00103ba8,JZ 0x00103bb8
00103baa,CMP byte ptr [R12],0x2f
00103baf,JZ 0x00104e09
00103bb5,XOR R12D,R12D
00103bb8,MOV RSI,R13
00103bbb,LEA RDI,[0x14c1c0]
00103bc2,CALL 0x00103180
00103bc7,MOV R14,RAX
00103bca,TEST RAX,RAX
00103bcd,JZ 0x0010543e
00103bd3,MOV RDI,R14
00103bd6,LEA RDX,[RSP + 0x30]
00103bdb,LEA RSI,[0x14c1c0]
00103be2,CALL 0x0010ba00
00103be7,MOV RDI,R14
00103bea,MOV R12,RAX
00103bed,CALL 0x00103650
00103bf2,TEST R12,R12
00103bf5,JNZ 0x0010551c
00103bfb,CALL 0x001035e0
00103c00,TEST EAX,EAX
00103c02,JZ 0x001040f8
00103c08,CMP dword ptr [0x001480c8],0x0
00103c0f,JZ 0x00104100
00103c15,MOV dword ptr [RSP],0x7f7fffff
00103c1c,LEA R15,[0x11cd20]
00103c23,NOP dword ptr CS:[RAX + RAX*0x1]
00103c2e,NOP
00103c30,MOV RDX,R15
00103c33,XOR R8D,R8D
00103c36,LEA RCX,[0x11f500]
00103c3d,MOV RSI,RBX
00103c40,MOV EDI,EBP
00103c42,CALL 0x001034c0
00103c47,MOV EDX,EAX
00103c49,CMP EAX,-0x1
00103c4c,JZ 0x00104230
00103c52,MOV R14,qword ptr [0x00121540]
00103c59,TEST R14,R14
00103c5c,JZ 0x00104128
00103c62,MOVZX EAX,byte ptr [R14]
00103c66,CMP AL,0x3d
00103c68,JNZ 0x00103c73
00103c6a,MOVZX EAX,byte ptr [R14 + 0x1]
00103c6f,ADD R14,0x1
00103c73,TEST AL,AL
00103c75,JNZ 0x00103c94
00103c77,MOVSXD RAX,dword ptr [0x00121520]
00103c7e,MOV R14,qword ptr [RBX + RAX*0x8]
00103c82,LEA ECX,[RAX + 0x1]
00103c85,MOV dword ptr [0x00121520],ECX
00103c8b,TEST R14,R14
00103c8e,JZ 0x001053f4
00103c94,LEA EAX,[RDX + -0x31]
00103c97,CMP EAX,0x46
00103c9a,JA 0x00105389
00103ca0,LEA RSI,[0x11cb84]
00103ca7,MOVSXD RAX,dword ptr [RSI + RAX*0x4]
00103cab,ADD RAX,RSI
00103cae,JMP RAX
00103cb8,MOV R13D,dword ptr [0x0014c124]
00103cbf,TEST R13D,R13D
00103cc2,JNZ 0x001055a0
00103cc8,MOV RDI,qword ptr [0x00144ae0]
00103ccf,MOV R12D,dword ptr [RDI + 0x660]
00103cd6,TEST R12D,R12D
00103cd9,JNZ 0x001055a0
00103cdf,MOV RSI,R14
00103ce2,CALL 0x00105d70
00103ce7,TEST RAX,RAX
00103cea,JZ 0x00103c30
00103cf0,JMP 0x00103d2a
00103cf8,MOV dword ptr [0x001480c8],0x1
00103d02,NOP dword ptr CS:[RAX + RAX*0x1]
00103d0d,NOP dword ptr [RAX]
00103d10,TEST R14,R14
00103d13,JZ 0x00103c30
00103d19,MOV RSI,R14
00103d1c,MOV RDI,qword ptr [0x0014c9b0]
00103d23,XOR EAX,EAX
00103d25,CALL 0x001058a0
00103d2a,MOV RDI,RAX
00103d2d,CALL 0x001065f0
00103d38,MOV RAX,qword ptr [0x00144ae0]
00103d3f,MOV EAX,dword ptr [RAX + 0x660]
00103d45,TEST EAX,EAX
00103d47,JNZ 0x001055a0
00103d4d,LEA RAX,[RSP + 0x30]
00103d52,LEA R13,[0x14c140]
00103d59,MOV qword ptr [RSP + 0x10],RAX
00103d5e,MOV R12D,dword ptr [0x0014c124]
00103d65,CMP R12D,0x13
00103d69,JG 0x001055ac
00103d6f,MOV RDX,qword ptr [RSP + 0x10]
00103d74,XOR EAX,EAX
00103d76,LEA RSI,[0x118129]
00103d7d,MOV RDI,R14
00103d80,CALL 0x00103420
00103d85,CMP EAX,0x1
00103d88,JNZ 0x0010540c
00103d8e,LEA RSI,[0x1182ee]
00103d95,MOV RDI,R14
00103d98,CALL 0x00103150
00103d9d,TEST RAX,RAX
00103da0,JNZ 0x0010540c
00103da6,MOV EAX,dword ptr [RSP + 0x30]
00103daa,TEST EAX,EAX
00103dac,JZ 0x00104178
00103db2,LEA RDI,[0x14c140]
00103db9,MOVSXD RSI,R12D
00103dbc,TEST R12D,R12D
00103dbf,JLE 0x00104160
00103dc5,MOVSXD RSI,R12D
00103dc8,MOV RDI,R13
00103dcb,LEA RDX,[0x14c140]
00103dd2,LEA RCX,[R13 + RSI*0x4]
00103dd7,JMP 0x00103ded
00103de0,ADD RDX,0x4
00103de4,CMP RCX,RDX
00103de7,JZ 0x00104160
00103ded,CMP dword ptr [RDX],EAX
00103def,JNZ 0x00103de0
00103df1,MOV ESI,0x2c
00103df6,MOV RDI,R14
00103df9,CALL 0x001034b0
00103dfe,TEST RAX,RAX
00103e01,JZ 0x00103c30
00103e07,CMP byte ptr [RAX + 0x1],0x0
00103e0b,LEA R14,[RAX + 0x1]
00103e0f,JNZ 0x00103d5e
00103e15,JMP 0x00103c30
00103e1a,TEST R14,R14
00103e1d,JZ 0x00104d90
00103e23,XOR EDX,EDX
00103e25,LEA RSI,[RSP + 0x30]
00103e2a,MOV RDI,R14
00103e2d,CALL 0x001035a0
00103e32,MOV RDX,qword ptr [RSP + 0x30]
00103e37,CMP R14,RDX
00103e3a,JZ 0x00103e5b
00103e3c,CMP byte ptr [RDX],0x0
00103e3f,JNZ 0x00103e5b
00103e41,PXOR XMM0,XMM0
00103e45,MOVSS XMM6,dword ptr [0x00118020]
00103e4d,CVTSI2SS XMM0,RAX
00103e52,COMISS XMM6,XMM0
00103e55,JA 0x001041a6
00103e5b,MOV RDI,qword ptr [0x0014c7d8]
00103e62,MOV RSI,R14
00103e65,XOR EAX,EAX
00103e67,CALL 0x001058a0
00103e6c,MOV RDI,RAX
00103e6f,CALL 0x001065f0
00103e78,MOV dword ptr [0x001480cc],0x1
00103e82,JMP 0x00103d10
00103e87,MOV RCX,R14
00103e8a,MOV ESI,0x80
00103e8f,LEA R13,[RSP + 0x30]
00103e94,XOR EAX,EAX
00103e96,LEA R12,[RSP + 0xe0]
00103e9e,LEA RDX,[0x118067]
00103ea5,MOV RDI,R12
00103ea8,CALL 0x00103080
00103ead,MOV RSI,R13
00103eb0,MOV RDI,R12
00103eb3,CALL 0x001033c0
00103eb8,MOV RDX,qword ptr [RSP + 0x30]
00103ebd,MOVSS dword ptr [RSP],XMM0
00103ec2,MOVZX EAX,byte ptr [RDX]
00103ec5,TEST AL,AL
00103ec7,JZ 0x001041d8
00103ecd,CMP AL,0x2e
00103ecf,JZ 0x00104ddc
00103ed5,CMP AL,0x2c
00103ed7,JNZ 0x00103edc
00103ed9,MOV byte ptr [RDX],0x2e
00103edc,MOV RSI,R13
00103edf,MOV RDI,R12
00103ee2,CALL 0x001033c0
00103ee7,MOV RAX,qword ptr [RSP + 0x30]
00103eec,MOVSS dword ptr [RSP],XMM0
00103ef1,CMP RAX,R12
00103ef4,JZ 0x00103eff
00103ef6,CMP byte ptr [RAX],0x0
00103ef9,JZ 0x001041e1
00103eff,MOV RDI,qword ptr [0x0014c790]
00103f06,MOV RSI,R14
00103f09,XOR EAX,EAX
00103f0b,CALL 0x001058a0
00103f10,MOV RDI,RAX
00103f13,CALL 0x001065f0
00103f18,MOV RAX,qword ptr [0x00144ae0]
00103f1f,XOR dword ptr [RAX + 0x404],0x80
00103f29,JMP 0x00103d10
00103f2e,MOV RAX,qword ptr [0x00144ae0]
00103f35,XOR dword ptr [RAX + 0x404],0x40
00103f3c,JMP 0x00103d10
