Offset,Instruction
00011608,MOV dword ptr [ESP + 0x1c],EBP
0001160c,LEA EDI,[ESP + 0x998]
00011613,MOV dword ptr [ESP],EDI
00011616,MOV dword ptr [ESP + 0x4],0xc8
0001161e,MOV dword ptr [ESP + 0x28],0x0
00011626,MOV ESI,0x0
0001162b,LEA EAX,[EBX + 0xffffb62c]
00011631,MOV dword ptr [ESP + 0xc],EAX
00011635,JMP 0x000117cc
0001163a,CALL 0x00012851
0001163f,MOV dword ptr [EBX + 0x3bc],EAX
00011645,JMP 0x000118e9
0001164a,MOV dword ptr [EBX + 0x3bc],0x0
00011654,MOV EDX,0x0
00011659,MOV ECX,dword ptr [ESP + 0x8]
0001165d,ADD ECX,EDX
0001165f,CMP ECX,0xbb
00011665,JA 0x0001170a
0001166b,MOVSX EAX,byte ptr [EBX + ECX*0x1 + 0xffffb44c]
00011673,CMP EAX,EDX
00011675,JNZ 0x0001170a
0001167b,MOVSX ESI,byte ptr [EBX + ECX*0x1 + 0xffffb50c]
00011683,TEST ESI,ESI
00011685,JLE 0x000116ce
00011687,MOV EAX,dword ptr [ESP + 0x28]
0001168b,CMP EAX,0x1
0001168e,ADC EAX,-0x1
00011691,MOV dword ptr [ESP + 0x28],EAX
00011695,MOV EAX,dword ptr [EBX + 0x3b0]
0001169b,MOV dword ptr [EBP + 0xc],EAX
0001169e,MOV EAX,dword ptr [EBX + 0x3b4]
000116a4,MOV dword ptr [EBP + 0x10],EAX
000116a7,MOV EAX,dword ptr [EBX + 0x3b8]
000116ad,MOV dword ptr [EBP + 0x14],EAX
000116b0,MOV dword ptr [EBX + 0x3bc],0xfffffffe
000116ba,LEA EBP,[EBP + 0xc]
000116bd,JMP 0x000117c9
000116c2,MOV dword ptr [EBX + 0x3bc],0x101
000116cc,JMP 0x00011740
000116ce,NEG ESI
000116d0,MOV dword ptr [ESP + 0x8],ESI
000116d4,MOV ECX,dword ptr [ESP + 0x8]
000116d8,MOVZX ESI,byte ptr [EBX + ECX*0x1 + 0xffffb3cc]
000116e0,MOV EAX,ESI
000116e2,MOVSX EDX,AL
000116e5,MOV EAX,0x1
000116ea,SUB EAX,EDX
000116ec,LEA EAX,[EAX + EAX*0x2]
000116ef,FLD tword ptr [EBP + EAX*0x4]
000116f3,FSTP tword ptr [ESP + 0x10]
000116f7,LEA EAX,[ECX + -0x6]
000116fa,CMP EAX,0x1f
000116fd,JA 0x00011776
000116ff,MOV EDX,EBX
00011701,ADD EDX,dword ptr [EBX + EAX*0x4 + 0xffffb30c]
00011708,JMP EDX
0001170a,MOVSX EAX,byte ptr [EBX + ESI*0x1 + 0xffffb5ec]
00011712,MOV dword ptr [ESP + 0x8],EAX
00011716,TEST EAX,EAX
00011718,JNZ 0x000116d4
0001171a,CMP dword ptr [ESP + 0x28],0x0
0001171f,JZ 0x00011dc1
00011725,CMP dword ptr [ESP + 0x28],0x3
0001172a,JNZ 0x00011740
0001172c,MOV EAX,dword ptr [EBX + 0x3bc]
00011732,TEST EAX,EAX
00011734,JG 0x00011dd7
0001173a,JZ 0x00011e91
00011740,LEA EDX,[EBX + 0xffffb44c]
00011746,LEA ECX,[EBX + 0xffffb50c]
0001174c,MOV EAX,ESI
0001174e,MOV ESI,dword ptr [ESP]
00011751,MOV dword ptr [ESP + 0x8],EDX
00011755,MOV dword ptr [ESP + 0x28],ECX
00011759,MOV ECX,dword ptr [ESP + 0xc]
0001175d,JMP 0x00011e11
00011762,SUB ESP,0x4
00011765,PUSH dword ptr [EBP + 0x8]
00011768,PUSH dword ptr [EBP + 0x4]
0001176b,PUSH dword ptr [EBP]
0001176e,CALL 0x000142e1
00011773,ADD ESP,0x10
00011776,MOV EAX,ESI
00011778,MOVSX EAX,AL
0001177b,LEA EDX,[EAX + EAX*0x2]
0001177e,SHL EDX,0x2
00011781,MOV ECX,EBP
00011783,SUB ECX,EDX
00011785,SUB EDI,EAX
00011787,LEA EBP,[ECX + 0xc]
0001178a,FLD tword ptr [ESP + 0x10]
0001178e,FSTP tword ptr [ECX + 0xc]
00011791,MOV EAX,dword ptr [ESP + 0x8]
00011795,MOVSX EDX,byte ptr [EBX + EAX*0x1 + 0xffffb40c]
0001179d,MOVZX ECX,byte ptr [EDI]
000117a0,MOVSX EAX,byte ptr [EBX + EDX*0x1 + 0xffffb5b2]
000117a8,MOVSX ESI,CL
000117ab,ADD EAX,ESI
000117ad,CMP EAX,0xbb
000117b2,JA 0x000117c1
000117b4,CMP CL,byte ptr [EBX + EAX*0x1 + 0xffffb44c]
000117bb,JZ 0x00011db4
000117c1,MOVSX ESI,byte ptr [EBX + EDX*0x1 + 0xffffb5aa]
000117c9,ADD EDI,0x1
000117cc,MOV EAX,ESI
000117ce,MOV byte ptr [EDI],AL
000117d0,MOV EDX,dword ptr [ESP]
000117d3,MOV ECX,dword ptr [ESP + 0x4]
000117d7,LEA EAX,[EDX + ECX*0x1 + -0x1]
000117db,CMP EDI,EAX
000117dd,JC 0x000118be
000117e3,MOV EBP,EDX
000117e5,SUB EDI,EDX
000117e7,MOV dword ptr [ESP + 0x10],EDI
000117eb,ADD EDI,0x1
000117ee,CMP ECX,0x270f
000117f4,JG 0x00011e6a
000117fa,ADD ECX,ECX
000117fc,MOV EAX,0x2710
00011801,CMP ECX,EAX
00011803,CMOVLE EAX,ECX
00011806,MOV EDX,EAX
00011808,SUB ESP,0xc
0001180b,LEA EAX,[EAX + EAX*0x2]
0001180e,MOV dword ptr [ESP + 0x10],EDX
00011812,LEA EAX,[EDX + EAX*0x4 + 0xb]
00011816,PUSH EAX
00011817,CALL 0x00011290
0001181c,ADD ESP,0x10
0001181f,TEST EAX,EAX
00011821,JZ 0x00011e6a
00011827,SUB ESP,0x4
0001182a,PUSH EDI
0001182b,MOV dword ptr [ESP + 0x8],EBP
0001182f,PUSH EBP
00011830,MOV dword ptr [ESP + 0x14],EAX
00011834,PUSH EAX
00011835,CALL 0x000111c0
0001183a,LEA EAX,[EDI + EDI*0x2]
0001183d,LEA EBP,[EAX*0x4 + 0x0]
00011844,MOV EDX,dword ptr [ESP + 0x14]
00011848,LEA ECX,[EDX + 0xb]
0001184b,MOV EDX,0x2aaaaaab
00011850,MOV EAX,ECX
00011852,IMUL EDX
00011854,SAR EDX,0x1
00011856,SAR ECX,0x1f
00011859,SUB EDX,ECX
0001185b,LEA EAX,[EDX + EDX*0x2]
0001185e,MOV EDX,dword ptr [ESP + 0x18]
00011862,LEA EAX,[EDX + EAX*0x4]
00011865,MOV dword ptr [ESP + 0x30],EAX
00011869,ADD ESP,0xc
0001186c,PUSH EBP
0001186d,PUSH dword ptr [ESP + 0x24]
00011871,PUSH EAX
00011872,CALL 0x000111c0
00011877,LEA EAX,[ESP + 0x9a8]
0001187e,ADD ESP,0x10
00011881,MOV ECX,dword ptr [ESP]
00011884,CMP ECX,EAX
00011886,JZ 0x00011894
00011888,SUB ESP,0xc
0001188b,PUSH ECX
0001188c,CALL 0x00011130
00011891,ADD ESP,0x10
00011894,MOV ECX,dword ptr [ESP + 0x8]
00011898,MOV EAX,dword ptr [ESP + 0x10]
0001189c,LEA EDI,[ECX + EAX*0x1]
0001189f,MOV EDX,dword ptr [ESP + 0x20]
000118a3,LEA EBP,[EDX + EBP*0x1 + -0xc]
000118a7,MOV EAX,dword ptr [ESP + 0x4]
000118ab,LEA EAX,[ECX + EAX*0x1 + -0x1]
000118af,CMP EDI,EAX
000118b1,JNC 0x00011ec5
000118b7,MOV dword ptr [ESP + 0x1c],EDX
000118bb,MOV dword ptr [ESP],ECX
000118be,CMP ESI,0x2
000118c1,JZ 0x00011e79
000118c7,MOV EAX,dword ptr [ESP + 0xc]
000118cb,MOVSX EAX,word ptr [EAX + ESI*0x2]
000118cf,MOV dword ptr [ESP + 0x8],EAX
000118d3,CMP EAX,-0x15
000118d6,JZ 0x0001170a
000118dc,CMP dword ptr [EBX + 0x3bc],-0x2
000118e3,JZ 0x0001163a
000118e9,MOV EAX,dword ptr [EBX + 0x3bc]
000118ef,TEST EAX,EAX
000118f1,JLE 0x0001164a
000118f7,CMP EAX,0x100
000118fc,JZ 0x000116c2
00011902,MOV EDX,0x2
00011907,CMP EAX,0x10d
0001190c,JA 0x00011659
00011912,MOVSX EDX,byte ptr [EBX + EAX*0x1 + 0xffffb6ac]
0001191a,JMP 0x00011659
0001191f,MOV EAX,dword ptr [EBP]
00011922,SUB ESP,0xc
00011925,PUSH dword ptr [EAX + 0x10]
00011928,PUSH dword ptr [EAX + 0xc]
0001192b,PUSH dword ptr [EAX + 0x8]
0001192e,PUSH dword ptr [EAX]
00011930,LEA EAX,[EBX + 0xffffb067]
00011936,PUSH EAX
00011937,CALL 0x00013f41
0001193c,ADD ESP,0x20
0001193f,JMP 0x00011776
00011944,MOV EAX,dword ptr [EBP + -0x18]
00011947,SUB ESP,0xc
0001194a,PUSH dword ptr [EAX + 0x10]
0001194d,PUSH dword ptr [EAX + 0xc]
00011950,PUSH dword ptr [EAX + 0x8]
00011953,PUSH dword ptr [EAX]
00011955,MOV EAX,dword ptr [EBP]
00011958,PUSH dword ptr [EAX]
0001195a,CALL 0x00013f41
0001195f,ADD ESP,0x20
00011962,JMP 0x00011776
00011967,MOV EAX,dword ptr [EBP]
0001196a,SUB ESP,0x4
0001196d,LEA EDX,[EAX + 0x8]
00011970,PUSH EDX
00011971,PUSH dword ptr [EAX]
00011973,LEA EAX,[EBX + 0xffffb067]
00011979,PUSH EAX
0001197a,CALL 0x000141a7
0001197f,ADD ESP,0x10
00011982,JMP 0x00011776
00011987,MOV EAX,dword ptr [EBP + -0x18]
0001198a,SUB ESP,0x4
0001198d,LEA EDX,[EAX + 0x8]
00011990,PUSH EDX
00011991,PUSH dword ptr [EAX]
00011993,MOV EAX,dword ptr [EBP]
00011996,PUSH dword ptr [EAX]
00011998,CALL 0x000141a7
0001199d,ADD ESP,0x10
000119a0,JMP 0x00011776
000119a5,SUB ESP,0xc
000119a8,MOV EAX,dword ptr [EBP + -0xc]
000119ab,MOV EDX,dword ptr [EBP]
000119ae,PUSH dword ptr [EDX + 0x8]
000119b1,CALL dword ptr [EAX + 0x8]
000119b4,ADD ESP,0x10
000119b7,JMP 0x00011776
000119bc,SUB ESP,0x4
000119bf,MOV EAX,dword ptr [EBP + -0xc]
000119c2,MOV EDX,dword ptr [EBP]
000119c5,PUSH dword ptr [EDX + 0x10]
000119c8,PUSH dword ptr [EDX + 0xc]
000119cb,PUSH dword ptr [EDX + 0x8]
000119ce,CALL dword ptr [EAX + 0x8]
000119d1,ADD ESP,0x10
000119d4,JMP 0x00011776
000119d9,SUB ESP,0x4
000119dc,MOV EAX,dword ptr [EBP + -0xc]
000119df,PUSH dword ptr [EBP + 0x8]
000119e2,PUSH dword ptr [EBP + 0x4]
000119e5,PUSH dword ptr [EBP]
000119e8,CALL dword ptr [EAX + 0x8]
000119eb,ADD ESP,0x10
000119ee,JMP 0x00011776
000119f3,SUB ESP,0x8
000119f6,MOV EAX,dword ptr [EBP]
000119f9,PUSH dword ptr [EAX]
000119fb,LEA EAX,[EBX + 0xffffb03c]
00011a01,PUSH EAX
00011a02,CALL 0x00011250
00011a07,ADD ESP,0x10
00011a0a,JMP 0x00011776
00011a0f,SUB ESP,0x8
00011a12,MOV EAX,dword ptr [EBP]
00011a15,PUSH dword ptr [EAX + 0x8]
00011a18,LEA EAX,[EBX + 0xffffb03c]
00011a1e,PUSH EAX
00011a1f,CALL 0x00011250
00011a24,ADD ESP,0x10
00011a27,JMP 0x00011776
00011a2c,MOV EAX,dword ptr [EBP + -0x18]
00011a2f,FLD tword ptr [EBP]
00011a32,FLD ST0
00011a34,FSTP tword ptr [ESP + 0x10]
00011a38,FSTP tword ptr [EAX + 0x8]
00011a3b,MOV word ptr [EAX + 0x4],0x103
00011a41,JMP 0x00011776
00011a46,MOV EAX,dword ptr [EBP + -0x18]
00011a49,MOV EDX,dword ptr [EBP]
00011a4c,MOV EDX,dword ptr [EDX]
00011a4e,MOV dword ptr [EAX + 0x8],EDX
00011a51,MOV word ptr [EAX + 0x4],0x10c
00011a57,JMP 0x00011776
00011a5c,MOV EAX,dword ptr [EBP]
00011a5f,FLD tword ptr [EAX + 0x8]
00011a62,FSTP tword ptr [ESP + 0x10]
00011a66,JMP 0x00011776
00011a6b,SUB ESP,0x4
00011a6e,MOV EAX,dword ptr [EBP + -0x24]
00011a71,PUSH dword ptr [EBP + -0x4]
00011a74,PUSH dword ptr [EBP + -0x8]
00011a77,PUSH dword ptr [EBP + -0xc]
00011a7a,CALL dword ptr [EAX + 0x8]
00011a7d,FSTP tword ptr [ESP + 0x20]
00011a81,ADD ESP,0x10
00011a84,JMP 0x00011776
00011a89,SUB ESP,0x4
00011a8c,MOV EAX,dword ptr [EBP + -0xc]
00011a8f,PUSH dword ptr [EBP + 0x8]
00011a92,PUSH dword ptr [EBP + 0x4]
00011a95,PUSH dword ptr [EBP]
00011a98,CALL dword ptr [EAX + 0x8]
00011a9b,FSTP tword ptr [ESP + 0x20]
00011a9f,ADD ESP,0x10
00011aa2,JMP 0x00011776
00011aa7,FLD tword ptr [EBP]
00011aaa,FNSTCW word ptr [ESP + 0x2e]
00011aae,MOVZX EAX,word ptr [ESP + 0x2e]
00011ab3,OR AH,0xc
00011ab6,MOV word ptr [ESP + 0x2c],AX
00011abb,FLDCW word ptr [ESP + 0x2c]
00011abf,FISTP qword ptr [ESP + 0x10]
00011ac3,FLDCW word ptr [ESP + 0x2e]
00011ac7,MOV EAX,dword ptr [ESP + 0x10]
00011acb,MOV EDX,dword ptr [ESP + 0x14]
00011acf,NOT EAX
00011ad1,NOT EDX
00011ad3,MOV dword ptr [ESP + 0x10],EAX
00011ad7,MOV dword ptr [ESP + 0x14],EDX
00011adb,FILD qword ptr [ESP + 0x10]
00011adf,FSTP tword ptr [ESP + 0x10]
00011ae3,JMP 0x00011776
00011ae8,FLD tword ptr [EBP + -0x18]
00011aeb,FNSTCW word ptr [ESP + 0x2e]
00011aef,MOVZX EAX,word ptr [ESP + 0x2e]
00011af4,OR AH,0xc
00011af7,MOV word ptr [ESP + 0x2c],AX
00011afc,FLDCW word ptr [ESP + 0x2c]
00011b00,FISTP qword ptr [ESP + 0x10]
00011b04,FLDCW word ptr [ESP + 0x2e]
00011b08,FLD tword ptr [EBP]
00011b0b,FLDCW word ptr [ESP + 0x2c]
00011b0f,FISTP qword ptr [ESP + 0x20]
00011b13,FLDCW word ptr [ESP + 0x2e]
00011b17,MOV EAX,dword ptr [ESP + 0x10]
00011b1b,MOV EDX,dword ptr [ESP + 0x14]
00011b1f,OR EAX,dword ptr [ESP + 0x20]
00011b23,OR EDX,dword ptr [ESP + 0x24]
00011b27,MOV dword ptr [ESP + 0x10],EAX
00011b2b,MOV dword ptr [ESP + 0x14],EDX
00011b2f,FILD qword ptr [ESP + 0x10]
00011b33,FSTP tword ptr [ESP + 0x10]
00011b37,JMP 0x00011776
00011b3c,FLD tword ptr [EBP + -0x18]
00011b3f,FNSTCW word ptr [ESP + 0x2e]
00011b43,MOVZX EAX,word ptr [ESP + 0x2e]
00011b48,OR AH,0xc
00011b4b,MOV word ptr [ESP + 0x2c],AX
00011b50,FLDCW word ptr [ESP + 0x2c]
00011b54,FISTP qword ptr [ESP + 0x10]
00011b58,FLDCW word ptr [ESP + 0x2e]
00011b5c,FLD tword ptr [EBP]
00011b5f,FLDCW word ptr [ESP + 0x2c]
00011b63,FISTP qword ptr [ESP + 0x20]
00011b67,FLDCW word ptr [ESP + 0x2e]
00011b6b,MOV EAX,dword ptr [ESP + 0x10]
00011b6f,MOV EDX,dword ptr [ESP + 0x14]
00011b73,AND EAX,dword ptr [ESP + 0x20]
00011b77,AND EDX,dword ptr [ESP + 0x24]
00011b7b,MOV dword ptr [ESP + 0x10],EAX
00011b7f,MOV dword ptr [ESP + 0x14],EDX
00011b83,FILD qword ptr [ESP + 0x10]
00011b87,FSTP tword ptr [ESP + 0x10]
00011b8b,JMP 0x00011776
00011b90,FLD tword ptr [EBP + -0x18]
00011b93,FNSTCW word ptr [ESP + 0x2e]
00011b97,MOVZX EAX,word ptr [ESP + 0x2e]
00011b9c,OR AH,0xc
00011b9f,MOV word ptr [ESP + 0x2c],AX
00011ba4,FLDCW word ptr [ESP + 0x2c]
