Offset,Instruction
00106636,PUSH 0x60
0010663b,JMP 0x00106020
00106640,JMP qword ptr [0x00146e00]
00106646,PUSH 0x61
0010664b,JMP 0x00106020
00106650,JMP qword ptr [0x00146e08]
00106656,PUSH 0x62
0010665b,JMP 0x00106020
00106660,JMP qword ptr [0x00146e10]
00106666,PUSH 0x63
0010666b,JMP 0x00106020
00106670,JMP qword ptr [0x00146e18]
00106676,PUSH 0x64
0010667b,JMP 0x00106020
00106680,JMP qword ptr [0x00146e20]
00106686,PUSH 0x65
0010668b,JMP 0x00106020
00106690,JMP qword ptr [0x00146e28]
00106696,PUSH 0x66
0010669b,JMP 0x00106020
001066a0,JMP qword ptr [0x00146e30]
001066a6,PUSH 0x67
001066ab,JMP 0x00106020
001066b0,JMP qword ptr [0x00146e38]
001066b6,PUSH 0x68
001066bb,JMP 0x00106020
001066c0,JMP qword ptr [0x00146e40]
001066c6,PUSH 0x69
001066cb,JMP 0x00106020
001066d0,JMP qword ptr [0x00146e48]
001066d6,PUSH 0x6a
001066db,JMP 0x00106020
001066e0,JMP qword ptr [0x00146e50]
001066e6,PUSH 0x6b
001066eb,JMP 0x00106020
001066f0,JMP qword ptr [0x00146e58]
001066f6,PUSH 0x6c
001066fb,JMP 0x00106020
00106700,JMP qword ptr [0x00146e60]
00106706,PUSH 0x6d
0010670b,JMP 0x00106020
00106710,JMP qword ptr [0x00146e68]
00106716,PUSH 0x6e
0010671b,JMP 0x00106020
00106720,JMP qword ptr [0x00146e70]
00106726,PUSH 0x6f
0010672b,JMP 0x00106020
00106730,JMP qword ptr [0x00146e78]
00106736,PUSH 0x70
0010673b,JMP 0x00106020
00106740,JMP qword ptr [0x00146e80]
00106746,PUSH 0x71
0010674b,JMP 0x00106020
00106750,JMP qword ptr [0x00146e88]
00106756,PUSH 0x72
0010675b,JMP 0x00106020
00106760,JMP qword ptr [0x00146e90]
00106766,PUSH 0x73
0010676b,JMP 0x00106020
00106770,JMP qword ptr [0x00146e98]
00106776,PUSH 0x74
0010677b,JMP 0x00106020
00106780,JMP qword ptr [0x00146ea0]
00106786,PUSH 0x75
0010678b,JMP 0x00106020
00106790,JMP qword ptr [0x00146ea8]
00106796,PUSH 0x76
0010679b,JMP 0x00106020
001067a0,JMP qword ptr [0x00146eb0]
001067a6,PUSH 0x77
001067ab,JMP 0x00106020
001067b0,JMP qword ptr [0x00146eb8]
001067b6,PUSH 0x78
001067bb,JMP 0x00106020
001067c0,JMP qword ptr [0x00146ec0]
001067c6,PUSH 0x79
001067cb,JMP 0x00106020
001067d0,JMP qword ptr [0x00146ec8]
001067d6,PUSH 0x7a
001067db,JMP 0x00106020
001067e0,JMP qword ptr [0x00146ed0]
001067e6,PUSH 0x7b
001067eb,JMP 0x00106020
001067f0,JMP qword ptr [0x00146ed8]
001067f6,PUSH 0x7c
001067fb,JMP 0x00106020
00106800,JMP qword ptr [0x00146ee0]
00106806,PUSH 0x7d
0010680b,JMP 0x00106020
00106810,JMP qword ptr [0x00146ee8]
00106816,PUSH 0x7e
0010681b,JMP 0x00106020
00106820,JMP qword ptr [0x00146ef0]
00106826,PUSH 0x7f
0010682b,JMP 0x00106020
00106830,JMP qword ptr [0x00146ef8]
00106836,PUSH 0x80
0010683b,JMP 0x00106020
00106840,JMP qword ptr [0x00146f00]
00106846,PUSH 0x81
0010684b,JMP 0x00106020
00106850,JMP qword ptr [0x00146f08]
00106856,PUSH 0x82
0010685b,JMP 0x00106020
00106860,JMP qword ptr [0x00146f10]
00106866,PUSH 0x83
0010686b,JMP 0x00106020
00106870,JMP qword ptr [0x00146f18]
00106876,PUSH 0x84
0010687b,JMP 0x00106020
00106880,JMP qword ptr [0x00146f20]
00106886,PUSH 0x85
0010688b,JMP 0x00106020
00106890,JMP qword ptr [0x00146f28]
00106896,PUSH 0x86
0010689b,JMP 0x00106020
001068a0,JMP qword ptr [0x00146f30]
001068a6,PUSH 0x87
001068ab,JMP 0x00106020
001068b0,JMP qword ptr [0x00146f38]
001068b6,PUSH 0x88
001068bb,JMP 0x00106020
001068c0,JMP qword ptr [0x00146f40]
001068c6,PUSH 0x89
001068cb,JMP 0x00106020
001068d0,JMP qword ptr [0x00146f48]
001068d6,PUSH 0x8a
001068db,JMP 0x00106020
001068e0,JMP qword ptr [0x00146f50]
001068e6,PUSH 0x8b
001068eb,JMP 0x00106020
001068f0,JMP qword ptr [0x00146f58]
001068f6,PUSH 0x8c
001068fb,JMP 0x00106020
00106900,JMP qword ptr [0x00146f60]
00106906,PUSH 0x8d
0010690b,JMP 0x00106020
00106910,JMP qword ptr [0x00146f68]
00106916,PUSH 0x8e
0010691b,JMP 0x00106020
00106920,JMP qword ptr [0x00146f70]
00106926,PUSH 0x8f
0010692b,JMP 0x00106020
00106930,JMP qword ptr [0x00146f78]
00106936,PUSH 0x90
0010693b,JMP 0x00106020
00106940,JMP qword ptr [0x00146f80]
00106946,PUSH 0x91
0010694b,JMP 0x00106020
00106950,JMP qword ptr [0x00146f88]
00106956,PUSH 0x92
0010695b,JMP 0x00106020
00106960,JMP qword ptr [0x00146f98]
00106970,XOR EBP,EBP
00106972,MOV R9,RDX
00106975,POP RSI
00106976,MOV RDX,RSP
00106979,AND RSP,-0x10
0010697d,PUSH RAX
0010697e,PUSH RSP
0010697f,XOR R8D,R8D
00106982,XOR ECX,ECX
00106984,LEA RDI,[0x106ba6]
0010698b,CALL qword ptr [0x00146fa8]
00106991,HLT
001069a0,LEA RDI,[0x147368]
001069a7,LEA RAX,[0x147368]
001069ae,CMP RAX,RDI
001069b1,JZ 0x001069c8
001069b3,MOV RAX,qword ptr [0x00146fe0]
001069ba,TEST RAX,RAX
001069bd,JZ 0x001069c8
001069bf,JMP RAX
001069c8,RET
001069d0,LEA RDI,[0x147368]
001069d7,LEA RSI,[0x147368]
001069de,SUB RSI,RDI
001069e1,MOV RAX,RSI
001069e4,SHR RSI,0x3f
001069e8,SAR RAX,0x3
001069ec,ADD RSI,RAX
001069ef,SAR RSI,0x1
001069f2,JZ 0x00106a08
001069f4,MOV RAX,qword ptr [0x00146ff0]
001069fb,TEST RAX,RAX
001069fe,JZ 0x00106a08
00106a00,JMP RAX
00106a08,RET
00106a10,ENDBR64
00106a14,CMP byte ptr [0x00147370],0x0
00106a1b,JNZ 0x00106a48
00106a1d,PUSH RBP
00106a1e,CMP qword ptr [0x00146f98],0x0
00106a26,MOV RBP,RSP
00106a29,JZ 0x00106a37
00106a2b,MOV RDI,qword ptr [0x00147000]
00106a32,CALL 0x00106960
00106a37,CALL 0x001069a0
00106a3c,MOV byte ptr [0x00147370],0x1
00106a43,POP RBP
00106a44,RET
00106a48,RET
00106a50,ENDBR64
00106a54,JMP 0x001069d0
00106a59,ENDBR64
00106a5d,PUSH RBP
00106a5e,PUSH R15
00106a60,PUSH R14
00106a62,PUSH RBX
00106a63,PUSH RAX
00106a64,CMP EDI,0x2
00106a67,JL 0x00106aa4
00106a69,MOV RBX,RSI
00106a6c,MOV EBP,EDI
00106a6e,MOV R14,qword ptr [RSI + 0x8]
00106a72,MOV RDI,R14
00106a75,CALL 0x001070ed
00106a7a,TEST RAX,RAX
00106a7d,JZ 0x00106aa4
00106a7f,MOV qword ptr [RBX],R14
00106a82,LEA RCX,[0x12b061]
00106a89,MOV qword ptr [RBX + 0x8],RCX
00106a8d,MOV RDI,RAX
00106a90,MOV ESI,EBP
00106a92,MOV RDX,RBX
00106a95,ADD RSP,0x8
00106a99,POP RBX
00106a9a,POP R14
00106a9c,POP R15
00106a9e,POP RBP
00106a9f,JMP 0x00107143
00106aa4,MOV RBX,qword ptr [0x00146f90]
00106aab,MOV RSI,qword ptr [RBX]
00106aae,LEA RDI,[0x12b068]
00106ab5,CALL 0x00106500
00106aba,LEA R14,[0x1472a0]
00106ac1,MOV EAX,dword ptr [R14]
00106ac4,CMP EAX,0x3
00106ac7,JNZ 0x00106adb
00106ac9,MOV RSI,qword ptr [RBX]
00106acc,LEA RDI,[0x12b209]
00106ad3,CALL 0x00106500
00106ad8,MOV EAX,dword ptr [R14]
00106adb,CMP EAX,0x2
00106ade,LEA RCX,[0x12b2bb]
00106ae5,LEA RSI,[0x1363e2]
00106aec,CMOVZ RSI,RCX
00106af0,CMP EAX,0x1
00106af3,LEA RDX,[0x12b2ae]
00106afa,CMOVNZ RDX,RSI
00106afe,LEA RDI,[0x12b2c8]
00106b05,XOR EAX,EAX
00106b07,CALL 0x0010726b
00106b0c,LEA R15,[0x146570]
00106b13,MOV RAX,qword ptr [R15]
00106b16,TEST RAX,RAX
00106b19,JZ 0x00106b4e
00106b1b,ADD R15,0x8
00106b1f,MOV ECX,dword ptr [R14]
00106b22,LEA RBX,[0x12b326]
00106b29,TEST dword ptr [RAX + 0x10],ECX
00106b2c,JZ 0x00106b42
00106b2e,MOV RDX,qword ptr [RAX]
00106b31,MOV RCX,qword ptr [RAX + 0x18]
00106b35,MOV RDI,RBX
00106b38,XOR EAX,EAX
00106b3a,CALL 0x0010726b
00106b3f,MOV ECX,dword ptr [R14]
00106b42,MOV RAX,qword ptr [R15]
00106b45,ADD R15,0x8
00106b49,TEST RAX,RAX
00106b4c,JNZ 0x00106b29
00106b4e,LEA RDI,[0x12b2f1]
00106b55,XOR EAX,EAX
00106b57,CALL 0x0010726b
00106b5c,XOR EAX,EAX
00106b5e,ADD RSP,0x8
00106b62,POP RBX
00106b63,POP R14
00106b65,POP R15
00106b67,POP RBP
00106b68,RET
00106b69,ENDBR64
00106b6d,PUSH RAX
00106b6e,CMP EDI,0x2
00106b71,JL 0x00106b8d
00106b73,MOV RDX,qword ptr [RSI]
00106b76,LEA RDI,[0x12b332]
00106b7d,LEA RCX,[0x138300]
00106b84,XOR EAX,EAX
00106b86,CALL 0x0010726b
00106b8b,JMP 0x00106ba2
00106b8d,LEA RDI,[0x12d816]
00106b94,LEA RDX,[0x13bf69]
00106b9b,XOR EAX,EAX
00106b9d,CALL 0x0010726b
00106ba2,XOR EAX,EAX
00106ba4,POP RCX
00106ba5,RET
00106ba6,ENDBR64
00106baa,PUSH RBP
00106bab,PUSH R15
00106bad,PUSH R14
00106baf,PUSH R13
00106bb1,PUSH R12
00106bb3,PUSH RBX
00106bb4,SUB RSP,0x1000
00106bbb,MOV qword ptr [RSP],0x0
00106bc3,SUB RSP,0x108
00106bca,MOV RBX,RSI
00106bcd,MOV EBP,EDI
00106bcf,MOV RAX,qword ptr FS:[0x28]
00106bd8,MOV qword ptr [RSP + 0x1100],RAX
00106be0,LEA RAX,[RSP + 0xc]
00106be5,MOV dword ptr [RAX],0x3
00106beb,LEA RCX,[0x1367b9]
00106bf2,MOV qword ptr [RSP + 0x10],RCX
00106bf7,XOR ECX,ECX
00106bf9,MOV dword ptr [RSP + 0x18],ECX
00106bfd,LEA RDX,[0x161418]
00106c04,MOV qword ptr [RSP + 0x20],RDX
00106c09,MOV EDX,0x1
00106c0e,MOV dword ptr [RSP + 0x28],EDX
00106c12,LEA RSI,[0x12b02a]
00106c19,MOV qword ptr [RSP + 0x30],RSI
00106c1e,MOV dword ptr [RSP + 0x38],ECX
00106c22,MOV qword ptr [RSP + 0x40],RAX
00106c27,MOV dword ptr [RSP + 0x48],EDX
00106c2b,LEA RDX,[0x12b02e]
00106c32,MOV qword ptr [RSP + 0x50],RDX
00106c37,MOV dword ptr [RSP + 0x58],ECX
00106c3b,MOV qword ptr [RSP + 0x60],RAX
00106c40,MOV dword ptr [RSP + 0x68],0x2
00106c48,LEA RAX,[0x12b063]
00106c4f,MOV qword ptr [RSP + 0x70],RAX
00106c54,MOV dword ptr [RSP + 0x78],ECX
00106c58,MOV qword ptr [RSP + 0x80],0x0
00106c64,MOV dword ptr [RSP + 0x88],0x3e8
00106c6f,XORPS XMM0,XMM0
00106c72,MOVAPS xmmword ptr [RSP + 0x90],XMM0
00106c7a,MOVAPS xmmword ptr [RSP + 0xa0],XMM0
00106c82,LEA RDI,[0x12b38c]
00106c89,MOV ESI,0x401
00106c8e,CALL 0x001061f0
00106c93,MOV dword ptr [0x00147008],EAX
00106c99,TEST EAX,EAX
00106c9b,JS 0x00106cde
00106c9d,MOV EDI,EAX
00106c9f,MOV ESI,0x1b6
00106ca4,CALL 0x00106230
00106ca9,LEA RDX,[RSP + 0xb0]
00106cb1,XORPS XMM0,XMM0
00106cb4,MOVAPS xmmword ptr [RDX],XMM0
00106cb7,MOVAPS xmmword ptr [RDX + 0x10],XMM0
00106cbb,MOV dword ptr [RDX],0x20001
00106cc1,MOV EDI,dword ptr [0x00147008]
00106cc7,MOV ESI,0x7
00106ccc,XOR EAX,EAX
00106cce,CALL 0x001062e0
00106cd3,TEST EAX,EAX
00106cd5,JNS 0x00106d14
00106cd7,CALL 0x001074a9
00106cdc,JMP 0x00106d14
00106cde,CALL 0x00106050
00106ce3,CMP dword ptr [RAX],0xd
00106ce6,JNZ 0x00106d14
00106ce8,MOV EDI,0x1
00106ced,CALL 0x00106360
00106cf2,LEA RDI,[0x12b38c]
00106cf9,MOV ESI,0x441
00106cfe,MOV EDX,0x1b6
00106d03,XOR EAX,EAX
00106d05,CALL 0x00106340
00106d0a,MOV dword ptr [0x00147008],EAX
00106d10,TEST EAX,EAX
00106d12,JNS 0x00106c9d
00106d14,LEA RSI,[0x12b33b]
00106d1b,XOR EDI,EDI
00106d1d,CALL 0x0010731d
00106d22,CALL 0x001066a0
00106d27,MOV R14D,EAX
00106d2a,LEA RCX,[0x12b34b]
00106d31,LEA R15,[RSP + 0x10b0]
00106d39,MOV RDI,R15
00106d3c,MOV R8D,EAX
00106d3f,XOR EAX,EAX
00106d41,CALL 0x001073f2
00106d46,LEA RSI,[RSP + 0xb0]
00106d4e,MOV EDX,0xfff
00106d53,MOV ECX,0x1000
00106d58,MOV RDI,R15
00106d5b,CALL 0x00106350
00106d60,TEST RAX,RAX
00106d63,JS 0x00106d81
00106d65,MOV byte ptr [RSP + RAX*0x1 + 0xb0],0x0
00106d6d,LEA RDI,[0x12b358]
00106d74,LEA RSI,[RSP + 0xb0]
00106d7c,CALL 0x0010731d
00106d81,LEA RCX,[0x12b360]
00106d88,LEA R15,[RSP + 0x10b0]
00106d90,MOV RDI,R15
00106d93,MOV R8D,R14D
00106d96,XOR EAX,EAX
00106d98,CALL 0x001073f2
00106d9d,LEA RSI,[RSP + 0xb0]
00106da5,MOV EDX,0xfff
00106daa,MOV ECX,0x1000
00106daf,MOV RDI,R15
00106db2,CALL 0x00106350
00106db7,TEST RAX,RAX
00106dba,JS 0x00106dd8
00106dbc,MOV byte ptr [RSP + RAX*0x1 + 0xb0],0x0
00106dc4,LEA RDI,[0x12b36d]
00106dcb,LEA RSI,[RSP + 0xb0]
00106dd3,CALL 0x0010731d
00106dd8,LEA RCX,[0x12b372]
00106ddf,LEA R15,[RSP + 0x10b0]
00106de7,MOV RDI,R15
00106dea,MOV R8D,R14D
00106ded,XOR EAX,EAX
00106def,CALL 0x001073f2
00106df4,LEA RSI,[0x136acf]
00106dfb,MOV RDI,R15
00106dfe,CALL 0x00106540
00106e03,TEST RAX,RAX
00106e06,JZ 0x00106ea2
00106e0c,MOV R12,RAX
00106e0f,LEA R15,[RSP + 0xb0]
00106e17,XOR R14D,R14D
00106e1a,MOV EDX,0x1000
00106e1f,MOV RDI,R15
00106e22,XOR ESI,ESI
00106e24,CALL 0x00106290
00106e29,MOV ESI,0x1
00106e2e,MOV EDX,0xfff
00106e33,MOV RDI,R15
00106e36,MOV qword ptr [RSP],R12
00106e3a,MOV RCX,R12
00106e3d,CALL 0x00106710
00106e42,TEST RAX,RAX
00106e45,JLE 0x00106e99
00106e47,MOV R12,RAX
00106e4a,LEA R13,[0x12b383]
00106e51,CMP byte ptr [R15],0x0
00106e55,JZ 0x00106e99
00106e57,MOV RDI,R13
00106e5a,MOV RSI,R15
00106e5d,CALL 0x0010731d
00106e62,MOVSXD RAX,R14D
00106e65,CMP R12,RAX
00106e68,JLE 0x00106e8b
00106e6a,LEA RCX,[R15 + R12*0x1]
00106e6e,SUB RCX,RAX
00106e71,CMP byte ptr [R15],0x0
00106e75,JZ 0x00106e88
00106e77,INC RAX
00106e7a,INC R15
00106e7d,CMP R12,RAX
00106e80,JNZ 0x00106e71
00106e82,MOV RAX,R12
00106e85,MOV R15,RCX
00106e88,MOV R14D,EAX
00106e8b,INC R14D
00106e8e,INC R15
00106e91,MOVSXD RAX,R14D
00106e94,CMP R12,RAX
00106e97,JG 0x00106e51
00106e99,MOV RDI,qword ptr [RSP]
00106e9d,CALL 0x00106410
00106ea2,TEST EBP,EBP
00106ea4,JLE 0x00106ebf
00106ea6,MOV R14D,EBP
00106ea9,XOR R15D,R15D
00106eac,MOV RSI,qword ptr [RBX + R15*0x8]
00106eb0,XOR EDI,EDI
00106eb2,CALL 0x0010731d
00106eb7,INC R15
00106eba,CMP R14,R15
00106ebd,JNZ 0x00106eac
00106ebf,CALL 0x001074a9
00106ec4,MOV R14,qword ptr [RBX]
00106ec7,MOV RDI,R14
00106eca,MOV ESI,0x2f
00106ecf,CALL 0x001064c0
00106ed4,LEA RDI,[RAX + 0x1]
00106ed8,TEST RAX,RAX
00106edb,CMOVZ RDI,R14
00106edf,CALL 0x001070ed
00106ee4,TEST RAX,RAX
00106ee7,JZ 0x00106f00
00106ee9,MOV RDI,RAX
00106eec,MOV ESI,EBP
00106eee,MOV RDX,RBX
00106ef1,CALL 0x00107143
00106ef6,TEST EAX,EAX
00106ef8,SETNZ AL
00106efb,JMP 0x00107094
00106f00,MOV RAX,qword ptr [0x00146fd8]
00106f07,MOV dword ptr [RAX],0x0
00106f0d,LEA R14,[0x12b033]
00106f14,LEA R15,[RSP + 0x10]
00106f19,XOR R12D,R12D
00106f1c,XOR R13D,R13D
00106f1f,MOV EDI,EBP
00106f21,MOV RSI,RBX
00106f24,MOV RDX,R14
