Offset,Instruction
001026c0,MOV RSI,R12
001026c3,MOV EDI,0x1
001026c8,CALL 0x001021d0
001026cd,MOV RSI,R12
001026d0,MOV EDI,0x2
001026d5,CALL 0x001021d0
001026da,MOV RSI,R12
001026dd,MOV EDI,0x3
001026e2,CALL 0x001021d0
001026e7,MOV RSI,R12
001026ea,MOV EDI,0x14
001026ef,LEA R12,[0x1054a9]
001026f6,CALL 0x001021d0
001026fb,LEA RSI,[0x1054e7]
00102702,MOV EDI,0x6
00102707,CALL 0x00102260
0010270c,LEA RSI,[0x10531c]
00102713,MOV RDI,R12
00102716,CALL 0x00102110
0010271b,MOV RDI,R12
0010271e,LEA R12,[0x10532e]
00102725,CALL 0x00102100
0010272a,MOV EDX,0x50
0010272f,MOV ESI,0x1
00102734,LEA RDI,[0x1054e8]
0010273b,CALL 0x001022e0
00102740,XOR R8D,R8D
00102743,MOV RCX,R13
00102746,MOV RDX,R12
00102749,MOV RSI,RBP
0010274c,MOV EDI,EBX
0010274e,CALL 0x00102170
00102753,CMP EAX,-0x1
00102756,JZ 0x00102790
00102758,CMP EAX,0x66
0010275b,JZ 0x00102780
0010275d,CMP EAX,0x68
00102760,JZ 0x00102840
00102766,CMP EAX,0x63
00102769,JNZ 0x00102836
0010276f,MOV byte ptr [0x001070e9],R15B
00102776,JMP 0x00102740
00102780,MOV R14D,0x1
00102786,JMP 0x00102740
00102790,CMP byte ptr [0x001070e9],0x0
00102797,JNZ 0x001027f3
00102799,TEST R14B,R14B
0010279c,JZ 0x00102836
001027a2,MOVSXD RAX,dword ptr [0x001070c8]
001027a9,CMP EBX,EAX
001027ab,JNZ 0x00102929
001027b1,CALL 0x00103850
001027b6,MOV RBX,RAX
001027b9,TEST RAX,RAX
001027bc,JZ 0x00102847
001027c2,MOV RDI,qword ptr [RAX]
001027c5,CALL 0x001022b0
001027ca,CMP byte ptr [0x001070e9],0x0
001027d1,MOV RSI,RAX
001027d4,JNZ 0x00102908
001027da,MOV RDI,RBX
001027dd,CALL 0x00102b40
001027e2,ADD RSP,0x18
001027e6,XOR EAX,EAX
001027e8,POP RBX
001027e9,POP RBP
001027ea,POP R12
001027ec,POP R13
001027ee,POP R14
001027f0,POP R15
001027f2,RET
001027f3,TEST R14B,R14B
001027f6,JZ 0x001027a2
001027f8,MOV EDX,0x5
001027fd,LEA RSI,[0x105140]
00102804,XOR EDI,EDI
00102806,CALL 0x00102120
0010280b,MOV RDI,qword ptr [0x001070e0]
00102812,LEA R9,[0x105332]
00102819,LEA R8,[0x105335]
00102820,MOV RDX,RAX
00102823,LEA RCX,[0x1054e8]
0010282a,MOV ESI,0x1
0010282f,XOR EAX,EAX
00102831,CALL 0x00102300
00102836,MOV EDI,0x2
0010283b,CALL 0x00102a80
00102840,XOR EDI,EDI
00102842,CALL 0x00102a80
00102847,MOV EDX,0x5
0010284c,LEA RSI,[0x105160]
00102853,XOR EDI,EDI
00102855,CALL 0x00102120
0010285a,MOV RDI,qword ptr [0x001070e0]
00102861,MOV ESI,0x1
00102866,LEA RCX,[0x1054e8]
0010286d,MOV RDX,RAX
00102870,XOR EAX,EAX
00102872,CALL 0x00102300
00102877,MOV EDI,0x6
0010287c,XOR ESI,ESI
0010287e,CALL 0x00102260
00102883,MOV RDI,RAX
00102886,TEST RAX,RAX
00102889,JZ 0x001028e7
0010288b,CALL 0x00102330
00102890,MOV RBX,RAX
00102893,TEST RAX,RAX
00102896,JZ 0x001028e7
00102898,LEA RSI,[0x105355]
0010289f,MOV EDI,0x6
001028a4,CALL 0x00102260
001028a9,CALL 0x00102160
001028ae,MOV ESI,0x1
001028b3,MOV EDI,0x4
001028b8,LEA RDX,[0x105188]
001028bf,MOV ECX,EAX
001028c1,XOR EAX,EAX
001028c3,CALL 0x00102280
001028c8,MOV EDI,0x6
001028cd,MOV RSI,RBX
001028d0,CALL 0x00102260
001028d5,MOV RDI,RBX
001028d8,CALL 0x00102040
001028dd,MOV EDI,0xa
001028e2,CALL 0x001022f0
001028e7,CALL 0x00102160
001028ec,MOV ESI,0x1
001028f1,MOV EDI,0x4
001028f6,LEA RDX,[0x105188]
001028fd,MOV ECX,EAX
001028ff,XOR EAX,EAX
00102901,CALL 0x00102280
00102906,JMP 0x001028dd
00102908,MOV RDI,RAX
0010290b,MOV qword ptr [RSP + 0x8],RAX
00102910,CALL 0x00102d10
00102915,MOV RSI,qword ptr [RSP + 0x8]
0010291a,MOV RDI,RBX
0010291d,CALL 0x001035a0
00102922,MOV EDI,EAX
00102924,CALL 0x001022f0
00102929,MOV RBX,qword ptr [RBP + RAX*0x8]
0010292e,MOV EDX,0x5
00102933,LEA RSI,[0x105338]
0010293a,XOR EDI,EDI
0010293c,CALL 0x00102120
00102941,MOV RDI,qword ptr [0x001070e0]
00102948,MOV ESI,0x1
0010294d,LEA RCX,[0x1054e8]
00102954,MOV RDX,RAX
00102957,MOV R8,RBX
0010295a,XOR EAX,EAX
0010295c,CALL 0x00102300
00102961,MOV EDI,0x2
00102966,CALL 0x00102a80
0010296b,NOP dword ptr [RAX + RAX*0x1]
00102970,XOR EBP,EBP
00102972,MOV R9,RDX
00102975,POP RSI
00102976,MOV RDX,RSP
00102979,AND RSP,-0x10
0010297d,PUSH RAX
0010297e,PUSH RSP
0010297f,XOR R8D,R8D
00102982,XOR ECX,ECX
00102984,LEA RDI,[0x102670]
0010298b,CALL qword ptr [0x00106fb8]
00102991,HLT
001029a0,LEA RDI,[0x1070a8]
001029a7,LEA RAX,[0x1070a8]
001029ae,CMP RAX,RDI
001029b1,JZ 0x001029c8
001029b3,MOV RAX,qword ptr [0x00106fc0]
001029ba,TEST RAX,RAX
001029bd,JZ 0x001029c8
001029bf,JMP RAX
001029c8,RET
001029d0,LEA RDI,[0x1070a8]
001029d7,LEA RSI,[0x1070a8]
001029de,SUB RSI,RDI
001029e1,MOV RAX,RSI
001029e4,SHR RSI,0x3f
001029e8,SAR RAX,0x3
001029ec,ADD RSI,RAX
001029ef,SAR RSI,0x1
001029f2,JZ 0x00102a08
001029f4,MOV RAX,qword ptr [0x00106fe0]
001029fb,TEST RAX,RAX
001029fe,JZ 0x00102a08
00102a00,JMP RAX
00102a08,RET
00102a10,ENDBR64
00102a14,CMP byte ptr [0x001070e8],0x0
00102a1b,JNZ 0x00102a48
00102a1d,PUSH RBP
00102a1e,CMP qword ptr [0x00106fe8],0x0
00102a26,MOV RBP,RSP
00102a29,JZ 0x00102a37
00102a2b,MOV RDI,qword ptr [0x00107008]
00102a32,CALL 0x00102390
00102a37,CALL 0x001029a0
00102a3c,MOV byte ptr [0x001070e8],0x1
00102a43,POP RBP
00102a44,RET
00102a48,RET
00102a50,ENDBR64
00102a54,JMP 0x001029d0
00102a60,ENDBR64
00102a64,PUSH RAX
00102a65,POP RAX
00102a66,MOV EDI,0xa
00102a6b,SUB RSP,0x8
00102a6f,CALL 0x001020b0
00102a74,NOP dword ptr CS:[RAX + RAX*0x1]
00102a7f,NOP
00102a80,PUSH RBP
00102a81,MOV EDX,0x5
00102a86,MOV EBP,EDI
00102a88,LEA RSI,[0x105008]
00102a8f,PUSH RBX
00102a90,SUB RSP,0x8
00102a94,TEST EDI,EDI
00102a96,MOV RBX,qword ptr [0x001070e0]
00102a9d,CMOVZ RBX,qword ptr [0x001070c0]
00102aa5,XOR EDI,EDI
00102aa7,CALL 0x00102120
00102aac,LEA RCX,[0x1054e8]
00102ab3,MOV ESI,0x1
00102ab8,MOV RDI,RBX
00102abb,MOV RDX,RAX
00102abe,XOR EAX,EAX
00102ac0,CALL 0x00102300
00102ac5,MOV EDX,0x5
00102aca,LEA RSI,[0x105030]
00102ad1,XOR EDI,EDI
00102ad3,CALL 0x00102120
00102ad8,MOV RSI,RBX
00102adb,MOV RDI,RAX
00102ade,CALL 0x001021a0
00102ae3,MOV EDX,0x5
00102ae8,LEA RSI,[0x105078]
00102aef,XOR EDI,EDI
00102af1,CALL 0x00102120
00102af6,MOV RSI,RBX
00102af9,MOV RDI,RAX
00102afc,CALL 0x001021a0
00102b01,MOV EDX,0x5
00102b06,LEA RSI,[0x1050f8]
00102b0d,XOR EDI,EDI
00102b0f,CALL 0x00102120
00102b14,MOV RSI,RBX
00102b17,MOV RDI,RAX
00102b1a,CALL 0x001021a0
00102b1f,MOV EDI,0xa
00102b24,MOV RSI,RBX
00102b27,CALL 0x001021b0
00102b2c,MOV EDI,EBP
00102b2e,CALL 0x001022f0
00102b40,ENDBR64
00102b44,PUSH R12
00102b46,PUSH RBP
00102b47,PUSH RBX
00102b48,SUB RSP,0x10
00102b4c,MOV RAX,qword ptr FS:[0x28]
00102b55,MOV qword ptr [RSP + 0x8],RAX
00102b5a,XOR EAX,EAX
00102b5c,TEST RSI,RSI
00102b5f,JZ 0x00102c90
00102b65,MOV RBP,RDI
00102b68,MOV RBX,RSI
00102b6b,CALL 0x001035a0
00102b70,MOV dword ptr [RSP + 0x4],EAX
00102b74,CMP EAX,0x2
00102b77,JZ 0x00102c98
00102b7d,JG 0x00102ba8
00102b7f,TEST EAX,EAX
00102b81,JZ 0x00102c90
00102b87,CMP EAX,0x1
00102b8a,JNZ 0x00102be6
00102b8c,MOV RAX,qword ptr [0x00106fc8]
00102b93,MOV EDX,0x5
00102b98,LEA RSI,[0x105368]
00102b9f,MOV R12,qword ptr [RAX]
00102ba2,JMP 0x00102bc7
00102ba8,CMP EAX,0x3
00102bab,JNZ 0x00102cb3
00102bb1,MOV RAX,qword ptr [0x00106fc8]
00102bb8,MOV EDX,0x5
00102bbd,LEA RSI,[0x10539e]
00102bc4,MOV R12,qword ptr [RAX]
00102bc7,XOR EDI,EDI
00102bc9,CALL 0x00102120
00102bce,MOV RSI,R12
00102bd1,MOV RDI,RAX
00102bd4,CALL 0x001021a0
00102bd9,MOV EAX,dword ptr [RSP + 0x4]
00102bdd,CMP EAX,0x1
00102be0,JG 0x00102cb3
00102be6,MOV RAX,qword ptr [RBX + 0x18]
00102bea,CMP qword ptr [RBX + 0x20],RAX
00102bee,JL 0x00102cb3
00102bf4,MOV EDX,0x5
00102bf9,LEA RSI,[0x1053b6]
00102c00,XOR EDI,EDI
00102c02,CALL 0x00102120
00102c07,MOV RDI,RAX
00102c0a,CALL 0x001020d0
00102c0f,MOV RAX,qword ptr [0x00106fc8]
00102c16,MOV RDI,qword ptr [RAX]
00102c19,CALL 0x00102200
00102c1e,CALL 0x00102060
00102c23,CALL 0x00102220
00102c28,CALL 0x00102320
00102c2d,CALL 0x00102030
00102c32,CALL 0x00102380
00102c37,MOV EBX,EAX
00102c39,TEST EAX,EAX
00102c3b,JZ 0x00102ce7
00102c41,CMP EAX,-0x1
00102c44,JZ 0x001023a0
00102c4a,LEA RBP,[RSP + 0x4]
00102c4f,JMP 0x00102c5d
00102c58,CMP EAX,-0x1
00102c5b,JZ 0x00102cd8
00102c5d,MOV RDI,RBP
00102c60,CALL 0x00102370
00102c65,CMP EBX,EAX
00102c67,JNZ 0x00102c58
00102c69,MOV EAX,dword ptr [RSP + 0x4]
00102c6d,TEST EAX,EAX
00102c6f,JNZ 0x00102cd8
00102c71,MOV EAX,0x1
00102c76,MOV RDX,qword ptr [RSP + 0x8]
00102c7b,SUB RDX,qword ptr FS:[0x28]
00102c84,JNZ 0x00102ce2
00102c86,ADD RSP,0x10
00102c8a,POP RBX
00102c8b,POP RBP
00102c8c,POP R12
00102c8e,RET
00102c90,XOR EAX,EAX
00102c92,JMP 0x00102c76
00102c98,MOV RAX,qword ptr [0x00106fc8]
00102c9f,MOV EDX,0x5
00102ca4,LEA RSI,[0x105383]
00102cab,MOV R12,qword ptr [RAX]
00102cae,JMP 0x00102bc7
00102cb3,MOV EDX,0x5
00102cb8,LEA RSI,[0x1051c0]
00102cbf,XOR EDI,EDI
00102cc1,CALL 0x00102120
00102cc6,MOV RDI,RAX
00102cc9,CALL 0x001020d0
00102cce,MOV EDI,0x1
00102cd3,CALL 0x001022f0
00102cd8,MOV EDI,0x1
00102cdd,CALL 0x001022f0
00102ce2,CALL 0x00102150
00102ce7,MOV RDI,RBP
00102cea,CALL 0x00103ac0
00102cef,TEST EAX,EAX
00102cf1,JZ 0x001023b6
00102cf7,MOV EDI,0x7e
00102cfc,CALL 0x001020b0
00102d10,ENDBR64
00102d14,PUSH R15
00102d16,PUSH R14
00102d18,PUSH R13
00102d1a,PUSH R12
00102d1c,PUSH RBP
00102d1d,PUSH RBX
00102d1e,SUB RSP,0x38
00102d22,MOV RBX,qword ptr FS:[0x28]
00102d2b,MOV qword ptr [RSP + 0x28],RBX
00102d30,MOV RBX,RDI
00102d33,XOR EDI,EDI
00102d35,CALL 0x001021f0
00102d3a,TEST RBX,RBX
00102d3d,JZ 0x00102e50
00102d43,MOV RCX,RAX
00102d46,MOV RAX,qword ptr [RBX + 0x10]
00102d4a,CMP RAX,-0x1
00102d4e,JZ 0x00102e50
00102d54,MOV RDX,qword ptr [RBX + 0x20]
00102d58,CMP RDX,-0x1
00102d5c,JZ 0x00102e50
00102d62,CMP qword ptr [RBX + 0x28],-0x1
00102d67,JZ 0x00102e50
00102d6d,TEST RAX,RAX
00102d70,JZ 0x00102ee0
00102d76,MOVQ XMM0,RAX
00102d7b,MOVQ XMM1,RDX
00102d80,MOV R15D,0x3
00102d86,MOV RAX,0x1845c8a0ce512957
00102d90,IMUL RCX
00102d93,MOV RAX,RCX
00102d96,PUNPCKLQDQ XMM0,XMM1
00102d9a,MOV R14,0x7fffffffffffffff
00102da4,SAR RAX,0x3f
00102da8,MOVAPS xmmword ptr [RSP + 0x10],XMM0
00102dad,LEA RBP,[RSP + 0x10]
00102db2,SAR RDX,0xd
00102db6,SUB RAX,RDX
00102db9,MOV qword ptr [RSP + 0x20],RAX
00102dbe,CALL 0x00102090
00102dc3,LEA R13,[0x103a00]
00102dca,MOV R12,RAX
00102dcd,MOV EAX,dword ptr [RAX]
00102dcf,MOV dword ptr [RSP + 0x8],EAX
00102dd3,JMP 0x00102dff
00102dd8,MOV RSI,R14
00102ddb,SUB RSI,RAX
00102dde,CMP RCX,RSI
00102de1,JG 0x00102e78
00102de7,ADD RCX,RAX
00102dea,MOV R15D,0x2
00102df0,MOV qword ptr [RSP + 0x10],RCX
00102df5,CMP RDX,0x1
00102df9,JZ 0x00102f20
00102dff,MOV RCX,R13
00102e02,MOV EDX,0x8
00102e07,MOV RSI,R15
00102e0a,MOV RDI,RBP
00102e0d,CALL 0x001020e0
00102e12,MOV RAX,qword ptr [RSP + 0x10]
00102e17,LEA RDX,[R15 + -0x1]
00102e1b,MOV dword ptr [R12],0x0
00102e23,MOV RCX,qword ptr [RBP + RDX*0x8]
00102e28,TEST RAX,RAX
00102e2b,JG 0x00102dd8
00102e2d,JZ 0x00102de7
00102e2f,MOV RSI,-0x8000000000000000
00102e39,SUB RSI,RAX
00102e3c,CMP RCX,RSI
00102e3f,JGE 0x00102de7
00102e41,MOV dword ptr [R12],0x4b
00102e49,NOP dword ptr [RAX]
00102e50,MOV RAX,qword ptr [RSP + 0x28]
00102e55,SUB RAX,qword ptr FS:[0x28]
00102e5e,JNZ 0x00102f61
00102e64,ADD RSP,0x38
00102e68,POP RBX
00102e69,POP RBP
00102e6a,POP R12
00102e6c,POP R13
00102e6e,POP R14
00102e70,POP R15
00102e72,RET
00102e78,MOV RCX,qword ptr [RBX + 0x28]
00102e7c,MOV dword ptr [R12],0x4b
00102e84,CMP RCX,R14
00102e87,JNZ 0x00102e50
00102e89,LEA RSI,[0x105208]
00102e90,XOR EDI,EDI
00102e92,MOV EDX,0x5
00102e97,MOV qword ptr [RSP + 0x8],RCX
00102e9c,CALL 0x00102120
00102ea1,MOV RCX,qword ptr [RSP + 0x8]
00102ea6,MOV RSI,RAX
00102ea9,MOV RAX,qword ptr [RSP + 0x28]
00102eae,SUB RAX,qword ptr FS:[0x28]
00102eb7,JNZ 0x00102f61
00102ebd,ADD RSP,0x38
00102ec1,MOV RDX,RCX
00102ec4,MOV EDI,0x1
00102ec9,XOR EAX,EAX
00102ecb,POP RBX
00102ecc,POP RBP
00102ecd,POP R12
