Offset,Instruction
0010d2d0,JMP qword ptr [0x00144cc0]
0010d2d6,PUSH 0x2a
0010d2db,JMP 0x0010d020
0010d2e0,JMP qword ptr [0x00144cc8]
0010d2e6,PUSH 0x2b
0010d2eb,JMP 0x0010d020
0010d2f0,JMP qword ptr [0x00144cd0]
0010d2f6,PUSH 0x2c
0010d2fb,JMP 0x0010d020
0010d300,JMP qword ptr [0x00144cd8]
0010d306,PUSH 0x2d
0010d30b,JMP 0x0010d020
0010d310,JMP qword ptr [0x00144ce0]
0010d316,PUSH 0x2e
0010d31b,JMP 0x0010d020
0010d320,JMP qword ptr [0x00144ce8]
0010d326,PUSH 0x2f
0010d32b,JMP 0x0010d020
0010d330,JMP qword ptr [0x00144cf0]
0010d336,PUSH 0x30
0010d33b,JMP 0x0010d020
0010d340,JMP qword ptr [0x00144cf8]
0010d346,PUSH 0x31
0010d34b,JMP 0x0010d020
0010d350,JMP qword ptr [0x00144d00]
0010d356,PUSH 0x32
0010d35b,JMP 0x0010d020
0010d360,JMP qword ptr [0x00144d08]
0010d366,PUSH 0x33
0010d36b,JMP 0x0010d020
0010d370,JMP qword ptr [0x00144d10]
0010d376,PUSH 0x34
0010d37b,JMP 0x0010d020
0010d380,JMP qword ptr [0x00144d18]
0010d386,PUSH 0x35
0010d38b,JMP 0x0010d020
0010d390,JMP qword ptr [0x00144d20]
0010d396,PUSH 0x36
0010d39b,JMP 0x0010d020
0010d3a0,JMP qword ptr [0x00144d28]
0010d3a6,PUSH 0x37
0010d3ab,JMP 0x0010d020
0010d3b0,JMP qword ptr [0x00144d30]
0010d3b6,PUSH 0x38
0010d3bb,JMP 0x0010d020
0010d3c0,JMP qword ptr [0x00144d38]
0010d3c6,PUSH 0x39
0010d3cb,JMP 0x0010d020
0010d3d0,JMP qword ptr [0x00144d40]
0010d3d6,PUSH 0x3a
0010d3db,JMP 0x0010d020
0010d3e0,JMP qword ptr [0x00144d48]
0010d3e6,PUSH 0x3b
0010d3eb,JMP 0x0010d020
0010d3f0,JMP qword ptr [0x00144d50]
0010d3f6,PUSH 0x3c
0010d3fb,JMP 0x0010d020
0010d400,JMP qword ptr [0x00144d58]
0010d406,PUSH 0x3d
0010d40b,JMP 0x0010d020
0010d410,JMP qword ptr [0x00144d60]
0010d416,PUSH 0x3e
0010d41b,JMP 0x0010d020
0010d420,JMP qword ptr [0x00144d68]
0010d426,PUSH 0x3f
0010d42b,JMP 0x0010d020
0010d430,JMP qword ptr [0x00144d70]
0010d436,PUSH 0x40
0010d43b,JMP 0x0010d020
0010d440,JMP qword ptr [0x00144d78]
0010d446,PUSH 0x41
0010d44b,JMP 0x0010d020
0010d450,JMP qword ptr [0x00144d80]
0010d456,PUSH 0x42
0010d45b,JMP 0x0010d020
0010d460,JMP qword ptr [0x00144d88]
0010d466,PUSH 0x43
0010d46b,JMP 0x0010d020
0010d470,JMP qword ptr [0x00144d90]
0010d476,PUSH 0x44
0010d47b,JMP 0x0010d020
0010d480,JMP qword ptr [0x00144d98]
0010d486,PUSH 0x45
0010d48b,JMP 0x0010d020
0010d490,JMP qword ptr [0x00144da0]
0010d496,PUSH 0x46
0010d49b,JMP 0x0010d020
0010d4a0,JMP qword ptr [0x00144da8]
0010d4a6,PUSH 0x47
0010d4ab,JMP 0x0010d020
0010d4b0,JMP qword ptr [0x00144db0]
0010d4b6,PUSH 0x48
0010d4bb,JMP 0x0010d020
0010d4c0,JMP qword ptr [0x00144db8]
0010d4c6,PUSH 0x49
0010d4cb,JMP 0x0010d020
0010d4d0,JMP qword ptr [0x00144dc0]
0010d4d6,PUSH 0x4a
0010d4db,JMP 0x0010d020
0010d4e0,JMP qword ptr [0x00144dc8]
0010d4e6,PUSH 0x4b
0010d4eb,JMP 0x0010d020
0010d4f0,JMP qword ptr [0x00144dd0]
0010d4f6,PUSH 0x4c
0010d4fb,JMP 0x0010d020
0010d500,JMP qword ptr [0x00144dd8]
0010d506,PUSH 0x4d
0010d50b,JMP 0x0010d020
0010d510,JMP qword ptr [0x00144de0]
0010d516,PUSH 0x4e
0010d51b,JMP 0x0010d020
0010d520,JMP qword ptr [0x00144de8]
0010d526,PUSH 0x4f
0010d52b,JMP 0x0010d020
0010d530,JMP qword ptr [0x00144df0]
0010d536,PUSH 0x50
0010d53b,JMP 0x0010d020
0010d540,JMP qword ptr [0x00144df8]
0010d546,PUSH 0x51
0010d54b,JMP 0x0010d020
0010d550,JMP qword ptr [0x00144e00]
0010d556,PUSH 0x52
0010d55b,JMP 0x0010d020
0010d560,JMP qword ptr [0x00144e08]
0010d566,PUSH 0x53
0010d56b,JMP 0x0010d020
0010d570,JMP qword ptr [0x00144e10]
0010d576,PUSH 0x54
0010d57b,JMP 0x0010d020
0010d580,JMP qword ptr [0x00144e18]
0010d586,PUSH 0x55
0010d58b,JMP 0x0010d020
0010d590,JMP qword ptr [0x00144e20]
0010d596,PUSH 0x56
0010d59b,JMP 0x0010d020
0010d5a0,JMP qword ptr [0x00144e28]
0010d5a6,PUSH 0x57
0010d5ab,JMP 0x0010d020
0010d5b0,JMP qword ptr [0x00144e30]
0010d5b6,PUSH 0x58
0010d5bb,JMP 0x0010d020
0010d5c0,JMP qword ptr [0x00144e38]
0010d5c6,PUSH 0x59
0010d5cb,JMP 0x0010d020
0010d5d0,JMP qword ptr [0x00144e40]
0010d5d6,PUSH 0x5a
0010d5db,JMP 0x0010d020
0010d5e0,JMP qword ptr [0x00144e48]
0010d5e6,PUSH 0x5b
0010d5eb,JMP 0x0010d020
0010d5f0,JMP qword ptr [0x00144e50]
0010d5f6,PUSH 0x5c
0010d5fb,JMP 0x0010d020
0010d600,JMP qword ptr [0x00144e58]
0010d606,PUSH 0x5d
0010d60b,JMP 0x0010d020
0010d610,JMP qword ptr [0x00144e60]
0010d616,PUSH 0x5e
0010d61b,JMP 0x0010d020
0010d620,JMP qword ptr [0x00144e68]
0010d626,PUSH 0x5f
0010d62b,JMP 0x0010d020
0010d630,JMP qword ptr [0x00144e70]
0010d636,PUSH 0x60
0010d63b,JMP 0x0010d020
0010d640,JMP qword ptr [0x00144e78]
0010d646,PUSH 0x61
0010d64b,JMP 0x0010d020
0010d650,JMP qword ptr [0x00144e80]
0010d656,PUSH 0x62
0010d65b,JMP 0x0010d020
0010d660,JMP qword ptr [0x00144e88]
0010d666,PUSH 0x63
0010d66b,JMP 0x0010d020
0010d670,JMP qword ptr [0x00144e90]
0010d676,PUSH 0x64
0010d67b,JMP 0x0010d020
0010d680,JMP qword ptr [0x00144e98]
0010d686,PUSH 0x65
0010d68b,JMP 0x0010d020
0010d690,JMP qword ptr [0x00144ea0]
0010d696,PUSH 0x66
0010d69b,JMP 0x0010d020
0010d6a0,JMP qword ptr [0x00144ea8]
0010d6a6,PUSH 0x67
0010d6ab,JMP 0x0010d020
0010d6b0,JMP qword ptr [0x00144eb0]
0010d6b6,PUSH 0x68
0010d6bb,JMP 0x0010d020
0010d6c0,JMP qword ptr [0x00144eb8]
0010d6c6,PUSH 0x69
0010d6cb,JMP 0x0010d020
0010d6d0,JMP qword ptr [0x00144ec0]
0010d6d6,PUSH 0x6a
0010d6db,JMP 0x0010d020
0010d6e0,JMP qword ptr [0x00144ec8]
0010d6e6,PUSH 0x6b
0010d6eb,JMP 0x0010d020
0010d6f0,JMP qword ptr [0x00144ed0]
0010d6f6,PUSH 0x6c
0010d6fb,JMP 0x0010d020
0010d700,JMP qword ptr [0x00144ed8]
0010d706,PUSH 0x6d
0010d70b,JMP 0x0010d020
0010d710,JMP qword ptr [0x00144ee0]
0010d716,PUSH 0x6e
0010d71b,JMP 0x0010d020
0010d720,JMP qword ptr [0x00144ee8]
0010d726,PUSH 0x6f
0010d72b,JMP 0x0010d020
0010d730,JMP qword ptr [0x00144ef0]
0010d736,PUSH 0x70
0010d73b,JMP 0x0010d020
0010d740,JMP qword ptr [0x00144ef8]
0010d746,PUSH 0x71
0010d74b,JMP 0x0010d020
0010d750,JMP qword ptr [0x00144f00]
0010d756,PUSH 0x72
0010d75b,JMP 0x0010d020
0010d760,JMP qword ptr [0x00144f08]
0010d766,PUSH 0x73
0010d76b,JMP 0x0010d020
0010d770,JMP qword ptr [0x00144f10]
0010d776,PUSH 0x74
0010d77b,JMP 0x0010d020
0010d780,JMP qword ptr [0x00144f18]
0010d786,PUSH 0x75
0010d78b,JMP 0x0010d020
0010d790,JMP qword ptr [0x00144f20]
0010d796,PUSH 0x76
0010d79b,JMP 0x0010d020
0010d7a0,JMP qword ptr [0x00144f28]
0010d7a6,PUSH 0x77
0010d7ab,JMP 0x0010d020
0010d7b0,JMP qword ptr [0x00144f30]
0010d7b6,PUSH 0x78
0010d7bb,JMP 0x0010d020
0010d7c0,JMP qword ptr [0x00144f38]
0010d7c6,PUSH 0x79
0010d7cb,JMP 0x0010d020
0010d7d0,JMP qword ptr [0x00144f40]
0010d7d6,PUSH 0x7a
0010d7db,JMP 0x0010d020
0010d7e0,JMP qword ptr [0x00144f48]
0010d7e6,PUSH 0x7b
0010d7eb,JMP 0x0010d020
0010d7f0,JMP qword ptr [0x00144f50]
0010d7f6,PUSH 0x7c
0010d7fb,JMP 0x0010d020
0010d800,JMP qword ptr [0x00144f58]
0010d806,PUSH 0x7d
0010d80b,JMP 0x0010d020
0010d810,JMP qword ptr [0x00144f60]
0010d816,PUSH 0x7e
0010d81b,JMP 0x0010d020
0010d820,JMP qword ptr [0x00144f68]
0010d826,PUSH 0x7f
0010d82b,JMP 0x0010d020
0010d830,JMP qword ptr [0x00144f70]
0010d836,PUSH 0x80
0010d83b,JMP 0x0010d020
0010d840,JMP qword ptr [0x00144f78]
0010d846,PUSH 0x81
0010d84b,JMP 0x0010d020
0010d850,JMP qword ptr [0x00144f80]
0010d856,PUSH 0x82
0010d85b,JMP 0x0010d020
0010d860,JMP qword ptr [0x00144f88]
0010d866,PUSH 0x83
0010d86b,JMP 0x0010d020
0010d870,JMP qword ptr [0x00144f90]
0010d876,PUSH 0x84
0010d87b,JMP 0x0010d020
0010d880,JMP qword ptr [0x00144f98]
0010d886,PUSH 0x85
0010d88b,JMP 0x0010d020
0010d890,JMP qword ptr [0x00144fa0]
0010d896,PUSH 0x86
0010d89b,JMP 0x0010d020
0010d8a0,JMP qword ptr [0x00144fa8]
0010d8a6,PUSH 0x87
0010d8ab,JMP 0x0010d020
0010d8b0,JMP qword ptr [0x00144fb0]
0010d8b6,PUSH 0x88
0010d8bb,JMP 0x0010d020
0010d8c0,JMP qword ptr [0x00144fb8]
0010d8c6,PUSH 0x89
0010d8cb,JMP 0x0010d020
0010d8d0,JMP qword ptr [0x00144fc0]
0010d8d6,PUSH 0x8a
0010d8db,JMP 0x0010d020
0010d8e0,JMP qword ptr [0x00144fc8]
0010d900,PUSH RAX
0010d901,LEA RCX,[0x1383a0]
0010d908,MOV EDX,0x13
0010d90d,LEA RSI,[0x1342d1]
0010d914,LEA RDI,[0x132e00]
0010d91b,CALL 0x0010d330
0010d920,PUSH RAX
0010d921,LEA RCX,[0x138370]
0010d928,MOV EDX,0x1a
0010d92d,LEA RSI,[0x1342d1]
0010d934,LEA RDI,[0x132e00]
0010d93b,CALL 0x0010d330
0010d940,PUSH RAX
0010d941,LEA RCX,[0x138340]
0010d948,MOV EDX,0x21
0010d94d,LEA RSI,[0x1342d1]
0010d954,LEA RDI,[0x132e00]
0010d95b,CALL 0x0010d330
0010d960,PUSH RAX
0010d961,LEA RCX,[0x138300]
0010d968,MOV EDX,0x34
0010d96d,LEA RSI,[0x1342d1]
0010d974,LEA RDI,[0x132e00]
0010d97b,CALL 0x0010d330
0010d980,PUSH RAX
0010d981,LEA RCX,[0x1382c0]
0010d988,MOV EDX,0x40
0010d98d,LEA RSI,[0x1342d1]
0010d994,LEA RDI,[0x132e48]
0010d99b,CALL 0x0010d330
0010d9a0,PUSH RAX
0010d9a1,LEA RCX,[0x138280]
0010d9a8,MOV EDX,0x47
0010d9ad,LEA RSI,[0x1342d1]
0010d9b4,LEA RDI,[0x132e48]
0010d9bb,CALL 0x0010d330
0010d9c0,PUSH RAX
0010d9c1,LEA RCX,[0x138240]
0010d9c8,MOV EDX,0x4e
0010d9cd,LEA RSI,[0x1342d1]
0010d9d4,LEA RDI,[0x132e48]
0010d9db,CALL 0x0010d330
0010d9e0,PUSH RAX
0010d9e1,LEA RCX,[0x138200]
0010d9e8,MOV EDX,0x61
0010d9ed,LEA RSI,[0x1342d1]
0010d9f4,LEA RDI,[0x132e48]
0010d9fb,CALL 0x0010d330
0010da00,PUSH RAX
0010da01,LEA RCX,[0x1381c0]
0010da08,MOV EDX,0x6d
0010da0d,LEA RSI,[0x1342d1]
0010da14,LEA RDI,[0x132e98]
0010da1b,CALL 0x0010d330
0010da20,PUSH RAX
0010da21,LEA RCX,[0x138190]
0010da28,MOV EDX,0x74
0010da2d,LEA RSI,[0x1342d1]
0010da34,LEA RDI,[0x132e98]
0010da3b,CALL 0x0010d330
0010da40,PUSH RAX
0010da41,LEA RCX,[0x138160]
0010da48,MOV EDX,0x7b
0010da4d,LEA RSI,[0x1342d1]
0010da54,LEA RDI,[0x132e98]
0010da5b,CALL 0x0010d330
0010da60,PUSH RAX
0010da61,LEA RCX,[0x138120]
0010da68,MOV EDX,0x8e
0010da6d,LEA RSI,[0x1342d1]
0010da74,LEA RDI,[0x132e98]
0010da7b,CALL 0x0010d330
0010da80,PUSH RAX
0010da81,LEA RCX,[0x1380e0]
0010da88,MOV EDX,0x9a
0010da8d,LEA RSI,[0x1342d1]
0010da94,LEA RDI,[0x132ed8]
0010da9b,CALL 0x0010d330
0010daa0,PUSH RAX
0010daa1,LEA RCX,[0x1380b0]
0010daa8,MOV EDX,0xa1
0010daad,LEA RSI,[0x1342d1]
0010dab4,LEA RDI,[0x132ed8]
0010dabb,CALL 0x0010d330
0010dac0,PUSH RAX
0010dac1,LEA RCX,[0x138080]
0010dac8,MOV EDX,0xa8
0010dacd,LEA RSI,[0x1342d1]
0010dad4,LEA RDI,[0x132ed8]
0010dadb,CALL 0x0010d330
0010dae0,PUSH RAX
0010dae1,LEA RCX,[0x138040]
0010dae8,MOV EDX,0xbb
0010daed,LEA RSI,[0x1342d1]
0010daf4,LEA RDI,[0x132ed8]
0010dafb,CALL 0x0010d330
0010db00,PUSH RAX
0010db01,LEA RCX,[0x138000]
0010db08,MOV EDX,0xc7
0010db0d,LEA RSI,[0x1342d1]
0010db14,LEA RDI,[0x132f18]
0010db1b,CALL 0x0010d330
0010db20,PUSH RAX
0010db21,LEA RCX,[0x137fc0]
0010db28,MOV EDX,0xce
0010db2d,LEA RSI,[0x1342d1]
0010db34,LEA RDI,[0x132f18]
0010db3b,CALL 0x0010d330
0010db40,PUSH RAX
0010db41,LEA RCX,[0x137f80]
0010db48,MOV EDX,0xd5
0010db4d,LEA RSI,[0x1342d1]
0010db54,LEA RDI,[0x132f18]
0010db5b,CALL 0x0010d330
0010db60,PUSH RAX
0010db61,LEA RCX,[0x137f40]
0010db68,MOV EDX,0xe8
0010db6d,LEA RSI,[0x1342d1]
0010db74,LEA RDI,[0x132f18]
0010db7b,CALL 0x0010d330
0010db80,PUSH RAX
0010db81,LEA RCX,[0x137f00]
0010db88,MOV EDX,0xf4
0010db8d,LEA RSI,[0x1342d1]
0010db94,LEA RDI,[0x132f68]
0010db9b,CALL 0x0010d330
0010dba0,PUSH RAX
0010dba1,LEA RCX,[0x137ec0]
0010dba8,MOV EDX,0xfb
0010dbad,LEA RSI,[0x1342d1]
0010dbb4,LEA RDI,[0x132f68]
0010dbbb,CALL 0x0010d330
0010dbc0,PUSH RAX
0010dbc1,LEA RCX,[0x137e80]
0010dbc8,MOV EDX,0x102
0010dbcd,LEA RSI,[0x1342d1]
0010dbd4,LEA RDI,[0x132f68]
0010dbdb,CALL 0x0010d330
0010dbe0,PUSH RAX
0010dbe1,LEA RCX,[0x137e40]
0010dbe8,MOV EDX,0x115
0010dbed,LEA RSI,[0x1342d1]
0010dbf4,LEA RDI,[0x132f68]
0010dbfb,CALL 0x0010d330
0010dc00,PUSH RAX
0010dc01,LEA RCX,[0x139d80]
0010dc08,MOV EDX,0x13
0010dc0d,LEA RSI,[0x134449]
0010dc14,LEA RDI,[0x133198]
0010dc1b,CALL 0x0010d330
0010dc20,PUSH RAX
0010dc21,LEA RCX,[0x139d40]
0010dc28,MOV EDX,0x1a
0010dc2d,LEA RSI,[0x134449]
0010dc34,LEA RDI,[0x133198]
0010dc3b,CALL 0x0010d330
0010dc40,PUSH RAX
0010dc41,LEA RCX,[0x139d00]
0010dc48,MOV EDX,0x21
0010dc4d,LEA RSI,[0x134449]
0010dc54,LEA RDI,[0x133198]
0010dc5b,CALL 0x0010d330
0010dc60,PUSH RAX
0010dc61,LEA RCX,[0x139cc0]
0010dc68,MOV EDX,0x34
0010dc6d,LEA RSI,[0x134449]
0010dc74,LEA RDI,[0x133198]
0010dc7b,CALL 0x0010d330
0010dc80,PUSH RAX
0010dc81,LEA RCX,[0x139c80]
0010dc88,MOV EDX,0x40
0010dc8d,LEA RSI,[0x134449]
0010dc94,LEA RDI,[0x1331e8]
0010dc9b,CALL 0x0010d330
0010dca0,PUSH RAX
0010dca1,LEA RCX,[0x139c40]
0010dca8,MOV EDX,0x47
0010dcad,LEA RSI,[0x134449]
0010dcb4,LEA RDI,[0x1331e8]
0010dcbb,CALL 0x0010d330
0010dcc0,PUSH RAX
0010dcc1,LEA RCX,[0x139c00]
0010dcc8,MOV EDX,0x4e
0010dccd,LEA RSI,[0x134449]
0010dcd4,LEA RDI,[0x1331e8]
0010dcdb,CALL 0x0010d330
0010dce0,PUSH RAX
0010dce1,LEA RCX,[0x139bc0]
0010dce8,MOV EDX,0x61
0010dced,LEA RSI,[0x134449]
0010dcf4,LEA RDI,[0x1331e8]
0010dcfb,CALL 0x0010d330
0010dd00,PUSH RAX
0010dd01,LEA RCX,[0x139b80]
0010dd08,MOV EDX,0x6d
0010dd0d,LEA RSI,[0x134449]
0010dd14,LEA RDI,[0x133230]
0010dd1b,CALL 0x0010d330
0010dd20,PUSH RAX
0010dd21,LEA RCX,[0x139b40]
0010dd28,MOV EDX,0x74
0010dd2d,LEA RSI,[0x134449]
0010dd34,LEA RDI,[0x133230]
0010dd3b,CALL 0x0010d330
0010dd40,PUSH RAX
0010dd41,LEA RCX,[0x139b00]
0010dd48,MOV EDX,0x7b
0010dd4d,LEA RSI,[0x134449]
0010dd54,LEA RDI,[0x133230]
0010dd5b,CALL 0x0010d330
0010dd60,PUSH RAX
0010dd61,LEA RCX,[0x139ac0]
0010dd68,MOV EDX,0x8e
0010dd6d,LEA RSI,[0x134449]
0010dd74,LEA RDI,[0x133230]
0010dd7b,CALL 0x0010d330
0010dd80,PUSH RAX
0010dd81,LEA RCX,[0x139a80]
0010dd88,MOV EDX,0x9a
0010dd8d,LEA RSI,[0x134449]
0010dd94,LEA RDI,[0x133278]
0010dd9b,CALL 0x0010d330
0010dda0,PUSH RAX
0010dda1,LEA RCX,[0x139a40]
0010dda8,MOV EDX,0xa1
0010ddad,LEA RSI,[0x134449]
0010ddb4,LEA RDI,[0x133278]
0010ddbb,CALL 0x0010d330
0010ddc0,PUSH RAX
0010ddc1,LEA RCX,[0x139a00]
0010ddc8,MOV EDX,0xa8
0010ddcd,LEA RSI,[0x134449]
0010ddd4,LEA RDI,[0x133278]
0010dddb,CALL 0x0010d330
0010dde0,PUSH RAX
0010dde1,LEA RCX,[0x1399c0]
0010dde8,MOV EDX,0xbb
0010dded,LEA RSI,[0x134449]
0010ddf4,LEA RDI,[0x133278]
0010ddfb,CALL 0x0010d330
0010de00,PUSH RAX
0010de01,LEA RCX,[0x139980]
0010de08,MOV EDX,0xc7
0010de0d,LEA RSI,[0x134449]
0010de14,LEA RDI,[0x1332c0]
0010de1b,CALL 0x0010d330
0010de20,PUSH RAX
0010de21,LEA RCX,[0x139940]
0010de28,MOV EDX,0xce
0010de2d,LEA RSI,[0x134449]
0010de34,LEA RDI,[0x1332c0]
0010de3b,CALL 0x0010d330
0010de40,PUSH RAX
0010de41,LEA RCX,[0x139900]
0010de48,MOV EDX,0xd5
0010de4d,LEA RSI,[0x134449]
0010de54,LEA RDI,[0x1332c0]
0010de5b,CALL 0x0010d330
0010de60,PUSH RAX
0010de61,LEA RCX,[0x1398c0]
0010de68,MOV EDX,0xe8
0010de6d,LEA RSI,[0x134449]
0010de74,LEA RDI,[0x1332c0]
0010de7b,CALL 0x0010d330
0010de80,PUSH RAX
0010de81,LEA RCX,[0x139880]
0010de88,MOV EDX,0xf4
0010de8d,LEA RSI,[0x134449]
0010de94,LEA RDI,[0x133310]
0010de9b,CALL 0x0010d330
0010dea0,PUSH RAX
0010dea1,LEA RCX,[0x139840]
0010dea8,MOV EDX,0xfb
0010dead,LEA RSI,[0x134449]
0010deb4,LEA RDI,[0x133310]
0010debb,CALL 0x0010d330
0010dec0,PUSH RAX
0010dec1,LEA RCX,[0x139800]
0010dec8,MOV EDX,0x102
0010decd,LEA RSI,[0x134449]
0010ded4,LEA RDI,[0x133310]
0010dedb,CALL 0x0010d330
0010dee0,PUSH RAX
0010dee1,LEA RCX,[0x1397c0]
0010dee8,MOV EDX,0x115
0010deed,LEA RSI,[0x134449]
0010def4,LEA RDI,[0x133310]
0010defb,CALL 0x0010d330
0010df00,PUSH RAX
0010df01,LEA RCX,[0x139780]
0010df08,MOV EDX,0x121
0010df0d,LEA RSI,[0x134449]
0010df14,LEA RDI,[0x133358]
0010df1b,CALL 0x0010d330
0010df20,PUSH RAX
0010df21,LEA RCX,[0x139740]
0010df28,MOV EDX,0x128
0010df2d,LEA RSI,[0x134449]
0010df34,LEA RDI,[0x133358]
0010df3b,CALL 0x0010d330
0010df40,PUSH RAX
0010df41,LEA RCX,[0x139700]
0010df48,MOV EDX,0x12f
0010df4d,LEA RSI,[0x134449]
0010df54,LEA RDI,[0x133358]
0010df5b,CALL 0x0010d330
0010df60,PUSH RAX
0010df61,LEA RCX,[0x1396c0]
0010df68,MOV EDX,0x142
0010df6d,LEA RSI,[0x134449]
0010df74,LEA RDI,[0x133358]
0010df7b,CALL 0x0010d330
0010df80,PUSH RAX
0010df81,LEA RCX,[0x139680]
0010df88,MOV EDX,0x14e
0010df8d,LEA RSI,[0x134449]
0010df94,LEA RDI,[0x1333a0]
0010df9b,CALL 0x0010d330
0010dfa0,PUSH RAX
0010dfa1,LEA RCX,[0x139640]
0010dfa8,MOV EDX,0x155
0010dfad,LEA RSI,[0x134449]
0010dfb4,LEA RDI,[0x1333a0]
0010dfbb,CALL 0x0010d330
0010dfc0,PUSH RAX
0010dfc1,LEA RCX,[0x139600]
0010dfc8,MOV EDX,0x15c
0010dfcd,LEA RSI,[0x134449]
0010dfd4,LEA RDI,[0x1333a0]
0010dfdb,CALL 0x0010d330
